State,County,Supercenters & club stores per 1000 pop (% change) 2011-16 (PCH_SUPERCPTH_11_16),Units,FIPS,FID
Pennsylvania,Somerset,2.97588917,% change,42111,2589
Pennsylvania,Sullivan,0.0,% change,42113,2293
Pennsylvania,Susquehanna,0.0,% change,42115,2298
Pennsylvania,Tioga,2.46682999,% change,42117,2305
Pennsylvania,Union,-0.783450704,% change,42119,2313
Pennsylvania,Venango,4.219634451,% change,42121,2316
Pennsylvania,Warren,3.760188009,% change,42123,2322
Pennsylvania,Washington,0.302400394,% change,42125,2346
Pennsylvania,Wayne,2.869412454,% change,42127,2363
Pennsylvania,Westmoreland,19.858337937,% change,42129,2394
Pennsylvania,Wyoming,nan,% change,42131,2407
Pennsylvania,York,-1.601364551,% change,42133,2419
Rhode Island,Bristol,0.0,% change,44001,2433
Rhode Island,Kent,-32.706131509,% change,44003,2444
Rhode Island,Newport,-0.410803042,% change,44005,2460
Rhode Island,Providence,196.491230831,% change,44007,2475
Rhode Island,Washington,100.777895079,% change,44009,2484
South Carolina,Abbeville,0.0,% change,45001,2489
South Carolina,Aiken,61.343821266,% change,45003,2503
South Carolina,Allendale,0.0,% change,45005,2527
South Carolina,Anderson,28.161060309,% change,45007,2559
South Carolina,Bamberg,0.0,% change,45009,2592
South Carolina,Barnwell,4.01556204,% change,45011,2605
South Carolina,Beaufort,33.991836379,% change,45013,2626
South Carolina,Berkeley,44.082890044,% change,45015,2631
South Carolina,Calhoun,0.0,% change,45017,2635
South Carolina,Charleston,3.024002248,% change,45019,2691
South Carolina,Cherokee,-1.835169678,% change,45021,2700
South Carolina,Chester,nan,% change,45023,2704
South Carolina,Chesterfield,0.764565735,% change,45025,2708
South Carolina,Clarendon,1.358100412,% change,45027,2715
South Carolina,Colleton,2.276656294,% change,45029,2718
South Carolina,Darlington,102.618376132,% change,45031,2721
South Carolina,Dillon,nan,% change,45033,2725
South Carolina,Dorchester,-8.377478481,% change,45035,2730
South Carolina,Edgefield,0.0,% change,45037,2735
South Carolina,Fairfield,-100.0,% change,45039,2738
South Carolina,Florence,148.414567202,% change,45041,2742
South Carolina,Georgetown,-2.194740444,% change,45043,2752
South Carolina,Greenville,26.522516502,% change,45045,2759
South Carolina,Greenwood,99.059453913,% change,45047,2764
South Carolina,Hampton,0.0,% change,45049,2767
South Carolina,Horry,-14.231271777,% change,45051,2774
South Carolina,Jasper,-9.882084714,% change,45053,2783
South Carolina,Kershaw,-3.367097668,% change,45055,2787
South Carolina,Lancaster,-13.361526904,% change,45057,2790
South Carolina,Laurens,nan,% change,45059,2794
South Carolina,Lee,0.0,% change,45061,2800
South Carolina,Lexington,-6.987227386,% change,45063,2803
South Carolina,McCormick,0.0,% change,45065,2807
South Carolina,Marion,3.231190754,% change,45067,2811
South Carolina,Marlboro,nan,% change,45069,2813
South Carolina,Newberry,-1.387866681,% change,45071,2818
South Carolina,Oconee,-2.824348554,% change,45073,2822
South Carolina,Orangeburg,107.571263613,% change,45075,2829
South Carolina,Pickens,386.387558057,% change,45077,2834
South Carolina,Richland,11.07065685,% change,45079,2843
South Carolina,Saluda,0.0,% change,45081,2846
South Carolina,Spartanburg,-4.937455575,% change,45083,2851
South Carolina,Sumter,0.00372832,% change,45085,2855
South Carolina,Union,nan,% change,45087,2860
South Carolina,Williamsburg,0.0,% change,45089,2864
South Carolina,York,24.87716959,% change,45091,2867
South Dakota,Aurora,0.0,% change,46003,2870
South Dakota,Beadle,-2.178360148,% change,46005,2874
South Dakota,Bennett,0.0,% change,46007,2876
South Dakota,Bon Homme,0.0,% change,46009,2879
South Dakota,Brookings,-5.634671286,% change,46011,2882
South Dakota,Brown,-5.015673981,% change,46013,2885
South Dakota,Brule,0.0,% change,46015,2888
South Dakota,Buffalo,0.0,% change,46017,2891
South Dakota,Butte,0.0,% change,46019,2895
South Dakota,Campbell,0.0,% change,46021,2897
South Dakota,Charles Mix,0.0,% change,46023,2900
South Dakota,Clark,0.0,% change,46025,2901
South Dakota,Clay,0.351556895,% change,46027,2903
South Dakota,Codington,-2.176006849,% change,46029,2906
South Dakota,Corson,0.0,% change,46031,2907
South Dakota,Custer,0.0,% change,46033,2908
South Dakota,Davison,-1.295950784,% change,46035,2910
South Dakota,Day,0.0,% change,46037,2911
South Dakota,Deuel,0.0,% change,46039,2912
South Dakota,Dewey,0.0,% change,46041,2914
South Dakota,Douglas,0.0,% change,46043,2916
South Dakota,Edmunds,0.0,% change,46045,2917
South Dakota,Fall River,0.0,% change,46047,2919
South Dakota,Faulk,0.0,% change,46049,2921
South Dakota,Grant,0.0,% change,46051,2922
South Dakota,Gregory,0.0,% change,46053,2923
South Dakota,Haakon,0.0,% change,46055,2924
South Dakota,Hamlin,0.0,% change,46057,2926
South Dakota,Hand,0.0,% change,46059,2928
South Dakota,Hanson,0.0,% change,46061,2929
South Dakota,Harding,0.0,% change,46063,2931
South Dakota,Hughes,-1.519030551,% change,46065,2933
South Dakota,Hutchinson,0.0,% change,46067,2934
South Dakota,Hyde,0.0,% change,46069,2937
South Dakota,Jackson,0.0,% change,46071,2939
South Dakota,Jerauld,0.0,% change,46073,2941
South Dakota,Jones,0.0,% change,46075,2944
South Dakota,Kingsbury,0.0,% change,46077,2945
South Dakota,Lake,0.0,% change,46079,2401
South Dakota,Lawrence,-3.391176587,% change,46081,2406
South Dakota,Lincoln,nan,% change,46083,2410
South Dakota,Lyman,0.0,% change,46085,2417
South Dakota,McCook,0.0,% change,46087,2422
South Dakota,McPherson,0.0,% change,46089,2426
South Dakota,Marshall,0.0,% change,46091,2430
South Dakota,Meade,0.0,% change,46093,2442
South Dakota,Mellette,0.0,% change,46095,2450
South Dakota,Miner,0.0,% change,46097,2456
South Dakota,Minnehaha,53.724874721,% change,46099,2467
South Dakota,Moody,0.0,% change,46101,2485
South Dakota,Pennington,41.01815377,% change,46103,2497
South Dakota,Perkins,0.0,% change,46105,2502
South Dakota,Potter,0.0,% change,46107,2506
South Dakota,Roberts,0.0,% change,46109,2511
South Dakota,Sanborn,0.0,% change,46111,2514
South Dakota,Shannon,0.0,% change,46113,2519
South Dakota,Spink,0.0,% change,46115,2523
South Dakota,Stanley,0.0,% change,46117,2530
South Dakota,Sully,0.0,% change,46119,2535
South Dakota,Todd,0.0,% change,46121,2540
South Dakota,Tripp,0.0,% change,46123,2546
South Dakota,Turner,0.0,% change,46125,2550
South Dakota,Union,0.0,% change,46127,2557
South Dakota,Walworth,0.0,% change,46129,2561
South Dakota,Yankton,-0.561301158,% change,46135,2569
South Dakota,Ziebach,0.0,% change,46137,2578
Tennessee,Anderson,-0.545081696,% change,47001,2584
Tennessee,Bedford,-4.624630957,% change,47003,2593
Tennessee,Benton,2.671399215,% change,47005,2598
Tennessee,Bledsoe,0.0,% change,47007,2602
Tennessee,Blount,-3.579894576,% change,47009,2622
Tennessee,Bradley,-4.376143362,% change,47011,2627
Tennessee,Campbell,2.258576794,% change,47013,2633
Tennessee,Cannon,0.0,% change,47015,2638
Tennessee,Carroll,2.170176193,% change,47017,2648
Tennessee,Carter,1.585249212,% change,47019,2654
Tennessee,Cheatham,-1.905457108,% change,47021,2660
Tennessee,Chester,0.0,% change,47023,2664
Tennessee,Claiborne,0.0,% change,47025,2670
Tennessee,Clay,0.0,% change,47027,2679
Tennessee,Cocke,0.685437998,% change,47029,2686
Tennessee,Coffee,-2.790842948,% change,47031,2689
Tennessee,Crockett,0.0,% change,47033,2693
Tennessee,Cumberland,-3.434018998,% change,47035,2696
Tennessee,Davidson,1.489502846,% change,47037,2698
Tennessee,Decatur,0.0,% change,47039,2705
Tennessee,DeKalb,-3.518156568,% change,47041,2710
Tennessee,Dickson,-3.848079812,% change,47043,2717
Tennessee,Dyer,1.342906528,% change,47045,2723
Tennessee,Fayette,-2.549589387,% change,47047,2726
Tennessee,Fentress,0.211640212,% change,47049,2731
Tennessee,Franklin,-1.801910169,% change,47051,2734
Tennessee,Gibson,1.478524734,% change,47053,2739
Tennessee,Giles,0.638297872,% change,47055,2743
Tennessee,Grainger,0.0,% change,47057,2748
Tennessee,Greene,0.774515381,% change,47059,2750
Tennessee,Grundy,0.0,% change,47061,2754
Tennessee,Hamblen,97.124786164,% change,47063,2757
Tennessee,Hamilton,-4.755055703,% change,47065,2761
Tennessee,Hancock,0.0,% change,47067,2766
Tennessee,Hardeman,5.385460826,% change,47069,2770
Tennessee,Hardin,0.427035211,% change,47071,2773
Tennessee,Hawkins,0.287407302,% change,47073,2779
Tennessee,Haywood,4.111666573,% change,47075,2781
Tennessee,Henderson,0.784370165,% change,47077,2786
Tennessee,Henry,0.511707241,% change,47079,2789
Tennessee,Hickman,0.0,% change,47081,2792
Tennessee,Houston,0.0,% change,47083,2796
Tennessee,Humphreys,0.097927207,% change,47085,2798
Tennessee,Jackson,0.0,% change,47087,2801
Tennessee,Jefferson,-2.381624245,% change,47089,2804
Tennessee,Johnson,0.0,% change,47091,2808
Tennessee,Knox,31.633292335,% change,47093,2814
Tennessee,Lake,0.0,% change,47095,2817
Tennessee,Lauderdale,9.199211045,% change,47097,2821
Tennessee,Lawrence,-2.128946695,% change,47099,2823
Tennessee,Lewis,1.956010745,% change,47101,2825
Tennessee,Lincoln,-0.465282749,% change,47103,2828
Tennessee,Loudon,-4.239882984,% change,47105,2830
Tennessee,McMinn,-0.666552726,% change,47107,2833
Tennessee,McNairy,0.937621077,% change,47109,2836
Tennessee,Macon,-4.344489448,% change,47111,2839
Tennessee,Madison,0.529154788,% change,47113,2841
Tennessee,Marion,-0.805056319,% change,47115,2844
Tennessee,Marshall,-3.543614925,% change,47117,2848
Tennessee,Maury,172.815555655,% change,47119,2850
Tennessee,Meigs,0.0,% change,47121,2854
Tennessee,Monroe,95.409750473,% change,47123,2857
Tennessee,Montgomery,-9.404758849,% change,47125,2859
Tennessee,Moore,0.0,% change,47127,2863
Tennessee,Morgan,0.0,% change,47129,2866
Tennessee,Obion,3.741073184,% change,47131,2872
Tennessee,Overton,0.0,% change,47133,2875
Tennessee,Perry,0.0,% change,47135,2878
Tennessee,Pickett,0.0,% change,47137,2881
Tennessee,Polk,0.0,% change,47139,2883
Tennessee,Putnam,-4.081552225,% change,47141,2890
Tennessee,Rhea,-1.009508521,% change,47143,2893
Tennessee,Roane,1.895564417,% change,47145,2001
Tennessee,Robertson,-3.57344204,% change,47147,2011
Tennessee,Rutherford,52.979040116,% change,47149,2015
Tennessee,Scott,0.959254522,% change,47151,2020
Tennessee,Sequatchie,-3.331071913,% change,47153,2025
Tennessee,Sevier,-5.695121573,% change,47155,2030
Tennessee,Shelby,-0.412109312,% change,47157,2033
Tennessee,Smith,nan,% change,47159,2037
Tennessee,Stewart,0.0,% change,47161,2041
Tennessee,Sullivan,-24.738062494,% change,47163,2046
Tennessee,Sumner,-8.667396208,% change,47165,2050
Tennessee,Tipton,0.106250817,% change,47167,2055
Tennessee,Trousdale,0.0,% change,47169,2062
Tennessee,Unicoi,3.526747806,% change,47171,2069
Tennessee,Union,0.0,% change,47173,2073
Tennessee,Van Buren,0.0,% change,47175,2077
Tennessee,Warren,-1.26980198,% change,47177,2081
Tennessee,Washington,-26.981999686,% change,47179,2085
Tennessee,Wayne,0.0,% change,47181,2089
Tennessee,Weakley,3.83400858,% change,47183,2096
Tennessee,White,-1.671014328,% change,47185,2100
Tennessee,Williamson,14.75884166,% change,47187,2105
Tennessee,Wilson,-11.837683961,% change,47189,2111
Texas,Anderson,1.426387296,% change,48001,2113
Texas,Andrews,0.0,% change,48003,2117
Texas,Angelina,-0.623932597,% change,48005,2124
Texas,Aransas,-8.098911968,% change,48007,2162
Texas,Archer,0.0,% change,48009,2168
Texas,Armstrong,0.0,% change,48011,2172
Texas,Atascosa,-6.540500555,% change,48013,2173
Texas,Austin,-3.600229443,% change,48015,2177
Texas,Bailey,0.0,% change,48017,2179
Texas,Bandera,0.0,% change,48019,2183
Texas,Bastrop,81.477632501,% change,48021,2190
Texas,Baylor,0.0,% change,48023,2192
Texas,Bee,-1.592812548,% change,48025,2196
Texas,Bell,23.410013003,% change,48027,2198
Texas,Bexar,63.122918447,% change,48029,2203
Texas,Blanco,0.0,% change,48031,2207
Texas,Borden,0.0,% change,48033,2212
Texas,Bosque,0.0,% change,48035,2216
Texas,Bowie,31.950021836,% change,48037,2224
Texas,Brazoria,28.906054435,% change,48039,2240
Texas,Brazos,79.898069329,% change,48041,2253
Texas,Brewster,0.0,% change,48043,2262
Texas,Briscoe,0.0,% change,48045,2269
Texas,Brooks,0.0,% change,48047,2279
Texas,Brown,-0.220675161,% change,48049,2296
Texas,Burleson,0.0,% change,48051,2304
Texas,Burnet,-5.876203337,% change,48053,2312
Texas,Caldwell,nan,% change,48055,2320
Texas,Calhoun,-2.67067724,% change,48057,2327
Texas,Callahan,0.0,% change,48059,2331
Texas,Cameron,39.859881681,% change,48061,2359
Texas,Camp,0.0,% change,48063,2373
Texas,Carson,0.0,% change,48065,2377
Texas,Cass,0.648271277,% change,48067,2382
Texas,Castro,0.0,% change,48069,2386
Texas,Chambers,nan,% change,48071,2395
Texas,Cherokee,-1.580083243,% change,48073,2400
Texas,Childress,-0.916138125,% change,48075,2405
Texas,Clay,0.0,% change,48077,2409
Texas,Cochran,0.0,% change,48079,2413
Texas,Coke,0.0,% change,48081,2418
Texas,Coleman,0.0,% change,48083,2423
Texas,Collin,5.998157805,% change,48085,2429
Texas,Collingsworth,0.0,% change,48087,2434
Texas,Colorado,0.0,% change,48089,2441
Texas,Comal,67.045369832,% change,48091,2449
Texas,Comanche,0.0,% change,48093,2455
Texas,Concho,0.0,% change,48095,2458
Texas,Cooke,-2.191417796,% change,48097,2463
Texas,Coryell,2.265721949,% change,48099,2469
Texas,Cottle,0.0,% change,48101,2473
Texas,Crane,0.0,% change,48103,2478
Texas,Crockett,0.0,% change,48105,2483
Texas,Crosby,0.0,% change,48107,2487
Texas,Culberson,0.0,% change,48109,2491
Texas,Dallam,0.0,% change,48111,2498
Texas,Dallas,24.092411792,% change,48113,2507
Texas,Dawson,0.0,% change,48115,2512
Texas,Deaf Smith,3.395225464,% change,48117,2515
Texas,Delta,0.0,% change,48119,2524
Texas,Denton,0.772934892,% change,48121,2532
Texas,DeWitt,0.0,% change,48123,2538
Texas,Dickens,0.0,% change,48125,2542
Texas,Dimmit,0.0,% change,48127,2548
Texas,Donley,0.0,% change,48129,2551
Texas,Duval,0.0,% change,48131,2556
Texas,Eastland,1.491558761,% change,48133,2562
Texas,Ector,-11.40309684,% change,48135,2568
Texas,Edwards,0.0,% change,48137,2574
Texas,Ellis,20.675531483,% change,48139,2579
Texas,El Paso,30.496555563,% change,48141,2588
Texas,Erath,-6.075814975,% change,48143,2597
Texas,Falls,0.0,% change,48145,2601
Texas,Fannin,0.0502141,% change,48147,2621
Texas,Fayette,0.0,% change,48149,2624
Texas,Fisher,0.0,% change,48151,2628
Texas,Floyd,0.0,% change,48153,2630
Texas,Foard,0.0,% change,48155,2002
Texas,Fort Bend,6.265947668,% change,48157,2009
Texas,Franklin,0.0,% change,48159,2016
Texas,Freestone,0.0,% change,48161,2022
Texas,Frio,0.0,% change,48163,2028
Texas,Gaines,0.0,% change,48165,2032
Texas,Galveston,4.728479489,% change,48167,2059
Texas,Garza,0.0,% change,48169,2060
Texas,Gillespie,-4.816574796,% change,48171,2066
Texas,Glasscock,0.0,% change,48173,2072
Texas,Goliad,0.0,% change,48175,2079
Texas,Gonzales,0.0,% change,48177,2086
Texas,Gray,-0.382619404,% change,48179,2088
Texas,Grayson,-5.330483753,% change,48181,2094
Texas,Gregg,-0.801818859,% change,48183,2101
Texas,Grimes,0.0,% change,48185,2108
Texas,Guadalupe,31.752115191,% change,48187,2116
Texas,Hale,6.398900874,% change,48189,2120
Texas,Hall,0.0,% change,48191,2125
Texas,Hamilton,0.0,% change,48193,2128
Texas,Hansford,0.0,% change,48195,2132
Texas,Hardeman,0.0,% change,48197,2137
Texas,Hardin,-2.13291623,% change,48199,2142
Texas,Harris,9.345629123,% change,48201,2149
Texas,Harrison,-0.608421999,% change,48203,2157
Texas,Hartley,0.0,% change,48205,2160
Texas,Haskell,0.0,% change,48207,2163
Texas,Hays,6.508763774,% change,48209,2166
Texas,Hemphill,0.0,% change,48211,2171
Texas,Henderson,-1.551840468,% change,48213,2178
Texas,Hidalgo,58.892843574,% change,48215,2188
Texas,Hill,0.0369623,% change,48217,2201
Texas,Hockley,-0.761805826,% change,48219,2208
Texas,Hood,-9.188132069,% change,48221,2213
Texas,Hopkins,-2.624091926,% change,48223,2221
Texas,Houston,2.34620762,% change,48225,2228
Texas,Howard,-4.44863182,% change,48227,2231
Texas,Hudspeth,0.0,% change,48229,2241
Texas,Hunt,-5.691817401,% change,48231,2246
Texas,Hutchinson,0.0,% change,48233,2249
Texas,Irion,0.0,% change,48235,2255
Texas,Jack,0.0,% change,48237,2256
Texas,Jackson,0.0,% change,48239,2264
Texas,Jasper,2.234400158,% change,48241,2271
Texas,Jeff Davis,0.0,% change,48243,2275
Texas,Jefferson,-0.999007634,% change,48245,2285
Texas,Jim Hogg,0.0,% change,48247,2288
Texas,Jim Wells,0.221330415,% change,48249,2294
Texas,Johnson,-6.664211399,% change,48251,2299
Texas,Jones,0.0,% change,48253,2301
Texas,Karnes,-2.076781971,% change,48255,2307
Texas,Kaufman,33.661454009,% change,48257,2314
Texas,Kendall,-17.89152607,% change,48259,2319
Texas,Kenedy,0.0,% change,48261,2330
Texas,Kent,0.0,% change,48263,2335
Texas,Kerr,-3.292654398,% change,48265,2337
Texas,Kimble,0.0,% change,48267,2339
Texas,King,0.0,% change,48269,2342
Texas,Kinney,0.0,% change,48271,2347
Texas,Kleberg,2.166076499,% change,48273,2358
Texas,Knox,0.0,% change,48275,2364
Texas,Lamar,0.601230707,% change,48277,2371
Texas,Lamb,0.0,% change,48279,2376
Texas,Lampasas,-3.538751997,% change,48281,2381
Texas,La Salle,0.0,% change,48283,2388
Texas,Lavaca,0.0,% change,48285,2392
Texas,Lee,0.0,% change,48287,2398
Texas,Leon,0.0,% change,48289,2402
Texas,Liberty,-6.644383548,% change,48291,2404
Texas,Limestone,0.165766991,% change,48293,2408
Texas,Lipscomb,0.0,% change,48295,2412
Texas,Live Oak,0.0,% change,48297,2416
Texas,Llano,0.0,% change,48299,2421
Texas,Loving,0.0,% change,48301,2424
Texas,Lubbock,9.367594991,% change,48303,2428
Texas,Lynn,0.0,% change,48305,2438
Texas,McCulloch,nan,% change,48307,2452
Texas,McLennan,-3.900144659,% change,48309,2477
Texas,McMullen,0.0,% change,48311,2494
Texas,Madison,0.0,% change,48313,2526
Texas,Marion,0.0,% change,48315,2547
Texas,Martin,0.0,% change,48317,2564
Texas,Mason,0.0,% change,48319,2570
Texas,Matagorda,-1.174663901,% change,48321,2637
Texas,Maverick,-4.768145683,% change,48323,2649
Texas,Medina,89.133262867,% change,48325,2652
Texas,Menard,0.0,% change,48327,2655
Texas,Midland,-14.253729974,% change,48329,2657
Texas,Milam,-0.557913887,% change,48331,2659
Texas,Mills,0.0,% change,48333,2663
Texas,Mitchell,0.0,% change,48335,2666
Texas,Montague,1.646429306,% change,48337,2669
Texas,Montgomery,16.898382751,% change,48339,2682
Texas,Moore,0.706633235,% change,48341,2683
Texas,Morris,0.0,% change,48343,2688
Texas,Motley,0.0,% change,48345,2692
Texas,Nacogdoches,-0.035028,% change,48347,2701
Texas,Navarro,-0.665633075,% change,48349,2706
Texas,Newton,0.0,% change,48351,2711
Texas,Nolan,1.075628006,% change,48353,2714
Texas,Nueces,42.405588487,% change,48355,2194
Texas,Ochiltree,0.0,% change,48357,2204
Texas,Oldham,0.0,% change,48359,2210
Texas,Orange,-2.568987551,% change,48361,2214
Texas,Palo Pinto,-0.284373667,% change,48363,2220
Texas,Panola,nan,% change,48365,2227
Texas,Parker,-8.18634032,% change,48367,2229
Texas,Parmer,0.0,% change,48369,2235
Texas,Pecos,nan,% change,48371,2239
Texas,Polk,-4.514507175,% change,48373,2243
Texas,Potter,35.292263278,% change,48375,2247
Texas,Presidio,0.0,% change,48377,2261
Texas,Rains,0.0,% change,48379,2268
Texas,Randall,24.253657162,% change,48381,2274
Texas,Reagan,0.0,% change,48383,2280
Texas,Real,0.0,% change,48385,2283
Texas,Red River,0.0,% change,48387,2295
Texas,Reeves,0.0,% change,48389,2308
Texas,Refugio,0.0,% change,48391,2334
Texas,Roberts,0.0,% change,48393,2348
Texas,Robertson,0.0,% change,48395,2353
Texas,Rockwall,73.485051221,% change,48397,2355
Texas,Runnels,0.0,% change,48399,2361
Texas,Rusk,1.558952626,% change,48401,2367
Texas,Sabine,0.0,% change,48403,2370
Texas,San Augustine,0.0,% change,48405,2380
Texas,San Jacinto,0.0,% change,48407,2387
Texas,San Patricio,-4.173233029,% change,48409,2415
Texas,San Saba,0.0,% change,48411,2435
Texas,Schleicher,0.0,% change,48413,2437
Texas,Scurry,0.0,% change,48415,2443
Texas,Shackelford,0.0,% change,48417,2445
Texas,Shelby,-0.182333088,% change,48419,2448
Texas,Sherman,0.0,% change,48421,2453
Texas,Smith,-5.61549899,% change,48423,2465
Texas,Somervell,0.0,% change,48425,2470
Texas,Starr,-3.674273826,% change,48427,2474
Texas,Stephens,0.0,% change,48429,2480
Texas,Sterling,0.0,% change,48431,2481
Texas,Stonewall,0.0,% change,48433,2486
Texas,Sutton,0.0,% change,48435,2490
Texas,Swisher,0.0,% change,48437,2495
Texas,Tarrant,7.394950948,% change,48439,2500
Texas,Taylor,-2.282990836,% change,48441,2508
Texas,Terrell,0.0,% change,48443,2518
Texas,Terry,0.0,% change,48445,2522
Texas,Throckmorton,0.0,% change,48447,2525
Texas,Titus,98.822627625,% change,48449,2531
Texas,Tom Green,26.497555012,% change,48451,2536
Texas,Travis,0.728432886,% change,48453,2543
Texas,Trinity,0.0,% change,48455,2553
Texas,Tyler,1.054399552,% change,48457,2560
Texas,Upshur,-2.767717306,% change,48459,2566
Texas,Upton,0.0,% change,48461,2572
Texas,Uvalde,-1.995868073,% change,48463,2576
Texas,Val Verde,-0.0061283,% change,48465,2582
Texas,Van Zandt,-3.468378175,% change,48467,2586
Texas,Victoria,42.126457312,% change,48469,2595
Texas,Walker,-4.592683505,% change,48471,2603
Texas,Waller,0.0,% change,48473,2606
Texas,Ward,0.0,% change,48475,2610
Texas,Washington,-2.481261308,% change,48477,2613
Texas,Webb,25.108693923,% change,48479,2616
Texas,Wharton,-0.898304271,% change,48481,2618
Texas,Wheeler,0.0,% change,48483,2623
Texas,Wichita,-0.406671236,% change,48485,2632
Texas,Wilbarger,4.234527687,% change,48487,2634
Texas,Willacy,-100.0,% change,48489,2639
Texas,Williamson,11.709731593,% change,48491,2640
Texas,Wilson,nan,% change,48493,2641
Texas,Winkler,0.0,% change,48495,2642
Texas,Wise,-6.999146824,% change,48497,2643
Texas,Wood,-3.840449079,% change,48499,2644
Texas,Yoakum,0.0,% change,48501,2645
Texas,Young,1.476851596,% change,48503,2646
Texas,Zapata,0.0,% change,48505,2650
Texas,Zavala,0.0,% change,48507,2651
Utah,Beaver,0.0,% change,49001,2653
Utah,Box Elder,-5.161022388,% change,49003,2658
Utah,Cache,-6.156512073,% change,49005,2661
Utah,Carbon,4.589858132,% change,49007,2665
Utah,Daggett,0.0,% change,49009,2668
Utah,Davis,-8.622179774,% change,49011,2671
Utah,Duchesne,0.0,% change,49013,2672
Utah,Emery,0.0,% change,49015,2673
Utah,Garfield,0.0,% change,49017,2674
Utah,Grand,0.0,% change,49019,2675
Utah,Iron,-6.378022331,% change,49021,2676
Utah,Juab,0.0,% change,49023,2677
Utah,Kane,0.0,% change,49025,2678
Utah,Millard,0.0,% change,49027,2680
Utah,Morgan,0.0,% change,49029,2681
Utah,Piute,0.0,% change,49031,2685
Utah,Rich,0.0,% change,49033,2687
Utah,Salt Lake,23.229268282,% change,49035,2690
Utah,San Juan,0.0,% change,49037,2694
Utah,Sanpete,-4.432993209,% change,49039,2697
Utah,Sevier,-1.30987847,% change,49041,2702
Utah,Summit,nan,% change,49043,2703
Utah,Tooele,-8.382482701,% change,49045,2707
Utah,Uintah,-8.144996408,% change,49047,2539
Utah,Utah,4.887872758,% change,49049,2555
Utah,Wasatch,-20.077851559,% change,49051,2567
Utah,Washington,-11.279413704,% change,49053,2577
Utah,Wayne,0.0,% change,49055,2580
Utah,Weber,-5.429829491,% change,49057,2587
Vermont,Addison,0.0,% change,50001,2590
Vermont,Bennington,0.0,% change,50003,2591
Vermont,Caledonia,0.0,% change,50005,2596
Vermont,Chittenden,-2.417008209,% change,50007,2599
Vermont,Essex,0.0,% change,50009,2604
Vermont,Franklin,nan,% change,50011,2607
Vermont,Grand Isle,0.0,% change,50013,2609
Vermont,Lamoille,0.0,% change,50015,2611
Vermont,Orange,0.0,% change,50017,2612
Vermont,Orleans,0.0,% change,50019,2614
Vermont,Rutland,0.0,% change,50021,2615
Vermont,Washington,0.0,% change,50023,2617
Vermont,Windham,0.0,% change,50025,2620
Vermont,Windsor,0.0,% change,50027,2625
Virginia,Accomack,1.231031751,% change,51001,2719
Virginia,Albemarle,182.634679897,% change,51003,2728
Virginia,Alleghany,0.0,% change,51005,2733
Virginia,Amelia,0.0,% change,51007,2741
Virginia,Amherst,1.398932643,% change,51009,2746
Virginia,Appomattox,-2.586262496,% change,51011,2749
Virginia,Arlington,-6.554121152,% change,51013,2753
Virginia,Augusta,0.0,% change,51015,2758
Virginia,Bath,0.0,% change,51017,2763
Virginia,Bedford County,-100.0,% change,51019,2769
Virginia,Bland,0.0,% change,51021,2772
Virginia,Botetourt,0.0,% change,51023,2776
Virginia,Brunswick,0.0,% change,51025,2777
Virginia,Buchanan,7.764003258,% change,51027,2784
Virginia,Buckingham,0.0,% change,51029,2785
Virginia,Campbell,-0.704965567,% change,51031,2788
Virginia,Caroline,0.0,% change,51033,2793
Virginia,Carroll,0.0,% change,51035,2797
Virginia,Charles City,0.0,% change,51036,2806
Virginia,Charlotte,0.0,% change,51037,2810
Virginia,Chesterfield,-5.428626241,% change,51041,2816
Virginia,Clarke,0.0,% change,51043,2819
Virginia,Craig,0.0,% change,51045,2820
Virginia,Culpeper,-5.946396996,% change,51047,2824
Virginia,Cumberland,0.0,% change,51049,2827
Virginia,Dickenson,0.0,% change,51051,2832
Virginia,Dinwiddie,0.0,% change,51053,2838
Virginia,Essex,0.630857967,% change,51057,2842
Virginia,Fairfax County,141.500354698,% change,51059,2849
Virginia,Fauquier,nan,% change,51061,2853
Virginia,Floyd,0.0,% change,51063,2856
Virginia,Fluvanna,0.0,% change,51065,2858
Virginia,Franklin County,0.327641162,% change,51067,2862
Virginia,Frederick,-6.088517311,% change,51069,2868
Virginia,Giles,1.551489311,% change,51071,2873
Virginia,Gloucester,-0.58219455,% change,51073,2887
Virginia,Goochland,0.0,% change,51075,2892
Virginia,Grayson,0.0,% change,51077,2896
Virginia,Greene,-3.434897315,% change,51079,2899
Virginia,Greensville,0.0,% change,51081,2902
Virginia,Halifax,2.894405674,% change,51083,2904
Virginia,Hanover,-4.255992027,% change,51085,2909
Virginia,Henrico,8.912151357,% change,51087,2915
Virginia,Henry,0.0,% change,51089,2918
Virginia,Highland,0.0,% change,51091,2920
Virginia,Isle of Wight,0.0,% change,51093,2925
Virginia,James City,0.0,% change,51095,2930
Virginia,King and Queen,0.0,% change,51097,2936
Virginia,King George,-6.327648738,% change,51099,2938
Virginia,King William,0.0,% change,51101,2943
Virginia,Lancaster,4.620523288,% change,51103,2948
Virginia,Lee,6.16190595,% change,51105,2950
Virginia,Loudoun,26.940372114,% change,51107,2952
Virginia,Louisa,-5.145141172,% change,51109,2953
Virginia,Lunenburg,0.0,% change,51111,2954
Virginia,Madison,0.0,% change,51113,2955
Virginia,Mathews,0.0,% change,51115,2962
