State,County,SNAP redemptions per SNAP-authorized stores 2017 (REDEMP_SNAPS17),Units,FIPS,FID
Georgia,Lanier,106593.45123966942,Dollars/store,13173,845
Georgia,Laurens,289357.01915294124,Dollars/store,13175,847
Georgia,Lee,195480.4906930693,Dollars/store,13177,849
Georgia,Liberty,283212.4967148489,Dollars/store,13179,855
Georgia,Lincoln,152817.37173913044,Dollars/store,13181,857
Georgia,Long,77591.99878787878,Dollars/store,13183,860
Georgia,Lowndes,316098.1489736842,Dollars/store,13185,863
Georgia,Lumpkin,177273.38574898787,Dollars/store,13187,865
Georgia,McDuffie,304442.985994695,Dollars/store,13189,868
Georgia,McIntosh,136152.47405940594,Dollars/store,13191,871
Georgia,Macon,101361.35546218489,Dollars/store,13193,874
Georgia,Madison,113521.35,Dollars/store,13195,875
Georgia,Marion,195388.22,Dollars/store,13197,877
Georgia,Meriwether,148915.50115384615,Dollars/store,13199,879
Georgia,Miller,212003.30099999998,Dollars/store,13201,881
Georgia,Mitchell,220552.44,Dollars/store,13205,883
Georgia,Monroe,192042.22448979592,Dollars/store,13207,885
Georgia,Montgomery,103418.24462427747,Dollars/store,13209,887
Georgia,Morgan,183208.77044117646,Dollars/store,13211,890
Georgia,Murray,149078.8214736842,Dollars/store,13213,892
Georgia,Muscogee,374367.509272097,Dollars/store,13215,896
Georgia,Newton,416581.3610204081,Dollars/store,13217,899
Georgia,Oconee,183964.3301930502,Dollars/store,13219,901
Georgia,Oglethorpe,156326.13436893205,Dollars/store,13221,905
Georgia,Paulding,203465.04789838335,Dollars/store,13223,908
Georgia,Peach,184688.10861111112,Dollars/store,13225,910
Georgia,Pickens,222403.36232876714,Dollars/store,13227,912
Georgia,Pierce,157201.3639857651,Dollars/store,13229,915
Georgia,Pike,95484.7855319149,Dollars/store,13231,7
Georgia,Polk,250131.13054393308,Dollars/store,13233,8
Georgia,Pulaski,176133.4273015873,Dollars/store,13235,11
Georgia,Putnam,151326.22944281524,Dollars/store,13237,13
Georgia,Quitman,nan,Dollars/store,13239,16
Georgia,Rabun,209335.56918032788,Dollars/store,13241,18
Georgia,Randolph,168663.58562874253,Dollars/store,13243,23
Georgia,Richmond,304873.26725806453,Dollars/store,13245,24
Georgia,Rockdale,361044.2374722838,Dollars/store,13247,28
Georgia,Schley,nan,Dollars/store,13249,31
Georgia,Screven,174433.73430656936,Dollars/store,13251,34
Georgia,Seminole,330654.07470198674,Dollars/store,13253,38
Georgia,Spalding,415496.7665399239,Dollars/store,13255,41
Georgia,Stephens,312790.15008,Dollars/store,13257,45
Georgia,Stewart,211234.4368421053,Dollars/store,13259,48
Georgia,Sumter,318120.3091254753,Dollars/store,13261,52
Georgia,Talbot,72324.90101694915,Dollars/store,13263,57
Georgia,Taliaferro,nan,Dollars/store,13265,60
Georgia,Tattnall,163199.81577981653,Dollars/store,13267,63
Georgia,Taylor,140058.1375182482,Dollars/store,13269,69
Georgia,Telfair,191979.16656716418,Dollars/store,13271,75
Georgia,Terrell,223330.1516129032,Dollars/store,13273,78
Georgia,Thomas,192313.05485714285,Dollars/store,13275,83
Georgia,Tift,241643.55995530728,Dollars/store,13277,87
Georgia,Toombs,344566.9972839506,Dollars/store,13279,91
Georgia,Towns,84816.46352941176,Dollars/store,13281,95
Georgia,Treutlen,109286.23007299271,Dollars/store,13283,102
Georgia,Troup,266150.225508982,Dollars/store,13285,105
Georgia,Turner,124542.5603827751,Dollars/store,13287,108
Georgia,Twiggs,64362.46368,Dollars/store,13289,116
Georgia,Union,167786.80897058823,Dollars/store,13291,120
Georgia,Upson,295231.4209290953,Dollars/store,13293,123
Georgia,Walker,160153.7767643312,Dollars/store,13295,126
Georgia,Walton,266287.25838882924,Dollars/store,13297,127
Georgia,Ware,279192.3149112426,Dollars/store,13299,132
Georgia,Warren,174291.78666666665,Dollars/store,13301,135
Georgia,Washington,277340.5456551724,Dollars/store,13303,143
Georgia,Wayne,304289.7529078014,Dollars/store,13305,147
Georgia,Webster,nan,Dollars/store,13307,149
Georgia,Wheeler,92953.80580645161,Dollars/store,13309,154
Georgia,White,245689.49318181816,Dollars/store,13311,157
Georgia,Whitfield,189854.97815983882,Dollars/store,13313,159
Georgia,Wilcox,111249.74171428572,Dollars/store,13315,163
Georgia,Wilkes,192259.0433160622,Dollars/store,13317,167
Georgia,Wilkinson,102461.04674157304,Dollars/store,13319,169
Georgia,Worth,205180.68391836734,Dollars/store,13321,173
Hawaii,Hawaii,775481.7622165213,Dollars/store,15001,198
Hawaii,Honolulu,425886.35000298603,Dollars/store,15003,234
Hawaii,Kalawao,nan,Dollars/store,15005,247
Hawaii,Kauai,448711.7611904762,Dollars/store,15007,261
Hawaii,Maui,450368.93540481396,Dollars/store,15009,323
Idaho,Ada,213919.00934782607,Dollars/store,16001,336
Idaho,Adams,42070.45333333334,Dollars/store,16003,338
Idaho,Bannock,310057.844516129,Dollars/store,16005,343
Idaho,Bear Lake,111739.12,Dollars/store,16007,349
Idaho,Benewah,214480.17,Dollars/store,16009,354
Idaho,Bingham,187447.91758389262,Dollars/store,16011,362
Idaho,Blaine,71826.33964285714,Dollars/store,16013,371
Idaho,Boise,18793.407741935484,Dollars/store,16015,380
Idaho,Bonner,189738.95346153848,Dollars/store,16017,387
Idaho,Bonneville,315311.36892601434,Dollars/store,16019,395
Idaho,Boundary,172423.43375,Dollars/store,16021,405
Idaho,Butte,nan,Dollars/store,16023,414
Idaho,Camas,nan,Dollars/store,16025,429
Idaho,Canyon,379848.28783473605,Dollars/store,16027,441
Idaho,Caribou,58266.17166666667,Dollars/store,16029,449
Idaho,Cassia,248382.92125,Dollars/store,16031,456
Idaho,Clark,nan,Dollars/store,16033,464
Idaho,Clearwater,97168.57428571429,Dollars/store,16035,474
Idaho,Custer,55442.35666666667,Dollars/store,16037,484
Idaho,Elmore,230584.02839999998,Dollars/store,16039,490
Idaho,Franklin,nan,Dollars/store,16041,498
Idaho,Fremont,75837.57419354838,Dollars/store,16043,502
Idaho,Gem,108392.84436363637,Dollars/store,16045,510
Idaho,Gooding,95708.11600000001,Dollars/store,16047,519
Idaho,Idaho,67634.03481081082,Dollars/store,16049,528
Idaho,Jefferson,133686.9535483871,Dollars/store,16051,540
Idaho,Jerome,141068.29166666666,Dollars/store,16053,547
Idaho,Kootenai,292862.8427659574,Dollars/store,16055,552
Idaho,Latah,165934.72544117644,Dollars/store,16057,559
Idaho,Lemhi,129976.25045454547,Dollars/store,16059,566
Idaho,Lewis,111801.11399999999,Dollars/store,16061,574
Idaho,Lincoln,nan,Dollars/store,16063,578
Idaho,Madison,525069.5303999999,Dollars/store,16065,581
Idaho,Minidoka,112696.64833333333,Dollars/store,16067,585
Idaho,Nez Perce,172086.6008866995,Dollars/store,16069,589
Idaho,Oneida,59002.52785714286,Dollars/store,16071,593
Idaho,Owyhee,115969.00258064516,Dollars/store,16073,601
Idaho,Payette,84374.10707423581,Dollars/store,16075,606
Idaho,Power,85772.888,Dollars/store,16077,613
Idaho,Shoshone,225079.84338461538,Dollars/store,16079,621
Idaho,Teton,78179.415,Dollars/store,16081,627
Idaho,Twin Falls,284579.8251724138,Dollars/store,16083,634
Idaho,Valley,84354.81535714286,Dollars/store,16085,643
Idaho,Washington,117385.31636363636,Dollars/store,16087,649
Illinois,Adams,314002.54597402597,Dollars/store,17001,650
Illinois,Alexander,144111.15714285715,Dollars/store,17003,651
Illinois,Bond,87592.735,Dollars/store,17005,652
Illinois,Boone,292963.0030024213,Dollars/store,17007,653
Illinois,Brown,131168.6175,Dollars/store,17009,654
Illinois,Bureau,152377.35609022557,Dollars/store,17011,2
Illinois,Calhoun,nan,Dollars/store,17013,4
Illinois,Carroll,96245.85714285714,Dollars/store,17015,6
Illinois,Cass,153447.38121546962,Dollars/store,17017,10
Illinois,Champaign,281948.8003384095,Dollars/store,17019,12
Illinois,Christian,239396.1547699758,Dollars/store,17021,14
Illinois,Clark,184423.7890909091,Dollars/store,17023,19
Illinois,Clay,174460.12285714288,Dollars/store,17025,22
Illinois,Clinton,196721.6807002188,Dollars/store,17027,27
Illinois,Coles,351997.33617391303,Dollars/store,17029,30
Illinois,Cook,426762.0763145014,Dollars/store,17031,36
Illinois,Crawford,203448.8124590164,Dollars/store,17033,40
Illinois,Cumberland,71250.24417391303,Dollars/store,17035,44
Illinois,DeKalb,246277.73721115539,Dollars/store,17037,49
Illinois,De Witt,156985.70335135135,Dollars/store,17039,53
Illinois,Douglas,80601.2259922179,Dollars/store,17041,55
Illinois,DuPage,214055.21273186858,Dollars/store,17043,64
Illinois,Edgar,311628.24583333335,Dollars/store,17045,66
Illinois,Edwards,81238.28745762711,Dollars/store,17047,71
Illinois,Effingham,170500.81495934958,Dollars/store,17049,76
Illinois,Fayette,301568.2064321608,Dollars/store,17051,79
Illinois,Ford,122518.0411764706,Dollars/store,17053,81
Illinois,Franklin,258057.8876300578,Dollars/store,17055,85
Illinois,Fulton,248176.7544827586,Dollars/store,17057,89
Illinois,Gallatin,nan,Dollars/store,17059,92
Illinois,Greene,170406.62,Dollars/store,17061,96
Illinois,Grundy,257932.43731843575,Dollars/store,17063,99
Illinois,Hamilton,74265.08125,Dollars/store,17065,106
Illinois,Hancock,44125.911052631585,Dollars/store,17067,111
Illinois,Hardin,nan,Dollars/store,17069,113
Illinois,Henderson,66572.19200000001,Dollars/store,17071,117
Illinois,Henry,186222.16008196722,Dollars/store,17073,121
Illinois,Iroquois,178319.26504918034,Dollars/store,17075,125
Illinois,Jackson,360316.5676254181,Dollars/store,17077,129
Illinois,Jasper,82095.87571428572,Dollars/store,17079,133
Illinois,Jefferson,304810.58904645476,Dollars/store,17081,137
Illinois,Jersey,308129.32769230765,Dollars/store,17083,142
Illinois,Jo Daviess,111224.34307692308,Dollars/store,17085,145
Illinois,Johnson,76279.13709677418,Dollars/store,17087,152
Illinois,Kane,296981.987007874,Dollars/store,17089,156
Illinois,Kankakee,268269.2736979592,Dollars/store,17091,161
Illinois,Kendall,522154.64829787234,Dollars/store,17093,165
Illinois,Knox,345661.4080626223,Dollars/store,17095,166
Illinois,Lake,258673.99218133072,Dollars/store,17097,170
Illinois,LaSalle,266403.0449609714,Dollars/store,17099,175
Illinois,Lawrence,241742.5909090909,Dollars/store,17101,177
Illinois,Lee,194154.53661016948,Dollars/store,17103,180
Illinois,Livingston,164953.59503267973,Dollars/store,17105,182
Illinois,Logan,304852.15830115834,Dollars/store,17107,186
Illinois,McDonough,234468.06892857142,Dollars/store,17109,189
Illinois,McHenry,222747.60835862072,Dollars/store,17111,192
Illinois,McLean,246992.33136900625,Dollars/store,17113,193
Illinois,Macon,387616.52591596637,Dollars/store,17115,194
Illinois,Macoupin,149888.30554838708,Dollars/store,17117,196
Illinois,Madison,288727.12029298383,Dollars/store,17119,199
Illinois,Marion,217032.82105263157,Dollars/store,17121,201
Illinois,Marshall,49917.600625,Dollars/store,17123,202
Illinois,Mason,139227.88609271523,Dollars/store,17125,206
Illinois,Massac,232308.11384615384,Dollars/store,17127,208
Illinois,Menard,94287.87666666666,Dollars/store,17129,212
Illinois,Mercer,62408.813770491804,Dollars/store,17131,216
Illinois,Monroe,132789.65862068965,Dollars/store,17133,219
Illinois,Montgomery,255260.37264248708,Dollars/store,17135,223
Illinois,Morgan,302027.84051413886,Dollars/store,17137,225
Illinois,Moultrie,88133.86241379312,Dollars/store,17139,227
Illinois,Ogle,127899.95236580518,Dollars/store,17141,229
Illinois,Peoria,327331.47404068167,Dollars/store,17143,233
Illinois,Perry,269925.96327868855,Dollars/store,17145,235
Illinois,Piatt,53520.159999999996,Dollars/store,17147,238
Illinois,Pike,121442.96190476192,Dollars/store,17149,241
Illinois,Pope,94460.1275,Dollars/store,17151,245
Illinois,Pulaski,100852.07800000001,Dollars/store,17153,248
Illinois,Putnam,20165.348852459018,Dollars/store,17155,253
Illinois,Randolph,198050.32712041886,Dollars/store,17157,255
Illinois,Richland,359557.52499999997,Dollars/store,17159,259
Illinois,Rock Island,265131.09229551454,Dollars/store,17161,265
Illinois,St. Clair,301068.68258114374,Dollars/store,17163,269
Illinois,Saline,366465.28419354843,Dollars/store,17165,271
Illinois,Sangamon,304349.04320916906,Dollars/store,17167,274
Illinois,Schuyler,77325.95666666667,Dollars/store,17169,278
Illinois,Scott,nan,Dollars/store,17171,280
Illinois,Shelby,123760.12959183674,Dollars/store,17173,283
Illinois,Stark,32527.985,Dollars/store,17175,285
Illinois,Stephenson,259376.89027322407,Dollars/store,17177,290
Illinois,Tazewell,344057.80513317196,Dollars/store,17179,291
Illinois,Union,316126.29850746266,Dollars/store,17181,293
Illinois,Vermilion,330095.70378378377,Dollars/store,17183,296
Illinois,Wabash,133040.14666666667,Dollars/store,17185,299
Illinois,Warren,133772.8920547945,Dollars/store,17187,301
Illinois,Washington,44794.86335403727,Dollars/store,17189,305
Illinois,Wayne,150532.02857142856,Dollars/store,17191,310
Illinois,White,201760.13107692308,Dollars/store,17193,312
Illinois,Whiteside,251767.70502793297,Dollars/store,17195,314
Illinois,Will,281104.302869714,Dollars/store,17197,320
Illinois,Williamson,328367.8779574468,Dollars/store,17199,324
Illinois,Winnebago,363338.55838890723,Dollars/store,17201,325
Illinois,Woodford,46837.90837606838,Dollars/store,17203,328
Indiana,Adams,148384.47461538462,Dollars/store,18001,330
Indiana,Allen,204192.21210871602,Dollars/store,18003,335
Indiana,Bartholomew,161451.86210071942,Dollars/store,18005,342
Indiana,Benton,63832.89831325301,Dollars/store,18007,179
Indiana,Blackford,157972.8824347826,Dollars/store,18009,183
Indiana,Boone,109635.82516129033,Dollars/store,18011,185
Indiana,Brown,60180.631232876716,Dollars/store,18013,188
Indiana,Carroll,64751.08835820895,Dollars/store,18015,195
Indiana,Cass,155593.83896907215,Dollars/store,18017,211
Indiana,Clark,145945.5761821366,Dollars/store,18019,215
Indiana,Clay,142838.38067114094,Dollars/store,18021,221
Indiana,Clinton,147650.96023668637,Dollars/store,18023,226
Indiana,Crawford,71462.1608955224,Dollars/store,18025,232
Indiana,Daviess,159157.7537037037,Dollars/store,18027,239
Indiana,Dearborn,160642.01620689654,Dollars/store,18029,242
Indiana,Decatur,111170.80067796611,Dollars/store,18031,246
Indiana,DeKalb,125930.90712765958,Dollars/store,18033,249
Indiana,Delaware,199883.12145025298,Dollars/store,18035,252
Indiana,Dubois,77409.24556097561,Dollars/store,18037,254
Indiana,Elkhart,165388.40667046103,Dollars/store,18039,260
Indiana,Fayette,257917.62746543778,Dollars/store,18041,263
Indiana,Floyd,200512.83493670888,Dollars/store,18043,267
Indiana,Fountain,92267.80886597937,Dollars/store,18045,270
Indiana,Franklin,104276.71811320753,Dollars/store,18047,272
Indiana,Fulton,122589.97879518072,Dollars/store,18049,276
Indiana,Gibson,123283.47594339623,Dollars/store,18051,286
Indiana,Grant,193631.66388349514,Dollars/store,18053,297
Indiana,Greene,172986.90372413793,Dollars/store,18055,309
Indiana,Hamilton,98752.007890625,Dollars/store,18057,321
Indiana,Hancock,114808.2543030303,Dollars/store,18059,329
Indiana,Harrison,122222.28033613446,Dollars/store,18061,334
Indiana,Hendricks,206085.18087346025,Dollars/store,18063,341
Indiana,Henry,151725.3090285714,Dollars/store,18065,344
Indiana,Howard,193669.64859140856,Dollars/store,18067,348
Indiana,Huntington,142748.025,Dollars/store,18069,352
Indiana,Jackson,148303.39302013422,Dollars/store,18071,355
Indiana,Jasper,94188.19567779961,Dollars/store,18073,356
Indiana,Jay,149516.61987096776,Dollars/store,18075,358
Indiana,Jefferson,169491.15733333334,Dollars/store,18077,363
Indiana,Jennings,156539.54847457627,Dollars/store,18079,367
Indiana,Johnson,172363.21517110264,Dollars/store,18081,370
Indiana,Knox,228406.95865030674,Dollars/store,18083,376
Indiana,Kosciusko,125575.82129032258,Dollars/store,18085,384
Indiana,LaGrange,44683.7627755102,Dollars/store,18087,386
Indiana,Lake,332026.97559669864,Dollars/store,18089,389
Indiana,LaPorte,230587.64523364484,Dollars/store,18091,392
Indiana,Lawrence,145621.018247191,Dollars/store,18093,396
Indiana,Madison,212842.7758631922,Dollars/store,18095,401
Indiana,Marion,275827.53850846697,Dollars/store,18097,409
Indiana,Marshall,138134.29348314606,Dollars/store,18099,412
Indiana,Martin,89864.0595652174,Dollars/store,18101,418
Indiana,Miami,142145.4883695652,Dollars/store,18103,420
Indiana,Monroe,170929.11920930233,Dollars/store,18105,422
Indiana,Montgomery,136653.26693266834,Dollars/store,18107,425
Indiana,Morgan,132383.0414213198,Dollars/store,18109,430
Indiana,Newton,31802.71509202454,Dollars/store,18111,433
Indiana,Noble,110387.1015313225,Dollars/store,18113,436
Indiana,Ohio,23015.335,Dollars/store,18115,440
Indiana,Orange,146515.11444976076,Dollars/store,18117,444
Indiana,Owen,109494.20299065422,Dollars/store,18119,448
Indiana,Parke,81481.1925,Dollars/store,18121,452
Indiana,Perry,251679.21970588237,Dollars/store,18123,459
Indiana,Pike,74962.90654205608,Dollars/store,18125,465
Indiana,Porter,193879.52778453517,Dollars/store,18127,468
Indiana,Posey,80851.79795454546,Dollars/store,18129,471
Indiana,Pulaski,59331.834615384614,Dollars/store,18131,477
Indiana,Putnam,138164.40507042254,Dollars/store,18133,480
Indiana,Randolph,147254.1707063197,Dollars/store,18135,485
Indiana,Ripley,73296.78747169812,Dollars/store,18137,488
Indiana,Rush,124964.29208053692,Dollars/store,18139,493
Indiana,St. Joseph,225882.14437108234,Dollars/store,18141,496
Indiana,Scott,201964.52045977014,Dollars/store,18143,504
Indiana,Shelby,189058.33634551495,Dollars/store,18145,506
Indiana,Spencer,78077.91466666666,Dollars/store,18147,509
Indiana,Starke,144999.66256410256,Dollars/store,18149,512
Indiana,Steuben,117398.85344827586,Dollars/store,18151,515
Indiana,Sullivan,111005.49,Dollars/store,18153,518
Indiana,Switzerland,53769.43727272728,Dollars/store,18155,526
