State,County,Grocery stores per 1000 pop 2016 (GROCPTH16),Units,FIPS,FID
Georgia,Echols,0.0,"# per 1,000 pop",13101,737
Georgia,Effingham,0.068314177,"# per 1,000 pop",13103,742
Georgia,Elbert,0.261192081,"# per 1,000 pop",13105,746
Georgia,Emanuel,0.13390466,"# per 1,000 pop",13107,750
Georgia,Evans,0.281214848,"# per 1,000 pop",13109,754
Georgia,Fannin,0.280100836,"# per 1,000 pop",13111,755
Georgia,Fayette,0.161800662,"# per 1,000 pop",13113,760
Georgia,Floyd,0.175947009,"# per 1,000 pop",13115,764
Georgia,Forsyth,0.163586544,"# per 1,000 pop",13117,768
Georgia,Franklin,0.179323949,"# per 1,000 pop",13119,772
Georgia,Fulton,0.191359905,"# per 1,000 pop",13121,779
Georgia,Gilmer,0.266373656,"# per 1,000 pop",13123,781
Georgia,Glascock,0.0,"# per 1,000 pop",13125,783
Georgia,Glynn,0.224777588,"# per 1,000 pop",13127,793
Georgia,Gordon,0.19302648,"# per 1,000 pop",13129,796
Georgia,Grady,0.200859679,"# per 1,000 pop",13131,797
Georgia,Greene,0.354212173,"# per 1,000 pop",13133,800
Georgia,Gwinnett,0.159849895,"# per 1,000 pop",13135,804
Georgia,Habersham,0.158453494,"# per 1,000 pop",13137,806
Georgia,Hall,0.178355764,"# per 1,000 pop",13139,808
Georgia,Hancock,0.231026915,"# per 1,000 pop",13141,810
Georgia,Haralson,0.138729928,"# per 1,000 pop",13143,813
Georgia,Harris,0.118987417,"# per 1,000 pop",13145,814
Georgia,Hart,0.156568029,"# per 1,000 pop",13147,816
Georgia,Heard,0.086400553,"# per 1,000 pop",13149,817
Georgia,Henry,0.121976011,"# per 1,000 pop",13151,820
Georgia,Houston,0.098773887,"# per 1,000 pop",13153,823
Georgia,Irwin,0.106849022,"# per 1,000 pop",13155,825
Georgia,Jackson,0.169288067,"# per 1,000 pop",13157,828
Georgia,Jasper,0.144707329,"# per 1,000 pop",13159,830
Georgia,Jeff Davis,0.267201069,"# per 1,000 pop",13161,832
Georgia,Jefferson,0.316696225,"# per 1,000 pop",13163,834
Georgia,Jenkins,0.114025086,"# per 1,000 pop",13165,835
Georgia,Johnson,0.102774923,"# per 1,000 pop",13167,837
Georgia,Jones,0.105067769,"# per 1,000 pop",13169,839
Georgia,Lamar,0.216567407,"# per 1,000 pop",13171,841
Georgia,Lanier,0.191314329,"# per 1,000 pop",13173,845
Georgia,Laurens,0.148330225,"# per 1,000 pop",13175,847
Georgia,Lee,0.136845706,"# per 1,000 pop",13177,849
Georgia,Liberty,0.114025086,"# per 1,000 pop",13179,855
Georgia,Lincoln,0.12716175,"# per 1,000 pop",13181,857
Georgia,Long,0.0537808,"# per 1,000 pop",13183,860
Georgia,Lowndes,0.12247826,"# per 1,000 pop",13185,863
Georgia,Lumpkin,0.095153514,"# per 1,000 pop",13187,865
Georgia,McDuffie,0.093214019,"# per 1,000 pop",13189,868
Georgia,McIntosh,0.142126208,"# per 1,000 pop",13191,871
Georgia,Macon,0.295857988,"# per 1,000 pop",13193,874
Georgia,Madison,0.138758803,"# per 1,000 pop",13195,875
Georgia,Marion,0.352485019,"# per 1,000 pop",13197,877
Georgia,Meriwether,0.427107062,"# per 1,000 pop",13199,879
Georgia,Miller,0.340078218,"# per 1,000 pop",13201,881
Georgia,Mitchell,0.312346616,"# per 1,000 pop",13205,883
Georgia,Monroe,0.111611295,"# per 1,000 pop",13207,885
Georgia,Montgomery,0.111321385,"# per 1,000 pop",13209,887
Georgia,Morgan,0.0551846,"# per 1,000 pop",13211,890
Georgia,Murray,0.126980902,"# per 1,000 pop",13213,892
Georgia,Muscogee,0.208856536,"# per 1,000 pop",13215,896
Georgia,Newton,0.140739351,"# per 1,000 pop",13217,899
Georgia,Oconee,0.108501058,"# per 1,000 pop",13219,901
Georgia,Oglethorpe,0.067980965,"# per 1,000 pop",13221,905
Georgia,Paulding,0.077232999,"# per 1,000 pop",13223,908
Georgia,Peach,0.185880516,"# per 1,000 pop",13225,910
Georgia,Pickens,0.162892979,"# per 1,000 pop",13227,912
Georgia,Pierce,0.156103653,"# per 1,000 pop",13229,915
Georgia,Pike,0.0557942,"# per 1,000 pop",13231,7
Georgia,Polk,0.239635754,"# per 1,000 pop",13233,8
Georgia,Pulaski,0.176881578,"# per 1,000 pop",13235,11
Georgia,Putnam,0.139224058,"# per 1,000 pop",13237,13
Georgia,Quitman,0.428632662,"# per 1,000 pop",13239,16
Georgia,Rabun,0.242013553,"# per 1,000 pop",13241,18
Georgia,Randolph,0.138408304,"# per 1,000 pop",13243,23
Georgia,Richmond,0.178210764,"# per 1,000 pop",13245,24
Georgia,Rockdale,0.19020979,"# per 1,000 pop",13247,28
Georgia,Schley,0.193873594,"# per 1,000 pop",13249,31
Georgia,Screven,0.213797035,"# per 1,000 pop",13251,34
Georgia,Seminole,0.473653049,"# per 1,000 pop",13253,38
Georgia,Spalding,0.185893762,"# per 1,000 pop",13255,41
Georgia,Stephens,0.233245218,"# per 1,000 pop",13257,45
Georgia,Stewart,0.170212766,"# per 1,000 pop",13259,48
Georgia,Sumter,0.197661011,"# per 1,000 pop",13261,52
Georgia,Talbot,0.15740595,"# per 1,000 pop",13263,57
Georgia,Taliaferro,0.0,"# per 1,000 pop",13265,60
Georgia,Tattnall,0.158221589,"# per 1,000 pop",13267,63
Georgia,Taylor,0.121966093,"# per 1,000 pop",13269,69
Georgia,Telfair,0.249469877,"# per 1,000 pop",13271,75
Georgia,Terrell,0.675067507,"# per 1,000 pop",13273,78
Georgia,Thomas,0.155245065,"# per 1,000 pop",13275,83
Georgia,Tift,0.196801968,"# per 1,000 pop",13277,87
Georgia,Toombs,0.110314396,"# per 1,000 pop",13279,91
Georgia,Towns,0.264340471,"# per 1,000 pop",13281,95
Georgia,Treutlen,0.29730935,"# per 1,000 pop",13283,102
Georgia,Troup,0.186310479,"# per 1,000 pop",13285,105
Georgia,Turner,0.125439037,"# per 1,000 pop",13287,108
Georgia,Twiggs,0.0,"# per 1,000 pop",13289,116
Georgia,Union,0.176522507,"# per 1,000 pop",13291,120
Georgia,Upson,0.22889406,"# per 1,000 pop",13293,123
Georgia,Walker,0.087814302,"# per 1,000 pop",13295,126
Georgia,Walton,0.100098987,"# per 1,000 pop",13297,127
Georgia,Ware,0.167710197,"# per 1,000 pop",13299,132
Georgia,Warren,0.185804534,"# per 1,000 pop",13301,135
Georgia,Washington,0.098313916,"# per 1,000 pop",13303,143
Georgia,Wayne,0.100050025,"# per 1,000 pop",13305,147
Georgia,Webster,0.382848392,"# per 1,000 pop",13307,149
Georgia,Wheeler,0.124734938,"# per 1,000 pop",13309,154
Georgia,White,0.104076323,"# per 1,000 pop",13311,157
Georgia,Whitfield,0.22923074,"# per 1,000 pop",13313,159
Georgia,Wilcox,0.0,"# per 1,000 pop",13315,163
Georgia,Wilkes,0.305436775,"# per 1,000 pop",13317,167
Georgia,Wilkinson,0.331564987,"# per 1,000 pop",13319,169
Georgia,Worth,0.096529755,"# per 1,000 pop",13321,173
Hawaii,Hawaii,0.216427338,"# per 1,000 pop",15001,198
Hawaii,Honolulu,0.18634898,"# per 1,000 pop",15003,234
Hawaii,Kalawao,0.0,"# per 1,000 pop",15005,247
Hawaii,Kauai,0.27867185,"# per 1,000 pop",15007,261
Hawaii,Maui,0.284187104,"# per 1,000 pop",15009,323
Idaho,Ada,0.105791761,"# per 1,000 pop",16001,336
Idaho,Adams,0.0,"# per 1,000 pop",16003,338
Idaho,Bannock,0.13036419,"# per 1,000 pop",16005,343
Idaho,Bear Lake,0.336587008,"# per 1,000 pop",16007,349
Idaho,Benewah,0.332520505,"# per 1,000 pop",16009,354
Idaho,Bingham,0.132582035,"# per 1,000 pop",16011,362
Idaho,Blaine,0.229980222,"# per 1,000 pop",16013,371
Idaho,Boise,0.282167043,"# per 1,000 pop",16015,380
Idaho,Bonner,0.283399854,"# per 1,000 pop",16017,387
Idaho,Bonneville,0.089265789,"# per 1,000 pop",16019,395
Idaho,Boundary,0.429184549,"# per 1,000 pop",16021,405
Idaho,Butte,0.38865138,"# per 1,000 pop",16023,414
Idaho,Camas,0.922509225,"# per 1,000 pop",16025,429
Idaho,Canyon,0.118421115,"# per 1,000 pop",16027,441
Idaho,Caribou,0.434404865,"# per 1,000 pop",16029,449
Idaho,Cassia,0.213110562,"# per 1,000 pop",16031,456
Idaho,Clark,0.0,"# per 1,000 pop",16033,464
Idaho,Clearwater,0.584453536,"# per 1,000 pop",16035,474
Idaho,Custer,0.973472864,"# per 1,000 pop",16037,484
Idaho,Elmore,0.153315447,"# per 1,000 pop",16039,490
Idaho,Franklin,0.149846407,"# per 1,000 pop",16041,498
Idaho,Fremont,0.155183116,"# per 1,000 pop",16043,502
Idaho,Gem,0.0588963,"# per 1,000 pop",16045,510
Idaho,Gooding,0.331257453,"# per 1,000 pop",16047,519
Idaho,Idaho,0.30810944,"# per 1,000 pop",16049,528
Idaho,Jefferson,0.071924336,"# per 1,000 pop",16051,540
Idaho,Jerome,0.085995614,"# per 1,000 pop",16053,547
Idaho,Kootenai,0.13059604,"# per 1,000 pop",16055,552
Idaho,Latah,0.180449577,"# per 1,000 pop",16057,559
Idaho,Lemhi,0.646663218,"# per 1,000 pop",16059,566
Idaho,Lewis,1.0408535,"# per 1,000 pop",16061,574
Idaho,Lincoln,0.379722802,"# per 1,000 pop",16063,578
Idaho,Madison,0.0515716,"# per 1,000 pop",16065,581
Idaho,Minidoka,0.0485838,"# per 1,000 pop",16067,585
Idaho,Nez Perce,0.27434158,"# per 1,000 pop",16069,589
Idaho,Oneida,0.23142791,"# per 1,000 pop",16071,593
Idaho,Owyhee,0.264014785,"# per 1,000 pop",16073,601
Idaho,Payette,0.218150087,"# per 1,000 pop",16075,606
Idaho,Power,0.130531262,"# per 1,000 pop",16077,613
Idaho,Shoshone,0.483364215,"# per 1,000 pop",16079,621
Idaho,Teton,0.180407721,"# per 1,000 pop",16081,627
Idaho,Twin Falls,0.203505076,"# per 1,000 pop",16083,634
Idaho,Valley,0.47998464,"# per 1,000 pop",16085,643
Idaho,Washington,0.19872814,"# per 1,000 pop",16087,649
Illinois,Adams,0.164984326,"# per 1,000 pop",17001,650
Illinois,Alexander,0.308118934,"# per 1,000 pop",17003,651
Illinois,Bond,0.0593789,"# per 1,000 pop",17005,652
Illinois,Boone,0.112019715,"# per 1,000 pop",17007,653
Illinois,Brown,0.148279953,"# per 1,000 pop",17009,654
Illinois,Bureau,0.149552837,"# per 1,000 pop",17011,2
Illinois,Calhoun,0.61741099,"# per 1,000 pop",17013,4
Illinois,Carroll,0.205324755,"# per 1,000 pop",17015,6
Illinois,Cass,0.394290671,"# per 1,000 pop",17017,10
Illinois,Champaign,0.181586203,"# per 1,000 pop",17019,12
Illinois,Christian,0.240449641,"# per 1,000 pop",17021,14
Illinois,Clark,0.189298334,"# per 1,000 pop",17023,19
Illinois,Clay,0.150251672,"# per 1,000 pop",17025,22
Illinois,Clinton,0.212964195,"# per 1,000 pop",17027,27
Illinois,Coles,0.171716401,"# per 1,000 pop",17029,30
Illinois,Cook,0.280042115,"# per 1,000 pop",17031,36
Illinois,Crawford,0.261205726,"# per 1,000 pop",17033,40
Illinois,Cumberland,0.183621006,"# per 1,000 pop",17035,44
Illinois,DeKalb,0.105316572,"# per 1,000 pop",17037,49
Illinois,De Witt,0.247540071,"# per 1,000 pop",17039,53
Illinois,Douglas,0.556426729,"# per 1,000 pop",17041,55
Illinois,DuPage,0.175051791,"# per 1,000 pop",17043,64
Illinois,Edgar,0.171703297,"# per 1,000 pop",17045,66
Illinois,Edwards,0.305576776,"# per 1,000 pop",17047,71
Illinois,Effingham,0.204786145,"# per 1,000 pop",17049,76
Illinois,Fayette,0.137513751,"# per 1,000 pop",17051,79
Illinois,Ford,0.149902563,"# per 1,000 pop",17053,81
Illinois,Franklin,0.127903407,"# per 1,000 pop",17055,85
Illinois,Fulton,0.140777656,"# per 1,000 pop",17057,89
Illinois,Gallatin,0.0,"# per 1,000 pop",17059,92
Illinois,Greene,0.38112661,"# per 1,000 pop",17061,96
Illinois,Grundy,0.119357855,"# per 1,000 pop",17063,99
Illinois,Hamilton,0.121966093,"# per 1,000 pop",17065,106
Illinois,Hancock,0.219551018,"# per 1,000 pop",17067,111
Illinois,Hardin,0.243961942,"# per 1,000 pop",17069,113
Illinois,Henderson,0.290951411,"# per 1,000 pop",17071,117
Illinois,Henry,0.16153784,"# per 1,000 pop",17073,121
Illinois,Iroquois,0.283547175,"# per 1,000 pop",17075,125
Illinois,Jackson,0.220219542,"# per 1,000 pop",17077,129
Illinois,Jasper,0.104242677,"# per 1,000 pop",17079,133
Illinois,Jefferson,0.208833664,"# per 1,000 pop",17081,137
Illinois,Jersey,0.182273866,"# per 1,000 pop",17083,142
Illinois,Jo Daviess,0.182974246,"# per 1,000 pop",17085,145
Illinois,Johnson,0.154309081,"# per 1,000 pop",17087,152
Illinois,Kane,0.138953306,"# per 1,000 pop",17089,156
Illinois,Kankakee,0.181730621,"# per 1,000 pop",17091,161
Illinois,Kendall,0.072246795,"# per 1,000 pop",17093,165
Illinois,Knox,0.176661105,"# per 1,000 pop",17095,166
Illinois,Lake,0.165972749,"# per 1,000 pop",17097,170
Illinois,LaSalle,0.199082411,"# per 1,000 pop",17099,175
Illinois,Lawrence,0.0,"# per 1,000 pop",17101,177
Illinois,Lee,0.145353063,"# per 1,000 pop",17103,180
Illinois,Livingston,0.274160384,"# per 1,000 pop",17105,182
Illinois,Logan,0.136341946,"# per 1,000 pop",17107,186
Illinois,McDonough,0.254882595,"# per 1,000 pop",17109,189
Illinois,McHenry,0.149364228,"# per 1,000 pop",17111,192
Illinois,McLean,0.162142129,"# per 1,000 pop",17113,193
Illinois,Macon,0.19690392,"# per 1,000 pop",17115,194
Illinois,Macoupin,0.219043655,"# per 1,000 pop",17117,196
Illinois,Madison,0.180724252,"# per 1,000 pop",17119,199
Illinois,Marion,0.105080649,"# per 1,000 pop",17121,201
Illinois,Marshall,0.336190956,"# per 1,000 pop",17123,202
Illinois,Mason,0.145921494,"# per 1,000 pop",17125,206
Illinois,Massac,0.138226553,"# per 1,000 pop",17127,208
Illinois,Menard,0.241954996,"# per 1,000 pop",17129,212
Illinois,Mercer,0.127959053,"# per 1,000 pop",17131,216
Illinois,Monroe,0.118070724,"# per 1,000 pop",17133,219
Illinois,Montgomery,0.137556312,"# per 1,000 pop",17135,223
Illinois,Morgan,0.08773469,"# per 1,000 pop",17137,225
Illinois,Moultrie,0.068497842,"# per 1,000 pop",17139,227
Illinois,Ogle,0.156347717,"# per 1,000 pop",17141,229
Illinois,Peoria,0.28602884,"# per 1,000 pop",17143,233
Illinois,Perry,0.140304929,"# per 1,000 pop",17145,235
Illinois,Piatt,0.181532131,"# per 1,000 pop",17147,238
Illinois,Pike,0.314821811,"# per 1,000 pop",17149,241
Illinois,Pope,0.232828871,"# per 1,000 pop",17151,245
Illinois,Pulaski,0.53542745,"# per 1,000 pop",17153,248
Illinois,Putnam,0.349833829,"# per 1,000 pop",17155,253
Illinois,Randolph,0.214743688,"# per 1,000 pop",17157,255
Illinois,Richland,0.252238618,"# per 1,000 pop",17159,259
Illinois,Rock Island,0.178728553,"# per 1,000 pop",17161,265
Illinois,St. Clair,0.171024628,"# per 1,000 pop",17163,269
Illinois,Saline,0.247392075,"# per 1,000 pop",17165,271
Illinois,Sangamon,0.156889737,"# per 1,000 pop",17167,274
Illinois,Schuyler,0.141783638,"# per 1,000 pop",17169,278
Illinois,Scott,0.197823937,"# per 1,000 pop",17171,280
Illinois,Shelby,0.184102729,"# per 1,000 pop",17173,283
Illinois,Stark,0.181620051,"# per 1,000 pop",17175,285
Illinois,Stephenson,0.153711023,"# per 1,000 pop",17177,290
Illinois,Tazewell,0.119432398,"# per 1,000 pop",17179,291
Illinois,Union,0.233713117,"# per 1,000 pop",17181,293
Illinois,Vermilion,0.254582485,"# per 1,000 pop",17183,296
Illinois,Wabash,0.173746851,"# per 1,000 pop",17185,299
Illinois,Warren,0.346680534,"# per 1,000 pop",17187,301
Illinois,Washington,0.562983814,"# per 1,000 pop",17189,305
Illinois,Wayne,0.181017317,"# per 1,000 pop",17191,310
Illinois,White,0.354911982,"# per 1,000 pop",17193,312
Illinois,Whiteside,0.123803965,"# per 1,000 pop",17195,314
Illinois,Will,0.131935494,"# per 1,000 pop",17197,320
Illinois,Williamson,0.206978119,"# per 1,000 pop",17199,324
Illinois,Winnebago,0.202734823,"# per 1,000 pop",17201,325
Illinois,Woodford,0.128425757,"# per 1,000 pop",17203,328
Indiana,Adams,0.113533152,"# per 1,000 pop",18001,330
Indiana,Allen,0.151362806,"# per 1,000 pop",18003,335
Indiana,Bartholomew,0.146568466,"# per 1,000 pop",18005,342
Indiana,Benton,0.2310803,"# per 1,000 pop",18007,179
Indiana,Blackford,0.248447205,"# per 1,000 pop",18009,183
Indiana,Boone,0.108968072,"# per 1,000 pop",18011,185
Indiana,Brown,0.06663113,"# per 1,000 pop",18013,188
Indiana,Carroll,0.250413182,"# per 1,000 pop",18015,195
Indiana,Cass,0.210454318,"# per 1,000 pop",18017,211
Indiana,Clark,0.1208981,"# per 1,000 pop",18019,215
Indiana,Clay,0.190817845,"# per 1,000 pop",18021,221
Indiana,Clinton,0.185948492,"# per 1,000 pop",18023,226
Indiana,Crawford,0.094509026,"# per 1,000 pop",18025,232
Indiana,Daviess,0.181834712,"# per 1,000 pop",18027,239
Indiana,Dearborn,0.141497039,"# per 1,000 pop",18029,242
Indiana,Decatur,0.225216771,"# per 1,000 pop",18031,246
Indiana,DeKalb,0.117315814,"# per 1,000 pop",18033,249
Indiana,Delaware,0.112570681,"# per 1,000 pop",18035,252
Indiana,Dubois,0.259091766,"# per 1,000 pop",18037,254
Indiana,Elkhart,0.181242836,"# per 1,000 pop",18039,260
Indiana,Fayette,0.128993421,"# per 1,000 pop",18041,263
Indiana,Floyd,0.130339012,"# per 1,000 pop",18043,267
Indiana,Fountain,0.182071979,"# per 1,000 pop",18045,270
Indiana,Franklin,0.264026403,"# per 1,000 pop",18047,272
Indiana,Fulton,0.198639321,"# per 1,000 pop",18049,276
Indiana,Gibson,0.178683106,"# per 1,000 pop",18051,286
Indiana,Grant,0.104787282,"# per 1,000 pop",18053,297
Indiana,Greene,0.217236136,"# per 1,000 pop",18055,309
Indiana,Hamilton,0.116979032,"# per 1,000 pop",18057,321
Indiana,Hancock,0.067768125,"# per 1,000 pop",18059,329
Indiana,Harrison,0.075606744,"# per 1,000 pop",18061,334
Indiana,Hendricks,0.07484283,"# per 1,000 pop",18063,341
Indiana,Henry,0.144735754,"# per 1,000 pop",18065,344
Indiana,Howard,0.145738957,"# per 1,000 pop",18067,348
Indiana,Huntington,0.137483502,"# per 1,000 pop",18069,352
Indiana,Jackson,0.182095464,"# per 1,000 pop",18071,355
Indiana,Jasper,0.269549852,"# per 1,000 pop",18073,356
Indiana,Jay,0.142585551,"# per 1,000 pop",18075,358
Indiana,Jefferson,0.186052281,"# per 1,000 pop",18077,363
Indiana,Jennings,0.10860908,"# per 1,000 pop",18079,367
Indiana,Johnson,0.072586659,"# per 1,000 pop",18081,370
Indiana,Knox,0.0799105,"# per 1,000 pop",18083,376
Indiana,Kosciusko,0.152039226,"# per 1,000 pop",18085,384
Indiana,LaGrange,0.127769402,"# per 1,000 pop",18087,386
Indiana,Lake,0.160298566,"# per 1,000 pop",18089,389
Indiana,LaPorte,0.181475029,"# per 1,000 pop",18091,392
Indiana,Lawrence,0.175534833,"# per 1,000 pop",18093,396
Indiana,Madison,0.139184226,"# per 1,000 pop",18095,401
Indiana,Marion,0.175841124,"# per 1,000 pop",18097,409
Indiana,Marshall,0.171482466,"# per 1,000 pop",18099,412
Indiana,Martin,0.294059988,"# per 1,000 pop",18101,418
Indiana,Miami,0.277261763,"# per 1,000 pop",18103,420
Indiana,Monroe,0.137275897,"# per 1,000 pop",18105,422
Indiana,Montgomery,0.182657934,"# per 1,000 pop",18107,425
Indiana,Morgan,0.086260189,"# per 1,000 pop",18109,430
Indiana,Newton,0.142358887,"# per 1,000 pop",18111,433
Indiana,Noble,0.168626955,"# per 1,000 pop",18113,436
Indiana,Ohio,0.169836957,"# per 1,000 pop",18115,440
Indiana,Orange,0.205328269,"# per 1,000 pop",18117,444
Indiana,Owen,0.095593156,"# per 1,000 pop",18119,448
Indiana,Parke,0.0589727,"# per 1,000 pop",18121,452
Indiana,Perry,0.105207785,"# per 1,000 pop",18123,459
Indiana,Pike,0.321853878,"# per 1,000 pop",18125,465
Indiana,Porter,0.083613039,"# per 1,000 pop",18127,468
Indiana,Posey,0.117041199,"# per 1,000 pop",18129,471
Indiana,Pulaski,0.079295853,"# per 1,000 pop",18131,477
Indiana,Putnam,0.080504495,"# per 1,000 pop",18133,480
Indiana,Randolph,0.159623289,"# per 1,000 pop",18135,485
Indiana,Ripley,0.281610814,"# per 1,000 pop",18137,488
Indiana,Rush,0.180364336,"# per 1,000 pop",18139,493
Indiana,St. Joseph,0.152069819,"# per 1,000 pop",18141,496
Indiana,Scott,0.168726536,"# per 1,000 pop",18143,504
Indiana,Shelby,0.113050556,"# per 1,000 pop",18145,506
Indiana,Spencer,0.195188601,"# per 1,000 pop",18147,509
Indiana,Starke,0.173973556,"# per 1,000 pop",18149,512
Indiana,Steuben,0.203559381,"# per 1,000 pop",18151,515
Indiana,Sullivan,0.144668949,"# per 1,000 pop",18153,518
Indiana,Switzerland,0.281769513,"# per 1,000 pop",18155,526
Indiana,Tippecanoe,0.132503684,"# per 1,000 pop",18157,530
Indiana,Tipton,0.131978356,"# per 1,000 pop",18159,534
Indiana,Union,0.139508929,"# per 1,000 pop",18161,538
Indiana,Vanderburgh,0.220052262,"# per 1,000 pop",18163,543
Indiana,Vermillion,0.192172186,"# per 1,000 pop",18165,548
Indiana,Vigo,0.148603591,"# per 1,000 pop",18167,553
Indiana,Wabash,0.221863015,"# per 1,000 pop",18169,555
Indiana,Warren,0.244678248,"# per 1,000 pop",18171,567
Indiana,Warrick,0.128930361,"# per 1,000 pop",18173,575
Indiana,Washington,0.180193167,"# per 1,000 pop",18175,584
Indiana,Wayne,0.120136355,"# per 1,000 pop",18177,586
Indiana,Wells,0.07183908,"# per 1,000 pop",18179,590
Indiana,White,0.124476163,"# per 1,000 pop",18181,594
Indiana,Whitley,0.119460041,"# per 1,000 pop",18183,597
Iowa,Adair,0.285306705,"# per 1,000 pop",19001,598
Iowa,Adams,0.269106566,"# per 1,000 pop",19003,602
Iowa,Allamakee,0.504722763,"# per 1,000 pop",19005,608
Iowa,Appanoose,0.400096023,"# per 1,000 pop",19007,611
Iowa,Audubon,0.177462289,"# per 1,000 pop",19009,615
Iowa,Benton,0.117000117,"# per 1,000 pop",19011,619
Iowa,Black Hawk,0.180705202,"# per 1,000 pop",19013,623
