State,County,Black low access to store 2015 (LACCESS_BLACK15),Units,FIPS,FID
Ohio,Vinton,22.3262384762447,Count,39163,2075
Ohio,Warren,1664.69183089504,Count,39165,2076
Ohio,Washington,167.858915494138,Count,39167,2080
Ohio,Wayne,254.722718056782,Count,39169,2084
Ohio,Williams,13.2903493344784,Count,39171,2087
Ohio,Wood,1193.16818129789,Count,39173,2091
Ohio,Wyandot,2.33047689024352,Count,39175,2093
Oklahoma,Adair,7.0000000532691,Count,40001,2095
Oklahoma,Alfalfa,212.999999997439,Count,40003,2099
Oklahoma,Atoka,223.082589365793,Count,40005,2102
Oklahoma,Beaver,20.000000230968,Count,40007,2104
Oklahoma,Beckham,62.9510999163613,Count,40009,2106
Oklahoma,Blaine,26.7484636625741,Count,40011,2110
Oklahoma,Bryan,52.0965635998982,Count,40013,2112
Oklahoma,Caddo,109.358431562421,Count,40015,2118
Oklahoma,Canadian,952.521137623462,Count,40017,2123
Oklahoma,Carter,478.383219981774,Count,40019,2126
Oklahoma,Cherokee,103.91250404432,Count,40021,2129
Oklahoma,Choctaw,1022.79849106656,Count,40023,2133
Oklahoma,Cimarron,4.0,Count,40025,2135
Oklahoma,Cleveland,2065.97632128206,Count,40027,2140
Oklahoma,Coal,3.00000000613363,Count,40029,2144
Oklahoma,Comanche,8285.40582678263,Count,40031,2145
Oklahoma,Cotton,116.999999344135,Count,40033,2146
Oklahoma,Craig,15.867475303181,Count,40035,2148
Oklahoma,Creek,327.344666190265,Count,40037,2151
Oklahoma,Custer,201.307482972312,Count,40039,2153
Oklahoma,Delaware,14.5588244418732,Count,40041,2154
Oklahoma,Dewey,16.0000000675191,Count,40043,2158
Oklahoma,Ellis,11.0000000130385,Count,40045,2165
Oklahoma,Garfield,238.639881046278,Count,40047,2167
Oklahoma,Garvin,66.9195228721619,Count,40049,2176
Oklahoma,Grady,142.706418074435,Count,40051,2184
Oklahoma,Grant,28.9999999850988,Count,40053,2187
Oklahoma,Greer,1.00000002980232,Count,40055,2189
Oklahoma,Harmon,4.94171694567194,Count,40057,2191
Oklahoma,Harper,1.99999998230487,Count,40059,2193
Oklahoma,Haskell,38.4768654596191,Count,40061,2195
Oklahoma,Hughes,34.4761536054571,Count,40063,2197
Oklahoma,Jackson,436.451243989795,Count,40065,2202
Oklahoma,Jefferson,4.53559298068285,Count,40067,2206
Oklahoma,Johnston,16.2363587706423,Count,40069,2211
Oklahoma,Kay,362.189517637598,Count,40071,2215
Oklahoma,Kingfisher,26.3577848004461,Count,40073,2219
Oklahoma,Kiowa,128.628282118985,Count,40075,2222
Oklahoma,Latimer,6.22453924238107,Count,40077,2226
Oklahoma,Le Flore,154.595398319914,Count,40079,2230
Oklahoma,Lincoln,106.87190450824,Count,40081,2234
Oklahoma,Logan,1881.35922294134,Count,40083,2236
Oklahoma,Love,6.94743474244751,Count,40085,2238
Oklahoma,McClain,44.3196297229078,Count,40087,2245
Oklahoma,McCurtain,389.393226498935,Count,40089,2252
Oklahoma,McIntosh,22.2025553593012,Count,40091,2258
Oklahoma,Major,4.99999984353781,Count,40093,2260
Oklahoma,Marshall,153.532692682144,Count,40095,2265
Oklahoma,Mayes,13.5931055004476,Count,40097,2270
Oklahoma,Murray,32.1491531712436,Count,40099,2276
Oklahoma,Muskogee,1273.87389598841,Count,40101,2281
Oklahoma,Noble,15.935048017418,Count,40103,2287
Oklahoma,Nowata,16.9949314595142,Count,40105,2290
Oklahoma,Okfuskee,557.237079074044,Count,40107,2297
Oklahoma,Oklahoma,31150.1640933335,Count,40109,2303
Oklahoma,Okmulgee,1069.67576230387,Count,40111,2311
Oklahoma,Osage,4382.02626071823,Count,40113,2318
Oklahoma,Ottawa,21.2481272901059,Count,40115,2325
Oklahoma,Pawnee,0.0,Count,40117,2329
Oklahoma,Payne,707.408256927069,Count,40119,2340
Oklahoma,Pittsburg,854.231382622093,Count,40121,2344
Oklahoma,Pontotoc,94.4520883462651,Count,40123,2351
Oklahoma,Pottawatomie,468.874861269012,Count,40125,2356
Oklahoma,Pushmataha,42.1444303343517,Count,40127,2362
Oklahoma,Roger Mills,8.06075584622886,Count,40129,2369
Oklahoma,Rogers,223.034052555338,Count,40131,2374
Oklahoma,Seminole,50.5888302358162,Count,40133,2384
Oklahoma,Sequoyah,181.994726017583,Count,40135,2391
Oklahoma,Stephens,85.3205605475232,Count,40137,2396
Oklahoma,Texas,162.513776992955,Count,40139,2003
Oklahoma,Tillman,180.709952487217,Count,40141,2005
Oklahoma,Tulsa,23204.4061332882,Count,40143,2008
Oklahoma,Wagoner,619.986120832895,Count,40145,2014
Oklahoma,Washington,556.361191424974,Count,40147,2018
Oklahoma,Washita,56.2517697953735,Count,40149,2023
Oklahoma,Woods,23.9992608177087,Count,40151,2029
Oklahoma,Woodward,264.978291352856,Count,40153,2035
Oregon,Baker,42.5112253694209,Count,41001,2044
Oregon,Benton,130.595865390236,Count,41003,2053
Oregon,Clackamas,386.205975189143,Count,41005,2058
Oregon,Clatsop,62.8933911676295,Count,41007,2064
Oregon,Columbia,23.4392972056521,Count,41009,2070
Oregon,Coos,14.3082929281785,Count,41011,2083
Oregon,Crook,6.03999209528047,Count,41013,2092
Oregon,Curry,18.2071703188121,Count,41015,2098
Oregon,Deschutes,96.0329602875281,Count,41017,2109
Oregon,Douglas,101.346261211033,Count,41019,2115
Oregon,Gilliam,2.00000004657113,Count,41021,2121
Oregon,Grant,3.99999999303691,Count,41023,2130
Oregon,Harney,4.66112476587296,Count,41025,2134
Oregon,Hood River,1.10408556719972,Count,41027,2138
Oregon,Jackson,166.988906878179,Count,41029,2139
Oregon,Jefferson,4.07406912813894,Count,41031,2143
Oregon,Josephine,68.4720182906765,Count,41033,2152
Oregon,Klamath,110.998451074041,Count,41035,2155
Oregon,Lake,12.3517863050031,Count,41037,2159
Oregon,Lane,491.362415580348,Count,41039,2170
Oregon,Lincoln,27.8841419762393,Count,41041,2174
Oregon,Linn,132.039317533018,Count,41043,2181
Oregon,Malheur,66.8520266715818,Count,41045,2185
Oregon,Marion,513.652570307065,Count,41047,2200
Oregon,Morrow,20.7143581550336,Count,41049,2209
Oregon,Multnomah,3319.0048361873,Count,41051,2218
Oregon,Polk,183.863949320961,Count,41053,2223
Oregon,Sherman,2.00000002980232,Count,41055,2232
Oregon,Tillamook,17.957588048419,Count,41057,2242
Oregon,Umatilla,98.1003812313414,Count,41059,2251
Oregon,Union,14.7794545353026,Count,41061,2257
Oregon,Wallowa,6.82041271555177,Count,41063,2263
Oregon,Wasco,29.2833170964572,Count,41065,2267
Oregon,Washington,726.763373217533,Count,41067,2272
Oregon,Wheeler,0.0,Count,41069,2277
Oregon,Yamhill,77.5775541885669,Count,41071,2284
Pennsylvania,Adams,186.019757731885,Count,42001,2292
Pennsylvania,Allegheny,24258.4949446282,Count,42003,2302
Pennsylvania,Armstrong,71.9473078440387,Count,42005,2309
Pennsylvania,Beaver,6552.15729060821,Count,42007,2321
Pennsylvania,Bedford,17.1636918963159,Count,42009,2324
Pennsylvania,Berks,1996.33445332914,Count,42011,2326
Pennsylvania,Blair,623.968960827887,Count,42013,2328
Pennsylvania,Bradford,45.4428743343912,Count,42015,2333
Pennsylvania,Bucks,5485.97082841014,Count,42017,2336
Pennsylvania,Butler,385.336463316583,Count,42019,2338
Pennsylvania,Cambria,1023.89510341655,Count,42021,2341
Pennsylvania,Cameron,1.00085678260075,Count,42023,2343
Pennsylvania,Carbon,128.64048441183,Count,42025,2349
Pennsylvania,Centre,1122.60950116752,Count,42027,2354
Pennsylvania,Chester,15774.6134967926,Count,42029,2360
Pennsylvania,Clarion,78.7677302425727,Count,42031,2366
Pennsylvania,Clearfield,373.777451859471,Count,42033,2372
Pennsylvania,Clinton,36.927529145898,Count,42035,2379
Pennsylvania,Columbia,56.8916343702531,Count,42037,2385
Pennsylvania,Crawford,163.060793926571,Count,42039,2389
Pennsylvania,Cumberland,1267.81828455488,Count,42041,2397
Pennsylvania,Dauphin,12851.6374681666,Count,42043,2403
Pennsylvania,Delaware,6301.64370785636,Count,42045,2414
Pennsylvania,Elk,7.99609451000774,Count,42047,2420
Pennsylvania,Erie,5017.45397926813,Count,42049,2425
Pennsylvania,Fayette,874.987783726327,Count,42051,2431
Pennsylvania,Forest,0.0,Count,42053,2436
Pennsylvania,Franklin,637.390937469556,Count,42055,2439
Pennsylvania,Fulton,26.8934884679372,Count,42057,2446
Pennsylvania,Greene,21.1790117601868,Count,42059,2447
Pennsylvania,Huntingdon,8.36973726836732,Count,42061,2454
Pennsylvania,Indiana,762.546270788604,Count,42063,2459
Pennsylvania,Jefferson,6.02883948385715,Count,42065,2462
Pennsylvania,Juniata,19.0449358254501,Count,42067,2466
Pennsylvania,Lackawanna,401.635186304987,Count,42069,2471
Pennsylvania,Lancaster,2522.0763186589,Count,42071,2482
Pennsylvania,Lawrence,2185.63946556657,Count,42073,2488
Pennsylvania,Lebanon,219.347915416035,Count,42075,2492
Pennsylvania,Lehigh,2274.7265618706,Count,42077,2496
Pennsylvania,Luzerne,954.809676494398,Count,42079,2501
Pennsylvania,Lycoming,1082.17204257187,Count,42081,2505
Pennsylvania,McKean,35.4703667238136,Count,42083,2509
Pennsylvania,Mercer,1268.39773227924,Count,42085,2513
Pennsylvania,Mifflin,8.22204674927149,Count,42087,2517
Pennsylvania,Monroe,9288.10547156036,Count,42089,2521
Pennsylvania,Montgomery,11365.6272150362,Count,42091,2528
Pennsylvania,Montour,71.607335196808,Count,42093,2533
Pennsylvania,Northampton,2559.77991476647,Count,42095,2537
Pennsylvania,Northumberland,108.085711155261,Count,42097,2544
Pennsylvania,Perry,36.0424803250999,Count,42099,2554
Pennsylvania,Philadelphia,4134.58514694178,Count,42101,2563
Pennsylvania,Pike,737.099322868602,Count,42103,2571
Pennsylvania,Potter,11.2392937883424,Count,42105,2575
Pennsylvania,Schuylkill,100.542075720012,Count,42107,2581
Pennsylvania,Snyder,28.789492956299,Count,42109,2583
Pennsylvania,Somerset,372.601397463857,Count,42111,2589
Pennsylvania,Sullivan,15.177387513686,Count,42113,2293
Pennsylvania,Susquehanna,12.3564884367515,Count,42115,2298
Pennsylvania,Tioga,172.780081162098,Count,42117,2305
Pennsylvania,Union,2391.42493451129,Count,42119,2313
Pennsylvania,Venango,41.2919869850157,Count,42121,2316
Pennsylvania,Warren,11.5677997037616,Count,42123,2322
Pennsylvania,Washington,1999.14988402152,Count,42125,2346
Pennsylvania,Wayne,22.36755926162,Count,42127,2363
Pennsylvania,Westmoreland,2269.46768192134,Count,42129,2394
Pennsylvania,Wyoming,2.07105990964919,Count,42131,2407
Pennsylvania,York,3674.86368107267,Count,42133,2419
Rhode Island,Bristol,251.443435710486,Count,44001,2433
Rhode Island,Kent,540.38888947546,Count,44003,2444
Rhode Island,Newport,438.184045832013,Count,44005,2460
Rhode Island,Providence,2745.70761505464,Count,44007,2475
Rhode Island,Washington,670.901426155047,Count,44009,2484
South Carolina,Abbeville,216.618398614344,Count,45001,2489
South Carolina,Aiken,7755.62150632631,Count,45003,2503
South Carolina,Allendale,1350.05625466707,Count,45005,2527
South Carolina,Anderson,10921.6830470453,Count,45007,2559
South Carolina,Bamberg,2889.42143142666,Count,45009,2592
South Carolina,Barnwell,115.915869518183,Count,45011,2605
South Carolina,Beaufort,10164.8158000977,Count,45013,2626
South Carolina,Berkeley,10610.8961429378,Count,45015,2631
South Carolina,Calhoun,2.59980476461351,Count,45017,2635
South Carolina,Charleston,22528.4424047184,Count,45019,2691
South Carolina,Cherokee,1954.3033737276,Count,45021,2700
South Carolina,Chester,3328.20006547573,Count,45023,2704
South Carolina,Chesterfield,1989.92484088456,Count,45025,2708
South Carolina,Clarendon,699.911328674383,Count,45027,2715
South Carolina,Colleton,4423.19712622124,Count,45029,2718
South Carolina,Darlington,3644.85485115776,Count,45031,2721
South Carolina,Dillon,2389.94201364176,Count,45033,2725
South Carolina,Dorchester,4823.59566631647,Count,45035,2730
South Carolina,Edgefield,952.488774047634,Count,45037,2735
South Carolina,Fairfield,2948.35271478117,Count,45039,2738
South Carolina,Florence,18491.8925528164,Count,45041,2742
South Carolina,Georgetown,3954.48860844224,Count,45043,2752
South Carolina,Greenville,34971.7396223212,Count,45045,2759
South Carolina,Greenwood,3758.59272952232,Count,45047,2764
South Carolina,Hampton,2356.40956722652,Count,45049,2767
South Carolina,Horry,3570.43067162971,Count,45051,2774
South Carolina,Jasper,1757.68940278862,Count,45053,2783
South Carolina,Kershaw,3249.765824069,Count,45055,2787
South Carolina,Lancaster,6736.40705263644,Count,45057,2790
South Carolina,Laurens,6604.15266193373,Count,45059,2794
South Carolina,Lee,767.556757198392,Count,45061,2800
South Carolina,Lexington,8357.35892984649,Count,45063,2803
South Carolina,McCormick,146.205072242385,Count,45065,2807
South Carolina,Marion,2212.14696941664,Count,45067,2811
South Carolina,Marlboro,1848.49926047783,Count,45069,2813
South Carolina,Newberry,4821.59658259508,Count,45071,2818
South Carolina,Oconee,1086.80536109973,Count,45073,2822
South Carolina,Orangeburg,8403.83371205064,Count,45075,2829
South Carolina,Pickens,2744.95920949776,Count,45077,2834
South Carolina,Richland,52154.8640108514,Count,45079,2843
South Carolina,Saluda,559.756432653333,Count,45081,2846
South Carolina,Spartanburg,23082.8066806015,Count,45083,2851
South Carolina,Sumter,12149.6037144791,Count,45085,2855
South Carolina,Union,1228.89753952321,Count,45087,2860
South Carolina,Williamsburg,1966.97346901256,Count,45089,2864
South Carolina,York,13211.3047767899,Count,45091,2867
South Dakota,Aurora,7.0,Count,46003,2870
South Dakota,Beadle,17.1123299158644,Count,46005,2874
South Dakota,Bennett,3.99999993096571,Count,46007,2876
South Dakota,Bon Homme,0.0,Count,46009,2879
South Dakota,Brookings,109.653325318618,Count,46011,2882
South Dakota,Brown,30.6910991538316,Count,46013,2885
South Dakota,Brule,4.00000005951733,Count,46015,2888
South Dakota,Buffalo,3.99999993987149,Count,46017,2891
South Dakota,Butte,11.5900517408736,Count,46019,2895
South Dakota,Campbell,1.99999999254942,Count,46021,2897
South Dakota,Charles Mix,1.00000003119931,Count,46023,2900
South Dakota,Clark,6.00000016552385,Count,46025,2901
South Dakota,Clay,28.6288381396726,Count,46027,2903
South Dakota,Codington,30.9135962043147,Count,46029,2906
South Dakota,Corson,3.0000000262018,Count,46031,2907
South Dakota,Custer,1.99999999959118,Count,46033,2908
South Dakota,Davison,6.07299017347395,Count,46035,2910
South Dakota,Day,2.00000005960464,Count,46037,2911
South Dakota,Deuel,12.9999999274733,Count,46039,2912
South Dakota,Dewey,0.0,Count,46041,2914
South Dakota,Douglas,9.15259197214618,Count,46043,2916
South Dakota,Edmunds,4.00000003216155,Count,46045,2917
South Dakota,Fall River,13.8915691474685,Count,46047,2919
South Dakota,Faulk,0.0,Count,46049,2921
South Dakota,Grant,0.999999993015081,Count,46051,2922
South Dakota,Gregory,1.99999997019768,Count,46053,2923
South Dakota,Haakon,0.999999983236194,Count,46055,2924
South Dakota,Hamlin,9.99999997751729,Count,46057,2926
South Dakota,Hand,0.0,Count,46059,2928
South Dakota,Hanson,0.0,Count,46061,2929
South Dakota,Harding,1.00000001043816,Count,46063,2931
South Dakota,Hughes,20.1677906653535,Count,46065,2933
South Dakota,Hutchinson,2.00000003079799,Count,46067,2934
South Dakota,Hyde,1.00000001055105,Count,46069,2937
South Dakota,Jackson,3.00000006958044,Count,46071,2939
South Dakota,Jerauld,1.00000002492743,Count,46073,2941
South Dakota,Jones,1.0,Count,46075,2944
South Dakota,Kingsbury,6.00000004470348,Count,46077,2945
South Dakota,Lake,1.21215455280617,Count,46079,2401
South Dakota,Lawrence,24.1200740259324,Count,46081,2406
South Dakota,Lincoln,50.1938621746376,Count,46083,2410
South Dakota,Lyman,2.00000000605053,Count,46085,2417
South Dakota,McCook,0.400750806555152,Count,46087,2422
South Dakota,McPherson,1.00000000093132,Count,46089,2426
South Dakota,Marshall,1.0,Count,46091,2430
South Dakota,Meade,229.606095321154,Count,46093,2442
South Dakota,Mellette,1.99999997019768,Count,46095,2450
South Dakota,Miner,2.00000008940697,Count,46097,2456
South Dakota,Minnehaha,1006.14338789891,Count,46099,2467
South Dakota,Moody,30.0000008521602,Count,46101,2485
South Dakota,Pennington,279.170368595824,Count,46103,2497
South Dakota,Perkins,0.0,Count,46105,2502
South Dakota,Potter,3.00000007450581,Count,46107,2506
South Dakota,Roberts,7.00000019650906,Count,46109,2511
South Dakota,Sanborn,0.0,Count,46111,2514
South Dakota,Shannon,2.99999994663767,Count,46113,2519
South Dakota,Spink,2.99999993777601,Count,46115,2523
South Dakota,Stanley,0.44332103675697,Count,46117,2530
South Dakota,Sully,0.999999998137355,Count,46119,2535
South Dakota,Todd,2.5559997005912,Count,46121,2540
South Dakota,Tripp,0.0,Count,46123,2546
South Dakota,Turner,0.0,Count,46125,2550
South Dakota,Union,29.3126579504529,Count,46127,2557
South Dakota,Walworth,0.0,Count,46129,2561
South Dakota,Yankton,34.5837502594331,Count,46135,2569
South Dakota,Ziebach,0.718580638107142,Count,46137,2578
Tennessee,Anderson,964.907002889921,Count,47001,2584
Tennessee,Bedford,767.393177180747,Count,47003,2593
Tennessee,Benton,120.207167558487,Count,47005,2598
Tennessee,Bledsoe,56.5017644334584,Count,47007,2602
Tennessee,Blount,1119.26267727953,Count,47009,2622
Tennessee,Bradley,1411.77051030394,Count,47011,2627
Tennessee,Campbell,17.3321582964936,Count,47013,2633
Tennessee,Cannon,11.7525228362065,Count,47015,2638
Tennessee,Carroll,130.91355934728,Count,47017,2648
Tennessee,Carter,322.232919782779,Count,47019,2654
Tennessee,Cheatham,15.0460828683426,Count,47021,2660
Tennessee,Chester,125.801374662056,Count,47023,2664
Tennessee,Claiborne,54.0401481644076,Count,47025,2670
Tennessee,Clay,0.0,Count,47027,2679
Tennessee,Cocke,118.45049881419,Count,47029,2686
Tennessee,Coffee,517.840911412073,Count,47031,2689
Tennessee,Crockett,1.17109067179263,Count,47033,2693
Tennessee,Cumberland,35.3300409560088,Count,47035,2696
Tennessee,Davidson,39062.3811621053,Count,47037,2698
Tennessee,Decatur,15.9745360262382,Count,47039,2705
Tennessee,DeKalb,10.0503879291937,Count,47041,2710
Tennessee,Dickson,344.975493181983,Count,47043,2717
Tennessee,Dyer,3699.48404941111,Count,47045,2723
Tennessee,Fayette,1053.56571215335,Count,47047,2726
Tennessee,Fentress,0.0013897542376071,Count,47049,2731
Tennessee,Franklin,369.36813874935,Count,47051,2734
Tennessee,Gibson,1610.95179874112,Count,47053,2739
Tennessee,Giles,224.953566540271,Count,47055,2743
Tennessee,Grainger,0.0,Count,47057,2748
Tennessee,Greene,87.051773905645,Count,47059,2750
Tennessee,Grundy,1.11253166047391,Count,47061,2754
Tennessee,Hamblen,1307.66795812847,Count,47063,2757
Tennessee,Hamilton,34317.8452783392,Count,47065,2761
Tennessee,Hancock,0.0,Count,47067,2766
Tennessee,Hardeman,4064.86478985266,Count,47069,2770
Tennessee,Hardin,69.8616886952793,Count,47071,2773
Tennessee,Hawkins,114.793535774364,Count,47073,2779
Tennessee,Haywood,1777.44496828064,Count,47075,2781
Tennessee,Henderson,379.825088164861,Count,47077,2786
Tennessee,Henry,598.299204635793,Count,47079,2789
Tennessee,Hickman,693.221019139757,Count,47081,2792
Tennessee,Houston,0.0032238427083939,Count,47083,2796
Tennessee,Humphreys,53.1332829187281,Count,47085,2798
Tennessee,Jackson,0.0,Count,47087,2801
Tennessee,Jefferson,129.993600775831,Count,47089,2804
Tennessee,Johnson,3.4204786485061,Count,47091,2808
Tennessee,Knox,15389.3865245055,Count,47093,2814
Tennessee,Lake,0.0,Count,47095,2817
Tennessee,Lauderdale,1530.60401655446,Count,47097,2821
Tennessee,Lawrence,34.2430080096237,Count,47099,2823
Tennessee,Lewis,6.52276295027696,Count,47101,2825
Tennessee,Lincoln,136.818982392295,Count,47103,2828
Tennessee,Loudon,210.054097020697,Count,47105,2830
Tennessee,McMinn,409.266927580713,Count,47107,2833
Tennessee,McNairy,315.280839716841,Count,47109,2836
Tennessee,Macon,3.86190585047007,Count,47111,2839
Tennessee,Madison,10642.1904686115,Count,47113,2841
Tennessee,Marion,173.03456062614,Count,47115,2844
Tennessee,Marshall,772.152885049566,Count,47117,2848
Tennessee,Maury,2126.95469737704,Count,47119,2850
Tennessee,Meigs,0.0,Count,47121,2854
Tennessee,Monroe,37.4316887163441,Count,47123,2857
Tennessee,Montgomery,12652.4410615936,Count,47125,2859
Tennessee,Moore,93.0378955809405,Count,47127,2863
Tennessee,Morgan,38.8969030715409,Count,47129,2866
Tennessee,Obion,384.929257172334,Count,47131,2872
Tennessee,Overton,1.18586062427494,Count,47133,2875
Tennessee,Perry,5.49464857676253,Count,47135,2878
Tennessee,Pickett,1.00000000032014,Count,47137,2881
Tennessee,Polk,0.0,Count,47139,2883
Tennessee,Putnam,261.960894552113,Count,47141,2890
Tennessee,Rhea,51.9768153426703,Count,47143,2893
Tennessee,Roane,466.622703289403,Count,47145,2001
Tennessee,Robertson,292.993451728631,Count,47147,2011
Tennessee,Rutherford,9227.72456825897,Count,47149,2015
Tennessee,Scott,0.0,Count,47151,2020
Tennessee,Sequatchie,0.0,Count,47153,2025
Tennessee,Sevier,72.2490218078769,Count,47155,2030
Tennessee,Shelby,137560.129882083,Count,47157,2033
Tennessee,Smith,2.63381040841341,Count,47159,2037
Tennessee,Stewart,0.390225463837328,Count,47161,2041
Tennessee,Sullivan,1064.10913861577,Count,47163,2046
Tennessee,Sumner,3215.41295361928,Count,47165,2050
Tennessee,Tipton,3162.89373550764,Count,47167,2055
Tennessee,Trousdale,nan,Count,47169,2062
Tennessee,Unicoi,2.14703760156408,Count,47171,2069
Tennessee,Union,0.0939441211521626,Count,47173,2073
Tennessee,Van Buren,0.0,Count,47175,2077
Tennessee,Warren,114.658211794358,Count,47177,2081
Tennessee,Washington,1076.14405902818,Count,47179,2085
Tennessee,Wayne,915.828433897812,Count,47181,2089
Tennessee,Weakley,686.189574832171,Count,47183,2096
Tennessee,White,94.4911162194039,Count,47185,2100
Tennessee,Williamson,2134.0284400256,Count,47187,2105
Tennessee,Wilson,1236.04955940001,Count,47189,2111
Texas,Anderson,7100.5358914145,Count,48001,2113
Texas,Andrews,79.9433042556047,Count,48003,2117
Texas,Angelina,3689.13390682682,Count,48005,2124
Texas,Aransas,167.965197253856,Count,48007,2162
Texas,Archer,4.55823964625597,Count,48009,2168
Texas,Armstrong,10.9999999462052,Count,48011,2172
Texas,Atascosa,79.5618552437909,Count,48013,2173
Texas,Austin,287.157909231538,Count,48015,2177
Texas,Bailey,2.17225244539441,Count,48017,2179
Texas,Bandera,45.1820673875791,Count,48019,2183
Texas,Bastrop,2116.17701988526,Count,48021,2190
Texas,Baylor,9.58204996549648,Count,48023,2192
Texas,Bee,812.12412779333,Count,48025,2196
Texas,Bell,23524.9406481964,Count,48027,2198
Texas,Bexar,40150.4135967702,Count,48029,2203
Texas,Blanco,7.07833518536791,Count,48031,2207
Texas,Borden,0.0,Count,48033,2212
Texas,Bosque,12.3041007957654,Count,48035,2216
Texas,Bowie,4390.10153177705,Count,48037,2224
Texas,Brazoria,8027.21759038748,Count,48039,2240
Texas,Brazos,4995.76398761346,Count,48041,2253
Texas,Brewster,23.4306043682003,Count,48043,2262
Texas,Briscoe,40.9999999346728,Count,48045,2269
Texas,Brooks,5.55739888057724,Count,48047,2279
Texas,Brown,456.72169832085,Count,48049,2296
Texas,Burleson,594.037852551791,Count,48051,2304
Texas,Burnet,140.172180902438,Count,48053,2312
Texas,Caldwell,479.730307444447,Count,48055,2320
Texas,Calhoun,303.592236790616,Count,48057,2327
Texas,Callahan,20.9278488998373,Count,48059,2331
Texas,Cameron,493.365396067308,Count,48061,2359
Texas,Camp,425.059095129662,Count,48063,2373
Texas,Carson,7.51966614596313,Count,48065,2377
Texas,Cass,689.651524243316,Count,48067,2382
Texas,Castro,4.21814675421047,Count,48069,2386
Texas,Chambers,446.121026131681,Count,48071,2395
Texas,Cherokee,1291.86998678724,Count,48073,2400
Texas,Childress,149.091527169981,Count,48075,2405
Texas,Clay,23.9920737563225,Count,48077,2409
Texas,Cochran,22.8461704420042,Count,48079,2413
Texas,Coke,8.00000002170634,Count,48081,2418
Texas,Coleman,9.43697969669665,Count,48083,2423
Texas,Collin,8409.19686326529,Count,48085,2429
Texas,Collingsworth,0.293219543469604,Count,48087,2434
Texas,Colorado,155.311833939172,Count,48089,2441
Texas,Comal,348.033846502504,Count,48091,2449
Texas,Comanche,12.0000000118023,Count,48093,2455
Texas,Concho,2.99999995685403,Count,48095,2458
Texas,Cooke,90.7519995639741,Count,48097,2463
Texas,Coryell,5713.63664908401,Count,48099,2469
Texas,Cottle,133.000000646078,Count,48101,2473
Texas,Crane,21.2069440428168,Count,48103,2478
Texas,Crockett,7.68739660010183,Count,48105,2483
Texas,Crosby,2.99999987495018,Count,48107,2487
Texas,Culberson,2.9999998401216,Count,48109,2491
Texas,Dallam,16.8339169357205,Count,48111,2498
Texas,Dallas,123766.895145556,Count,48113,2507
Texas,Dawson,500.961042357361,Count,48115,2512
Texas,Deaf Smith,31.4167315070517,Count,48117,2515
Texas,Delta,5.33115692075808,Count,48119,2524
Texas,Denton,8121.68412564502,Count,48121,2532
Texas,DeWitt,560.870831959707,Count,48123,2538
Texas,Dickens,7.59424221979589,Count,48125,2542
Texas,Dimmit,37.1285383040477,Count,48127,2548
Texas,Donley,1.99999999720603,Count,48129,2551
Texas,Duval,7.88951778865885,Count,48131,2556
Texas,Eastland,18.3542823134303,Count,48133,2562
Texas,Ector,507.671586880283,Count,48135,2568
Texas,Edwards,0.0,Count,48137,2574
Texas,Ellis,3954.93587775834,Count,48139,2579
Texas,El Paso,4723.70965092461,Count,48141,2588
Texas,Erath,141.161199355622,Count,48143,2597
Texas,Falls,527.62509651628,Count,48145,2601
Texas,Fannin,1681.38545843351,Count,48147,2621
Texas,Fayette,207.857254034548,Count,48149,2624
Texas,Fisher,4.99999994978998,Count,48151,2628
Texas,Floyd,9.08284816954983,Count,48153,2630
Texas,Foard,52.9999996461866,Count,48155,2002
Texas,Fort Bend,34014.0907690173,Count,48157,2009
Texas,Franklin,10.6364752805093,Count,48159,2016
Texas,Freestone,462.676531379633,Count,48161,2022
Texas,Frio,3.52339574019425,Count,48163,2028
Texas,Gaines,11.3734995399582,Count,48165,2032
Texas,Galveston,11513.7438867406,Count,48167,2059
Texas,Garza,15.5797594526189,Count,48169,2060
Texas,Gillespie,18.5913748170715,Count,48171,2066
Texas,Glasscock,15.0000003300702,Count,48173,2072
Texas,Goliad,56.6090845195744,Count,48175,2079
Texas,Gonzales,363.997124307442,Count,48177,2086
Texas,Gray,81.8380027483622,Count,48179,2088
Texas,Grayson,1990.66547450919,Count,48181,2094
Texas,Gregg,6474.34650213964,Count,48183,2101
Texas,Grimes,1415.49281528799,Count,48185,2108
Texas,Guadalupe,3908.28571494272,Count,48187,2116
Texas,Hale,634.944454402361,Count,48189,2120
Texas,Hall,31.0004279972446,Count,48191,2125
Texas,Hamilton,14.5581871409404,Count,48193,2128
Texas,Hansford,35.6447299119745,Count,48195,2132
Texas,Hardeman,50.5918651090469,Count,48197,2137
Texas,Hardin,420.481198820141,Count,48199,2142
Texas,Harris,167913.190404415,Count,48201,2149
Texas,Harrison,1462.40792328792,Count,48203,2157
Texas,Hartley,4.00000011847544,Count,48205,2160
Texas,Haskell,65.8233343014572,Count,48207,2163
Texas,Hays,811.884033638793,Count,48209,2166
Texas,Hemphill,0.0,Count,48211,2171
Texas,Henderson,1071.1637035363,Count,48213,2178
Texas,Hidalgo,1489.79891796144,Count,48215,2188
Texas,Hill,69.1702725375688,Count,48217,2201
Texas,Hockley,349.312098592436,Count,48219,2208
