State,County,Recreation & fitness facilities per 1000 pop (% change) 2011-16 (PCH_RECFACPTH_11_16),Units,FIPS,FID
Pennsylvania,Forest,0.0,% change,42053,2436
Pennsylvania,Franklin,-6.615873512,% change,42055,2439
Pennsylvania,Fulton,-100.0,% change,42057,2446
Pennsylvania,Greene,-100.0,% change,42059,2447
Pennsylvania,Huntingdon,-13.272280321,% change,42061,2454
Pennsylvania,Indiana,-16.854649526,% change,42063,2459
Pennsylvania,Jefferson,2.147651007,% change,42065,2462
Pennsylvania,Juniata,101.854954035,% change,42067,2466
Pennsylvania,Lackawanna,10.894847025,% change,42069,2471
Pennsylvania,Lancaster,-6.19742036,% change,42071,2482
Pennsylvania,Lawrence,-48.390409786,% change,42073,2488
Pennsylvania,Lebanon,-37.217683612,% change,42075,2492
Pennsylvania,Lehigh,-22.640356287,% change,42077,2496
Pennsylvania,Luzerne,1.309023646,% change,42079,2501
Pennsylvania,Lycoming,-27.349070186,% change,42081,2505
Pennsylvania,McKean,3.844115805,% change,42083,2509
Pennsylvania,Mercer,3.076158441,% change,42085,2513
Pennsylvania,Mifflin,68.091660189,% change,42087,2517
Pennsylvania,Monroe,13.409855843,% change,42089,2521
Pennsylvania,Montgomery,16.983177061,% change,42091,2528
Pennsylvania,Montour,0.707624794,% change,42093,2533
Pennsylvania,Northampton,-1.154228526,% change,42095,2537
Pennsylvania,Northumberland,2.073984364,% change,42097,2544
Pennsylvania,Perry,-33.333333333,% change,42099,2554
Pennsylvania,Philadelphia,26.463473018,% change,42101,2563
Pennsylvania,Pike,3.495135076,% change,42103,2571
Pennsylvania,Potter,nan,% change,42105,2575
Pennsylvania,Schuylkill,37.171428239,% change,42107,2581
Pennsylvania,Snyder,17.361988836,% change,42109,2583
Pennsylvania,Somerset,-31.34940722,% change,42111,2589
Pennsylvania,Sullivan,0.0,% change,42113,2293
Pennsylvania,Susquehanna,-100.0,% change,42115,2298
Pennsylvania,Tioga,36.622439987,% change,42117,2305
Pennsylvania,Union,48.824823944,% change,42119,2313
Pennsylvania,Venango,-37.46821933,% change,42121,2316
Pennsylvania,Warren,-100.0,% change,42123,2322
Pennsylvania,Washington,0.302400394,% change,42125,2346
Pennsylvania,Wayne,-17.704470037,% change,42127,2363
Pennsylvania,Westmoreland,0.549851886,% change,42129,2394
Pennsylvania,Wyoming,nan,% change,42131,2407
Pennsylvania,York,-1.601364551,% change,42133,2419
Rhode Island,Bristol,17.463889685,% change,44001,2433
Rhode Island,Kent,-40.470808642,% change,44003,2444
Rhode Island,Newport,-8.709902789,% change,44005,2460
Rhode Island,Providence,8.179232871,% change,44007,2475
Rhode Island,Washington,-7.642168263,% change,44009,2484
South Carolina,Abbeville,0.0,% change,45001,2489
South Carolina,Aiken,29.075057013,% change,45003,2503
South Carolina,Allendale,0.0,% change,45005,2527
South Carolina,Anderson,44.181192848,% change,45007,2559
South Carolina,Bamberg,8.967653131,% change,45009,2592
South Carolina,Barnwell,-100.0,% change,45011,2605
South Carolina,Beaufort,6.506331481,% change,45013,2626
South Carolina,Berkeley,3.739680831,% change,45015,2631
South Carolina,Calhoun,nan,% change,45017,2635
South Carolina,Charleston,44.233603147,% change,45019,2691
South Carolina,Cherokee,-26.376377259,% change,45021,2700
South Carolina,Chester,-49.098513011,% change,45023,2704
South Carolina,Chesterfield,0.764565735,% change,45025,2708
South Carolina,Clarendon,-100.0,% change,45027,2715
South Carolina,Colleton,2.276656294,% change,45029,2718
South Carolina,Darlington,-32.460541289,% change,45031,2721
South Carolina,Dillon,0.0,% change,45033,2725
South Carolina,Dorchester,30.889316455,% change,45035,2730
South Carolina,Edgefield,-100.0,% change,45037,2735
South Carolina,Fairfield,0.0,% change,45039,2738
South Carolina,Florence,-0.634173119,% change,45041,2742
South Carolina,Georgetown,-60.877896178,% change,45043,2752
South Carolina,Greenville,4.285225723,% change,45045,2759
South Carolina,Greenwood,-33.646848696,% change,45047,2764
South Carolina,Hampton,0.0,% change,45049,2767
South Carolina,Horry,-11.168102912,% change,45051,2774
South Carolina,Jasper,-100.0,% change,45053,2783
South Carolina,Kershaw,28.843869777,% change,45055,2787
South Carolina,Lancaster,73.276946191,% change,45057,2790
South Carolina,Laurens,-33.423462669,% change,45059,2794
South Carolina,Lee,0.0,% change,45061,2800
South Carolina,Lexington,4.174305328,% change,45063,2803
South Carolina,McCormick,0.0,% change,45065,2807
South Carolina,Marion,3.231190754,% change,45067,2811
South Carolina,Marlboro,nan,% change,45069,2813
South Carolina,Newberry,-1.387866681,% change,45071,2818
South Carolina,Oconee,191.526954337,% change,45073,2822
South Carolina,Orangeburg,-30.809578796,% change,45075,2829
South Carolina,Pickens,14.964331904,% change,45077,2834
South Carolina,Richland,-1.821472963,% change,45079,2843
South Carolina,Saluda,0.0,% change,45081,2846
South Carolina,Spartanburg,4.568798868,% change,45083,2851
South Carolina,Sumter,-33.330847788,% change,45085,2855
South Carolina,Union,3.525374752,% change,45087,2860
South Carolina,Williamsburg,7.112129871,% change,45089,2864
South Carolina,York,35.920728806,% change,45091,2867
South Dakota,Aurora,0.0,% change,46003,2870
South Dakota,Beadle,-34.785573432,% change,46005,2874
South Dakota,Bennett,0.0,% change,46007,2876
South Dakota,Bon Homme,0.0,% change,46009,2879
South Dakota,Brookings,-5.634671286,% change,46011,2882
South Dakota,Brown,-5.015673981,% change,46013,2885
South Dakota,Brule,1.592173413,% change,46015,2888
South Dakota,Buffalo,0.0,% change,46017,2891
South Dakota,Butte,1.777426681,% change,46019,2895
South Dakota,Campbell,0.0,% change,46021,2897
South Dakota,Charles Mix,nan,% change,46023,2900
South Dakota,Clark,0.0,% change,46025,2901
South Dakota,Clay,0.351556895,% change,46027,2903
South Dakota,Codington,11.798849315,% change,46029,2906
South Dakota,Corson,0.0,% change,46031,2907
South Dakota,Custer,-3.122098422,% change,46033,2908
South Dakota,Davison,97.408098432,% change,46035,2910
South Dakota,Day,0.0,% change,46037,2911
South Dakota,Deuel,0.0,% change,46039,2912
South Dakota,Dewey,0.0,% change,46041,2914
South Dakota,Douglas,0.0,% change,46043,2916
South Dakota,Edmunds,0.0,% change,46045,2917
South Dakota,Fall River,2.866006796,% change,46047,2919
South Dakota,Faulk,0.0,% change,46049,2921
South Dakota,Grant,2.353770261,% change,46051,2922
South Dakota,Gregory,0.0,% change,46053,2923
South Dakota,Haakon,0.0,% change,46055,2924
South Dakota,Hamlin,0.0,% change,46057,2926
South Dakota,Hand,nan,% change,46059,2928
South Dakota,Hanson,-100.0,% change,46061,2929
South Dakota,Harding,0.0,% change,46063,2931
South Dakota,Hughes,-26.139272913,% change,46065,2933
South Dakota,Hutchinson,nan,% change,46067,2934
South Dakota,Hyde,0.0,% change,46069,2937
South Dakota,Jackson,0.0,% change,46071,2939
South Dakota,Jerauld,0.0,% change,46073,2941
South Dakota,Jones,0.0,% change,46075,2944
South Dakota,Kingsbury,0.0,% change,46077,2945
South Dakota,Lake,nan,% change,46079,2401
South Dakota,Lawrence,-3.391176587,% change,46081,2406
South Dakota,Lincoln,0.0598598,% change,46083,2410
South Dakota,Lyman,0.0,% change,46085,2417
South Dakota,McCook,-100.0,% change,46087,2422
South Dakota,McPherson,0.0,% change,46089,2426
South Dakota,Marshall,0.0,% change,46091,2430
South Dakota,Meade,272.807017544,% change,46093,2442
South Dakota,Mellette,0.0,% change,46095,2450
South Dakota,Miner,0.0,% change,46097,2456
South Dakota,Minnehaha,50.929876999,% change,46099,2467
South Dakota,Moody,0.0,% change,46101,2485
South Dakota,Pennington,7.442402872,% change,46103,2497
South Dakota,Perkins,0.0,% change,46105,2502
South Dakota,Potter,-100.0,% change,46107,2506
South Dakota,Roberts,0.0,% change,46109,2511
South Dakota,Sanborn,0.0,% change,46111,2514
South Dakota,Shannon,0.0,% change,46113,2519
South Dakota,Spink,1.420986883,% change,46115,2523
South Dakota,Stanley,0.0,% change,46117,2530
South Dakota,Sully,0.0,% change,46119,2535
South Dakota,Todd,0.0,% change,46121,2540
South Dakota,Tripp,-48.715846995,% change,46123,2546
South Dakota,Turner,0.0,% change,46125,2550
South Dakota,Union,-51.160618997,% change,46127,2557
South Dakota,Walworth,-100.0,% change,46129,2561
South Dakota,Yankton,-40.336780695,% change,46135,2569
South Dakota,Ziebach,-1.217814892,% change,46137,2578
Tennessee,Anderson,39.236885625,% change,47001,2584
Tennessee,Bedford,-52.312315479,% change,47003,2593
Tennessee,Benton,-100.0,% change,47005,2598
Tennessee,Bledsoe,0.0,% change,47007,2602
Tennessee,Blount,-3.579894576,% change,47009,2622
Tennessee,Bradley,59.373094397,% change,47011,2627
Tennessee,Campbell,-48.870711603,% change,47013,2633
Tennessee,Cannon,0.0,% change,47015,2638
Tennessee,Carroll,104.340352385,% change,47017,2648
Tennessee,Carter,-100.0,% change,47019,2654
Tennessee,Cheatham,96.189085783,% change,47021,2660
Tennessee,Chester,0.140334464,% change,47023,2664
Tennessee,Claiborne,-49.166693071,% change,47025,2670
Tennessee,Clay,0.0,% change,47027,2679
Tennessee,Cocke,0.685437998,% change,47029,2686
Tennessee,Coffee,62.015261753,% change,47031,2689
Tennessee,Crockett,0.0,% change,47033,2693
Tennessee,Cumberland,-51.717009499,% change,47035,2696
Tennessee,Davidson,67.751244373,% change,47037,2698
Tennessee,Decatur,-0.256169413,% change,47039,2705
Tennessee,DeKalb,0.0,% change,47041,2710
Tennessee,Dickson,-35.898719875,% change,47043,2717
Tennessee,Dyer,-18.925674777,% change,47045,2723
Tennessee,Fayette,-35.033059591,% change,47047,2726
Tennessee,Fentress,-100.0,% change,47049,2731
Tennessee,Franklin,-1.801910169,% change,47051,2734
Tennessee,Gibson,21.77422968,% change,47053,2739
Tennessee,Giles,0.638297872,% change,47055,2743
Tennessee,Grainger,0.0,% change,47057,2748
Tennessee,Greene,-49.61274231,% change,47059,2750
Tennessee,Grundy,2.319451766,% change,47061,2754
Tennessee,Hamblen,294.249572328,% change,47063,2757
Tennessee,Hamilton,51.271382119,% change,47065,2761
Tennessee,Hancock,0.0,% change,47067,2766
Tennessee,Hardeman,nan,% change,47069,2770
Tennessee,Hardin,-39.743778873,% change,47071,2773
Tennessee,Hawkins,-49.856296349,% change,47073,2779
Tennessee,Haywood,4.111666573,% change,47075,2781
Tennessee,Henderson,-32.81041989,% change,47077,2786
Tennessee,Henry,101.023414483,% change,47079,2789
Tennessee,Hickman,0.0,% change,47081,2792
Tennessee,Houston,0.0,% change,47083,2796
Tennessee,Humphreys,0.0,% change,47085,2798
Tennessee,Jackson,0.0,% change,47087,2801
Tennessee,Jefferson,0.0,% change,47089,2804
Tennessee,Johnson,2.418855825,% change,47091,2808
Tennessee,Knox,27.644404688,% change,47093,2814
Tennessee,Lake,0.0,% change,47095,2817
Tennessee,Lauderdale,0.0,% change,47097,2821
Tennessee,Lawrence,-100.0,% change,47099,2823
Tennessee,Lewis,0.0,% change,47101,2825
Tennessee,Lincoln,49.302075877,% change,47103,2828
Tennessee,Loudon,-20.199902487,% change,47105,2830
Tennessee,McMinn,-100.0,% change,47107,2833
Tennessee,McNairy,-49.531189461,% change,47109,2836
Tennessee,Macon,0.0,% change,47111,2839
Tennessee,Madison,-17.748873355,% change,47113,2841
Tennessee,Marion,98.389887363,% change,47115,2844
Tennessee,Marshall,44.684577612,% change,47117,2848
Tennessee,Maury,63.689333393,% change,47119,2850
Tennessee,Meigs,0.0,% change,47121,2854
Tennessee,Monroe,-34.863416509,% change,47123,2857
Tennessee,Montgomery,26.833337611,% change,47125,2859
Tennessee,Moore,0.0,% change,47127,2863
Tennessee,Morgan,0.0,% change,47129,2866
Tennessee,Obion,55.611609775,% change,47131,2872
Tennessee,Overton,0.832650833,% change,47133,2875
Tennessee,Perry,0.0,% change,47135,2878
Tennessee,Pickett,0.0,% change,47137,2881
Tennessee,Polk,0.0,% change,47139,2883
Tennessee,Putnam,91.836895551,% change,47141,2890
Tennessee,Rhea,-1.009508521,% change,47143,2893
Tennessee,Roane,-23.578326687,% change,47145,2001
Tennessee,Robertson,-67.857814013,% change,47147,2011
Tennessee,Rutherford,-6.755632691,% change,47149,2015
Tennessee,Scott,0.0,% change,47151,2020
Tennessee,Sequatchie,-3.331071913,% change,47153,2025
Tennessee,Sevier,13.165854113,% change,47155,2030
Tennessee,Shelby,14.451754969,% change,47157,2033
Tennessee,Smith,-100.0,% change,47159,2037
Tennessee,Stewart,0.0,% change,47161,2041
Tennessee,Sullivan,-4.429285707,% change,47163,2046
Tennessee,Sumner,4.38011862,% change,47165,2050
Tennessee,Tipton,50.159376226,% change,47167,2055
Tennessee,Trousdale,nan,% change,47169,2062
Tennessee,Unicoi,107.053495613,% change,47171,2069
Tennessee,Union,0.0,% change,47173,2073
Tennessee,Van Buren,0.0,% change,47175,2077
Tennessee,Warren,-1.26980198,% change,47177,2081
Tennessee,Washington,-2.642666247,% change,47179,2085
Tennessee,Wayne,0.0,% change,47181,2089
Tennessee,Weakley,0.0,% change,47183,2096
Tennessee,White,-1.671014328,% change,47185,2100
Tennessee,Williamson,49.186494158,% change,47187,2105
Tennessee,Wilson,10.202895049,% change,47189,2111
Texas,Anderson,-32.382408469,% change,48001,2113
Texas,Andrews,0.0,% change,48003,2117
Texas,Angelina,15.938745303,% change,48005,2124
Texas,Aransas,-38.732607979,% change,48007,2162
Texas,Archer,0.0,% change,48009,2168
Texas,Armstrong,0.0,% change,48011,2172
Texas,Atascosa,-37.693667037,% change,48013,2173
Texas,Austin,140.999426393,% change,48015,2177
Texas,Bailey,-0.292479109,% change,48017,2179
Texas,Bandera,-52.699216951,% change,48019,2183
Texas,Bastrop,13.423520313,% change,48021,2190
Texas,Baylor,0.0,% change,48023,2192
Texas,Bee,-1.592812548,% change,48025,2196
Texas,Bell,38.836264628,% change,48027,2198
Texas,Bexar,22.152511023,% change,48029,2203
Texas,Blanco,0.0,% change,48031,2207
Texas,Borden,0.0,% change,48033,2212
Texas,Bosque,-100.0,% change,48035,2216
Texas,Bowie,-16.262486142,% change,48037,2224
Texas,Brazoria,10.742019492,% change,48039,2240
Texas,Brazos,7.938841598,% change,48041,2253
Texas,Brewster,nan,% change,48043,2262
Texas,Briscoe,11.507402423,% change,48045,2269
Texas,Brooks,0.0,% change,48047,2279
Texas,Brown,-40.132405097,% change,48049,2296
Texas,Burleson,-2.846555499,% change,48051,2304
Texas,Burnet,41.185694995,% change,48053,2312
Texas,Caldwell,-6.534007979,% change,48055,2320
Texas,Calhoun,0.0,% change,48057,2327
Texas,Callahan,nan,% change,48059,2331
Texas,Cameron,22.377396471,% change,48061,2359
Texas,Camp,0.0,% change,48063,2373
Texas,Carson,0.0,% change,48065,2377
Texas,Cass,0.0,% change,48067,2382
Texas,Castro,0.0,% change,48069,2386
Texas,Chambers,-11.419209096,% change,48071,2395
Texas,Cherokee,-50.790041622,% change,48073,2400
Texas,Childress,-0.916138125,% change,48075,2405
Texas,Clay,0.0,% change,48077,2409
Texas,Cochran,0.0,% change,48079,2413
Texas,Coke,0.0,% change,48081,2418
Texas,Coleman,nan,% change,48083,2423
Texas,Collin,40.209203446,% change,48085,2429
Texas,Collingsworth,1.750330251,% change,48087,2434
Texas,Colorado,-20.920720978,% change,48089,2441
Texas,Comal,-33.181852067,% change,48091,2449
Texas,Comanche,-100.0,% change,48093,2455
Texas,Concho,0.0,% change,48095,2458
Texas,Cooke,-2.191417796,% change,48097,2463
Texas,Coryell,-48.867139026,% change,48099,2469
Texas,Cottle,0.0,% change,48101,2473
Texas,Crane,0.0,% change,48103,2478
Texas,Crockett,0.0,% change,48105,2483
Texas,Crosby,0.0,% change,48107,2487
Texas,Culberson,0.0,% change,48109,2491
Texas,Dallam,0.0,% change,48111,2498
Texas,Dallas,21.747642383,% change,48113,2507
Texas,Dawson,110.765220058,% change,48115,2512
Texas,Deaf Smith,3.395225464,% change,48117,2515
Texas,Delta,0.0,% change,48119,2524
Texas,Denton,41.435698094,% change,48121,2532
Texas,DeWitt,0.0,% change,48123,2538
Texas,Dickens,0.0,% change,48125,2542
Texas,Dimmit,0.0,% change,48127,2548
Texas,Donley,0.0,% change,48129,2551
Texas,Duval,0.0,% change,48131,2556
Texas,Eastland,-49.25422062,% change,48133,2562
Texas,Ector,15.175974108,% change,48135,2568
Texas,Edwards,0.0,% change,48137,2574
Texas,Ellis,47.073303995,% change,48139,2579
Texas,El Paso,45.767429086,% change,48141,2588
Texas,Erath,-43.645488985,% change,48143,2597
Texas,Falls,0.0,% change,48145,2601
Texas,Fannin,200.150642446,% change,48147,2621
Texas,Fayette,97.39928201,% change,48149,2624
Texas,Fisher,0.0,% change,48151,2628
Texas,Floyd,0.0,% change,48153,2630
Texas,Foard,0.0,% change,48155,2002
Texas,Fort Bend,26.330147578,% change,48157,2009
Texas,Franklin,0.0,% change,48159,2016
Texas,Freestone,99.480836769,% change,48161,2022
Texas,Frio,nan,% change,48163,2028
Texas,Gaines,-100.0,% change,48165,2032
Texas,Galveston,5.378966939,% change,48167,2059
Texas,Garza,0.0,% change,48169,2060
Texas,Gillespie,-80.963314959,% change,48171,2066
Texas,Glasscock,0.0,% change,48173,2072
Texas,Goliad,-100.0,% change,48175,2079
Texas,Gonzales,-5.373148636,% change,48177,2086
Texas,Gray,99.234761193,% change,48179,2088
Texas,Grayson,-27.177295194,% change,48181,2094
Texas,Gregg,19.03781737,% change,48183,2101
Texas,Grimes,-100.0,% change,48185,2108
Texas,Guadalupe,75.669486921,% change,48187,2116
Texas,Hale,6.398900874,% change,48189,2120
Texas,Hall,0.0,% change,48191,2125
Texas,Hamilton,0.0,% change,48193,2128
Texas,Hansford,0.0,% change,48195,2132
Texas,Hardeman,0.0,% change,48197,2137
Texas,Hardin,46.800625655,% change,48199,2142
Texas,Harris,21.787504388,% change,48201,2149
Texas,Harrison,32.522104001,% change,48203,2157
Texas,Hartley,nan,% change,48205,2160
Texas,Haskell,nan,% change,48207,2163
Texas,Hays,-4.142112604,% change,48209,2166
Texas,Hemphill,-4.241396025,% change,48211,2171
Texas,Henderson,-1.551840468,% change,48213,2178
Texas,Hidalgo,0.142548471,% change,48215,2188
Texas,Hill,-24.972278297,% change,48217,2201
Texas,Hockley,-0.761805826,% change,48219,2208
Texas,Hood,81.623735861,% change,48221,2213
Texas,Hopkins,143.439770185,% change,48223,2221
Texas,Houston,2.34620762,% change,48225,2228
Texas,Howard,-100.0,% change,48227,2231
Texas,Hudspeth,0.0,% change,48229,2241
Texas,Hunt,7.780780114,% change,48231,2246
Texas,Hutchinson,2.053778396,% change,48233,2249
Texas,Irion,1.401273885,% change,48235,2255
Texas,Jack,0.0,% change,48237,2256
Texas,Jackson,0.0,% change,48239,2264
Texas,Jasper,2.234400158,% change,48241,2271
Texas,Jeff Davis,0.0,% change,48243,2275
Texas,Jefferson,20.21549073,% change,48245,2285
Texas,Jim Hogg,0.0,% change,48247,2288
Texas,Jim Wells,0.221330415,% change,48249,2294
Texas,Johnson,133.339471504,% change,48251,2299
Texas,Jones,nan,% change,48253,2301
Texas,Karnes,-2.076781971,% change,48255,2307
Texas,Kaufman,-10.892363994,% change,48257,2314
Texas,Kendall,-17.89152607,% change,48259,2319
Texas,Kenedy,0.0,% change,48261,2330
Texas,Kent,0.0,% change,48263,2335
Texas,Kerr,-19.410545332,% change,48265,2337
Texas,Kimble,-100.0,% change,48267,2339
Texas,King,0.0,% change,48269,2342
Texas,Kinney,0.0,% change,48271,2347
Texas,Kleberg,-31.889282334,% change,48273,2358
Texas,Knox,0.0,% change,48275,2364
Texas,Lamar,76.052153738,% change,48277,2371
Texas,Lamb,-100.0,% change,48279,2376
Texas,Lampasas,-3.538751997,% change,48281,2381
Texas,La Salle,0.0,% change,48283,2388
Texas,Lavaca,-51.519337017,% change,48285,2392
Texas,Lee,-100.0,% change,48287,2398
Texas,Leon,0.0,% change,48289,2402
Texas,Liberty,-6.644383548,% change,48291,2404
Texas,Limestone,-100.0,% change,48293,2408
Texas,Lipscomb,0.0,% change,48295,2412
Texas,Live Oak,0.0,% change,48297,2416
Texas,Llano,-53.667963053,% change,48299,2421
Texas,Loving,0.0,% change,48301,2424
Texas,Lubbock,-2.650822041,% change,48303,2428
Texas,Lynn,0.0,% change,48305,2438
Texas,McCulloch,0.0,% change,48307,2452
Texas,McLennan,51.014058392,% change,48309,2477
Texas,McMullen,0.0,% change,48311,2494
Texas,Madison,0.0,% change,48313,2526
Texas,Marion,0.0,% change,48315,2547
Texas,Martin,0.0,% change,48317,2564
Texas,Mason,0.0,% change,48319,2570
Texas,Matagorda,295.301344397,% change,48321,2637
Texas,Maverick,-4.768145683,% change,48323,2649
Texas,Medina,-100.0,% change,48325,2652
Texas,Menard,0.0,% change,48327,2655
Texas,Midland,7.182837533,% change,48329,2657
Texas,Milam,0.0,% change,48331,2659
Texas,Mills,-0.265631385,% change,48333,2663
Texas,Mitchell,-100.0,% change,48335,2666
Texas,Montague,1.646429306,% change,48337,2669
Texas,Montgomery,19.483359274,% change,48339,2682
Texas,Moore,nan,% change,48341,2683
Texas,Morris,0.0,% change,48343,2688
Texas,Motley,0.0,% change,48345,2692
Texas,Nacogdoches,24.956215162,% change,48347,2701
Texas,Navarro,-0.665633075,% change,48349,2706
Texas,Newton,0.0,% change,48351,2711
Texas,Nolan,0.0,% change,48353,2714
Texas,Nueces,49.186806986,% change,48355,2194
Texas,Ochiltree,1.233608548,% change,48357,2204
Texas,Oldham,0.0,% change,48359,2210
Texas,Orange,-18.807489626,% change,48361,2214
Texas,Palo Pinto,-50.142186833,% change,48363,2220
Texas,Panola,-100.0,% change,48365,2227
Texas,Parker,83.62731936,% change,48367,2229
Texas,Parmer,-100.0,% change,48369,2235
Texas,Pecos,nan,% change,48371,2239
Texas,Polk,nan,% change,48373,2243
Texas,Potter,1.469197458,% change,48375,2247
Texas,Presidio,nan,% change,48377,2261
Texas,Rains,-100.0,% change,48379,2268
Texas,Randall,21.147315733,% change,48381,2274
Texas,Reagan,0.0,% change,48383,2280
Texas,Real,-49.499558434,% change,48385,2283
Texas,Red River,0.0,% change,48387,2295
Texas,Reeves,0.0,% change,48389,2308
Texas,Refugio,0.0,% change,48391,2334
Texas,Roberts,0.0,% change,48393,2348
Texas,Robertson,196.369676118,% change,48395,2353
Texas,Rockwall,-26.60247833,% change,48397,2355
Texas,Runnels,0.0,% change,48399,2361
Texas,Rusk,-18.752837899,% change,48401,2367
Texas,Sabine,0.0,% change,48403,2370
Texas,San Augustine,0.0,% change,48405,2380
Texas,San Jacinto,0.0,% change,48407,2387
Texas,San Patricio,-42.503939817,% change,48409,2415
Texas,San Saba,0.0,% change,48411,2435
Texas,Schleicher,0.0,% change,48413,2437
Texas,Scurry,-51.589213999,% change,48415,2443
Texas,Shackelford,0.0,% change,48417,2445
Texas,Shelby,99.635333825,% change,48419,2448
Texas,Sherman,0.0,% change,48421,2453
Texas,Smith,-23.593499183,% change,48423,2465
Texas,Somervell,0.0,% change,48425,2470
Texas,Starr,-3.674273826,% change,48427,2474
Texas,Stephens,0.0,% change,48429,2480
Texas,Sterling,0.0,% change,48431,2481
Texas,Stonewall,0.0,% change,48433,2486
Texas,Sutton,0.0,% change,48435,2490
Texas,Swisher,0.0,% change,48437,2495
Texas,Tarrant,14.765361116,% change,48439,2500
Texas,Taylor,-2.282990836,% change,48441,2508
Texas,Terrell,0.0,% change,48443,2518
Texas,Terry,-1.411196008,% change,48445,2522
Texas,Throckmorton,0.0,% change,48447,2525
Texas,Titus,-0.588686187,% change,48449,2531
Texas,Tom Green,30.450603606,% change,48451,2536
Texas,Travis,56.927528063,% change,48453,2543
Texas,Trinity,-100.0,% change,48455,2553
Texas,Tyler,0.0,% change,48457,2560
Texas,Upshur,-51.383858653,% change,48459,2566
Texas,Upton,0.0,% change,48461,2572
Texas,Uvalde,-1.995868073,% change,48463,2576
Texas,Val Verde,-0.0061283,% change,48465,2582
Texas,Van Zandt,-3.468378175,% change,48467,2586
Texas,Victoria,3.364696227,% change,48469,2595
Texas,Walker,-4.592683505,% change,48471,2603
Texas,Waller,-11.926165648,% change,48473,2606
Texas,Ward,0.0,% change,48475,2610
Texas,Washington,30.024984923,% change,48477,2613
Texas,Webb,0.533771902,% change,48479,2616
Texas,Wharton,-0.898304271,% change,48481,2618
Texas,Wheeler,-100.0,% change,48483,2623
Texas,Wichita,10.659254182,% change,48485,2632
Texas,Wilbarger,108.469055375,% change,48487,2634
Texas,Willacy,0.0,% change,48489,2639
Texas,Williamson,44.714879564,% change,48491,2640
Texas,Wilson,35.924465657,% change,48493,2641
Texas,Winkler,0.0,% change,48495,2642
Texas,Wise,-68.999715608,% change,48497,2643
Texas,Wood,-3.840449079,% change,48499,2644
Texas,Yoakum,0.0,% change,48501,2645
Texas,Young,1.476851596,% change,48503,2646
Texas,Zapata,0.0,% change,48505,2650
Texas,Zavala,0.0,% change,48507,2651
Utah,Beaver,-100.0,% change,49001,2653
Utah,Box Elder,-24.128817911,% change,49003,2658
Utah,Cache,52.495667882,% change,49005,2661
Utah,Carbon,4.589858132,% change,49007,2665
Utah,Daggett,0.0,% change,49009,2668
Utah,Davis,-31.46663483,% change,49011,2671
Utah,Duchesne,-7.92517844,% change,49013,2672
Utah,Emery,0.0,% change,49015,2673
Utah,Garfield,0.0,% change,49017,2674
Utah,Grand,0.0,% change,49019,2675
Utah,Iron,368.109888344,% change,49021,2676
Utah,Juab,0.0,% change,49023,2677
Utah,Kane,-0.45045045,% change,49025,2678
Utah,Millard,0.0,% change,49027,2680
Utah,Morgan,-100.0,% change,49029,2681
Utah,Piute,0.0,% change,49031,2685
Utah,Rich,0.0,% change,49033,2687
Utah,Salt Lake,23.92101237,% change,49035,2690
Utah,San Juan,0.0,% change,49037,2694
Utah,Sanpete,-4.432993209,% change,49039,2697
Utah,Sevier,-1.30987847,% change,49041,2702
Utah,Summit,54.485433688,% change,49043,2703
Utah,Tooele,37.426275949,% change,49045,2707
Utah,Uintah,175.565010775,% change,49047,2539
Utah,Utah,28.434129908,% change,49049,2555
Utah,Wasatch,-46.718567706,% change,49051,2567
Utah,Washington,16.445769513,% change,49053,2577
Utah,Wayne,-100.0,% change,49055,2580
Utah,Weber,-30.648541627,% change,49057,2587
Vermont,Addison,-16.66214309,% change,50001,2590
Vermont,Bennington,14.030357685,% change,50003,2591
Vermont,Caledonia,3.079523983,% change,50005,2596
Vermont,Chittenden,4.55320549,% change,50007,2599
Vermont,Essex,0.0,% change,50009,2604
Vermont,Franklin,96.786049741,% change,50011,2607
Vermont,Grand Isle,0.0,% change,50013,2609
Vermont,Lamoille,22.032523542,% change,50015,2611
Vermont,Orange,0.311235605,% change,50017,2612
Vermont,Orleans,1.577511121,% change,50019,2614
Vermont,Rutland,86.156966133,% change,50021,2615
Vermont,Washington,22.454895914,% change,50023,2617
Vermont,Windham,63.912207106,% change,50025,2620
Vermont,Windsor,2.482153857,% change,50027,2625
Virginia,Accomack,1.231031751,% change,51001,2719
Virginia,Albemarle,67.487217717,% change,51003,2728
Virginia,Alleghany,-100.0,% change,51005,2733
Virginia,Amelia,-100.0,% change,51007,2741
Virginia,Amherst,1.398932643,% change,51009,2746
Virginia,Appomattox,-35.057508331,% change,51011,2749
Virginia,Arlington,43.089001986,% change,51013,2753
Virginia,Augusta,23.105959291,% change,51015,2758
Virginia,Bath,0.0,% change,51017,2763
Virginia,Bedford County,-2.914118312,% change,51019,2769
Virginia,Bland,-100.0,% change,51021,2772
Virginia,Botetourt,32.72197084,% change,51023,2776
Virginia,Brunswick,-100.0,% change,51025,2777
Virginia,Buchanan,-46.117998371,% change,51027,2784
Virginia,Buckingham,-100.0,% change,51029,2785
Virginia,Campbell,-0.704965567,% change,51031,2788
Virginia,Caroline,nan,% change,51033,2793
Virginia,Carroll,1.323276878,% change,51035,2797
Virginia,Charles City,0.0,% change,51036,2806
