State,County,SNAP redemptions per SNAP-authorized stores (% change) 2012-17 (PCH_REDEMP_SNAPS_12_17),Units,FIPS,FID
Ohio,Athens,-29.03408015404449,% change,39009,2266
Ohio,Auglaize,-58.0653247313753,% change,39011,2273
Ohio,Belmont,-29.150920777210303,% change,39013,2278
Ohio,Brown,-33.619958240596745,% change,39015,2282
Ohio,Butler,-38.83083511229578,% change,39017,2286
Ohio,Carroll,-32.596579113713595,% change,39019,2289
Ohio,Champaign,-32.36609078161508,% change,39021,2291
Ohio,Clark,-27.86224219484347,% change,39023,2300
Ohio,Clermont,-44.670403633826965,% change,39025,2306
Ohio,Clinton,-46.56584842510279,% change,39027,2310
Ohio,Columbiana,-16.60528393682593,% change,39029,2315
Ohio,Coshocton,-18.901919425740655,% change,39031,2317
Ohio,Crawford,-46.05192262127844,% change,39033,2323
Ohio,Cuyahoga,-24.031775614034295,% change,39035,2332
Ohio,Darke,-50.141915020881946,% change,39037,2345
Ohio,Defiance,-34.535436500354606,% change,39039,2350
Ohio,Delaware,-47.53707204815154,% change,39041,2352
Ohio,Erie,-46.232014661278825,% change,39043,2357
Ohio,Fairfield,-57.16310963428616,% change,39045,2365
Ohio,Fayette,-47.377130465870806,% change,39047,2368
Ohio,Franklin,-32.027907381829436,% change,39049,2375
Ohio,Fulton,-25.20495883400084,% change,39051,2378
Ohio,Gallia,-15.380910171562078,% change,39053,2383
Ohio,Geauga,-36.85190893506531,% change,39055,2390
Ohio,Greene,-32.776649102267854,% change,39057,2393
Ohio,Guernsey,-41.48110663691541,% change,39059,2399
Ohio,Hamilton,-28.575600410845908,% change,39061,2411
Ohio,Hancock,-45.28403670272299,% change,39063,2427
Ohio,Hardin,-26.752457769895,% change,39065,2432
Ohio,Harrison,-37.20596791366111,% change,39067,2440
Ohio,Henry,-49.165086697283726,% change,39069,2451
Ohio,Highland,-31.008281948516004,% change,39071,2457
Ohio,Hocking,-19.703711494710824,% change,39073,2461
Ohio,Holmes,-36.165335016272984,% change,39075,2464
Ohio,Huron,-44.90319701475576,% change,39077,2468
Ohio,Jackson,-37.202429427746736,% change,39079,2472
Ohio,Jefferson,-8.992600806447621,% change,39081,2476
Ohio,Knox,-40.95217646102803,% change,39083,2479
Ohio,Lake,-37.196854694087925,% change,39085,2493
Ohio,Lawrence,-34.09574001614586,% change,39087,2499
Ohio,Licking,-49.83052544024271,% change,39089,2504
Ohio,Logan,-44.30012028655721,% change,39091,2510
Ohio,Lorain,-28.6016716415154,% change,39093,2516
Ohio,Lucas,-20.997882397887597,% change,39095,2520
Ohio,Madison,-30.80540363985965,% change,39097,2529
Ohio,Mahoning,-21.272941907555285,% change,39099,2534
Ohio,Marion,-31.497281743366656,% change,39101,2541
Ohio,Medina,-43.199498389342345,% change,39103,2545
Ohio,Meigs,-8.40918696837515,% change,39105,2549
Ohio,Mercer,-59.07736690370594,% change,39107,2552
Ohio,Miami,-40.83559602239137,% change,39109,2558
Ohio,Monroe,-51.03524322265168,% change,39111,2565
Ohio,Montgomery,-39.6698519481996,% change,39113,2573
Ohio,Morgan,6.188327053347438,% change,39115,2000
Ohio,Morrow,-51.888054437791475,% change,39117,2006
Ohio,Muskingum,-31.746846497272497,% change,39119,2010
Ohio,Noble,-37.354829852520446,% change,39121,2012
Ohio,Ottawa,-36.061426674936655,% change,39123,2019
Ohio,Paulding,-38.23243283239794,% change,39125,2024
Ohio,Perry,-37.630527462970804,% change,39127,2027
Ohio,Pickaway,-56.73725927089618,% change,39129,2031
Ohio,Pike,-25.341502658732296,% change,39131,2034
Ohio,Portage,-36.572446707997294,% change,39133,2038
Ohio,Preble,-48.0405602671424,% change,39135,2039
Ohio,Putnam,-27.457254794638065,% change,39137,2040
Ohio,Richland,-32.88882218282343,% change,39139,2042
Ohio,Ross,-33.20656007942693,% change,39141,2045
Ohio,Sandusky,-39.04715499462517,% change,39143,2047
Ohio,Scioto,-9.31553044680911,% change,39145,2048
Ohio,Seneca,-47.4466360582447,% change,39147,2049
Ohio,Shelby,-41.97602585419466,% change,39149,2052
Ohio,Stark,-40.9975724039166,% change,39151,2054
Ohio,Summit,-30.06504309421268,% change,39153,2057
Ohio,Trumbull,-27.554756066003193,% change,39155,2061
Ohio,Tuscarawas,-37.791899065689066,% change,39157,2065
Ohio,Union,-34.58502370010436,% change,39159,2067
Ohio,Van Wert,-49.86616951221998,% change,39161,2071
Ohio,Vinton,-44.21263475609598,% change,39163,2075
Ohio,Warren,-36.78109385843379,% change,39165,2076
Ohio,Washington,-24.28599596963852,% change,39167,2080
Ohio,Wayne,-38.67660467067489,% change,39169,2084
Ohio,Williams,-43.858898001362476,% change,39171,2087
Ohio,Wood,-35.2831848738533,% change,39173,2091
Ohio,Wyandot,-21.922498805285493,% change,39175,2093
Oklahoma,Adair,-13.488710277569085,% change,40001,2095
Oklahoma,Alfalfa,-36.384262834869254,% change,40003,2099
Oklahoma,Atoka,-15.540199999552225,% change,40005,2102
Oklahoma,Beaver,nan,% change,40007,2104
Oklahoma,Beckham,-7.5631196947224355,% change,40009,2106
Oklahoma,Blaine,-6.062894141865892,% change,40011,2110
Oklahoma,Bryan,-30.394243088628535,% change,40013,2112
Oklahoma,Caddo,-18.96349548317208,% change,40015,2118
Oklahoma,Canadian,-15.528483444595837,% change,40017,2123
Oklahoma,Carter,-22.46117393385858,% change,40019,2126
Oklahoma,Cherokee,-30.017205659102643,% change,40021,2129
Oklahoma,Choctaw,-24.23238192294673,% change,40023,2133
Oklahoma,Cimarron,nan,% change,40025,2135
Oklahoma,Cleveland,7.80732717060523,% change,40027,2140
Oklahoma,Coal,-53.91003042302144,% change,40029,2144
Oklahoma,Comanche,-11.44659509002194,% change,40031,2145
Oklahoma,Cotton,-13.170969021003959,% change,40033,2146
Oklahoma,Craig,-10.17670555039483,% change,40035,2148
Oklahoma,Creek,-7.1959196739483895,% change,40037,2151
Oklahoma,Custer,30.184074559263674,% change,40039,2153
Oklahoma,Delaware,-13.90199620028607,% change,40041,2154
Oklahoma,Dewey,nan,% change,40043,2158
Oklahoma,Ellis,nan,% change,40045,2165
Oklahoma,Garfield,-21.826956743295856,% change,40047,2167
Oklahoma,Garvin,-16.876769172526124,% change,40049,2176
Oklahoma,Grady,-13.097182463365547,% change,40051,2184
Oklahoma,Grant,-29.407838499703104,% change,40053,2187
Oklahoma,Greer,-0.6525464499457716,% change,40055,2189
Oklahoma,Harmon,nan,% change,40057,2191
Oklahoma,Harper,-22.53110477299559,% change,40059,2193
Oklahoma,Haskell,-23.413893259050177,% change,40061,2195
Oklahoma,Hughes,-46.8498577027958,% change,40063,2197
Oklahoma,Jackson,-15.475641121060912,% change,40065,2202
Oklahoma,Jefferson,-28.465090365272015,% change,40067,2206
Oklahoma,Johnston,-10.405274093898452,% change,40069,2211
Oklahoma,Kay,-17.56574273170903,% change,40071,2215
Oklahoma,Kingfisher,-7.746186576906341,% change,40073,2219
Oklahoma,Kiowa,-26.01180346107969,% change,40075,2222
Oklahoma,Latimer,-1.417397615865302,% change,40077,2226
Oklahoma,Le Flore,-18.625714233549047,% change,40079,2230
Oklahoma,Lincoln,-20.025032332093566,% change,40081,2234
Oklahoma,Logan,-29.1439168241535,% change,40083,2236
Oklahoma,Love,-23.842082514215836,% change,40085,2238
Oklahoma,McClain,-18.1472430969181,% change,40087,2245
Oklahoma,McCurtain,-19.675950609376205,% change,40089,2252
Oklahoma,McIntosh,-13.581718712498786,% change,40091,2258
Oklahoma,Major,-15.486750737886561,% change,40093,2260
Oklahoma,Marshall,-19.611192285298134,% change,40095,2265
Oklahoma,Mayes,-32.15960007121217,% change,40097,2270
Oklahoma,Murray,-7.8911664891559195,% change,40099,2276
Oklahoma,Muskogee,-17.62443419843643,% change,40101,2281
Oklahoma,Noble,-33.347899411609774,% change,40103,2287
Oklahoma,Nowata,-33.51399287462489,% change,40105,2290
Oklahoma,Okfuskee,-16.475207911953092,% change,40107,2297
Oklahoma,Oklahoma,-10.680637926417097,% change,40109,2303
Oklahoma,Okmulgee,-16.62639185597805,% change,40111,2311
Oklahoma,Osage,-24.831127340184707,% change,40113,2318
Oklahoma,Ottawa,-22.081067400378203,% change,40115,2325
Oklahoma,Pawnee,1.7164964346788003,% change,40117,2329
Oklahoma,Payne,-23.19667523547765,% change,40119,2340
Oklahoma,Pittsburg,-10.072960182315793,% change,40121,2344
Oklahoma,Pontotoc,-21.608399656141433,% change,40123,2351
Oklahoma,Pottawatomie,-20.71435741121196,% change,40125,2356
Oklahoma,Pushmataha,9.3322616636872,% change,40127,2362
Oklahoma,Roger Mills,nan,% change,40129,2369
Oklahoma,Rogers,-16.186800548703324,% change,40131,2374
Oklahoma,Seminole,25.409740233878985,% change,40133,2384
Oklahoma,Sequoyah,-17.977483727577095,% change,40135,2391
Oklahoma,Stephens,0.024119970992569104,% change,40137,2396
Oklahoma,Texas,-38.16034949211335,% change,40139,2003
Oklahoma,Tillman,-24.392210419861122,% change,40141,2005
Oklahoma,Tulsa,-7.160078223635846,% change,40143,2008
Oklahoma,Wagoner,-39.730182839519244,% change,40145,2014
Oklahoma,Washington,-15.59771967228804,% change,40147,2018
Oklahoma,Washita,5.4521871254456,% change,40149,2023
Oklahoma,Woods,-11.963979412133519,% change,40151,2029
Oklahoma,Woodward,-3.887018418291051,% change,40153,2035
Oregon,Baker,8.553518861752082,% change,41001,2044
Oregon,Benton,-26.217942727372595,% change,41003,2053
Oregon,Clackamas,-38.54350233852001,% change,41005,2058
Oregon,Clatsop,-32.333599421257006,% change,41007,2064
Oregon,Columbia,-25.953757508900495,% change,41009,2070
Oregon,Coos,-25.150750855061816,% change,41011,2083
Oregon,Crook,-5.1817466697534575,% change,41013,2092
Oregon,Curry,-14.452758578674327,% change,41015,2098
Oregon,Deschutes,-31.60920797918748,% change,41017,2109
Oregon,Douglas,-28.59750282381072,% change,41019,2115
Oregon,Gilliam,nan,% change,41021,2121
Oregon,Grant,-25.045267871651987,% change,41023,2130
Oregon,Harney,-35.16285294600635,% change,41025,2134
Oregon,Hood River,-11.497721328022728,% change,41027,2138
Oregon,Jackson,-23.966228899950046,% change,41029,2139
Oregon,Jefferson,-4.3264967093576265,% change,41031,2143
Oregon,Josephine,-1.5921988222201853,% change,41033,2152
Oregon,Klamath,-16.702761877279283,% change,41035,2155
Oregon,Lake,-41.25102401317746,% change,41037,2159
Oregon,Lane,-17.56660022718741,% change,41039,2170
Oregon,Lincoln,-17.037746296134976,% change,41041,2174
Oregon,Linn,-10.179429942736263,% change,41043,2181
Oregon,Malheur,-25.61586061197845,% change,41045,2185
Oregon,Marion,-16.449079469522072,% change,41047,2200
Oregon,Morrow,-24.00950473109503,% change,41049,2209
Oregon,Multnomah,-26.817953914513094,% change,41051,2218
Oregon,Polk,44.21134914655037,% change,41053,2223
Oregon,Sherman,nan,% change,41055,2232
Oregon,Tillamook,-10.525347090441603,% change,41057,2242
Oregon,Umatilla,-26.750330112210257,% change,41059,2251
Oregon,Union,-12.554923948478573,% change,41061,2257
Oregon,Wallowa,8.098988263603866,% change,41063,2263
Oregon,Wasco,-8.283536908289939,% change,41065,2267
Oregon,Washington,-30.346673476143586,% change,41067,2272
Oregon,Wheeler,nan,% change,41069,2277
Oregon,Yamhill,-20.945978517870103,% change,41071,2284
Pennsylvania,Adams,-16.38459420162785,% change,42001,2292
Pennsylvania,Allegheny,-18.144859585976302,% change,42003,2302
Pennsylvania,Armstrong,15.427616278393838,% change,42005,2309
Pennsylvania,Beaver,-14.35601079714624,% change,42007,2321
Pennsylvania,Bedford,-10.425443059470865,% change,42009,2324
Pennsylvania,Berks,-8.782877179070866,% change,42011,2326
Pennsylvania,Blair,-10.2561625363142,% change,42013,2328
Pennsylvania,Bradford,9.87412642984519,% change,42015,2333
Pennsylvania,Bucks,-10.76664952971591,% change,42017,2336
Pennsylvania,Butler,-22.68134367625894,% change,42019,2338
Pennsylvania,Cambria,10.08303609335083,% change,42021,2341
Pennsylvania,Cameron,19.397336490321017,% change,42023,2343
Pennsylvania,Carbon,-9.010076698687321,% change,42025,2349
Pennsylvania,Centre,-15.815955955810649,% change,42027,2354
Pennsylvania,Chester,-12.08766917687352,% change,42029,2360
Pennsylvania,Clarion,-7.582432810780057,% change,42031,2366
Pennsylvania,Clearfield,-10.323200239294124,% change,42033,2372
Pennsylvania,Clinton,-9.420802244399749,% change,42035,2379
Pennsylvania,Columbia,-6.160374841472151,% change,42037,2385
Pennsylvania,Crawford,-16.93890939727345,% change,42039,2389
Pennsylvania,Cumberland,-8.52604397134428,% change,42041,2397
Pennsylvania,Dauphin,2.281886197241286,% change,42043,2403
Pennsylvania,Delaware,7.263895055666667,% change,42045,2414
Pennsylvania,Elk,-7.181489088671647,% change,42047,2420
Pennsylvania,Erie,-7.61222656929636,% change,42049,2425
Pennsylvania,Fayette,5.780212771442972,% change,42051,2431
Pennsylvania,Forest,nan,% change,42053,2436
Pennsylvania,Franklin,-9.618920432954651,% change,42055,2439
Pennsylvania,Fulton,2.8037693525050913,% change,42057,2446
Pennsylvania,Greene,8.805198492766635,% change,42059,2447
Pennsylvania,Huntingdon,-18.151480031929303,% change,42061,2454
Pennsylvania,Indiana,-5.496925094329972,% change,42063,2459
Pennsylvania,Jefferson,4.3790508089626865,% change,42065,2462
Pennsylvania,Juniata,-35.427819002876134,% change,42067,2466
Pennsylvania,Lackawanna,-4.785962946830032,% change,42069,2471
Pennsylvania,Lancaster,-17.019014438599392,% change,42071,2482
Pennsylvania,Lawrence,-9.66898524168928,% change,42073,2488
Pennsylvania,Lebanon,-15.441552965445906,% change,42075,2492
Pennsylvania,Lehigh,-3.618781816981434,% change,42077,2496
Pennsylvania,Luzerne,1.2029910613846235,% change,42079,2501
Pennsylvania,Lycoming,5.641702635411627,% change,42081,2505
Pennsylvania,McKean,-17.760063575378656,% change,42083,2509
Pennsylvania,Mercer,-15.702551743836631,% change,42085,2513
Pennsylvania,Mifflin,9.019589600464924,% change,42087,2517
Pennsylvania,Monroe,-26.922034306284885,% change,42089,2521
Pennsylvania,Montgomery,-7.901774028818859,% change,42091,2528
Pennsylvania,Montour,-13.613451836010402,% change,42093,2533
Pennsylvania,Northampton,-11.038201175547954,% change,42095,2537
Pennsylvania,Northumberland,1.2260090122411689,% change,42097,2544
Pennsylvania,Perry,-12.482705472219317,% change,42099,2554
Pennsylvania,Philadelphia,10.37733981859021,% change,42101,2563
Pennsylvania,Pike,-28.84384148939588,% change,42103,2571
Pennsylvania,Potter,6.591545321722038,% change,42105,2575
Pennsylvania,Schuylkill,-10.019516628443794,% change,42107,2581
Pennsylvania,Snyder,-9.148718589097683,% change,42109,2583
Pennsylvania,Somerset,5.555610379160087,% change,42111,2589
Pennsylvania,Sullivan,-40.65282342740101,% change,42113,2293
Pennsylvania,Susquehanna,23.23160219680686,% change,42115,2298
Pennsylvania,Tioga,32.049395533622,% change,42117,2305
Pennsylvania,Union,-16.428920609849072,% change,42119,2313
Pennsylvania,Venango,-2.7024045615245527,% change,42121,2316
Pennsylvania,Warren,-18.706985922534663,% change,42123,2322
Pennsylvania,Washington,-19.368668675910413,% change,42125,2346
Pennsylvania,Wayne,-27.501110721472887,% change,42127,2363
Pennsylvania,Westmoreland,-23.320332412256537,% change,42129,2394
Pennsylvania,Wyoming,23.160375860837817,% change,42131,2407
Pennsylvania,York,-5.810047657404409,% change,42133,2419
Rhode Island,Bristol,-8.731706697136236,% change,44001,2433
Rhode Island,Kent,-7.754253694654582,% change,44003,2444
Rhode Island,Newport,4.0854600633866225,% change,44005,2460
Rhode Island,Providence,-3.4762552938791402,% change,44007,2475
Rhode Island,Washington,-14.77849224677031,% change,44009,2484
South Carolina,Abbeville,-57.67765510587473,% change,45001,2489
South Carolina,Aiken,-35.10956073547409,% change,45003,2503
South Carolina,Allendale,-30.590948275439384,% change,45005,2527
South Carolina,Anderson,-20.74060457971012,% change,45007,2559
South Carolina,Bamberg,-40.71478873696066,% change,45009,2592
South Carolina,Barnwell,-34.58085544469639,% change,45011,2605
South Carolina,Beaufort,-40.61992190674118,% change,45013,2626
South Carolina,Berkeley,-30.671088010380675,% change,45015,2631
South Carolina,Calhoun,-78.25465034131015,% change,45017,2635
South Carolina,Charleston,-28.94677128133979,% change,45019,2691
South Carolina,Cherokee,-39.402640079969885,% change,45021,2700
South Carolina,Chester,-30.1861138317595,% change,45023,2704
South Carolina,Chesterfield,-32.67876621212466,% change,45025,2708
South Carolina,Clarendon,-43.97614723465223,% change,45027,2715
South Carolina,Colleton,-29.35435206427513,% change,45029,2718
South Carolina,Darlington,-12.958570561586644,% change,45031,2721
South Carolina,Dillon,-17.694988938839245,% change,45033,2725
South Carolina,Dorchester,-31.690784062829604,% change,45035,2730
South Carolina,Edgefield,-43.401188806759734,% change,45037,2735
South Carolina,Fairfield,-39.855676931166926,% change,45039,2738
South Carolina,Florence,-24.92775748424704,% change,45041,2742
South Carolina,Georgetown,-30.90012016575381,% change,45043,2752
South Carolina,Greenville,-38.116705265955524,% change,45045,2759
South Carolina,Greenwood,-28.85718951053996,% change,45047,2764
South Carolina,Hampton,-25.687173355559306,% change,45049,2767
South Carolina,Horry,-36.39233587439662,% change,45051,2774
South Carolina,Jasper,-40.95033161969032,% change,45053,2783
South Carolina,Kershaw,-29.075452945485125,% change,45055,2787
South Carolina,Lancaster,-28.422069667102857,% change,45057,2790
South Carolina,Laurens,-25.992641675478627,% change,45059,2794
South Carolina,Lee,-19.338063765565032,% change,45061,2800
South Carolina,Lexington,-34.72764919919393,% change,45063,2803
South Carolina,McCormick,-36.306163240527525,% change,45065,2807
South Carolina,Marion,-9.052321638639201,% change,45067,2811
South Carolina,Marlboro,-11.08215440330278,% change,45069,2813
South Carolina,Newberry,-33.7269552533449,% change,45071,2818
South Carolina,Oconee,-25.83577625008281,% change,45073,2822
South Carolina,Orangeburg,-30.87391767255378,% change,45075,2829
South Carolina,Pickens,-27.157462458194175,% change,45077,2834
South Carolina,Richland,-26.909910713558016,% change,45079,2843
South Carolina,Saluda,-47.10771075309215,% change,45081,2846
South Carolina,Spartanburg,-30.273825244932812,% change,45083,2851
South Carolina,Sumter,-29.758097723185774,% change,45085,2855
South Carolina,Union,-19.26809780678215,% change,45087,2860
South Carolina,Williamsburg,-24.967152105964608,% change,45089,2864
South Carolina,York,-32.45834631701998,% change,45091,2867
South Dakota,Aurora,nan,% change,46003,2870
South Dakota,Beadle,-10.866321300725689,% change,46005,2874
South Dakota,Bennett,20.414587625834244,% change,46007,2876
South Dakota,Bon Homme,-64.06565709500364,% change,46009,2879
South Dakota,Brookings,-27.061807917827434,% change,46011,2882
South Dakota,Brown,-11.49181075112918,% change,46013,2885
South Dakota,Brule,6.688824771917316,% change,46015,2888
South Dakota,Buffalo,nan,% change,46017,2891
South Dakota,Butte,-12.974626839435627,% change,46019,2895
South Dakota,Campbell,nan,% change,46021,2897
South Dakota,Charles Mix,-28.314017458113867,% change,46023,2900
South Dakota,Clark,nan,% change,46025,2901
South Dakota,Clay,-37.344537650842234,% change,46027,2903
South Dakota,Codington,-22.292026269108124,% change,46029,2906
South Dakota,Corson,4.043635246477281,% change,46031,2907
South Dakota,Custer,-10.797431851569108,% change,46033,2908
South Dakota,Davison,-23.22154483747185,% change,46035,2910
South Dakota,Day,3.7839218080801413,% change,46037,2911
South Dakota,Deuel,nan,% change,46039,2912
South Dakota,Dewey,-28.68386838331867,% change,46041,2914
South Dakota,Douglas,nan,% change,46043,2916
South Dakota,Edmunds,2.2893931083062533,% change,46045,2917
South Dakota,Fall River,3.3221229904231397,% change,46047,2919
South Dakota,Faulk,nan,% change,46049,2921
South Dakota,Grant,-15.663285526297022,% change,46051,2922
South Dakota,Gregory,-29.454060419807632,% change,46053,2923
South Dakota,Haakon,nan,% change,46055,2924
South Dakota,Hamlin,-47.463470018881296,% change,46057,2926
South Dakota,Hand,nan,% change,46059,2928
South Dakota,Hanson,nan,% change,46061,2929
South Dakota,Harding,nan,% change,46063,2931
South Dakota,Hughes,27.031813937025458,% change,46065,2933
South Dakota,Hutchinson,-21.13381538353814,% change,46067,2934
South Dakota,Hyde,nan,% change,46069,2937
South Dakota,Jackson,-13.596188914584395,% change,46071,2939
South Dakota,Jerauld,nan,% change,46073,2941
South Dakota,Jones,nan,% change,46075,2944
South Dakota,Kingsbury,-49.00559702003529,% change,46077,2945
South Dakota,Lake,-13.80298366678402,% change,46079,2401
South Dakota,Lawrence,-40.386559261187536,% change,46081,2406
South Dakota,Lincoln,42.84905605346686,% change,46083,2410
South Dakota,Lyman,-23.276465102072947,% change,46085,2417
South Dakota,McCook,-22.713609202411217,% change,46087,2422
South Dakota,McPherson,nan,% change,46089,2426
South Dakota,Marshall,nan,% change,46091,2430
South Dakota,Meade,-40.169600587591134,% change,46093,2442
South Dakota,Mellette,nan,% change,46095,2450
South Dakota,Miner,nan,% change,46097,2456
South Dakota,Minnehaha,-26.405701532557273,% change,46099,2467
South Dakota,Moody,nan,% change,46101,2485
South Dakota,Pennington,-34.552905692966405,% change,46103,2497
South Dakota,Perkins,-0.07858813872858422,% change,46105,2502
South Dakota,Potter,-26.909227588166456,% change,46107,2506
South Dakota,Roberts,1.4482688727359847,% change,46109,2511
South Dakota,Sanborn,nan,% change,46111,2514
South Dakota,Shannon,nan,% change,46113,2519
South Dakota,Spink,-44.61034191029898,% change,46115,2523
South Dakota,Stanley,nan,% change,46117,2530
South Dakota,Sully,nan,% change,46119,2535
South Dakota,Todd,2.159529035609673,% change,46121,2540
South Dakota,Tripp,-17.101230697163064,% change,46123,2546
South Dakota,Turner,-39.55866767514323,% change,46125,2550
South Dakota,Union,-36.408765039303525,% change,46127,2557
South Dakota,Walworth,-34.690273350143144,% change,46129,2561
South Dakota,Yankton,-41.66392562117057,% change,46135,2569
South Dakota,Ziebach,nan,% change,46137,2578
Tennessee,Anderson,-33.27704884490261,% change,47001,2584
Tennessee,Bedford,-36.49355887757248,% change,47003,2593
Tennessee,Benton,-20.14955071092573,% change,47005,2598
Tennessee,Bledsoe,0.1673370300842123,% change,47007,2602
Tennessee,Blount,-41.533163332272736,% change,47009,2622
Tennessee,Bradley,-31.93282651238425,% change,47011,2627
Tennessee,Campbell,-34.372733198583674,% change,47013,2633
Tennessee,Cannon,-43.8488995507423,% change,47015,2638
Tennessee,Carroll,-44.65668467375012,% change,47017,2648
Tennessee,Carter,-18.878578230932366,% change,47019,2654
Tennessee,Cheatham,-62.87730683240195,% change,47021,2660
Tennessee,Chester,-33.23137287650846,% change,47023,2664
Tennessee,Claiborne,-17.08914284653104,% change,47025,2670
Tennessee,Clay,-7.170368059758428,% change,47027,2679
Tennessee,Cocke,-18.317987679473077,% change,47029,2686
Tennessee,Coffee,-42.00503077457241,% change,47031,2689
Tennessee,Crockett,-15.282049199791489,% change,47033,2693
Tennessee,Cumberland,-23.91577375907162,% change,47035,2696
Tennessee,Davidson,-39.686022493192056,% change,47037,2698
Tennessee,Decatur,-46.95378113899794,% change,47039,2705
Tennessee,DeKalb,-17.019277975647253,% change,47041,2710
Tennessee,Dickson,-48.46950238597822,% change,47043,2717
Tennessee,Dyer,-29.252593168353734,% change,47045,2723
Tennessee,Fayette,-18.119222801931222,% change,47047,2726
Tennessee,Fentress,-16.733996381616166,% change,47049,2731
Tennessee,Franklin,-22.3646261209853,% change,47051,2734
Tennessee,Gibson,-39.18052253653429,% change,47053,2739
Tennessee,Giles,-43.17498658220055,% change,47055,2743
Tennessee,Grainger,0.7875161806268736,% change,47057,2748
Tennessee,Greene,-40.26769556874773,% change,47059,2750
Tennessee,Grundy,-21.30607049083802,% change,47061,2754
Tennessee,Hamblen,-29.81506291479824,% change,47063,2757
Tennessee,Hamilton,-23.215518604673225,% change,47065,2761
Tennessee,Hancock,18.165782677902843,% change,47067,2766
Tennessee,Hardeman,-34.75996168327437,% change,47069,2770
Tennessee,Hardin,-17.97716202226846,% change,47071,2773
Tennessee,Hawkins,-19.835047597228062,% change,47073,2779
Tennessee,Haywood,-33.597102962821545,% change,47075,2781
Tennessee,Henderson,-16.589911529630307,% change,47077,2786
Tennessee,Henry,-27.354230165302162,% change,47079,2789
Tennessee,Hickman,-35.966617997968854,% change,47081,2792
Tennessee,Houston,-6.756455729750383,% change,47083,2796
Tennessee,Humphreys,-37.50797821132012,% change,47085,2798
Tennessee,Jackson,-4.602095819893316,% change,47087,2801
Tennessee,Jefferson,-54.80557952553495,% change,47089,2804
Tennessee,Johnson,-13.527627874877549,% change,47091,2808
Tennessee,Knox,-35.827226175033886,% change,47093,2814
Tennessee,Lake,-5.70454679794458,% change,47095,2817
Tennessee,Lauderdale,-18.791020269464447,% change,47097,2821
Tennessee,Lawrence,-27.487003348861737,% change,47099,2823
Tennessee,Lewis,-40.371311571337124,% change,47101,2825
Tennessee,Lincoln,-40.7140113952008,% change,47103,2828
Tennessee,Loudon,-44.03318723202913,% change,47105,2830
Tennessee,McMinn,-34.218814009032265,% change,47107,2833
Tennessee,McNairy,-23.48311344321633,% change,47109,2836
Tennessee,Macon,-50.52568677227315,% change,47111,2839
Tennessee,Madison,-30.052172547434182,% change,47113,2841
Tennessee,Marion,-9.912860567844293,% change,47115,2844
Tennessee,Marshall,-46.668843231724004,% change,47117,2848
Tennessee,Maury,-43.732771391295024,% change,47119,2850
Tennessee,Meigs,-9.128822059670243,% change,47121,2854
Tennessee,Monroe,-26.52791149538704,% change,47123,2857
Tennessee,Montgomery,-29.856072393864224,% change,47125,2859
Tennessee,Moore,-41.22982233444437,% change,47127,2863
Tennessee,Morgan,-25.2622517461396,% change,47129,2866
Tennessee,Obion,-23.822472609410546,% change,47131,2872
Tennessee,Overton,-33.896911039437036,% change,47133,2875
Tennessee,Perry,-15.129691694654865,% change,47135,2878
Tennessee,Pickett,-3.7201505206648715,% change,47137,2881
Tennessee,Polk,-27.03881604558671,% change,47139,2883
Tennessee,Putnam,-37.92723261118409,% change,47141,2890
Tennessee,Rhea,-22.682989515233338,% change,47143,2893
Tennessee,Roane,-34.42943302020296,% change,47145,2001
Tennessee,Robertson,-49.60868441090946,% change,47147,2011
Tennessee,Rutherford,-32.068589126592414,% change,47149,2015
Tennessee,Scott,-17.728349221154264,% change,47151,2020
Tennessee,Sequatchie,-21.490742616447616,% change,47153,2025
Tennessee,Sevier,-42.71394339461285,% change,47155,2030
Tennessee,Shelby,-12.213847787235318,% change,47157,2033
Tennessee,Smith,-46.250656109621495,% change,47159,2037
Tennessee,Stewart,-41.09261386785265,% change,47161,2041
Tennessee,Sullivan,-27.643950980532733,% change,47163,2046
Tennessee,Sumner,-41.37766750275658,% change,47165,2050
Tennessee,Tipton,-13.910677458722784,% change,47167,2055
Tennessee,Trousdale,-30.327229059525525,% change,47169,2062
Tennessee,Unicoi,-29.016819614721296,% change,47171,2069
Tennessee,Union,-25.730403100283507,% change,47173,2073
Tennessee,Van Buren,-17.589338022859888,% change,47175,2077
Tennessee,Warren,-16.354910839944633,% change,47177,2081
Tennessee,Washington,-22.044626842720398,% change,47179,2085
Tennessee,Wayne,-20.953508798657193,% change,47181,2089
Tennessee,Weakley,-32.26615259867703,% change,47183,2096
Tennessee,White,-17.3500711048761,% change,47185,2100
Tennessee,Williamson,-38.90325729017426,% change,47187,2105
Tennessee,Wilson,-33.48547323567574,% change,47189,2111
Texas,Anderson,-25.214842517503268,% change,48001,2113
Texas,Andrews,5.837585305323942,% change,48003,2117
Texas,Angelina,-28.930430294081265,% change,48005,2124
Texas,Aransas,97.37899902282386,% change,48007,2162
Texas,Archer,20.286904851267913,% change,48009,2168
Texas,Armstrong,nan,% change,48011,2172
Texas,Atascosa,-1.1144591974220508,% change,48013,2173
Texas,Austin,-5.190527987490886,% change,48015,2177
Texas,Bailey,-22.25470613557067,% change,48017,2179
Texas,Bandera,2.294135819720331,% change,48019,2183
