State,County,Farmers' markets (% change) 2013-18 (PCH_FMRKT_13_18),Units,FIPS,FID
Oklahoma,Sequoyah,0.0,% change,40135.0,2391
Oklahoma,Stephens,0.0,% change,40137.0,2396
Oklahoma,Texas,0.0,% change,40139.0,2003
Oklahoma,Tillman,0.0,% change,40141.0,2005
Oklahoma,Tulsa,10.0,% change,40143.0,2008
Oklahoma,Wagoner,0.0,% change,40145.0,2014
Oklahoma,Washington,0.0,% change,40147.0,2018
Oklahoma,Washita,0.0,% change,40149.0,2023
Oklahoma,Woods,0.0,% change,40151.0,2029
Oklahoma,Woodward,-50.0,% change,40153.0,2035
Oregon,Baker,0.0,% change,41001.0,2044
Oregon,Benton,0.0,% change,41003.0,2053
Oregon,Clackamas,0.0,% change,41005.0,2058
Oregon,Clatsop,-20.0,% change,41007.0,2064
Oregon,Columbia,100.0,% change,41009.0,2070
Oregon,Coos,0.0,% change,41011.0,2083
Oregon,Crook,0.0,% change,41013.0,2092
Oregon,Curry,-33.33333206176758,% change,41015.0,2098
Oregon,Deschutes,-33.33333206176758,% change,41017.0,2109
Oregon,Douglas,0.0,% change,41019.0,2115
Oregon,Gilliam,0.0,% change,41021.0,2121
Oregon,Grant,0.0,% change,41023.0,2130
Oregon,Harney,0.0,% change,41025.0,2134
Oregon,Hood River,0.0,% change,41027.0,2138
Oregon,Jackson,0.0,% change,41029.0,2139
Oregon,Jefferson,0.0,% change,41031.0,2143
Oregon,Josephine,-25.0,% change,41033.0,2152
Oregon,Klamath,-20.0,% change,41035.0,2155
Oregon,Lake,0.0,% change,41037.0,2159
Oregon,Lane,-18.75,% change,41039.0,2170
Oregon,Lincoln,0.0,% change,41041.0,2174
Oregon,Linn,0.0,% change,41043.0,2181
Oregon,Malheur,0.0,% change,41045.0,2185
Oregon,Marion,-9.090909004211426,% change,41047.0,2200
Oregon,Morrow,0.0,% change,41049.0,2209
Oregon,Multnomah,3.846153736114502,% change,41051.0,2218
Oregon,Polk,0.0,% change,41053.0,2223
Oregon,Sherman,nan,% change,41055.0,2232
Oregon,Tillamook,0.0,% change,41057.0,2242
Oregon,Umatilla,0.0,% change,41059.0,2251
Oregon,Union,0.0,% change,41061.0,2257
Oregon,Wallowa,-40.0,% change,41063.0,2263
Oregon,Wasco,0.0,% change,41065.0,2267
Oregon,Washington,7.692307472229004,% change,41067.0,2272
Oregon,Wheeler,0.0,% change,41069.0,2277
Oregon,Yamhill,0.0,% change,41071.0,2284
Pennsylvania,Adams,-50.0,% change,42001.0,2292
Pennsylvania,Allegheny,14.285714149475098,% change,42003.0,2302
Pennsylvania,Armstrong,0.0,% change,42005.0,2309
Pennsylvania,Beaver,0.0,% change,42007.0,2321
Pennsylvania,Bedford,100.0,% change,42009.0,2324
Pennsylvania,Berks,-16.66666603088379,% change,42011.0,2326
Pennsylvania,Blair,0.0,% change,42013.0,2328
Pennsylvania,Bradford,nan,% change,42015.0,2333
Pennsylvania,Bucks,57.14285659790039,% change,42017.0,2336
Pennsylvania,Butler,0.0,% change,42019.0,2338
Pennsylvania,Cambria,-20.0,% change,42021.0,2341
Pennsylvania,Cameron,0.0,% change,42023.0,2343
Pennsylvania,Carbon,-50.0,% change,42025.0,2349
Pennsylvania,Centre,0.0,% change,42027.0,2354
Pennsylvania,Chester,40.0,% change,42029.0,2360
Pennsylvania,Clarion,0.0,% change,42031.0,2366
Pennsylvania,Clearfield,50.0,% change,42033.0,2372
Pennsylvania,Clinton,-50.0,% change,42035.0,2379
Pennsylvania,Columbia,0.0,% change,42037.0,2385
Pennsylvania,Crawford,0.0,% change,42039.0,2389
Pennsylvania,Cumberland,0.0,% change,42041.0,2397
Pennsylvania,Dauphin,-14.285714149475098,% change,42043.0,2403
Pennsylvania,Delaware,20.0,% change,42045.0,2414
Pennsylvania,Elk,0.0,% change,42047.0,2420
Pennsylvania,Erie,40.0,% change,42049.0,2425
Pennsylvania,Fayette,0.0,% change,42051.0,2431
Pennsylvania,Forest,0.0,% change,42053.0,2436
Pennsylvania,Franklin,-33.33333206176758,% change,42055.0,2439
Pennsylvania,Fulton,100.0,% change,42057.0,2446
Pennsylvania,Greene,0.0,% change,42059.0,2447
Pennsylvania,Huntingdon,0.0,% change,42061.0,2454
Pennsylvania,Indiana,100.0,% change,42063.0,2459
Pennsylvania,Jefferson,0.0,% change,42065.0,2462
Pennsylvania,Juniata,0.0,% change,42067.0,2466
Pennsylvania,Lackawanna,16.66666603088379,% change,42069.0,2471
Pennsylvania,Lancaster,0.0,% change,42071.0,2482
Pennsylvania,Lawrence,25.0,% change,42073.0,2488
Pennsylvania,Lebanon,-25.0,% change,42075.0,2492
Pennsylvania,Lehigh,0.0,% change,42077.0,2496
Pennsylvania,Luzerne,0.0,% change,42079.0,2501
Pennsylvania,Lycoming,0.0,% change,42081.0,2505
Pennsylvania,McKean,nan,% change,42083.0,2509
Pennsylvania,Mercer,33.33333206176758,% change,42085.0,2513
Pennsylvania,Mifflin,-25.0,% change,42087.0,2517
Pennsylvania,Monroe,33.33333206176758,% change,42089.0,2521
Pennsylvania,Montgomery,-17.647058486938477,% change,42091.0,2528
Pennsylvania,Montour,0.0,% change,42093.0,2533
Pennsylvania,Northampton,16.66666603088379,% change,42095.0,2537
Pennsylvania,Northumberland,0.0,% change,42097.0,2544
Pennsylvania,Perry,0.0,% change,42099.0,2554
Pennsylvania,Philadelphia,8.69565200805664,% change,42101.0,2563
Pennsylvania,Pike,nan,% change,42103.0,2571
Pennsylvania,Potter,100.0,% change,42105.0,2575
Pennsylvania,Schuylkill,0.0,% change,42107.0,2581
Pennsylvania,Snyder,0.0,% change,42109.0,2583
Pennsylvania,Somerset,0.0,% change,42111.0,2589
Pennsylvania,Sullivan,0.0,% change,42113.0,2293
Pennsylvania,Susquehanna,0.0,% change,42115.0,2298
Pennsylvania,Tioga,0.0,% change,42117.0,2305
Pennsylvania,Union,0.0,% change,42119.0,2313
Pennsylvania,Venango,0.0,% change,42121.0,2316
Pennsylvania,Warren,0.0,% change,42123.0,2322
Pennsylvania,Washington,0.0,% change,42125.0,2346
Pennsylvania,Wayne,0.0,% change,42127.0,2363
Pennsylvania,Westmoreland,-9.090909004211426,% change,42129.0,2394
Pennsylvania,Wyoming,0.0,% change,42131.0,2407
Pennsylvania,York,28.571428298950195,% change,42133.0,2419
Rhode Island,Bristol,-40.0,% change,44001.0,2433
Rhode Island,Kent,0.0,% change,44003.0,2444
Rhode Island,Newport,-40.0,% change,44005.0,2460
Rhode Island,Providence,-30.769229888916016,% change,44007.0,2475
Rhode Island,Washington,-52.94117736816406,% change,44009.0,2484
South Carolina,Abbeville,0.0,% change,45001.0,2489
South Carolina,Aiken,0.0,% change,45003.0,2503
South Carolina,Allendale,0.0,% change,45005.0,2527
South Carolina,Anderson,0.0,% change,45007.0,2559
South Carolina,Bamberg,0.0,% change,45009.0,2592
South Carolina,Barnwell,0.0,% change,45011.0,2605
South Carolina,Beaufort,14.285714149475098,% change,45013.0,2626
South Carolina,Berkeley,33.33333206176758,% change,45015.0,2631
South Carolina,Calhoun,0.0,% change,45017.0,2635
South Carolina,Charleston,-8.333333015441895,% change,45019.0,2691
South Carolina,Cherokee,0.0,% change,45021.0,2700
South Carolina,Chester,0.0,% change,45023.0,2704
South Carolina,Chesterfield,0.0,% change,45025.0,2708
South Carolina,Clarendon,0.0,% change,45027.0,2715
South Carolina,Colleton,0.0,% change,45029.0,2718
South Carolina,Darlington,0.0,% change,45031.0,2721
South Carolina,Dillon,0.0,% change,45033.0,2725
South Carolina,Dorchester,0.0,% change,45035.0,2730
South Carolina,Edgefield,0.0,% change,45037.0,2735
South Carolina,Fairfield,0.0,% change,45039.0,2738
South Carolina,Florence,0.0,% change,45041.0,2742
South Carolina,Georgetown,50.0,% change,45043.0,2752
South Carolina,Greenville,12.5,% change,45045.0,2759
South Carolina,Greenwood,50.0,% change,45047.0,2764
South Carolina,Hampton,0.0,% change,45049.0,2767
South Carolina,Horry,33.33333206176758,% change,45051.0,2774
South Carolina,Jasper,0.0,% change,45053.0,2783
South Carolina,Kershaw,0.0,% change,45055.0,2787
South Carolina,Lancaster,0.0,% change,45057.0,2790
South Carolina,Laurens,0.0,% change,45059.0,2794
South Carolina,Lee,0.0,% change,45061.0,2800
South Carolina,Lexington,28.571428298950195,% change,45063.0,2803
South Carolina,McCormick,0.0,% change,45065.0,2807
South Carolina,Marion,0.0,% change,45067.0,2811
South Carolina,Marlboro,0.0,% change,45069.0,2813
South Carolina,Newberry,0.0,% change,45071.0,2818
South Carolina,Oconee,-33.33333206176758,% change,45073.0,2822
South Carolina,Orangeburg,33.33333206176758,% change,45075.0,2829
South Carolina,Pickens,0.0,% change,45077.0,2834
South Carolina,Richland,-14.285714149475098,% change,45079.0,2843
South Carolina,Saluda,0.0,% change,45081.0,2846
South Carolina,Spartanburg,0.0,% change,45083.0,2851
South Carolina,Sumter,0.0,% change,45085.0,2855
South Carolina,Union,0.0,% change,45087.0,2860
South Carolina,Williamsburg,0.0,% change,45089.0,2864
South Carolina,York,0.0,% change,45091.0,2867
South Dakota,Aurora,0.0,% change,46003.0,2870
South Dakota,Beadle,0.0,% change,46005.0,2874
South Dakota,Bennett,0.0,% change,46007.0,2876
South Dakota,Bon Homme,0.0,% change,46009.0,2879
South Dakota,Brookings,0.0,% change,46011.0,2882
South Dakota,Brown,0.0,% change,46013.0,2885
South Dakota,Brule,0.0,% change,46015.0,2888
South Dakota,Buffalo,0.0,% change,46017.0,2891
South Dakota,Butte,0.0,% change,46019.0,2895
South Dakota,Campbell,0.0,% change,46021.0,2897
South Dakota,Charles Mix,0.0,% change,46023.0,2900
South Dakota,Clark,0.0,% change,46025.0,2901
South Dakota,Clay,-33.33333206176758,% change,46027.0,2903
South Dakota,Codington,0.0,% change,46029.0,2906
South Dakota,Corson,0.0,% change,46031.0,2907
South Dakota,Custer,0.0,% change,46033.0,2908
South Dakota,Davison,0.0,% change,46035.0,2910
South Dakota,Day,0.0,% change,46037.0,2911
South Dakota,Deuel,0.0,% change,46039.0,2912
South Dakota,Dewey,0.0,% change,46041.0,2914
South Dakota,Douglas,0.0,% change,46043.0,2916
South Dakota,Edmunds,0.0,% change,46045.0,2917
South Dakota,Fall River,0.0,% change,46047.0,2919
South Dakota,Faulk,0.0,% change,46049.0,2921
South Dakota,Grant,0.0,% change,46051.0,2922
South Dakota,Gregory,nan,% change,46053.0,2923
South Dakota,Haakon,0.0,% change,46055.0,2924
South Dakota,Hamlin,0.0,% change,46057.0,2926
South Dakota,Hand,0.0,% change,46059.0,2928
South Dakota,Hanson,0.0,% change,46061.0,2929
South Dakota,Harding,0.0,% change,46063.0,2931
South Dakota,Hughes,50.0,% change,46065.0,2933
South Dakota,Hutchinson,0.0,% change,46067.0,2934
South Dakota,Hyde,0.0,% change,46069.0,2937
South Dakota,Jackson,0.0,% change,46071.0,2939
South Dakota,Jerauld,0.0,% change,46073.0,2941
South Dakota,Jones,0.0,% change,46075.0,2944
South Dakota,Kingsbury,0.0,% change,46077.0,2945
South Dakota,Lake,0.0,% change,46079.0,2401
South Dakota,Lawrence,0.0,% change,46081.0,2406
South Dakota,Lincoln,0.0,% change,46083.0,2410
South Dakota,Lyman,0.0,% change,46085.0,2417
South Dakota,McCook,0.0,% change,46087.0,2422
South Dakota,McPherson,0.0,% change,46089.0,2426
South Dakota,Marshall,0.0,% change,46091.0,2430
South Dakota,Meade,0.0,% change,46093.0,2442
South Dakota,Mellette,0.0,% change,46095.0,2450
South Dakota,Miner,0.0,% change,46097.0,2456
South Dakota,Minnehaha,25.0,% change,46099.0,2467
South Dakota,Moody,0.0,% change,46101.0,2485
South Dakota,Pennington,0.0,% change,46103.0,2497
South Dakota,Perkins,0.0,% change,46105.0,2502
South Dakota,Potter,0.0,% change,46107.0,2506
South Dakota,Roberts,nan,% change,46109.0,2511
South Dakota,Sanborn,nan,% change,46111.0,2514
South Dakota,Shannon,0.0,% change,46113.0,2519
South Dakota,Spink,0.0,% change,46115.0,2523
South Dakota,Stanley,0.0,% change,46117.0,2530
South Dakota,Sully,0.0,% change,46119.0,2535
South Dakota,Todd,0.0,% change,46121.0,2540
South Dakota,Tripp,0.0,% change,46123.0,2546
South Dakota,Turner,nan,% change,46125.0,2550
South Dakota,Union,0.0,% change,46127.0,2557
South Dakota,Walworth,0.0,% change,46129.0,2561
South Dakota,Yankton,0.0,% change,46135.0,2569
South Dakota,Ziebach,0.0,% change,46137.0,2578
Tennessee,Anderson,100.0,% change,47001.0,2584
Tennessee,Bedford,0.0,% change,47003.0,2593
Tennessee,Benton,0.0,% change,47005.0,2598
Tennessee,Bledsoe,0.0,% change,47007.0,2602
Tennessee,Blount,0.0,% change,47009.0,2622
Tennessee,Bradley,0.0,% change,47011.0,2627
Tennessee,Campbell,0.0,% change,47013.0,2633
Tennessee,Cannon,nan,% change,47015.0,2638
Tennessee,Carroll,0.0,% change,47017.0,2648
Tennessee,Carter,0.0,% change,47019.0,2654
Tennessee,Cheatham,nan,% change,47021.0,2660
Tennessee,Chester,0.0,% change,47023.0,2664
Tennessee,Claiborne,0.0,% change,47025.0,2670
Tennessee,Clay,0.0,% change,47027.0,2679
Tennessee,Cocke,nan,% change,47029.0,2686
Tennessee,Coffee,50.0,% change,47031.0,2689
Tennessee,Crockett,0.0,% change,47033.0,2693
Tennessee,Cumberland,0.0,% change,47035.0,2696
Tennessee,Davidson,55.55555725097656,% change,47037.0,2698
Tennessee,Decatur,0.0,% change,47039.0,2705
Tennessee,DeKalb,0.0,% change,47041.0,2710
Tennessee,Dickson,0.0,% change,47043.0,2717
Tennessee,Dyer,0.0,% change,47045.0,2723
Tennessee,Fayette,0.0,% change,47047.0,2726
Tennessee,Fentress,0.0,% change,47049.0,2731
Tennessee,Franklin,nan,% change,47051.0,2734
Tennessee,Gibson,nan,% change,47053.0,2739
Tennessee,Giles,0.0,% change,47055.0,2743
Tennessee,Grainger,0.0,% change,47057.0,2748
Tennessee,Greene,-33.33333206176758,% change,47059.0,2750
Tennessee,Grundy,nan,% change,47061.0,2754
Tennessee,Hamblen,0.0,% change,47063.0,2757
Tennessee,Hamilton,40.0,% change,47065.0,2761
Tennessee,Hancock,0.0,% change,47067.0,2766
Tennessee,Hardeman,0.0,% change,47069.0,2770
Tennessee,Hardin,100.0,% change,47071.0,2773
Tennessee,Hawkins,0.0,% change,47073.0,2779
Tennessee,Haywood,0.0,% change,47075.0,2781
Tennessee,Henderson,nan,% change,47077.0,2786
Tennessee,Henry,0.0,% change,47079.0,2789
Tennessee,Hickman,100.0,% change,47081.0,2792
Tennessee,Houston,0.0,% change,47083.0,2796
Tennessee,Humphreys,0.0,% change,47085.0,2798
Tennessee,Jackson,0.0,% change,47087.0,2801
Tennessee,Jefferson,0.0,% change,47089.0,2804
Tennessee,Johnson,0.0,% change,47091.0,2808
Tennessee,Knox,66.66666412353516,% change,47093.0,2814
Tennessee,Lake,0.0,% change,47095.0,2817
Tennessee,Lauderdale,0.0,% change,47097.0,2821
Tennessee,Lawrence,0.0,% change,47099.0,2823
Tennessee,Lewis,0.0,% change,47101.0,2825
Tennessee,Lincoln,0.0,% change,47103.0,2828
Tennessee,Loudon,0.0,% change,47105.0,2830
Tennessee,McMinn,100.0,% change,47107.0,2833
Tennessee,McNairy,0.0,% change,47109.0,2836
Tennessee,Macon,0.0,% change,47111.0,2839
Tennessee,Madison,-50.0,% change,47113.0,2841
Tennessee,Marion,0.0,% change,47115.0,2844
Tennessee,Marshall,100.0,% change,47117.0,2848
Tennessee,Maury,-50.0,% change,47119.0,2850
Tennessee,Meigs,0.0,% change,47121.0,2854
Tennessee,Monroe,nan,% change,47123.0,2857
Tennessee,Montgomery,0.0,% change,47125.0,2859
Tennessee,Moore,0.0,% change,47127.0,2863
Tennessee,Morgan,0.0,% change,47129.0,2866
Tennessee,Obion,0.0,% change,47131.0,2872
Tennessee,Overton,nan,% change,47133.0,2875
Tennessee,Perry,0.0,% change,47135.0,2878
Tennessee,Pickett,0.0,% change,47137.0,2881
Tennessee,Polk,0.0,% change,47139.0,2883
Tennessee,Putnam,0.0,% change,47141.0,2890
Tennessee,Rhea,0.0,% change,47143.0,2893
Tennessee,Roane,nan,% change,47145.0,2001
Tennessee,Robertson,0.0,% change,47147.0,2011
Tennessee,Rutherford,33.33333206176758,% change,47149.0,2015
Tennessee,Scott,nan,% change,47151.0,2020
Tennessee,Sequatchie,0.0,% change,47153.0,2025
Tennessee,Sevier,0.0,% change,47155.0,2030
Tennessee,Shelby,33.33333206176758,% change,47157.0,2033
Tennessee,Smith,100.0,% change,47159.0,2037
Tennessee,Stewart,0.0,% change,47161.0,2041
Tennessee,Sullivan,0.0,% change,47163.0,2046
Tennessee,Sumner,100.0,% change,47165.0,2050
Tennessee,Tipton,0.0,% change,47167.0,2055
Tennessee,Trousdale,0.0,% change,47169.0,2062
Tennessee,Unicoi,100.0,% change,47171.0,2069
Tennessee,Union,nan,% change,47173.0,2073
Tennessee,Van Buren,0.0,% change,47175.0,2077
Tennessee,Warren,0.0,% change,47177.0,2081
Tennessee,Washington,25.0,% change,47179.0,2085
Tennessee,Wayne,0.0,% change,47181.0,2089
Tennessee,Weakley,100.0,% change,47183.0,2096
Tennessee,White,0.0,% change,47185.0,2100
Tennessee,Williamson,33.33333206176758,% change,47187.0,2105
Tennessee,Wilson,100.0,% change,47189.0,2111
Texas,Anderson,0.0,% change,48001.0,2113
Texas,Andrews,0.0,% change,48003.0,2117
Texas,Angelina,nan,% change,48005.0,2124
Texas,Aransas,0.0,% change,48007.0,2162
Texas,Archer,0.0,% change,48009.0,2168
Texas,Armstrong,0.0,% change,48011.0,2172
Texas,Atascosa,0.0,% change,48013.0,2173
Texas,Austin,0.0,% change,48015.0,2177
Texas,Bailey,0.0,% change,48017.0,2179
Texas,Bandera,nan,% change,48019.0,2183
Texas,Bastrop,0.0,% change,48021.0,2190
Texas,Baylor,0.0,% change,48023.0,2192
Texas,Bee,0.0,% change,48025.0,2196
Texas,Bell,0.0,% change,48027.0,2198
Texas,Bexar,22.22222137451172,% change,48029.0,2203
Texas,Blanco,0.0,% change,48031.0,2207
Texas,Borden,0.0,% change,48033.0,2212
Texas,Bosque,nan,% change,48035.0,2216
Texas,Bowie,0.0,% change,48037.0,2224
Texas,Brazoria,100.0,% change,48039.0,2240
Texas,Brazos,0.0,% change,48041.0,2253
Texas,Brewster,0.0,% change,48043.0,2262
Texas,Briscoe,0.0,% change,48045.0,2269
Texas,Brooks,0.0,% change,48047.0,2279
Texas,Brown,0.0,% change,48049.0,2296
Texas,Burleson,0.0,% change,48051.0,2304
Texas,Burnet,0.0,% change,48053.0,2312
Texas,Caldwell,0.0,% change,48055.0,2320
Texas,Calhoun,0.0,% change,48057.0,2327
Texas,Callahan,0.0,% change,48059.0,2331
Texas,Cameron,150.0,% change,48061.0,2359
Texas,Camp,0.0,% change,48063.0,2373
Texas,Carson,0.0,% change,48065.0,2377
Texas,Cass,0.0,% change,48067.0,2382
Texas,Castro,0.0,% change,48069.0,2386
Texas,Chambers,0.0,% change,48071.0,2395
Texas,Cherokee,nan,% change,48073.0,2400
Texas,Childress,0.0,% change,48075.0,2405
Texas,Clay,0.0,% change,48077.0,2409
Texas,Cochran,0.0,% change,48079.0,2413
Texas,Coke,0.0,% change,48081.0,2418
Texas,Coleman,0.0,% change,48083.0,2423
Texas,Collin,0.0,% change,48085.0,2429
Texas,Collingsworth,0.0,% change,48087.0,2434
Texas,Colorado,0.0,% change,48089.0,2441
Texas,Comal,0.0,% change,48091.0,2449
Texas,Comanche,0.0,% change,48093.0,2455
Texas,Concho,0.0,% change,48095.0,2458
Texas,Cooke,0.0,% change,48097.0,2463
Texas,Coryell,0.0,% change,48099.0,2469
Texas,Cottle,0.0,% change,48101.0,2473
Texas,Crane,0.0,% change,48103.0,2478
Texas,Crockett,0.0,% change,48105.0,2483
Texas,Crosby,0.0,% change,48107.0,2487
Texas,Culberson,0.0,% change,48109.0,2491
Texas,Dallam,0.0,% change,48111.0,2498
Texas,Dallas,22.22222137451172,% change,48113.0,2507
Texas,Dawson,0.0,% change,48115.0,2512
Texas,Deaf Smith,0.0,% change,48117.0,2515
Texas,Delta,0.0,% change,48119.0,2524
Texas,Denton,25.0,% change,48121.0,2532
Texas,DeWitt,0.0,% change,48123.0,2538
Texas,Dickens,0.0,% change,48125.0,2542
Texas,Dimmit,0.0,% change,48127.0,2548
Texas,Donley,0.0,% change,48129.0,2551
Texas,Duval,0.0,% change,48131.0,2556
Texas,Eastland,0.0,% change,48133.0,2562
Texas,Ector,0.0,% change,48135.0,2568
Texas,Edwards,0.0,% change,48137.0,2574
Texas,Ellis,100.0,% change,48139.0,2579
Texas,El Paso,0.0,% change,48141.0,2588
Texas,Erath,0.0,% change,48143.0,2597
Texas,Falls,0.0,% change,48145.0,2601
Texas,Fannin,0.0,% change,48147.0,2621
Texas,Fayette,0.0,% change,48149.0,2624
Texas,Fisher,0.0,% change,48151.0,2628
Texas,Floyd,0.0,% change,48153.0,2630
Texas,Foard,0.0,% change,48155.0,2002
Texas,Fort Bend,0.0,% change,48157.0,2009
Texas,Franklin,0.0,% change,48159.0,2016
Texas,Freestone,0.0,% change,48161.0,2022
Texas,Frio,0.0,% change,48163.0,2028
Texas,Gaines,0.0,% change,48165.0,2032
Texas,Galveston,25.0,% change,48167.0,2059
Texas,Garza,0.0,% change,48169.0,2060
Texas,Gillespie,0.0,% change,48171.0,2066
Texas,Glasscock,0.0,% change,48173.0,2072
Texas,Goliad,0.0,% change,48175.0,2079
Texas,Gonzales,0.0,% change,48177.0,2086
Texas,Gray,0.0,% change,48179.0,2088
Texas,Grayson,50.0,% change,48181.0,2094
Texas,Gregg,0.0,% change,48183.0,2101
Texas,Grimes,0.0,% change,48185.0,2108
Texas,Guadalupe,33.33333206176758,% change,48187.0,2116
Texas,Hale,0.0,% change,48189.0,2120
Texas,Hall,0.0,% change,48191.0,2125
Texas,Hamilton,0.0,% change,48193.0,2128
Texas,Hansford,0.0,% change,48195.0,2132
Texas,Hardeman,0.0,% change,48197.0,2137
Texas,Hardin,0.0,% change,48199.0,2142
Texas,Harris,33.33333206176758,% change,48201.0,2149
Texas,Harrison,0.0,% change,48203.0,2157
Texas,Hartley,0.0,% change,48205.0,2160
Texas,Haskell,0.0,% change,48207.0,2163
Texas,Hays,0.0,% change,48209.0,2166
Texas,Hemphill,0.0,% change,48211.0,2171
Texas,Henderson,0.0,% change,48213.0,2178
Texas,Hidalgo,300.0,% change,48215.0,2188
Texas,Hill,0.0,% change,48217.0,2201
Texas,Hockley,0.0,% change,48219.0,2208
Texas,Hood,0.0,% change,48221.0,2213
Texas,Hopkins,0.0,% change,48223.0,2221
Texas,Houston,0.0,% change,48225.0,2228
Texas,Howard,0.0,% change,48227.0,2231
Texas,Hudspeth,0.0,% change,48229.0,2241
Texas,Hunt,0.0,% change,48231.0,2246
Texas,Hutchinson,0.0,% change,48233.0,2249
Texas,Irion,0.0,% change,48235.0,2255
Texas,Jack,0.0,% change,48237.0,2256
Texas,Jackson,0.0,% change,48239.0,2264
Texas,Jasper,0.0,% change,48241.0,2271
Texas,Jeff Davis,0.0,% change,48243.0,2275
Texas,Jefferson,0.0,% change,48245.0,2285
Texas,Jim Hogg,0.0,% change,48247.0,2288
Texas,Jim Wells,nan,% change,48249.0,2294
Texas,Johnson,100.0,% change,48251.0,2299
Texas,Jones,0.0,% change,48253.0,2301
Texas,Karnes,0.0,% change,48255.0,2307
Texas,Kaufman,nan,% change,48257.0,2314
Texas,Kendall,0.0,% change,48259.0,2319
Texas,Kenedy,0.0,% change,48261.0,2330
Texas,Kent,0.0,% change,48263.0,2335
Texas,Kerr,0.0,% change,48265.0,2337
Texas,Kimble,0.0,% change,48267.0,2339
Texas,King,0.0,% change,48269.0,2342
Texas,Kinney,nan,% change,48271.0,2347
Texas,Kleberg,0.0,% change,48273.0,2358
Texas,Knox,0.0,% change,48275.0,2364
Texas,Lamar,0.0,% change,48277.0,2371
Texas,Lamb,0.0,% change,48279.0,2376
Texas,Lampasas,0.0,% change,48281.0,2381
Texas,La Salle,0.0,% change,48283.0,2388
Texas,Lavaca,0.0,% change,48285.0,2392
Texas,Lee,0.0,% change,48287.0,2398
Texas,Leon,0.0,% change,48289.0,2402
Texas,Liberty,0.0,% change,48291.0,2404
Texas,Limestone,0.0,% change,48293.0,2408
Texas,Lipscomb,0.0,% change,48295.0,2412
Texas,Live Oak,0.0,% change,48297.0,2416
Texas,Llano,0.0,% change,48299.0,2421
Texas,Loving,0.0,% change,48301.0,2424
Texas,Lubbock,100.0,% change,48303.0,2428
Texas,Lynn,0.0,% change,48305.0,2438
Texas,McCulloch,0.0,% change,48307.0,2452
Texas,McLennan,0.0,% change,48309.0,2477
Texas,McMullen,0.0,% change,48311.0,2494
Texas,Madison,0.0,% change,48313.0,2526
Texas,Marion,0.0,% change,48315.0,2547
Texas,Martin,0.0,% change,48317.0,2564
Texas,Mason,0.0,% change,48319.0,2570
Texas,Matagorda,0.0,% change,48321.0,2637
Texas,Maverick,0.0,% change,48323.0,2649
Texas,Medina,0.0,% change,48325.0,2652
Texas,Menard,0.0,% change,48327.0,2655
Texas,Midland,0.0,% change,48329.0,2657
Texas,Milam,0.0,% change,48331.0,2659
Texas,Mills,0.0,% change,48333.0,2663
Texas,Mitchell,0.0,% change,48335.0,2666
Texas,Montague,nan,% change,48337.0,2669
Texas,Montgomery,0.0,% change,48339.0,2682
Texas,Moore,0.0,% change,48341.0,2683
Texas,Morris,0.0,% change,48343.0,2688
Texas,Motley,0.0,% change,48345.0,2692
Texas,Nacogdoches,0.0,% change,48347.0,2701
Texas,Navarro,0.0,% change,48349.0,2706
Texas,Newton,0.0,% change,48351.0,2711
Texas,Nolan,0.0,% change,48353.0,2714
Texas,Nueces,0.0,% change,48355.0,2194
Texas,Ochiltree,0.0,% change,48357.0,2204
Texas,Oldham,0.0,% change,48359.0,2210
Texas,Orange,0.0,% change,48361.0,2214
Texas,Palo Pinto,0.0,% change,48363.0,2220
Texas,Panola,0.0,% change,48365.0,2227
Texas,Parker,nan,% change,48367.0,2229
Texas,Parmer,0.0,% change,48369.0,2235
Texas,Pecos,0.0,% change,48371.0,2239
Texas,Polk,0.0,% change,48373.0,2243
Texas,Potter,0.0,% change,48375.0,2247
Texas,Presidio,0.0,% change,48377.0,2261
Texas,Rains,0.0,% change,48379.0,2268
Texas,Randall,0.0,% change,48381.0,2274
Texas,Reagan,0.0,% change,48383.0,2280
Texas,Real,0.0,% change,48385.0,2283
Texas,Red River,0.0,% change,48387.0,2295
Texas,Reeves,0.0,% change,48389.0,2308
Texas,Refugio,0.0,% change,48391.0,2334
Texas,Roberts,0.0,% change,48393.0,2348
Texas,Robertson,0.0,% change,48395.0,2353
Texas,Rockwall,nan,% change,48397.0,2355
Texas,Runnels,0.0,% change,48399.0,2361
Texas,Rusk,0.0,% change,48401.0,2367
Texas,Sabine,0.0,% change,48403.0,2370
Texas,San Augustine,0.0,% change,48405.0,2380
Texas,San Jacinto,0.0,% change,48407.0,2387
Texas,San Patricio,0.0,% change,48409.0,2415
Texas,San Saba,0.0,% change,48411.0,2435
Texas,Schleicher,0.0,% change,48413.0,2437
Texas,Scurry,0.0,% change,48415.0,2443
Texas,Shackelford,0.0,% change,48417.0,2445
Texas,Shelby,0.0,% change,48419.0,2448
Texas,Sherman,0.0,% change,48421.0,2453
Texas,Smith,33.33333206176758,% change,48423.0,2465
Texas,Somervell,0.0,% change,48425.0,2470
Texas,Starr,0.0,% change,48427.0,2474
Texas,Stephens,0.0,% change,48429.0,2480
Texas,Sterling,0.0,% change,48431.0,2481
Texas,Stonewall,0.0,% change,48433.0,2486
Texas,Sutton,0.0,% change,48435.0,2490
