State,County,Farmers' markets per 1000 pop (% change) 2013-18 (PCH_FMRKTPTH_13_18),Units,FIPS,FID
North Carolina,Vance,-50.08635330200195,% change,37181.0,1801
North Carolina,Wake,-3.9709017276763916,% change,37183.0,1805
North Carolina,Warren,4.00363826751709,% change,37185.0,1809
North Carolina,Washington,6.998902320861816,% change,37187.0,1811
North Carolina,Watauga,-6.52068567276001,% change,37189.0,1813
North Carolina,Wayne,1.1148343086242676,% change,37191.0,1814
North Carolina,Wilkes,0.09480932354927063,% change,37193.0,1817
North Carolina,Wilson,-0.3302358090877533,% change,37195.0,1819
North Carolina,Yadkin,52.09359359741211,% change,37197.0,1821
North Carolina,Yancey,-1.971740961074829,% change,37199.0,1823
North Dakota,Adams,0.0,% change,38001.0,1826
North Dakota,Barnes,5.397461414337158,% change,38003.0,1828
North Dakota,Benson,nan,% change,38005.0,1831
North Dakota,Billings,0.0,% change,38007.0,1833
North Dakota,Bottineau,5.13180685043335,% change,38009.0,1836
North Dakota,Bowman,4.518859386444092,% change,38011.0,1838
North Dakota,Burke,9.761907577514648,% change,38013.0,1841
North Dakota,Burleigh,16.006105422973633,% change,38015.0,1844
North Dakota,Cass,19.611129760742188,% change,38017.0,1848
North Dakota,Cavalier,0.6790222525596619,% change,38019.0,1849
North Dakota,Dickey,0.0,% change,38021.0,2004
North Dakota,Divide,1.927285075187683,% change,38023.0,2007
North Dakota,Dunn,-4.455214500427246,% change,38025.0,2013
North Dakota,Eddy,0.0,% change,38027.0,2017
North Dakota,Emmons,0.0,% change,38029.0,2021
North Dakota,Foster,0.0,% change,38031.0,2026
North Dakota,Golden Valley,3.1656277179718018,% change,38033.0,2036
North Dakota,Grand Forks,95.2889633178711,% change,38035.0,2043
North Dakota,Grant,nan,% change,38037.0,2051
North Dakota,Griggs,2.3297536373138428,% change,38039.0,2056
North Dakota,Hettinger,0.0,% change,38041.0,2063
North Dakota,Kidder,0.0,% change,38043.0,2068
North Dakota,LaMoure,0.9601183533668518,% change,38045.0,2074
North Dakota,Logan,0.0,% change,38047.0,2078
North Dakota,McHenry,1.5818437337875366,% change,38049.0,2082
North Dakota,McIntosh,5.841391563415527,% change,38051.0,2090
North Dakota,McKenzie,nan,% change,38053.0,2097
North Dakota,McLean,-0.8280059695243835,% change,38055.0,2103
North Dakota,Mercer,3.8829097747802734,% change,38057.0,2107
North Dakota,Morton,-6.968959808349609,% change,38059.0,2114
North Dakota,Mountrail,-8.631821632385254,% change,38061.0,2119
North Dakota,Nelson,0.0,% change,38063.0,2122
North Dakota,Oliver,0.0,% change,38065.0,2127
North Dakota,Pembina,2.202388048171997,% change,38067.0,2131
North Dakota,Pierce,8.306790351867676,% change,38069.0,2136
North Dakota,Ramsey,0.8448666930198669,% change,38071.0,2141
North Dakota,Ransom,4.926488876342773,% change,38073.0,2147
North Dakota,Renville,10.06739616394043,% change,38075.0,2150
North Dakota,Richland,0.3325360417366028,% change,38077.0,2156
North Dakota,Rolette,2.6221957206726074,% change,38079.0,2161
North Dakota,Sargent,0.0,% change,38081.0,2164
North Dakota,Sheridan,-1.6308356523513794,% change,38083.0,2169
North Dakota,Sioux,1.7668662071228027,% change,38085.0,2175
North Dakota,Slope,0.0,% change,38087.0,2180
North Dakota,Stark,-8.639551162719727,% change,38089.0,2182
North Dakota,Steele,0.0,% change,38091.0,2186
North Dakota,Stutsman,0.7792706489562988,% change,38093.0,2199
North Dakota,Towner,3.2390549182891846,% change,38095.0,2205
North Dakota,Traill,nan,% change,38097.0,2217
North Dakota,Walsh,nan,% change,38099.0,2225
North Dakota,Ward,-0.522561252117157,% change,38101.0,2233
North Dakota,Wells,4.8774237632751465,% change,38103.0,2237
North Dakota,Williams,-37.222774505615234,% change,38105.0,2244
Ohio,Adams,0.0,% change,39001.0,2248
Ohio,Allen,-18.14227294921875,% change,39003.0,2250
Ohio,Ashland,97.79327392578125,% change,39005.0,2254
Ohio,Ashtabula,16.91036605834961,% change,39007.0,2259
Ohio,Athens,96.2502670288086,% change,39009.0,2266
Ohio,Auglaize,-33.29840087890625,% change,39011.0,2273
Ohio,Belmont,3.0427396297454834,% change,39013.0,2278
Ohio,Brown,304.6786804199219,% change,39015.0,2282
Ohio,Butler,16.55418586730957,% change,39017.0,2286
Ohio,Carroll,4.349910736083984,% change,39019.0,2289
Ohio,Champaign,1.821740984916687,% change,39021.0,2291
Ohio,Clark,nan,% change,39023.0,2300
Ohio,Clermont,-2.4461488723754883,% change,39025.0,2306
Ohio,Clinton,-50.24966049194336,% change,39027.0,2310
Ohio,Columbiana,0.0,% change,39029.0,2315
Ohio,Coshocton,-49.873050689697266,% change,39031.0,2317
Ohio,Crawford,2.7966299057006836,% change,39033.0,2323
Ohio,Cuyahoga,13.042463302612305,% change,39035.0,2332
Ohio,Darke,1.9153177738189697,% change,39037.0,2345
Ohio,Defiance,1.0480804443359375,% change,39039.0,2350
Ohio,Delaware,-9.492448806762695,% change,39041.0,2352
Ohio,Erie,103.86250305175781,% change,39043.0,2357
Ohio,Fairfield,-4.492812156677246,% change,39045.0,2365
Ohio,Fayette,0.05930313840508461,% change,39047.0,2368
Ohio,Franklin,-15.426375389099121,% change,39049.0,2375
Ohio,Fulton,99.6310043334961,% change,39051.0,2378
Ohio,Gallia,2.3449654579162598,% change,39053.0,2383
Ohio,Geauga,49.724037170410156,% change,39055.0,2390
Ohio,Greene,-9.935229301452637,% change,39057.0,2393
Ohio,Guernsey,1.7451704740524292,% change,39059.0,2399
Ohio,Hamilton,-1.4080065488815308,% change,39061.0,2411
Ohio,Hancock,-66.82207489013672,% change,39063.0,2427
Ohio,Hardin,0.8291063904762268,% change,39065.0,2432
Ohio,Harrison,2.814027786254883,% change,39067.0,2440
Ohio,Henry,0.0,% change,39069.0,2451
Ohio,Highland,0.30656182765960693,% change,39071.0,2457
Ohio,Hocking,0.0,% change,39073.0,2461
Ohio,Holmes,-0.6607192754745483,% change,39075.0,2464
Ohio,Huron,101.08709716796875,% change,39077.0,2468
Ohio,Jackson,0.0,% change,39079.0,2472
Ohio,Jefferson,55.4601936340332,% change,39081.0,2476
Ohio,Knox,-1.6754727363586426,% change,39083.0,2479
Ohio,Lake,33.08230209350586,% change,39085.0,2493
Ohio,Lawrence,nan,% change,39087.0,2499
Ohio,Licking,11.817971229553223,% change,39089.0,2504
Ohio,Logan,0.08156999200582504,% change,39091.0,2510
Ohio,Lorain,22.425355911254883,% change,39093.0,2516
Ohio,Lucas,1.4533706903457642,% change,39095.0,2520
Ohio,Madison,-2.598334312438965,% change,39097.0,2529
Ohio,Mahoning,27.58281707763672,% change,39099.0,2534
Ohio,Marion,1.0772944688796997,% change,39101.0,2541
Ohio,Medina,16.970956802368164,% change,39103.0,2545
Ohio,Meigs,0.0,% change,39105.0,2549
Ohio,Mercer,-0.8423039317131042,% change,39107.0,2552
Ohio,Miami,16.58488655090332,% change,39109.0,2558
Ohio,Monroe,0.0,% change,39111.0,2565
Ohio,Montgomery,33.8087158203125,% change,39113.0,2573
Ohio,Morgan,2.047381639480591,% change,39115.0,2000
Ohio,Morrow,-0.7433357238769531,% change,39117.0,2006
Ohio,Muskingum,-0.6300599575042725,% change,39119.0,2010
Ohio,Noble,0.0,% change,39121.0,2012
Ohio,Ottawa,0.6573613882064819,% change,39123.0,2019
Ohio,Paulding,0.0,% change,39125.0,2024
Ohio,Perry,-25.064523696899414,% change,39127.0,2027
Ohio,Pickaway,-2.9886746406555176,% change,39129.0,2031
Ohio,Pike,nan,% change,39131.0,2034
Ohio,Portage,32.32183074951172,% change,39133.0,2038
Ohio,Preble,nan,% change,39135.0,2039
Ohio,Putnam,1.009474515914917,% change,39137.0,2040
Ohio,Richland,15.428585052490234,% change,39139.0,2042
Ohio,Ross,0.44845250248908997,% change,39141.0,2045
Ohio,Sandusky,2.125887870788574,% change,39143.0,2047
Ohio,Scioto,3.49792218208313,% change,39145.0,2048
Ohio,Seneca,1.1556452512741089,% change,39147.0,2049
Ohio,Shelby,1.1022669076919556,% change,39149.0,2052
Ohio,Stark,16.482030868530273,% change,39151.0,2054
Ohio,Summit,54.55001449584961,% change,39153.0,2057
Ohio,Trumbull,38.50281524658203,% change,39155.0,2061
Ohio,Tuscarawas,0.4708375632762909,% change,39157.0,2065
Ohio,Union,84.63214874267578,% change,39159.0,2067
Ohio,Van Wert,0.2369026392698288,% change,39161.0,2071
Ohio,Vinton,0.0,% change,39163.0,2075
Ohio,Warren,-5.5686869621276855,% change,39165.0,2076
Ohio,Washington,1.9948484897613525,% change,39167.0,2080
Ohio,Wayne,-14.707015991210938,% change,39169.0,2084
Ohio,Williams,nan,% change,39171.0,2087
Ohio,Wood,-1.296139121055603,% change,39173.0,2091
Ohio,Wyandot,2.3752031326293945,% change,39175.0,2093
Oklahoma,Adair,0.0,% change,40001.0,2095
Oklahoma,Alfalfa,0.0,% change,40003.0,2099
Oklahoma,Atoka,0.0,% change,40005.0,2102
Oklahoma,Beaver,0.0,% change,40007.0,2104
Oklahoma,Beckham,8.107232093811035,% change,40009.0,2106
Oklahoma,Blaine,0.0,% change,40011.0,2110
Oklahoma,Bryan,nan,% change,40013.0,2112
Oklahoma,Caddo,0.0,% change,40015.0,2118
Oklahoma,Canadian,-12.77631950378418,% change,40017.0,2123
Oklahoma,Carter,-49.705257415771484,% change,40019.0,2126
Oklahoma,Cherokee,-1.6784814596176147,% change,40021.0,2129
Oklahoma,Choctaw,2.488417148590088,% change,40023.0,2133
Oklahoma,Cimarron,0.0,% change,40025.0,2135
Oklahoma,Cleveland,-4.146005630493164,% change,40027.0,2140
Oklahoma,Coal,0.0,% change,40029.0,2144
Oklahoma,Comanche,3.8049468994140625,% change,40031.0,2145
Oklahoma,Cotton,0.0,% change,40033.0,2146
Oklahoma,Craig,2.698176622390747,% change,40035.0,2148
Oklahoma,Creek,0.0,% change,40037.0,2151
Oklahoma,Custer,0.644029438495636,% change,40039.0,2153
Oklahoma,Delaware,0.0,% change,40041.0,2154
Oklahoma,Dewey,0.0,% change,40043.0,2158
Oklahoma,Ellis,0.0,% change,40045.0,2165
Oklahoma,Garfield,2.4198496341705322,% change,40047.0,2167
Oklahoma,Garvin,0.0,% change,40049.0,2176
Oklahoma,Grady,-3.4202792644500732,% change,40051.0,2184
Oklahoma,Grant,4.2071213722229,% change,40053.0,2187
Oklahoma,Greer,5.377089500427246,% change,40055.0,2189
Oklahoma,Harmon,0.0,% change,40057.0,2191
Oklahoma,Harper,0.0,% change,40059.0,2193
Oklahoma,Haskell,1.5314204692840576,% change,40061.0,2195
Oklahoma,Hughes,0.0,% change,40063.0,2197
Oklahoma,Jackson,4.661504745483398,% change,40065.0,2202
Oklahoma,Jefferson,0.0,% change,40067.0,2206
Oklahoma,Johnston,0.0,% change,40069.0,2211
Oklahoma,Kay,3.1815431118011475,% change,40071.0,2215
Oklahoma,Kingfisher,0.0,% change,40073.0,2219
Oklahoma,Kiowa,7.022564888000488,% change,40075.0,2222
Oklahoma,Latimer,5.317169666290283,% change,40077.0,2226
Oklahoma,Le Flore,100.27610778808594,% change,40079.0,2230
Oklahoma,Lincoln,0.0,% change,40081.0,2234
Oklahoma,Logan,0.0,% change,40083.0,2236
Oklahoma,Love,0.0,% change,40085.0,2238
Oklahoma,McClain,-8.793295860290527,% change,40087.0,2245
Oklahoma,McCurtain,1.5044536590576172,% change,40089.0,2252
Oklahoma,McIntosh,1.4837193489074707,% change,40091.0,2258
Oklahoma,Major,0.0,% change,40093.0,2260
Oklahoma,Marshall,0.0,% change,40095.0,2265
Oklahoma,Mayes,-0.36003759503364563,% change,40097.0,2270
Oklahoma,Murray,0.0,% change,40099.0,2276
Oklahoma,Muskogee,2.6769258975982666,% change,40101.0,2281
Oklahoma,Noble,1.0541231632232666,% change,40103.0,2287
Oklahoma,Nowata,106.36133575439453,% change,40105.0,2290
Oklahoma,Okfuskee,0.0,% change,40107.0,2297
Oklahoma,Oklahoma,-11.878740310668945,% change,40109.0,2303
Oklahoma,Okmulgee,nan,% change,40111.0,2311
Oklahoma,Osage,0.0,% change,40113.0,2318
Oklahoma,Ottawa,nan,% change,40115.0,2325
Oklahoma,Pawnee,0.0,% change,40117.0,2329
Oklahoma,Payne,-2.8486125469207764,% change,40119.0,2340
Oklahoma,Pittsburg,nan,% change,40121.0,2344
Oklahoma,Pontotoc,-0.1804042011499405,% change,40123.0,2351
Oklahoma,Pottawatomie,-2.4381165504455566,% change,40125.0,2356
Oklahoma,Pushmataha,0.0,% change,40127.0,2362
Oklahoma,Roger Mills,0.0,% change,40129.0,2369
Oklahoma,Rogers,0.0,% change,40131.0,2374
Oklahoma,Seminole,0.0,% change,40133.0,2384
Oklahoma,Sequoyah,0.0,% change,40135.0,2391
Oklahoma,Stephens,0.0,% change,40137.0,2396
Oklahoma,Texas,0.0,% change,40139.0,2003
Oklahoma,Tillman,0.0,% change,40141.0,2005
Oklahoma,Tulsa,5.896458148956299,% change,40143.0,2008
Oklahoma,Wagoner,-5.554863929748535,% change,40145.0,2014
Oklahoma,Washington,-0.3664877414703369,% change,40147.0,2018
Oklahoma,Washita,0.0,% change,40149.0,2023
Oklahoma,Woods,1.000340461730957,% change,40151.0,2029
Oklahoma,Woodward,-47.480464935302734,% change,40153.0,2035
Oregon,Baker,0.05623004585504532,% change,41001.0,2044
Oregon,Benton,-6.4418439865112305,% change,41003.0,2053
Oregon,Clackamas,-6.890345096588135,% change,41005.0,2058
Oregon,Clatsop,-25.349567413330078,% change,41007.0,2064
Oregon,Columbia,88.1169204711914,% change,41009.0,2070
Oregon,Coos,-3.120090961456299,% change,41011.0,2083
Oregon,Crook,-13.26936149597168,% change,41013.0,2092
Oregon,Curry,-35.0516471862793,% change,41015.0,2098
Oregon,Deschutes,-42.60504913330078,% change,41017.0,2109
Oregon,Douglas,-3.335056781768799,% change,41019.0,2115
Oregon,Gilliam,2.587120294570923,% change,41021.0,2121
Oregon,Grant,1.309922218322754,% change,41023.0,2130
Oregon,Harney,-2.3059091567993164,% change,41025.0,2134
Oregon,Hood River,-3.5598442554473877,% change,41027.0,2138
Oregon,Jackson,-5.643457889556885,% change,41029.0,2139
Oregon,Jefferson,-9.594079971313477,% change,41031.0,2143
Oregon,Josephine,-28.667909622192383,% change,41033.0,2152
Oregon,Klamath,-22.330717086791992,% change,41035.0,2155
Oregon,Lake,-1.0407445430755615,% change,41037.0,2159
Oregon,Lane,-23.909305572509766,% change,41039.0,2170
Oregon,Lincoln,-6.20596170425415,% change,41041.0,2174
Oregon,Linn,-7.004358291625977,% change,41043.0,2181
Oregon,Malheur,-0.23434342443943024,% change,41045.0,2185
Oregon,Marion,-15.719841003417969,% change,41047.0,2200
Oregon,Morrow,0.0,% change,41049.0,2209
Oregon,Multnomah,-1.9392611980438232,% change,41051.0,2218
Oregon,Polk,-10.16965389251709,% change,41053.0,2223
Oregon,Sherman,nan,% change,41055.0,2232
Oregon,Tillamook,-5.383212566375732,% change,41057.0,2242
Oregon,Umatilla,-0.8062863945960999,% change,41059.0,2251
Oregon,Union,-3.544832468032837,% change,41061.0,2257
Oregon,Wallowa,-42.64369201660156,% change,41063.0,2263
Oregon,Wasco,-4.440671443939209,% change,41065.0,2267
Oregon,Washington,0.07252001762390137,% change,41067.0,2272
Oregon,Wheeler,0.0,% change,41069.0,2277
Oregon,Yamhill,-6.659684658050537,% change,41071.0,2284
Pennsylvania,Adams,-50.81654357910156,% change,42001.0,2292
Pennsylvania,Allegheny,15.71684741973877,% change,42003.0,2302
Pennsylvania,Armstrong,0.0,% change,42005.0,2309
Pennsylvania,Beaver,3.0356523990631104,% change,42007.0,2321
Pennsylvania,Bedford,104.67453002929688,% change,42009.0,2324
Pennsylvania,Berks,-17.89975357055664,% change,42011.0,2326
Pennsylvania,Blair,2.7291619777679443,% change,42013.0,2328
Pennsylvania,Bradford,nan,% change,42015.0,2333
Pennsylvania,Bucks,56.358394622802734,% change,42017.0,2336
Pennsylvania,Butler,-1.4961057901382446,% change,42019.0,2338
Pennsylvania,Cambria,-15.702723503112793,% change,42021.0,2341
Pennsylvania,Cameron,0.0,% change,42023.0,2343
Pennsylvania,Carbon,-49.75088119506836,% change,42025.0,2349
Pennsylvania,Centre,-2.811950445175171,% change,42027.0,2354
Pennsylvania,Chester,36.543479919433594,% change,42029.0,2360
Pennsylvania,Clarion,0.7761902213096619,% change,42031.0,2366
Pennsylvania,Clearfield,53.86772155761719,% change,42033.0,2372
Pennsylvania,Clinton,-48.53557205200195,% change,42035.0,2379
Pennsylvania,Columbia,2.664382219314575,% change,42037.0,2385
Pennsylvania,Crawford,2.8684632778167725,% change,42039.0,2389
Pennsylvania,Cumberland,-4.117366790771484,% change,42041.0,2397
Pennsylvania,Dauphin,-16.035898208618164,% change,42043.0,2403
Pennsylvania,Delaware,19.315162658691406,% change,42045.0,2414
Pennsylvania,Elk,0.0,% change,42047.0,2420
Pennsylvania,Erie,44.45790100097656,% change,42049.0,2425
Pennsylvania,Fayette,3.1776785850524902,% change,42051.0,2431
Pennsylvania,Forest,3.6268720626831055,% change,42053.0,2436
Pennsylvania,Franklin,-34.5806770324707,% change,42055.0,2439
Pennsylvania,Fulton,101.33582305908203,% change,42057.0,2446
Pennsylvania,Greene,3.7089788913726807,% change,42059.0,2447
Pennsylvania,Huntingdon,1.4944227933883667,% change,42061.0,2454
Pennsylvania,Indiana,108.61764526367188,% change,42063.0,2459
Pennsylvania,Jefferson,2.829907178878784,% change,42065.0,2462
Pennsylvania,Juniata,0.0,% change,42067.0,2466
Pennsylvania,Lackawanna,18.304927825927734,% change,42069.0,2471
Pennsylvania,Lancaster,-2.489159107208252,% change,42071.0,2482
Pennsylvania,Lawrence,29.436735153198242,% change,42073.0,2488
Pennsylvania,Lebanon,-27.936016082763672,% change,42075.0,2492
Pennsylvania,Lehigh,-3.456669569015503,% change,42077.0,2496
Pennsylvania,Luzerne,0.6249087452888489,% change,42079.0,2501
Pennsylvania,Lycoming,2.5892109870910645,% change,42081.0,2505
Pennsylvania,McKean,nan,% change,42083.0,2509
Pennsylvania,Mercer,38.69399642944336,% change,42085.0,2513
Pennsylvania,Mifflin,-24.339597702026367,% change,42087.0,2517
Pennsylvania,Monroe,31.652381896972656,% change,42089.0,2521
Pennsylvania,Montgomery,-19.2311954498291,% change,42091.0,2528
Pennsylvania,Montour,0.0,% change,42093.0,2533
Pennsylvania,Northampton,14.427539825439453,% change,42095.0,2537
Pennsylvania,Northumberland,3.088390827178955,% change,42097.0,2544
Pennsylvania,Perry,0.0,% change,42099.0,2554
Pennsylvania,Philadelphia,6.927647113800049,% change,42101.0,2563
Pennsylvania,Pike,nan,% change,42103.0,2571
Pennsylvania,Potter,109.99880981445312,% change,42105.0,2575
Pennsylvania,Schuylkill,3.2365028858184814,% change,42107.0,2581
Pennsylvania,Snyder,-1.0360174179077148,% change,42109.0,2583
Pennsylvania,Somerset,3.5644736289978027,% change,42111.0,2589
Pennsylvania,Sullivan,3.755557060241699,% change,42113.0,2293
Pennsylvania,Susquehanna,0.0,% change,42115.0,2298
Pennsylvania,Tioga,3.5424275398254395,% change,42117.0,2305
Pennsylvania,Union,-0.12504635751247406,% change,42119.0,2313
Pennsylvania,Venango,4.976011753082275,% change,42121.0,2316
Pennsylvania,Warren,3.683734655380249,% change,42123.0,2322
Pennsylvania,Washington,0.3289208710193634,% change,42125.0,2346
Pennsylvania,Wayne,1.7708042860031128,% change,42127.0,2363
Pennsylvania,Westmoreland,-6.457063674926758,% change,42129.0,2394
Pennsylvania,Wyoming,4.01537561416626,% change,42131.0,2407
Pennsylvania,York,25.893442153930664,% change,42133.0,2419
Rhode Island,Bristol,-39.260005950927734,% change,44001.0,2433
Rhode Island,Kent,0.30879801511764526,% change,44003.0,2444
Rhode Island,Newport,-39.338523864746094,% change,44005.0,2460
Rhode Island,Providence,-31.254980087280273,% change,44007.0,2475
Rhode Island,Washington,-52.84645080566406,% change,44009.0,2484
South Carolina,Abbeville,1.3813620805740356,% change,45001.0,2489
South Carolina,Aiken,-3.3689284324645996,% change,45003.0,2503
South Carolina,Allendale,10.344827651977539,% change,45005.0,2527
South Carolina,Anderson,-5.217425346374512,% change,45007.0,2559
South Carolina,Bamberg,0.0,% change,45009.0,2592
South Carolina,Barnwell,5.1960954666137695,% change,45011.0,2605
South Carolina,Beaufort,3.5381369590759277,% change,45013.0,2626
South Carolina,Berkeley,16.978078842163086,% change,45015.0,2631
South Carolina,Calhoun,3.2300267219543457,% change,45017.0,2635
South Carolina,Charleston,-16.052528381347656,% change,45019.0,2691
South Carolina,Cherokee,-1.7817691564559937,% change,45021.0,2700
South Carolina,Chester,1.4821267127990723,% change,45023.0,2704
South Carolina,Chesterfield,0.8239700198173523,% change,45025.0,2708
South Carolina,Clarendon,1.6973315477371216,% change,45027.0,2715
South Carolina,Colleton,0.04779308661818504,% change,45029.0,2718
South Carolina,Darlington,1.508933186531067,% change,45031.0,2721
South Carolina,Dillon,0.0,% change,45033.0,2725
South Carolina,Dorchester,-9.384551048278809,% change,45035.0,2730
South Carolina,Edgefield,-1.8150224685668945,% change,45037.0,2735
South Carolina,Fairfield,0.0,% change,45039.0,2738
South Carolina,Florence,0.01882161572575569,% change,45041.0,2742
South Carolina,Georgetown,45.78787612915039,% change,45043.0,2752
South Carolina,Greenville,3.4698164463043213,% change,45045.0,2759
South Carolina,Greenwood,48.11071014404297,% change,45047.0,2764
South Carolina,Hampton,5.343392372131348,% change,45049.0,2767
South Carolina,Horry,11.864212989807129,% change,45051.0,2774
South Carolina,Jasper,-9.164336204528809,% change,45053.0,2783
South Carolina,Kershaw,-4.57373046875,% change,45055.0,2787
South Carolina,Lancaster,-15.431958198547363,% change,45057.0,2790
South Carolina,Laurens,-1.2075687646865845,% change,45059.0,2794
South Carolina,Lee,0.0,% change,45061.0,2800
South Carolina,Lexington,19.07865333557129,% change,45063.0,2803
South Carolina,McCormick,4.97343111038208,% change,45065.0,2807
South Carolina,Marion,3.3796191215515137,% change,45067.0,2811
South Carolina,Marlboro,6.273201942443848,% change,45069.0,2813
South Carolina,Newberry,-2.7258546352386475,% change,45071.0,2818
South Carolina,Oconee,-36.267982482910156,% change,45073.0,2822
South Carolina,Orangeburg,39.058746337890625,% change,45075.0,2829
South Carolina,Pickens,-4.559892177581787,% change,45077.0,2834
South Carolina,Richland,-17.963621139526367,% change,45079.0,2843
South Carolina,Saluda,-2.2877674102783203,% change,45081.0,2846
South Carolina,Spartanburg,-7.456481456756592,% change,45083.0,2851
South Carolina,Sumter,1.1454110145568848,% change,45085.0,2855
South Carolina,Union,2.1452043056488037,% change,45087.0,2860
South Carolina,Williamsburg,8.073585510253906,% change,45089.0,2864
South Carolina,York,-12.952094078063965,% change,45091.0,2867
South Dakota,Aurora,0.0,% change,46003.0,2870
South Dakota,Beadle,-3.6064155101776123,% change,46005.0,2874
South Dakota,Bennett,0.0,% change,46007.0,2876
South Dakota,Bon Homme,0.0,% change,46009.0,2879
South Dakota,Brookings,-6.303924083709717,% change,46011.0,2882
South Dakota,Brown,-3.0114974975585938,% change,46013.0,2885
South Dakota,Brule,2.447889566421509,% change,46015.0,2888
South Dakota,Buffalo,0.0,% change,46017.0,2891
South Dakota,Butte,0.5674086213111877,% change,46019.0,2895
South Dakota,Campbell,-0.6535933613777161,% change,46021.0,2897
South Dakota,Charles Mix,-1.638471007347107,% change,46023.0,2900
South Dakota,Clark,0.0,% change,46025.0,2901
South Dakota,Clay,-34.03603744506836,% change,46027.0,2903
South Dakota,Codington,-0.5568469762802124,% change,46029.0,2906
South Dakota,Corson,0.0,% change,46031.0,2907
South Dakota,Custer,-3.678661823272705,% change,46033.0,2908
South Dakota,Davison,0.0,% change,46035.0,2910
South Dakota,Day,0.0,% change,46037.0,2911
South Dakota,Deuel,0.0,% change,46039.0,2912
South Dakota,Dewey,0.0,% change,46041.0,2914
South Dakota,Douglas,0.0,% change,46043.0,2916
South Dakota,Edmunds,0.0,% change,46045.0,2917
South Dakota,Fall River,0.7102761268615723,% change,46047.0,2919
South Dakota,Faulk,0.0,% change,46049.0,2921
South Dakota,Grant,3.3300740718841553,% change,46051.0,2922
South Dakota,Gregory,nan,% change,46053.0,2923
South Dakota,Haakon,0.0,% change,46055.0,2924
South Dakota,Hamlin,-2.880049467086792,% change,46057.0,2926
South Dakota,Hand,0.0,% change,46059.0,2928
South Dakota,Hanson,0.0,% change,46061.0,2929
South Dakota,Harding,0.0,% change,46063.0,2931
South Dakota,Hughes,48.09632110595703,% change,46065.0,2933
South Dakota,Hutchinson,0.0,% change,46067.0,2934
South Dakota,Hyde,7.566303253173828,% change,46069.0,2937
South Dakota,Jackson,0.0,% change,46071.0,2939
South Dakota,Jerauld,1.4194813966751099,% change,46073.0,2941
South Dakota,Jones,0.0,% change,46075.0,2944
South Dakota,Kingsbury,0.0,% change,46077.0,2945
South Dakota,Lake,0.0,% change,46079.0,2401
South Dakota,Lawrence,-3.123420476913452,% change,46081.0,2406
South Dakota,Lincoln,0.0,% change,46083.0,2410
South Dakota,Lyman,0.0,% change,46085.0,2417
South Dakota,McCook,0.0,% change,46087.0,2422
South Dakota,McPherson,0.0,% change,46089.0,2426
South Dakota,Marshall,-6.201095104217529,% change,46091.0,2430
South Dakota,Meade,-6.683394908905029,% change,46093.0,2442
South Dakota,Mellette,0.19588395953178406,% change,46095.0,2450
South Dakota,Miner,0.0,% change,46097.0,2456
South Dakota,Minnehaha,15.347428321838379,% change,46099.0,2467
South Dakota,Moody,0.0,% change,46101.0,2485
South Dakota,Pennington,-5.207241058349609,% change,46103.0,2497
South Dakota,Perkins,0.0,% change,46105.0,2502
South Dakota,Potter,0.0,% change,46107.0,2506
South Dakota,Roberts,nan,% change,46109.0,2511
South Dakota,Sanborn,nan,% change,46111.0,2514
South Dakota,Shannon,nan,% change,46113.0,2519
South Dakota,Spink,0.0,% change,46115.0,2523
South Dakota,Stanley,0.0,% change,46117.0,2530
South Dakota,Sully,0.0,% change,46119.0,2535
South Dakota,Todd,0.0,% change,46121.0,2540
South Dakota,Tripp,0.0,% change,46123.0,2546
South Dakota,Turner,nan,% change,46125.0,2550
South Dakota,Union,0.0,% change,46127.0,2557
South Dakota,Walworth,0.0,% change,46129.0,2561
South Dakota,Yankton,-1.0013587474822998,% change,46135.0,2569
South Dakota,Ziebach,0.0,% change,46137.0,2578
Tennessee,Anderson,96.82539367675781,% change,47001.0,2584
Tennessee,Bedford,0.0,% change,47003.0,2593
Tennessee,Benton,0.0,% change,47005.0,2598
Tennessee,Bledsoe,0.0,% change,47007.0,2602
Tennessee,Blount,-4.936470031738281,% change,47009.0,2622
Tennessee,Bradley,-4.629570484161377,% change,47011.0,2627
Tennessee,Campbell,0.0,% change,47013.0,2633
Tennessee,Cannon,nan,% change,47015.0,2638
Tennessee,Carroll,0.0,% change,47017.0,2648
Tennessee,Carter,0.0,% change,47019.0,2654
Tennessee,Cheatham,nan,% change,47021.0,2660
Tennessee,Chester,0.0,% change,47023.0,2664
Tennessee,Claiborne,-0.43770337104797363,% change,47025.0,2670
Tennessee,Clay,0.0,% change,47027.0,2679
Tennessee,Cocke,nan,% change,47029.0,2686
Tennessee,Coffee,43.53411102294922,% change,47031.0,2689
Tennessee,Crockett,1.9611896276474,% change,47033.0,2693
Tennessee,Cumberland,-3.9079649448394775,% change,47035.0,2696
Tennessee,Davidson,48.33891296386719,% change,47037.0,2698
Tennessee,Decatur,0.0,% change,47039.0,2705
Tennessee,DeKalb,-4.921049118041992,% change,47041.0,2710
Tennessee,Dickson,-6.200653076171875,% change,47043.0,2717
Tennessee,Dyer,2.0632433891296387,% change,47045.0,2723
Tennessee,Fayette,-4.147431373596191,% change,47047.0,2726
Tennessee,Fentress,0.0,% change,47049.0,2731
Tennessee,Franklin,nan,% change,47051.0,2734
