State,County,Vegetable acres harvested for fresh market (% change) 2007 - 12 (PCH_FRESHVEG_ACRES_07_12),Units,FIPS,FID
Texas,Real,nan,% change,48385.0,2283
Texas,Red River,-34.375,% change,48387.0,2295
Texas,Reeves,nan,% change,48389.0,2308
Texas,Refugio,nan,% change,48391.0,2334
Texas,Roberts,nan,% change,48393.0,2348
Texas,Robertson,-48.31460674157304,% change,48395.0,2353
Texas,Rockwall,nan,% change,48397.0,2355
Texas,Runnels,nan,% change,48399.0,2361
Texas,Rusk,nan,% change,48401.0,2367
Texas,Sabine,nan,% change,48403.0,2370
Texas,San Augustine,nan,% change,48405.0,2380
Texas,San Jacinto,nan,% change,48407.0,2387
Texas,San Patricio,nan,% change,48409.0,2415
Texas,San Saba,nan,% change,48411.0,2435
Texas,Schleicher,nan,% change,48413.0,2437
Texas,Scurry,nan,% change,48415.0,2443
Texas,Shackelford,nan,% change,48417.0,2445
Texas,Shelby,nan,% change,48419.0,2448
Texas,Sherman,nan,% change,48421.0,2453
Texas,Smith,111.90476190476191,% change,48423.0,2465
Texas,Somervell,-75.0,% change,48425.0,2470
Texas,Starr,13.624338624338625,% change,48427.0,2474
Texas,Stephens,nan,% change,48429.0,2480
Texas,Sterling,nan,% change,48431.0,2481
Texas,Stonewall,nan,% change,48433.0,2486
Texas,Sutton,nan,% change,48435.0,2490
Texas,Swisher,nan,% change,48437.0,2495
Texas,Tarrant,40.0,% change,48439.0,2500
Texas,Taylor,nan,% change,48441.0,2508
Texas,Terrell,nan,% change,48443.0,2518
Texas,Terry,nan,% change,48445.0,2522
Texas,Throckmorton,nan,% change,48447.0,2525
Texas,Titus,-92.85714285714286,% change,48449.0,2531
Texas,Tom Green,-87.8048780487805,% change,48451.0,2536
Texas,Travis,359.5744680851064,% change,48453.0,2543
Texas,Trinity,nan,% change,48455.0,2553
Texas,Tyler,-54.78260869565217,% change,48457.0,2560
Texas,Upshur,-39.53488372093023,% change,48459.0,2566
Texas,Upton,nan,% change,48461.0,2572
Texas,Uvalde,69.33890577507599,% change,48463.0,2576
Texas,Val Verde,nan,% change,48465.0,2582
Texas,Van Zandt,-8.701957940536621,% change,48467.0,2586
Texas,Victoria,-66.53846153846153,% change,48469.0,2595
Texas,Walker,nan,% change,48471.0,2603
Texas,Waller,nan,% change,48473.0,2606
Texas,Ward,nan,% change,48475.0,2610
Texas,Washington,nan,% change,48477.0,2613
Texas,Webb,nan,% change,48479.0,2616
Texas,Wharton,-26.180257510729614,% change,48481.0,2618
Texas,Wheeler,nan,% change,48483.0,2623
Texas,Wichita,nan,% change,48485.0,2632
Texas,Wilbarger,nan,% change,48487.0,2634
Texas,Willacy,78.67647058823529,% change,48489.0,2639
Texas,Williamson,196.96969696969697,% change,48491.0,2640
Texas,Wilson,nan,% change,48493.0,2641
Texas,Winkler,nan,% change,48495.0,2642
Texas,Wise,nan,% change,48497.0,2643
Texas,Wood,-30.974842767295595,% change,48499.0,2644
Texas,Yoakum,44.067007910656116,% change,48501.0,2645
Texas,Young,nan,% change,48503.0,2646
Texas,Zapata,nan,% change,48505.0,2650
Texas,Zavala,-2.4833857992305,% change,48507.0,2651
Utah,Beaver,nan,% change,49001.0,2653
Utah,Box Elder,nan,% change,49003.0,2658
Utah,Cache,-87.26541554959786,% change,49005.0,2661
Utah,Carbon,300.0,% change,49007.0,2665
Utah,Daggett,nan,% change,49009.0,2668
Utah,Davis,nan,% change,49011.0,2671
Utah,Duchesne,nan,% change,49013.0,2672
Utah,Emery,32.57575757575758,% change,49015.0,2673
Utah,Garfield,nan,% change,49017.0,2674
Utah,Grand,nan,% change,49019.0,2675
Utah,Iron,-94.11764705882352,% change,49021.0,2676
Utah,Juab,-100.0,% change,49023.0,2677
Utah,Kane,nan,% change,49025.0,2678
Utah,Millard,nan,% change,49027.0,2680
Utah,Morgan,nan,% change,49029.0,2681
Utah,Piute,nan,% change,49031.0,2685
Utah,Rich,nan,% change,49033.0,2687
Utah,Salt Lake,nan,% change,49035.0,2690
Utah,San Juan,-49.03225806451613,% change,49037.0,2694
Utah,Sanpete,nan,% change,49039.0,2697
Utah,Sevier,nan,% change,49041.0,2702
Utah,Summit,nan,% change,49043.0,2703
Utah,Tooele,nan,% change,49045.0,2707
Utah,Uintah,-30.18867924528302,% change,49047.0,2539
Utah,Utah,84.02061855670104,% change,49049.0,2555
Utah,Wasatch,nan,% change,49051.0,2567
Utah,Washington,nan,% change,49053.0,2577
Utah,Wayne,nan,% change,49055.0,2580
Utah,Weber,26.840855106888363,% change,49057.0,2587
Vermont,Addison,68.84057971014492,% change,50001.0,2590
Vermont,Bennington,nan,% change,50003.0,2591
Vermont,Caledonia,nan,% change,50005.0,2596
Vermont,Chittenden,nan,% change,50007.0,2599
Vermont,Essex,nan,% change,50009.0,2604
Vermont,Franklin,nan,% change,50011.0,2607
Vermont,Grand Isle,nan,% change,50013.0,2609
Vermont,Lamoille,nan,% change,50015.0,2611
Vermont,Orange,nan,% change,50017.0,2612
Vermont,Orleans,nan,% change,50019.0,2614
Vermont,Rutland,-10.80332409972299,% change,50021.0,2615
Vermont,Washington,nan,% change,50023.0,2617
Vermont,Windham,nan,% change,50025.0,2620
Vermont,Windsor,80.27210884353741,% change,50027.0,2625
Virginia,Accomack,-21.99192462987887,% change,51001.0,2719
Virginia,Albemarle,nan,% change,51003.0,2728
Virginia,Alleghany,nan,% change,51005.0,2733
Virginia,Amelia,nan,% change,51007.0,2741
Virginia,Amherst,nan,% change,51009.0,2746
Virginia,Appomattox,nan,% change,51011.0,2749
Virginia,Arlington,nan,% change,51013.0,2753
Virginia,Augusta,-0.5952380952380952,% change,51015.0,2758
Virginia,Bath,nan,% change,51017.0,2763
Virginia,Bedford County,nan,% change,51019.0,2769
Virginia,Bland,nan,% change,51021.0,2772
Virginia,Botetourt,nan,% change,51023.0,2776
Virginia,Brunswick,nan,% change,51025.0,2777
Virginia,Buchanan,nan,% change,51027.0,2784
Virginia,Buckingham,nan,% change,51029.0,2785
Virginia,Campbell,95.23809523809523,% change,51031.0,2788
Virginia,Caroline,-35.16483516483517,% change,51033.0,2793
Virginia,Carroll,nan,% change,51035.0,2797
Virginia,Charles City,nan,% change,51036.0,2806
Virginia,Charlotte,nan,% change,51037.0,2810
Virginia,Chesterfield,nan,% change,51041.0,2816
Virginia,Clarke,nan,% change,51043.0,2819
Virginia,Craig,nan,% change,51045.0,2820
Virginia,Culpeper,nan,% change,51047.0,2824
Virginia,Cumberland,nan,% change,51049.0,2827
Virginia,Dickenson,nan,% change,51051.0,2832
Virginia,Dinwiddie,nan,% change,51053.0,2838
Virginia,Essex,nan,% change,51057.0,2842
Virginia,Fairfax County,50.0,% change,51059.0,2849
Virginia,Fauquier,91.66666666666666,% change,51061.0,2853
Virginia,Floyd,nan,% change,51063.0,2856
Virginia,Fluvanna,nan,% change,51065.0,2858
Virginia,Franklin County,8.0,% change,51067.0,2862
Virginia,Frederick,21.21212121212121,% change,51069.0,2868
Virginia,Giles,90.0,% change,51071.0,2873
Virginia,Gloucester,-65.21739130434783,% change,51073.0,2887
Virginia,Goochland,nan,% change,51075.0,2892
Virginia,Grayson,nan,% change,51077.0,2896
Virginia,Greene,nan,% change,51079.0,2899
Virginia,Greensville,-11.76470588235294,% change,51081.0,2902
Virginia,Halifax,nan,% change,51083.0,2904
Virginia,Hanover,-29.0437890974084,% change,51085.0,2909
Virginia,Henrico,-4.3478260869565215,% change,51087.0,2915
Virginia,Henry,nan,% change,51089.0,2918
Virginia,Highland,nan,% change,51091.0,2920
Virginia,Isle of Wight,nan,% change,51093.0,2925
Virginia,James City,nan,% change,51095.0,2930
Virginia,King and Queen,nan,% change,51097.0,2936
Virginia,King George,-36.89138576779026,% change,51099.0,2938
Virginia,King William,nan,% change,51101.0,2943
Virginia,Lancaster,nan,% change,51103.0,2948
Virginia,Lee,nan,% change,51105.0,2950
Virginia,Loudoun,nan,% change,51107.0,2952
Virginia,Louisa,15.254237288135593,% change,51109.0,2953
Virginia,Lunenburg,nan,% change,51111.0,2954
Virginia,Madison,nan,% change,51113.0,2955
Virginia,Mathews,nan,% change,51115.0,2962
Virginia,Mecklenburg,-48.837209302325576,% change,51117.0,2964
Virginia,Middlesex,nan,% change,51119.0,2965
Virginia,Montgomery,122.22222222222223,% change,51121.0,2966
Virginia,Nelson,26.330532212885156,% change,51125.0,2968
Virginia,New Kent,nan,% change,51127.0,2971
Virginia,Northampton,-42.8246013667426,% change,51131.0,2982
Virginia,Northumberland,nan,% change,51133.0,2983
Virginia,Nottoway,-47.05882352941176,% change,51135.0,2984
Virginia,Orange,nan,% change,51137.0,2985
Virginia,Page,nan,% change,51139.0,2986
Virginia,Patrick,nan,% change,51141.0,2987
Virginia,Pittsylvania,71.21212121212122,% change,51143.0,2988
Virginia,Powhatan,93.75,% change,51145.0,2989
Virginia,Prince Edward,-66.66666666666666,% change,51147.0,2990
Virginia,Prince George,nan,% change,51149.0,2991
Virginia,Prince William,nan,% change,51153.0,2992
Virginia,Pulaski,nan,% change,51155.0,2993
Virginia,Rappahannock,nan,% change,51157.0,2994
Virginia,Richmond County,nan,% change,51159.0,2995
Virginia,Roanoke County,nan,% change,51161.0,2996
Virginia,Rockbridge,nan,% change,51163.0,2997
Virginia,Rockingham,40.234375,% change,51165.0,2998
Virginia,Russell,nan,% change,51167.0,2999
Virginia,Scott,-41.66666666666667,% change,51169.0,2585
Virginia,Shenandoah,nan,% change,51171.0,2594
Virginia,Smyth,-74.15730337078652,% change,51173.0,2600
Virginia,Southampton,nan,% change,51175.0,2608
Virginia,Spotsylvania,51.21951219512195,% change,51177.0,2619
Virginia,Stafford,nan,% change,51179.0,2629
Virginia,Surry,nan,% change,51181.0,2636
Virginia,Sussex,-96.10894941634241,% change,51183.0,2647
Virginia,Tazewell,457.1428571428571,% change,51185.0,2656
Virginia,Warren,nan,% change,51187.0,2662
Virginia,Washington,-49.23076923076923,% change,51191.0,2667
Virginia,Westmoreland,nan,% change,51193.0,2684
Virginia,Wise,-16.666666666666664,% change,51195.0,2695
Virginia,Wythe,nan,% change,51197.0,2699
Virginia,York,nan,% change,51199.0,2709
Virginia,Alexandria,nan,% change,51510.0,2712
Virginia,Bedford City,nan,% change,51515.0,2713
Virginia,Bristol,nan,% change,51520.0,2716
Virginia,Buena Vista,nan,% change,51530.0,2720
Virginia,Charlottesville,nan,% change,51540.0,2722
Virginia,Chesapeake,nan,% change,51550.0,2724
Virginia,Colonial Heights,nan,% change,51570.0,2727
Virginia,Covington,nan,% change,51580.0,2729
Virginia,Danville,nan,% change,51590.0,2732
Virginia,Emporia,nan,% change,51595.0,2736
Virginia,Fairfax City,nan,% change,51600.0,2737
Virginia,Falls Church,nan,% change,51610.0,2740
Virginia,Franklin City,nan,% change,51620.0,2744
Virginia,Fredericksburg,nan,% change,51630.0,2745
Virginia,Galax,nan,% change,51640.0,2747
Virginia,Hampton,nan,% change,51650.0,2751
Virginia,Harrisonburg,nan,% change,51660.0,2755
Virginia,Hopewell,nan,% change,51670.0,2756
Virginia,Lexington,nan,% change,51678.0,2760
Virginia,Lynchburg,nan,% change,51680.0,2762
Virginia,Manassas,nan,% change,51683.0,2765
Virginia,Manassas Park,nan,% change,51685.0,2768
Virginia,Martinsville,nan,% change,51690.0,2771
Virginia,Newport News,nan,% change,51700.0,2775
Virginia,Norfolk,nan,% change,51710.0,2778
Virginia,Norton,nan,% change,51720.0,2780
Virginia,Petersburg,nan,% change,51730.0,2782
Virginia,Poquoson,nan,% change,51735.0,2791
Virginia,Portsmouth,nan,% change,51740.0,2795
Virginia,Radford,nan,% change,51750.0,2799
Virginia,Richmond City,nan,% change,51760.0,2802
Virginia,Roanoke City,nan,% change,51770.0,2805
Virginia,Salem,nan,% change,51775.0,2809
Virginia,Staunton,nan,% change,51790.0,2812
Virginia,Suffolk,nan,% change,51800.0,2815
Virginia,Virginia Beach,nan,% change,51810.0,2826
Virginia,Waynesboro,nan,% change,51820.0,2831
Virginia,Williamsburg,nan,% change,51830.0,2835
Virginia,Winchester,nan,% change,51840.0,2837
Washington,Adams,67.88540245566168,% change,53001.0,2840
Washington,Asotin,145.83333333333331,% change,53003.0,2845
Washington,Benton,-23.02586087678053,% change,53005.0,2847
Washington,Chelan,50.0,% change,53007.0,2852
Washington,Clallam,nan,% change,53009.0,2861
Washington,Clark,44.5945945945946,% change,53011.0,2865
Washington,Columbia,-50.0,% change,53013.0,2869
Washington,Cowlitz,-29.213483146067414,% change,53015.0,2871
Washington,Douglas,10.0,% change,53017.0,2877
Washington,Ferry,nan,% change,53019.0,2880
Washington,Franklin,-0.251310404250736,% change,53021.0,2884
Washington,Garfield,nan,% change,53023.0,2886
Washington,Grant,11.614480744413502,% change,53025.0,2889
Washington,Grays Harbor,30.215827338129497,% change,53027.0,2894
Washington,Island,nan,% change,53029.0,2898
Washington,Jefferson,37.83783783783784,% change,53031.0,2905
Washington,King,6.012658227848101,% change,53033.0,2913
Washington,Kitsap,nan,% change,53035.0,2927
Washington,Kittitas,-39.37360178970917,% change,53037.0,2932
Washington,Klickitat,nan,% change,53039.0,2935
Washington,Lewis,nan,% change,53041.0,2940
Washington,Lincoln,nan,% change,53043.0,2942
Washington,Mason,nan,% change,53045.0,2946
Washington,Okanogan,nan,% change,53047.0,2947
Washington,Pacific,nan,% change,53049.0,2949
Washington,Pend Oreille,nan,% change,53051.0,2951
Washington,Pierce,-9.712722298221614,% change,53053.0,2956
Washington,San Juan,55.55555555555556,% change,53055.0,2957
Washington,Skagit,12.079598717210756,% change,53057.0,2958
Washington,Skamania,nan,% change,53059.0,2959
Washington,Snohomish,nan,% change,53061.0,2960
Washington,Spokane,nan,% change,53063.0,2961
Washington,Stevens,nan,% change,53065.0,2963
Washington,Thurston,-43.523316062176164,% change,53067.0,2967
Washington,Wahkiakum,nan,% change,53069.0,2969
Washington,Walla Walla,-48.814144027598104,% change,53071.0,2970
Washington,Whatcom,52.28377065111759,% change,53073.0,2972
Washington,Whitman,nan,% change,53075.0,2973
Washington,Yakima,8.807588075880759,% change,53077.0,2974
West Virginia,Barbour,225.0,% change,54001.0,2975
West Virginia,Berkeley,nan,% change,54003.0,2976
West Virginia,Boone,nan,% change,54005.0,2977
West Virginia,Braxton,nan,% change,54007.0,2978
West Virginia,Brooke,nan,% change,54009.0,2979
West Virginia,Cabell,10.256410256410255,% change,54011.0,2980
West Virginia,Calhoun,220.00000000000003,% change,54013.0,2981
West Virginia,Clay,nan,% change,54015.0,3000
West Virginia,Doddridge,0.0,% change,54017.0,3002
West Virginia,Fayette,nan,% change,54019.0,3006
West Virginia,Gilmer,nan,% change,54021.0,3008
West Virginia,Grant,nan,% change,54023.0,3011
West Virginia,Greenbrier,-26.168224299065418,% change,54025.0,3013
West Virginia,Hampshire,219.60784313725492,% change,54027.0,3016
West Virginia,Hancock,nan,% change,54029.0,3017
West Virginia,Hardy,nan,% change,54031.0,3019
West Virginia,Harrison,nan,% change,54033.0,3021
West Virginia,Jackson,-18.181818181818183,% change,54035.0,3023
West Virginia,Jefferson,52.5,% change,54037.0,3026
West Virginia,Kanawha,nan,% change,54039.0,3027
West Virginia,Lewis,309.09090909090907,% change,54041.0,3029
West Virginia,Lincoln,nan,% change,54043.0,3031
West Virginia,Logan,-100.0,% change,54045.0,3034
West Virginia,McDowell,nan,% change,54047.0,3037
West Virginia,Marion,-31.03448275862069,% change,54049.0,3039
West Virginia,Marshall,-3.225806451612903,% change,54051.0,3041
West Virginia,Mason,nan,% change,54053.0,3042
West Virginia,Mercer,nan,% change,54055.0,3044
West Virginia,Mineral,nan,% change,54057.0,3046
West Virginia,Mingo,nan,% change,54059.0,3048
West Virginia,Monongalia,nan,% change,54061.0,3050
West Virginia,Monroe,-16.129032258064516,% change,54063.0,3052
West Virginia,Morgan,40.0,% change,54065.0,3054
West Virginia,Nicholas,-28.57142857142857,% change,54067.0,3057
West Virginia,Ohio,nan,% change,54069.0,3059
West Virginia,Pendleton,nan,% change,54071.0,3061
West Virginia,Pleasants,0.0,% change,54073.0,3064
West Virginia,Pocahontas,nan,% change,54075.0,3066
West Virginia,Preston,-17.370892018779344,% change,54077.0,3068
West Virginia,Putnam,nan,% change,54079.0,3070
West Virginia,Raleigh,-71.15384615384616,% change,54081.0,3073
West Virginia,Randolph,nan,% change,54083.0,3075
West Virginia,Ritchie,nan,% change,54085.0,3077
West Virginia,Roane,nan,% change,54087.0,3079
West Virginia,Summers,242.85714285714283,% change,54089.0,3080
West Virginia,Taylor,-88.88888888888889,% change,54091.0,3082
West Virginia,Tucker,-45.45454545454545,% change,54093.0,3084
West Virginia,Tyler,121.42857142857142,% change,54095.0,3085
West Virginia,Upshur,52.94117647058824,% change,54097.0,3087
West Virginia,Wayne,nan,% change,54099.0,3089
West Virginia,Webster,nan,% change,54101.0,3091
West Virginia,Wetzel,nan,% change,54103.0,3093
West Virginia,Wirt,-100.0,% change,54105.0,3095
West Virginia,Wood,-21.428571428571427,% change,54107.0,3097
West Virginia,Wyoming,nan,% change,54109.0,3099
Wisconsin,Adams,-58.46579129232896,% change,55001.0,3101
Wisconsin,Ashland,-7.142857142857142,% change,55003.0,3104
Wisconsin,Barron,nan,% change,55005.0,3106
Wisconsin,Bayfield,6.0606060606060606,% change,55007.0,3108
Wisconsin,Brown,nan,% change,55009.0,3111
Wisconsin,Buffalo,nan,% change,55011.0,3113
Wisconsin,Burnett,-30.76923076923077,% change,55013.0,3115
Wisconsin,Calumet,50.0,% change,55015.0,3116
Wisconsin,Chippewa,nan,% change,55017.0,3117
Wisconsin,Clark,42.073170731707314,% change,55019.0,3119
Wisconsin,Columbia,-46.77914110429448,% change,55021.0,3120
Wisconsin,Crawford,-55.78231292517006,% change,55023.0,3122
Wisconsin,Dane,-28.960396039603957,% change,55025.0,3124
Wisconsin,Dodge,-26.268320180383313,% change,55027.0,3126
Wisconsin,Door,-14.942528735632186,% change,55029.0,3131
Wisconsin,Douglas,-85.29411764705883,% change,55031.0,3134
Wisconsin,Dunn,nan,% change,55033.0,3135
Wisconsin,Eau Claire,nan,% change,55035.0,3137
Wisconsin,Florence,-100.0,% change,55037.0,3138
Wisconsin,Fond du Lac,-5.612244897959184,% change,55039.0,3140
Wisconsin,Forest,nan,% change,55041.0,3141
Wisconsin,Grant,68.18181818181817,% change,55043.0,3143
Wisconsin,Green,70.0,% change,55045.0,3145
Wisconsin,Green Lake,-3.3277870216306153,% change,55047.0,3147
Wisconsin,Iowa,nan,% change,55049.0,3148
Wisconsin,Iron,-84.21052631578947,% change,55051.0,3151
Wisconsin,Jackson,nan,% change,55053.0,3153
Wisconsin,Jefferson,nan,% change,55055.0,3154
Wisconsin,Juneau,nan,% change,55057.0,3156
Wisconsin,Kenosha,nan,% change,55059.0,3158
Wisconsin,Kewaunee,87.09677419354838,% change,55061.0,3160
Wisconsin,La Crosse,nan,% change,55063.0,3161
Wisconsin,Lafayette,-17.24137931034483,% change,55065.0,3163
Wisconsin,Langlade,-43.202326047724085,% change,55067.0,3165
Wisconsin,Lincoln,-56.09756097560976,% change,55069.0,3166
Wisconsin,Manitowoc,32.6829268292683,% change,55071.0,3169
Wisconsin,Marathon,-17.809187279151946,% change,55073.0,3170
Wisconsin,Marinette,nan,% change,55075.0,3172
Wisconsin,Marquette,nan,% change,55077.0,3174
Wisconsin,Menominee,nan,% change,55078.0,3175
Wisconsin,Milwaukee,nan,% change,55079.0,3177
Wisconsin,Monroe,nan,% change,55081.0,3179
Wisconsin,Oconto,3.7777777777777777,% change,55083.0,3181
Wisconsin,Oneida,nan,% change,55085.0,3183
Wisconsin,Outagamie,-52.95857988165681,% change,55087.0,3185
Wisconsin,Ozaukee,-37.9585326953748,% change,55089.0,3186
Wisconsin,Pepin,nan,% change,55091.0,3188
Wisconsin,Pierce,nan,% change,55093.0,3189
Wisconsin,Polk,18.88888888888889,% change,55095.0,3191
Wisconsin,Portage,27.959270258803564,% change,55097.0,3192
Wisconsin,Price,25.0,% change,55099.0,3194
Wisconsin,Racine,nan,% change,55101.0,3195
Wisconsin,Richland,nan,% change,55103.0,3196
Wisconsin,Rock,-18.484288354898336,% change,55105.0,3198
Wisconsin,Rusk,-38.46153846153847,% change,55107.0,3199
Wisconsin,St. Croix,-53.645833333333336,% change,55109.0,3200
Wisconsin,Sauk,19.71153846153846,% change,55111.0,3202
Wisconsin,Sawyer,-82.5,% change,55113.0,3203
Wisconsin,Shawano,-53.84615384615385,% change,55115.0,3205
Wisconsin,Sheboygan,-26.20481927710843,% change,55117.0,3207
Wisconsin,Taylor,-36.84210526315789,% change,55119.0,3208
Wisconsin,Trempealeau,-42.78846153846153,% change,55121.0,3210
Wisconsin,Vernon,nan,% change,55123.0,3213
Wisconsin,Vilas,nan,% change,55125.0,3001
Wisconsin,Walworth,9.773123909249563,% change,55127.0,3003
Wisconsin,Washburn,-35.88516746411483,% change,55129.0,3004
Wisconsin,Washington,-61.93181818181818,% change,55131.0,3005
Wisconsin,Waukesha,nan,% change,55133.0,3007
Wisconsin,Waupaca,-41.34969325153374,% change,55135.0,3009
Wisconsin,Waushara,-64.30145438519172,% change,55137.0,3010
Wisconsin,Winnebago,-74.10071942446042,% change,55139.0,3012
Wisconsin,Wood,nan,% change,55141.0,3014
Wyoming,Albany,nan,% change,56001.0,3015
Wyoming,Big Horn,50.0,% change,56003.0,3018
Wyoming,Campbell,nan,% change,56005.0,3020
Wyoming,Carbon,nan,% change,56007.0,3022
Wyoming,Converse,nan,% change,56009.0,3024
Wyoming,Crook,nan,% change,56011.0,3025
Wyoming,Fremont,nan,% change,56013.0,3028
Wyoming,Goshen,nan,% change,56015.0,3030
Wyoming,Hot Springs,nan,% change,56017.0,3032
Wyoming,Johnson,nan,% change,56019.0,3033
Wyoming,Laramie,nan,% change,56021.0,3035
Wyoming,Lincoln,nan,% change,56023.0,3036
Wyoming,Natrona,nan,% change,56025.0,3038
Wyoming,Niobrara,nan,% change,56027.0,3040
Wyoming,Park,-25.0,% change,56029.0,3043
Wyoming,Platte,nan,% change,56031.0,3045
Wyoming,Sheridan,nan,% change,56033.0,3047
Wyoming,Sublette,nan,% change,56035.0,3049
Wyoming,Sweetwater,nan,% change,56037.0,3051
Wyoming,Teton,nan,% change,56039.0,3053
Wyoming,Uinta,nan,% change,56041.0,3055
Wyoming,Washakie,nan,% change,56043.0,3056
Wyoming,Weston,nan,% change,56045.0,3058
