State,County,CSA farms (% change) 2007 - 12 (PCH_CSA_07_12),Units,FIPS,FID
Oklahoma,Ellis,-100.0,% change,40045.0,2165
Oklahoma,Garfield,-100.0,% change,40047.0,2167
Oklahoma,Garvin,0.0,% change,40049.0,2176
Oklahoma,Grady,20.0,% change,40051.0,2184
Oklahoma,Grant,-60.0,% change,40053.0,2187
Oklahoma,Greer,-60.0,% change,40055.0,2189
Oklahoma,Harmon,nan,% change,40057.0,2191
Oklahoma,Harper,-100.0,% change,40059.0,2193
Oklahoma,Haskell,-100.0,% change,40061.0,2195
Oklahoma,Hughes,-71.42857142857143,% change,40063.0,2197
Oklahoma,Jackson,0.0,% change,40065.0,2202
Oklahoma,Jefferson,-100.0,% change,40067.0,2206
Oklahoma,Johnston,nan,% change,40069.0,2211
Oklahoma,Kay,-75.0,% change,40071.0,2215
Oklahoma,Kingfisher,-100.0,% change,40073.0,2219
Oklahoma,Kiowa,0.0,% change,40075.0,2222
Oklahoma,Latimer,nan,% change,40077.0,2226
Oklahoma,Le Flore,-40.0,% change,40079.0,2230
Oklahoma,Lincoln,nan,% change,40081.0,2234
Oklahoma,Logan,166.66666666666669,% change,40083.0,2236
Oklahoma,Love,-50.0,% change,40085.0,2238
Oklahoma,McClain,100.0,% change,40087.0,2245
Oklahoma,McCurtain,-25.0,% change,40089.0,2252
Oklahoma,McIntosh,-87.5,% change,40091.0,2258
Oklahoma,Major,-100.0,% change,40093.0,2260
Oklahoma,Marshall,nan,% change,40095.0,2265
Oklahoma,Mayes,-75.0,% change,40097.0,2270
Oklahoma,Murray,nan,% change,40099.0,2276
Oklahoma,Muskogee,-100.0,% change,40101.0,2281
Oklahoma,Noble,-66.66666666666666,% change,40103.0,2287
Oklahoma,Nowata,nan,% change,40105.0,2290
Oklahoma,Okfuskee,-20.0,% change,40107.0,2297
Oklahoma,Oklahoma,20.0,% change,40109.0,2303
Oklahoma,Okmulgee,nan,% change,40111.0,2311
Oklahoma,Osage,0.0,% change,40113.0,2318
Oklahoma,Ottawa,-100.0,% change,40115.0,2325
Oklahoma,Pawnee,0.0,% change,40117.0,2329
Oklahoma,Payne,33.33333333333333,% change,40119.0,2340
Oklahoma,Pittsburg,0.0,% change,40121.0,2344
Oklahoma,Pontotoc,-100.0,% change,40123.0,2351
Oklahoma,Pottawatomie,400.0,% change,40125.0,2356
Oklahoma,Pushmataha,-100.0,% change,40127.0,2362
Oklahoma,Roger Mills,-50.0,% change,40129.0,2369
Oklahoma,Rogers,-100.0,% change,40131.0,2374
Oklahoma,Seminole,-83.33333333333334,% change,40133.0,2384
Oklahoma,Sequoyah,0.0,% change,40135.0,2391
Oklahoma,Stephens,100.0,% change,40137.0,2396
Oklahoma,Texas,-100.0,% change,40139.0,2003
Oklahoma,Tillman,-100.0,% change,40141.0,2005
Oklahoma,Tulsa,-100.0,% change,40143.0,2008
Oklahoma,Wagoner,0.0,% change,40145.0,2014
Oklahoma,Washington,0.0,% change,40147.0,2018
Oklahoma,Washita,200.0,% change,40149.0,2023
Oklahoma,Woods,-100.0,% change,40151.0,2029
Oklahoma,Woodward,-66.66666666666666,% change,40153.0,2035
Oregon,Baker,100.0,% change,41001.0,2044
Oregon,Benton,-41.17647058823529,% change,41003.0,2053
Oregon,Clackamas,59.09090909090909,% change,41005.0,2058
Oregon,Clatsop,400.0,% change,41007.0,2064
Oregon,Columbia,-16.666666666666664,% change,41009.0,2070
Oregon,Coos,-50.0,% change,41011.0,2083
Oregon,Crook,-40.0,% change,41013.0,2092
Oregon,Curry,100.0,% change,41015.0,2098
Oregon,Deschutes,33.33333333333333,% change,41017.0,2109
Oregon,Douglas,-10.0,% change,41019.0,2115
Oregon,Gilliam,200.0,% change,41021.0,2121
Oregon,Grant,nan,% change,41023.0,2130
Oregon,Harney,-88.88888888888889,% change,41025.0,2134
Oregon,Hood River,-5.88235294117647,% change,41027.0,2138
Oregon,Jackson,46.666666666666664,% change,41029.0,2139
Oregon,Jefferson,0.0,% change,41031.0,2143
Oregon,Josephine,-17.647058823529413,% change,41033.0,2152
Oregon,Klamath,16.666666666666664,% change,41035.0,2155
Oregon,Lake,0.0,% change,41037.0,2159
Oregon,Lane,65.51724137931035,% change,41039.0,2170
Oregon,Lincoln,100.0,% change,41041.0,2174
Oregon,Linn,62.5,% change,41043.0,2181
Oregon,Malheur,-20.0,% change,41045.0,2185
Oregon,Marion,69.23076923076923,% change,41047.0,2200
Oregon,Morrow,-100.0,% change,41049.0,2209
Oregon,Multnomah,416.6666666666667,% change,41051.0,2218
Oregon,Polk,-50.0,% change,41053.0,2223
Oregon,Sherman,-100.0,% change,41055.0,2232
Oregon,Tillamook,nan,% change,41057.0,2242
Oregon,Umatilla,-28.57142857142857,% change,41059.0,2251
Oregon,Union,-100.0,% change,41061.0,2257
Oregon,Wallowa,-11.11111111111111,% change,41063.0,2263
Oregon,Wasco,-25.0,% change,41065.0,2267
Oregon,Washington,42.857142857142854,% change,41067.0,2272
Oregon,Wheeler,nan,% change,41069.0,2277
Oregon,Yamhill,5.263157894736842,% change,41071.0,2284
Pennsylvania,Adams,162.5,% change,42001.0,2292
Pennsylvania,Allegheny,0.0,% change,42003.0,2302
Pennsylvania,Armstrong,300.0,% change,42005.0,2309
Pennsylvania,Beaver,0.0,% change,42007.0,2321
Pennsylvania,Bedford,100.0,% change,42009.0,2324
Pennsylvania,Berks,111.11111111111111,% change,42011.0,2326
Pennsylvania,Blair,16.666666666666664,% change,42013.0,2328
Pennsylvania,Bradford,233.33333333333334,% change,42015.0,2333
Pennsylvania,Bucks,18.75,% change,42017.0,2336
Pennsylvania,Butler,500.0,% change,42019.0,2338
Pennsylvania,Cambria,0.0,% change,42021.0,2341
Pennsylvania,Cameron,nan,% change,42023.0,2343
Pennsylvania,Carbon,-33.33333333333333,% change,42025.0,2349
Pennsylvania,Centre,110.00000000000001,% change,42027.0,2354
Pennsylvania,Chester,65.0,% change,42029.0,2360
Pennsylvania,Clarion,-28.57142857142857,% change,42031.0,2366
Pennsylvania,Clearfield,0.0,% change,42033.0,2372
Pennsylvania,Clinton,nan,% change,42035.0,2379
Pennsylvania,Columbia,0.0,% change,42037.0,2385
Pennsylvania,Crawford,350.0,% change,42039.0,2389
Pennsylvania,Cumberland,-66.66666666666666,% change,42041.0,2397
Pennsylvania,Dauphin,-77.77777777777779,% change,42043.0,2403
Pennsylvania,Delaware,500.0,% change,42045.0,2414
Pennsylvania,Elk,-50.0,% change,42047.0,2420
Pennsylvania,Erie,33.33333333333333,% change,42049.0,2425
Pennsylvania,Fayette,-100.0,% change,42051.0,2431
Pennsylvania,Forest,nan,% change,42053.0,2436
Pennsylvania,Franklin,100.0,% change,42055.0,2439
Pennsylvania,Fulton,nan,% change,42057.0,2446
Pennsylvania,Greene,-50.0,% change,42059.0,2447
Pennsylvania,Huntingdon,0.0,% change,42061.0,2454
Pennsylvania,Indiana,-16.666666666666664,% change,42063.0,2459
Pennsylvania,Jefferson,nan,% change,42065.0,2462
Pennsylvania,Juniata,-66.66666666666666,% change,42067.0,2466
Pennsylvania,Lackawanna,nan,% change,42069.0,2471
Pennsylvania,Lancaster,87.2340425531915,% change,42071.0,2482
Pennsylvania,Lawrence,0.0,% change,42073.0,2488
Pennsylvania,Lebanon,16.666666666666664,% change,42075.0,2492
Pennsylvania,Lehigh,700.0,% change,42077.0,2496
Pennsylvania,Luzerne,0.0,% change,42079.0,2501
Pennsylvania,Lycoming,-55.55555555555556,% change,42081.0,2505
Pennsylvania,McKean,nan,% change,42083.0,2509
Pennsylvania,Mercer,20.0,% change,42085.0,2513
Pennsylvania,Mifflin,500.0,% change,42087.0,2517
Pennsylvania,Monroe,150.0,% change,42089.0,2521
Pennsylvania,Montgomery,300.0,% change,42091.0,2528
Pennsylvania,Montour,-14.285714285714285,% change,42093.0,2533
Pennsylvania,Northampton,140.0,% change,42095.0,2537
Pennsylvania,Northumberland,0.0,% change,42097.0,2544
Pennsylvania,Perry,150.0,% change,42099.0,2554
Pennsylvania,Philadelphia,500.0,% change,42101.0,2563
Pennsylvania,Pike,-100.0,% change,42103.0,2571
Pennsylvania,Potter,25.0,% change,42105.0,2575
Pennsylvania,Schuylkill,33.33333333333333,% change,42107.0,2581
Pennsylvania,Snyder,87.5,% change,42109.0,2583
Pennsylvania,Somerset,-10.0,% change,42111.0,2589
Pennsylvania,Sullivan,nan,% change,42113.0,2293
Pennsylvania,Susquehanna,100.0,% change,42115.0,2298
Pennsylvania,Tioga,-50.0,% change,42117.0,2305
Pennsylvania,Union,0.0,% change,42119.0,2313
Pennsylvania,Venango,0.0,% change,42121.0,2316
Pennsylvania,Warren,-100.0,% change,42123.0,2322
Pennsylvania,Washington,-37.5,% change,42125.0,2346
Pennsylvania,Wayne,60.0,% change,42127.0,2363
Pennsylvania,Westmoreland,-50.0,% change,42129.0,2394
Pennsylvania,Wyoming,nan,% change,42131.0,2407
Pennsylvania,York,25.0,% change,42133.0,2419
Rhode Island,Bristol,nan,% change,44001.0,2433
Rhode Island,Kent,0.0,% change,44003.0,2444
Rhode Island,Newport,-33.33333333333333,% change,44005.0,2460
Rhode Island,Providence,94.11764705882352,% change,44007.0,2475
Rhode Island,Washington,25.0,% change,44009.0,2484
South Carolina,Abbeville,300.0,% change,45001.0,2489
South Carolina,Aiken,60.0,% change,45003.0,2503
South Carolina,Allendale,-100.0,% change,45005.0,2527
South Carolina,Anderson,16.666666666666664,% change,45007.0,2559
South Carolina,Bamberg,-75.0,% change,45009.0,2592
South Carolina,Barnwell,-57.14285714285714,% change,45011.0,2605
South Carolina,Beaufort,133.33333333333331,% change,45013.0,2626
South Carolina,Berkeley,nan,% change,45015.0,2631
South Carolina,Calhoun,nan,% change,45017.0,2635
South Carolina,Charleston,-50.0,% change,45019.0,2691
South Carolina,Cherokee,-100.0,% change,45021.0,2700
South Carolina,Chester,-33.33333333333333,% change,45023.0,2704
South Carolina,Chesterfield,-80.0,% change,45025.0,2708
South Carolina,Clarendon,-66.66666666666666,% change,45027.0,2715
South Carolina,Colleton,33.33333333333333,% change,45029.0,2718
South Carolina,Darlington,-50.0,% change,45031.0,2721
South Carolina,Dillon,-100.0,% change,45033.0,2725
South Carolina,Dorchester,-50.0,% change,45035.0,2730
South Carolina,Edgefield,0.0,% change,45037.0,2735
South Carolina,Fairfield,nan,% change,45039.0,2738
South Carolina,Florence,-33.33333333333333,% change,45041.0,2742
South Carolina,Georgetown,-100.0,% change,45043.0,2752
South Carolina,Greenville,42.857142857142854,% change,45045.0,2759
South Carolina,Greenwood,-77.77777777777779,% change,45047.0,2764
South Carolina,Hampton,-50.0,% change,45049.0,2767
South Carolina,Horry,-42.857142857142854,% change,45051.0,2774
South Carolina,Jasper,nan,% change,45053.0,2783
South Carolina,Kershaw,50.0,% change,45055.0,2787
South Carolina,Lancaster,-33.33333333333333,% change,45057.0,2790
South Carolina,Laurens,250.0,% change,45059.0,2794
South Carolina,Lee,-100.0,% change,45061.0,2800
South Carolina,Lexington,-40.0,% change,45063.0,2803
South Carolina,McCormick,nan,% change,45065.0,2807
South Carolina,Marion,nan,% change,45067.0,2811
South Carolina,Marlboro,-100.0,% change,45069.0,2813
South Carolina,Newberry,-66.66666666666666,% change,45071.0,2818
South Carolina,Oconee,-37.5,% change,45073.0,2822
South Carolina,Orangeburg,-28.57142857142857,% change,45075.0,2829
South Carolina,Pickens,33.33333333333333,% change,45077.0,2834
South Carolina,Richland,66.66666666666666,% change,45079.0,2843
South Carolina,Saluda,-66.66666666666666,% change,45081.0,2846
South Carolina,Spartanburg,200.0,% change,45083.0,2851
South Carolina,Sumter,-37.5,% change,45085.0,2855
South Carolina,Union,-100.0,% change,45087.0,2860
South Carolina,Williamsburg,0.0,% change,45089.0,2864
South Carolina,York,0.0,% change,45091.0,2867
South Dakota,Aurora,-100.0,% change,46003.0,2870
South Dakota,Beadle,-50.0,% change,46005.0,2874
South Dakota,Bennett,-100.0,% change,46007.0,2876
South Dakota,Bon Homme,100.0,% change,46009.0,2879
South Dakota,Brookings,-66.66666666666666,% change,46011.0,2882
South Dakota,Brown,0.0,% change,46013.0,2885
South Dakota,Brule,nan,% change,46015.0,2888
South Dakota,Buffalo,nan,% change,46017.0,2891
South Dakota,Butte,25.0,% change,46019.0,2895
South Dakota,Campbell,nan,% change,46021.0,2897
South Dakota,Charles Mix,-80.0,% change,46023.0,2900
South Dakota,Clark,-100.0,% change,46025.0,2901
South Dakota,Clay,150.0,% change,46027.0,2903
South Dakota,Codington,-100.0,% change,46029.0,2906
South Dakota,Corson,-100.0,% change,46031.0,2907
South Dakota,Custer,nan,% change,46033.0,2908
South Dakota,Davison,0.0,% change,46035.0,2910
South Dakota,Day,-66.66666666666666,% change,46037.0,2911
South Dakota,Deuel,-100.0,% change,46039.0,2912
South Dakota,Dewey,nan,% change,46041.0,2914
South Dakota,Douglas,nan,% change,46043.0,2916
South Dakota,Edmunds,nan,% change,46045.0,2917
South Dakota,Fall River,nan,% change,46047.0,2919
South Dakota,Faulk,nan,% change,46049.0,2921
South Dakota,Grant,nan,% change,46051.0,2922
South Dakota,Gregory,nan,% change,46053.0,2923
South Dakota,Haakon,nan,% change,46055.0,2924
South Dakota,Hamlin,-100.0,% change,46057.0,2926
South Dakota,Hand,-100.0,% change,46059.0,2928
South Dakota,Hanson,-100.0,% change,46061.0,2929
South Dakota,Harding,nan,% change,46063.0,2931
South Dakota,Hughes,nan,% change,46065.0,2933
South Dakota,Hutchinson,nan,% change,46067.0,2934
South Dakota,Hyde,nan,% change,46069.0,2937
South Dakota,Jackson,-100.0,% change,46071.0,2939
South Dakota,Jerauld,-100.0,% change,46073.0,2941
South Dakota,Jones,nan,% change,46075.0,2944
South Dakota,Kingsbury,-33.33333333333333,% change,46077.0,2945
South Dakota,Lake,nan,% change,46079.0,2401
South Dakota,Lawrence,nan,% change,46081.0,2406
South Dakota,Lincoln,nan,% change,46083.0,2410
South Dakota,Lyman,nan,% change,46085.0,2417
South Dakota,McCook,25.0,% change,46087.0,2422
South Dakota,McPherson,nan,% change,46089.0,2426
South Dakota,Marshall,300.0,% change,46091.0,2430
South Dakota,Meade,0.0,% change,46093.0,2442
South Dakota,Mellette,200.0,% change,46095.0,2450
South Dakota,Miner,nan,% change,46097.0,2456
South Dakota,Minnehaha,-50.0,% change,46099.0,2467
South Dakota,Moody,-50.0,% change,46101.0,2485
South Dakota,Pennington,200.0,% change,46103.0,2497
South Dakota,Perkins,-100.0,% change,46105.0,2502
South Dakota,Potter,-100.0,% change,46107.0,2506
South Dakota,Roberts,-100.0,% change,46109.0,2511
South Dakota,Sanborn,nan,% change,46111.0,2514
South Dakota,Shannon,nan,% change,46113.0,2519
South Dakota,Spink,-100.0,% change,46115.0,2523
South Dakota,Stanley,nan,% change,46117.0,2530
South Dakota,Sully,-100.0,% change,46119.0,2535
South Dakota,Todd,-100.0,% change,46121.0,2540
South Dakota,Tripp,nan,% change,46123.0,2546
South Dakota,Turner,-50.0,% change,46125.0,2550
South Dakota,Union,-75.0,% change,46127.0,2557
South Dakota,Walworth,nan,% change,46129.0,2561
South Dakota,Yankton,-100.0,% change,46135.0,2569
South Dakota,Ziebach,-100.0,% change,46137.0,2578
Tennessee,Anderson,100.0,% change,47001.0,2584
Tennessee,Bedford,-33.33333333333333,% change,47003.0,2593
Tennessee,Benton,-50.0,% change,47005.0,2598
Tennessee,Bledsoe,-50.0,% change,47007.0,2602
Tennessee,Blount,300.0,% change,47009.0,2622
Tennessee,Bradley,nan,% change,47011.0,2627
Tennessee,Campbell,nan,% change,47013.0,2633
Tennessee,Cannon,0.0,% change,47015.0,2638
Tennessee,Carroll,0.0,% change,47017.0,2648
Tennessee,Carter,nan,% change,47019.0,2654
Tennessee,Cheatham,-20.0,% change,47021.0,2660
Tennessee,Chester,-83.33333333333334,% change,47023.0,2664
Tennessee,Claiborne,-100.0,% change,47025.0,2670
Tennessee,Clay,-100.0,% change,47027.0,2679
Tennessee,Cocke,-100.0,% change,47029.0,2686
Tennessee,Coffee,200.0,% change,47031.0,2689
Tennessee,Crockett,nan,% change,47033.0,2693
Tennessee,Cumberland,300.0,% change,47035.0,2696
Tennessee,Davidson,100.0,% change,47037.0,2698
Tennessee,Decatur,nan,% change,47039.0,2705
Tennessee,DeKalb,nan,% change,47041.0,2710
Tennessee,Dickson,250.0,% change,47043.0,2717
Tennessee,Dyer,100.0,% change,47045.0,2723
Tennessee,Fayette,-100.0,% change,47047.0,2726
Tennessee,Fentress,nan,% change,47049.0,2731
Tennessee,Franklin,0.0,% change,47051.0,2734
Tennessee,Gibson,-50.0,% change,47053.0,2739
Tennessee,Giles,-71.42857142857143,% change,47055.0,2743
Tennessee,Grainger,-25.0,% change,47057.0,2748
Tennessee,Greene,25.0,% change,47059.0,2750
Tennessee,Grundy,nan,% change,47061.0,2754
Tennessee,Hamblen,200.0,% change,47063.0,2757
Tennessee,Hamilton,0.0,% change,47065.0,2761
Tennessee,Hancock,0.0,% change,47067.0,2766
Tennessee,Hardeman,nan,% change,47069.0,2770
Tennessee,Hardin,-50.0,% change,47071.0,2773
Tennessee,Hawkins,-25.0,% change,47073.0,2779
Tennessee,Haywood,-75.0,% change,47075.0,2781
Tennessee,Henderson,-50.0,% change,47077.0,2786
Tennessee,Henry,-100.0,% change,47079.0,2789
Tennessee,Hickman,266.66666666666663,% change,47081.0,2792
Tennessee,Houston,-100.0,% change,47083.0,2796
Tennessee,Humphreys,0.0,% change,47085.0,2798
Tennessee,Jackson,100.0,% change,47087.0,2801
Tennessee,Jefferson,500.0,% change,47089.0,2804
Tennessee,Johnson,50.0,% change,47091.0,2808
Tennessee,Knox,0.0,% change,47093.0,2814
Tennessee,Lake,nan,% change,47095.0,2817
Tennessee,Lauderdale,-75.0,% change,47097.0,2821
Tennessee,Lawrence,75.0,% change,47099.0,2823
Tennessee,Lewis,200.0,% change,47101.0,2825
Tennessee,Lincoln,-20.0,% change,47103.0,2828
Tennessee,Loudon,200.0,% change,47105.0,2830
Tennessee,McMinn,-57.14285714285714,% change,47107.0,2833
Tennessee,McNairy,-33.33333333333333,% change,47109.0,2836
Tennessee,Macon,20.0,% change,47111.0,2839
Tennessee,Madison,-100.0,% change,47113.0,2841
Tennessee,Marion,500.0,% change,47115.0,2844
Tennessee,Marshall,16.666666666666664,% change,47117.0,2848
Tennessee,Maury,0.0,% change,47119.0,2850
Tennessee,Meigs,-50.0,% change,47121.0,2854
Tennessee,Monroe,-66.66666666666666,% change,47123.0,2857
Tennessee,Montgomery,nan,% change,47125.0,2859
Tennessee,Moore,-100.0,% change,47127.0,2863
Tennessee,Morgan,50.0,% change,47129.0,2866
Tennessee,Obion,0.0,% change,47131.0,2872
Tennessee,Overton,100.0,% change,47133.0,2875
Tennessee,Perry,nan,% change,47135.0,2878
Tennessee,Pickett,nan,% change,47137.0,2881
Tennessee,Polk,-100.0,% change,47139.0,2883
Tennessee,Putnam,-20.0,% change,47141.0,2890
Tennessee,Rhea,0.0,% change,47143.0,2893
Tennessee,Roane,200.0,% change,47145.0,2001
Tennessee,Robertson,800.0,% change,47147.0,2011
Tennessee,Rutherford,-25.0,% change,47149.0,2015
Tennessee,Scott,nan,% change,47151.0,2020
Tennessee,Sequatchie,-100.0,% change,47153.0,2025
Tennessee,Sevier,0.0,% change,47155.0,2030
Tennessee,Shelby,-66.66666666666666,% change,47157.0,2033
Tennessee,Smith,25.0,% change,47159.0,2037
Tennessee,Stewart,nan,% change,47161.0,2041
Tennessee,Sullivan,-60.0,% change,47163.0,2046
Tennessee,Sumner,-66.66666666666666,% change,47165.0,2050
Tennessee,Tipton,nan,% change,47167.0,2055
Tennessee,Trousdale,-100.0,% change,47169.0,2062
Tennessee,Unicoi,nan,% change,47171.0,2069
Tennessee,Union,nan,% change,47173.0,2073
Tennessee,Van Buren,nan,% change,47175.0,2077
Tennessee,Warren,-50.0,% change,47177.0,2081
Tennessee,Washington,400.0,% change,47179.0,2085
Tennessee,Wayne,0.0,% change,47181.0,2089
Tennessee,Weakley,nan,% change,47183.0,2096
Tennessee,White,-100.0,% change,47185.0,2100
Tennessee,Williamson,-57.14285714285714,% change,47187.0,2105
Tennessee,Wilson,-71.42857142857143,% change,47189.0,2111
Texas,Anderson,150.0,% change,48001.0,2113
Texas,Andrews,nan,% change,48003.0,2117
Texas,Angelina,-33.33333333333333,% change,48005.0,2124
Texas,Aransas,nan,% change,48007.0,2162
Texas,Archer,-100.0,% change,48009.0,2168
Texas,Armstrong,nan,% change,48011.0,2172
Texas,Atascosa,0.0,% change,48013.0,2173
Texas,Austin,25.0,% change,48015.0,2177
Texas,Bailey,-100.0,% change,48017.0,2179
Texas,Bandera,-100.0,% change,48019.0,2183
Texas,Bastrop,-41.66666666666667,% change,48021.0,2190
Texas,Baylor,nan,% change,48023.0,2192
Texas,Bee,-100.0,% change,48025.0,2196
Texas,Bell,57.14285714285714,% change,48027.0,2198
Texas,Bexar,-57.14285714285714,% change,48029.0,2203
Texas,Blanco,-75.0,% change,48031.0,2207
Texas,Borden,-50.0,% change,48033.0,2212
Texas,Bosque,-100.0,% change,48035.0,2216
Texas,Bowie,50.0,% change,48037.0,2224
Texas,Brazoria,-20.0,% change,48039.0,2240
Texas,Brazos,0.0,% change,48041.0,2253
Texas,Brewster,-100.0,% change,48043.0,2262
Texas,Briscoe,-50.0,% change,48045.0,2269
Texas,Brooks,0.0,% change,48047.0,2279
Texas,Brown,-100.0,% change,48049.0,2296
Texas,Burleson,-66.66666666666666,% change,48051.0,2304
Texas,Burnet,400.0,% change,48053.0,2312
Texas,Caldwell,-12.5,% change,48055.0,2320
Texas,Calhoun,0.0,% change,48057.0,2327
Texas,Callahan,-100.0,% change,48059.0,2331
Texas,Cameron,-14.285714285714285,% change,48061.0,2359
Texas,Camp,-80.0,% change,48063.0,2373
Texas,Carson,nan,% change,48065.0,2377
Texas,Cass,nan,% change,48067.0,2382
Texas,Castro,-66.66666666666666,% change,48069.0,2386
Texas,Chambers,nan,% change,48071.0,2395
Texas,Cherokee,16.666666666666664,% change,48073.0,2400
Texas,Childress,-100.0,% change,48075.0,2405
Texas,Clay,700.0,% change,48077.0,2409
Texas,Cochran,nan,% change,48079.0,2413
Texas,Coke,nan,% change,48081.0,2418
Texas,Coleman,100.0,% change,48083.0,2423
Texas,Collin,28.57142857142857,% change,48085.0,2429
Texas,Collingsworth,-100.0,% change,48087.0,2434
Texas,Colorado,-60.0,% change,48089.0,2441
Texas,Comal,-100.0,% change,48091.0,2449
Texas,Comanche,-100.0,% change,48093.0,2455
Texas,Concho,nan,% change,48095.0,2458
Texas,Cooke,-50.0,% change,48097.0,2463
Texas,Coryell,-50.0,% change,48099.0,2469
Texas,Cottle,-100.0,% change,48101.0,2473
Texas,Crane,nan,% change,48103.0,2478
Texas,Crockett,nan,% change,48105.0,2483
Texas,Crosby,-100.0,% change,48107.0,2487
Texas,Culberson,nan,% change,48109.0,2491
Texas,Dallam,-100.0,% change,48111.0,2498
Texas,Dallas,nan,% change,48113.0,2507
Texas,Dawson,-100.0,% change,48115.0,2512
Texas,Deaf Smith,200.0,% change,48117.0,2515
Texas,Delta,nan,% change,48119.0,2524
Texas,Denton,40.0,% change,48121.0,2532
Texas,DeWitt,-33.33333333333333,% change,48123.0,2538
Texas,Dickens,-100.0,% change,48125.0,2542
Texas,Dimmit,-100.0,% change,48127.0,2548
Texas,Donley,-60.0,% change,48129.0,2551
Texas,Duval,-40.0,% change,48131.0,2556
Texas,Eastland,-60.0,% change,48133.0,2562
Texas,Ector,nan,% change,48135.0,2568
Texas,Edwards,nan,% change,48137.0,2574
Texas,Ellis,-60.0,% change,48139.0,2579
Texas,El Paso,100.0,% change,48141.0,2588
Texas,Erath,-37.5,% change,48143.0,2597
Texas,Falls,0.0,% change,48145.0,2601
Texas,Fannin,200.0,% change,48147.0,2621
Texas,Fayette,-9.090909090909092,% change,48149.0,2624
Texas,Fisher,-100.0,% change,48151.0,2628
Texas,Floyd,-100.0,% change,48153.0,2630
Texas,Foard,nan,% change,48155.0,2002
Texas,Fort Bend,100.0,% change,48157.0,2009
Texas,Franklin,-100.0,% change,48159.0,2016
Texas,Freestone,42.857142857142854,% change,48161.0,2022
Texas,Frio,-100.0,% change,48163.0,2028
Texas,Gaines,-100.0,% change,48165.0,2032
Texas,Galveston,-100.0,% change,48167.0,2059
Texas,Garza,nan,% change,48169.0,2060
Texas,Gillespie,42.857142857142854,% change,48171.0,2066
Texas,Glasscock,-100.0,% change,48173.0,2072
Texas,Goliad,33.33333333333333,% change,48175.0,2079
Texas,Gonzales,-60.0,% change,48177.0,2086
Texas,Gray,nan,% change,48179.0,2088
Texas,Grayson,-33.33333333333333,% change,48181.0,2094
Texas,Gregg,nan,% change,48183.0,2101
Texas,Grimes,-40.0,% change,48185.0,2108
Texas,Guadalupe,100.0,% change,48187.0,2116
Texas,Hale,-75.0,% change,48189.0,2120
Texas,Hall,-100.0,% change,48191.0,2125
Texas,Hamilton,nan,% change,48193.0,2128
Texas,Hansford,nan,% change,48195.0,2132
Texas,Hardeman,0.0,% change,48197.0,2137
Texas,Hardin,0.0,% change,48199.0,2142
Texas,Harris,-66.66666666666666,% change,48201.0,2149
Texas,Harrison,100.0,% change,48203.0,2157
Texas,Hartley,-100.0,% change,48205.0,2160
Texas,Haskell,-100.0,% change,48207.0,2163
Texas,Hays,-50.0,% change,48209.0,2166
Texas,Hemphill,-100.0,% change,48211.0,2171
Texas,Henderson,50.0,% change,48213.0,2178
Texas,Hidalgo,-75.0,% change,48215.0,2188
Texas,Hill,0.0,% change,48217.0,2201
Texas,Hockley,-69.23076923076923,% change,48219.0,2208
Texas,Hood,-83.33333333333334,% change,48221.0,2213
Texas,Hopkins,0.0,% change,48223.0,2221
Texas,Houston,0.0,% change,48225.0,2228
Texas,Howard,-100.0,% change,48227.0,2231
Texas,Hudspeth,nan,% change,48229.0,2241
Texas,Hunt,-11.11111111111111,% change,48231.0,2246
Texas,Hutchinson,-100.0,% change,48233.0,2249
Texas,Irion,nan,% change,48235.0,2255
Texas,Jack,0.0,% change,48237.0,2256
Texas,Jackson,50.0,% change,48239.0,2264
Texas,Jasper,nan,% change,48241.0,2271
Texas,Jeff Davis,-100.0,% change,48243.0,2275
Texas,Jefferson,-100.0,% change,48245.0,2285
Texas,Jim Hogg,nan,% change,48247.0,2288
Texas,Jim Wells,-100.0,% change,48249.0,2294
Texas,Johnson,111.11111111111111,% change,48251.0,2299
Texas,Jones,-33.33333333333333,% change,48253.0,2301
Texas,Karnes,150.0,% change,48255.0,2307
Texas,Kaufman,-11.11111111111111,% change,48257.0,2314
Texas,Kendall,0.0,% change,48259.0,2319
Texas,Kenedy,nan,% change,48261.0,2330
Texas,Kent,-100.0,% change,48263.0,2335
Texas,Kerr,0.0,% change,48265.0,2337
Texas,Kimble,100.0,% change,48267.0,2339
Texas,King,nan,% change,48269.0,2342
Texas,Kinney,nan,% change,48271.0,2347
Texas,Kleberg,-100.0,% change,48273.0,2358
Texas,Knox,0.0,% change,48275.0,2364
Texas,Lamar,-100.0,% change,48277.0,2371
Texas,Lamb,-10.0,% change,48279.0,2376
Texas,Lampasas,-100.0,% change,48281.0,2381
Texas,La Salle,-75.0,% change,48283.0,2388
Texas,Lavaca,-22.22222222222222,% change,48285.0,2392
Texas,Lee,-33.33333333333333,% change,48287.0,2398
Texas,Leon,50.0,% change,48289.0,2402
Texas,Liberty,300.0,% change,48291.0,2404
Texas,Limestone,-28.57142857142857,% change,48293.0,2408
Texas,Lipscomb,nan,% change,48295.0,2412
Texas,Live Oak,-90.0,% change,48297.0,2416
Texas,Llano,-100.0,% change,48299.0,2421
Texas,Loving,nan,% change,48301.0,2424
Texas,Lubbock,-12.5,% change,48303.0,2428
