State,County,Farmers' markets 2013 (FMRKT13),Units,FIPS,FID
Oregon,Wasco,3.0,Count,41065.0,2267
Oregon,Washington,13.0,Count,41067.0,2272
Oregon,Wheeler,0.0,Count,41069.0,2277
Oregon,Yamhill,4.0,Count,41071.0,2284
Pennsylvania,Adams,4.0,Count,42001.0,2292
Pennsylvania,Allegheny,21.0,Count,42003.0,2302
Pennsylvania,Armstrong,0.0,Count,42005.0,2309
Pennsylvania,Beaver,4.0,Count,42007.0,2321
Pennsylvania,Bedford,1.0,Count,42009.0,2324
Pennsylvania,Berks,6.0,Count,42011.0,2326
Pennsylvania,Blair,5.0,Count,42013.0,2328
Pennsylvania,Bradford,1.0,Count,42015.0,2333
Pennsylvania,Bucks,7.0,Count,42017.0,2336
Pennsylvania,Butler,2.0,Count,42019.0,2338
Pennsylvania,Cambria,5.0,Count,42021.0,2341
Pennsylvania,Cameron,0.0,Count,42023.0,2343
Pennsylvania,Carbon,2.0,Count,42025.0,2349
Pennsylvania,Centre,12.0,Count,42027.0,2354
Pennsylvania,Chester,10.0,Count,42029.0,2360
Pennsylvania,Clarion,1.0,Count,42031.0,2366
Pennsylvania,Clearfield,2.0,Count,42033.0,2372
Pennsylvania,Clinton,2.0,Count,42035.0,2379
Pennsylvania,Columbia,2.0,Count,42037.0,2385
Pennsylvania,Crawford,3.0,Count,42039.0,2389
Pennsylvania,Cumberland,8.0,Count,42041.0,2397
Pennsylvania,Dauphin,7.0,Count,42043.0,2403
Pennsylvania,Delaware,5.0,Count,42045.0,2414
Pennsylvania,Elk,0.0,Count,42047.0,2420
Pennsylvania,Erie,5.0,Count,42049.0,2425
Pennsylvania,Fayette,6.0,Count,42051.0,2431
Pennsylvania,Forest,1.0,Count,42053.0,2436
Pennsylvania,Franklin,3.0,Count,42055.0,2439
Pennsylvania,Fulton,1.0,Count,42057.0,2446
Pennsylvania,Greene,2.0,Count,42059.0,2447
Pennsylvania,Huntingdon,2.0,Count,42061.0,2454
Pennsylvania,Indiana,1.0,Count,42063.0,2459
Pennsylvania,Jefferson,1.0,Count,42065.0,2462
Pennsylvania,Juniata,0.0,Count,42067.0,2466
Pennsylvania,Lackawanna,6.0,Count,42069.0,2471
Pennsylvania,Lancaster,13.0,Count,42071.0,2482
Pennsylvania,Lawrence,4.0,Count,42073.0,2488
Pennsylvania,Lebanon,4.0,Count,42075.0,2492
Pennsylvania,Lehigh,6.0,Count,42077.0,2496
Pennsylvania,Luzerne,3.0,Count,42079.0,2501
Pennsylvania,Lycoming,5.0,Count,42081.0,2505
Pennsylvania,McKean,2.0,Count,42083.0,2509
Pennsylvania,Mercer,3.0,Count,42085.0,2513
Pennsylvania,Mifflin,4.0,Count,42087.0,2517
Pennsylvania,Monroe,3.0,Count,42089.0,2521
Pennsylvania,Montgomery,17.0,Count,42091.0,2528
Pennsylvania,Montour,0.0,Count,42093.0,2533
Pennsylvania,Northampton,6.0,Count,42095.0,2537
Pennsylvania,Northumberland,2.0,Count,42097.0,2544
Pennsylvania,Perry,0.0,Count,42099.0,2554
Pennsylvania,Philadelphia,46.0,Count,42101.0,2563
Pennsylvania,Pike,0.0,Count,42103.0,2571
Pennsylvania,Potter,1.0,Count,42105.0,2575
Pennsylvania,Schuylkill,3.0,Count,42107.0,2581
Pennsylvania,Snyder,1.0,Count,42109.0,2583
Pennsylvania,Somerset,1.0,Count,42111.0,2589
Pennsylvania,Sullivan,1.0,Count,42113.0,2293
Pennsylvania,Susquehanna,0.0,Count,42115.0,2298
Pennsylvania,Tioga,2.0,Count,42117.0,2305
Pennsylvania,Union,2.0,Count,42119.0,2313
Pennsylvania,Venango,2.0,Count,42121.0,2316
Pennsylvania,Warren,1.0,Count,42123.0,2322
Pennsylvania,Washington,3.0,Count,42125.0,2346
Pennsylvania,Wayne,1.0,Count,42127.0,2363
Pennsylvania,Westmoreland,11.0,Count,42129.0,2394
Pennsylvania,Wyoming,1.0,Count,42131.0,2407
Pennsylvania,York,7.0,Count,42133.0,2419
Rhode Island,Bristol,5.0,Count,44001.0,2433
Rhode Island,Kent,4.0,Count,44003.0,2444
Rhode Island,Newport,5.0,Count,44005.0,2460
Rhode Island,Providence,26.0,Count,44007.0,2475
Rhode Island,Washington,17.0,Count,44009.0,2484
South Carolina,Abbeville,2.0,Count,45001.0,2489
South Carolina,Aiken,1.0,Count,45003.0,2503
South Carolina,Allendale,1.0,Count,45005.0,2527
South Carolina,Anderson,5.0,Count,45007.0,2559
South Carolina,Bamberg,0.0,Count,45009.0,2592
South Carolina,Barnwell,2.0,Count,45011.0,2605
South Carolina,Beaufort,7.0,Count,45013.0,2626
South Carolina,Berkeley,3.0,Count,45015.0,2631
South Carolina,Calhoun,1.0,Count,45017.0,2635
South Carolina,Charleston,12.0,Count,45019.0,2691
South Carolina,Cherokee,1.0,Count,45021.0,2700
South Carolina,Chester,1.0,Count,45023.0,2704
South Carolina,Chesterfield,3.0,Count,45025.0,2708
South Carolina,Clarendon,2.0,Count,45027.0,2715
South Carolina,Colleton,2.0,Count,45029.0,2718
South Carolina,Darlington,1.0,Count,45031.0,2721
South Carolina,Dillon,0.0,Count,45033.0,2725
South Carolina,Dorchester,1.0,Count,45035.0,2730
South Carolina,Edgefield,2.0,Count,45037.0,2735
South Carolina,Fairfield,0.0,Count,45039.0,2738
South Carolina,Florence,2.0,Count,45041.0,2742
South Carolina,Georgetown,2.0,Count,45043.0,2752
South Carolina,Greenville,8.0,Count,45045.0,2759
South Carolina,Greenwood,2.0,Count,45047.0,2764
South Carolina,Hampton,2.0,Count,45049.0,2767
South Carolina,Horry,6.0,Count,45051.0,2774
South Carolina,Jasper,1.0,Count,45053.0,2783
South Carolina,Kershaw,1.0,Count,45055.0,2787
South Carolina,Lancaster,1.0,Count,45057.0,2790
South Carolina,Laurens,1.0,Count,45059.0,2794
South Carolina,Lee,0.0,Count,45061.0,2800
South Carolina,Lexington,7.0,Count,45063.0,2803
South Carolina,McCormick,1.0,Count,45065.0,2807
South Carolina,Marion,1.0,Count,45067.0,2811
South Carolina,Marlboro,1.0,Count,45069.0,2813
South Carolina,Newberry,1.0,Count,45071.0,2818
South Carolina,Oconee,3.0,Count,45073.0,2822
South Carolina,Orangeburg,3.0,Count,45075.0,2829
South Carolina,Pickens,5.0,Count,45077.0,2834
South Carolina,Richland,21.0,Count,45079.0,2843
South Carolina,Saluda,1.0,Count,45081.0,2846
South Carolina,Spartanburg,4.0,Count,45083.0,2851
South Carolina,Sumter,3.0,Count,45085.0,2855
South Carolina,Union,1.0,Count,45087.0,2860
South Carolina,Williamsburg,1.0,Count,45089.0,2864
South Carolina,York,4.0,Count,45091.0,2867
South Dakota,Aurora,0.0,Count,46003.0,2870
South Dakota,Beadle,1.0,Count,46005.0,2874
South Dakota,Bennett,0.0,Count,46007.0,2876
South Dakota,Bon Homme,0.0,Count,46009.0,2879
South Dakota,Brookings,1.0,Count,46011.0,2882
South Dakota,Brown,1.0,Count,46013.0,2885
South Dakota,Brule,1.0,Count,46015.0,2888
South Dakota,Buffalo,0.0,Count,46017.0,2891
South Dakota,Butte,1.0,Count,46019.0,2895
South Dakota,Campbell,1.0,Count,46021.0,2897
South Dakota,Charles Mix,1.0,Count,46023.0,2900
South Dakota,Clark,0.0,Count,46025.0,2901
South Dakota,Clay,3.0,Count,46027.0,2903
South Dakota,Codington,2.0,Count,46029.0,2906
South Dakota,Corson,0.0,Count,46031.0,2907
South Dakota,Custer,1.0,Count,46033.0,2908
South Dakota,Davison,0.0,Count,46035.0,2910
South Dakota,Day,0.0,Count,46037.0,2911
South Dakota,Deuel,0.0,Count,46039.0,2912
South Dakota,Dewey,0.0,Count,46041.0,2914
South Dakota,Douglas,0.0,Count,46043.0,2916
South Dakota,Edmunds,0.0,Count,46045.0,2917
South Dakota,Fall River,1.0,Count,46047.0,2919
South Dakota,Faulk,0.0,Count,46049.0,2921
South Dakota,Grant,1.0,Count,46051.0,2922
South Dakota,Gregory,0.0,Count,46053.0,2923
South Dakota,Haakon,0.0,Count,46055.0,2924
South Dakota,Hamlin,1.0,Count,46057.0,2926
South Dakota,Hand,0.0,Count,46059.0,2928
South Dakota,Hanson,0.0,Count,46061.0,2929
South Dakota,Harding,0.0,Count,46063.0,2931
South Dakota,Hughes,2.0,Count,46065.0,2933
South Dakota,Hutchinson,0.0,Count,46067.0,2934
South Dakota,Hyde,1.0,Count,46069.0,2937
South Dakota,Jackson,0.0,Count,46071.0,2939
South Dakota,Jerauld,1.0,Count,46073.0,2941
South Dakota,Jones,0.0,Count,46075.0,2944
South Dakota,Kingsbury,0.0,Count,46077.0,2945
South Dakota,Lake,0.0,Count,46079.0,2401
South Dakota,Lawrence,4.0,Count,46081.0,2406
South Dakota,Lincoln,0.0,Count,46083.0,2410
South Dakota,Lyman,0.0,Count,46085.0,2417
South Dakota,McCook,0.0,Count,46087.0,2422
South Dakota,McPherson,0.0,Count,46089.0,2426
South Dakota,Marshall,1.0,Count,46091.0,2430
South Dakota,Meade,2.0,Count,46093.0,2442
South Dakota,Mellette,1.0,Count,46095.0,2450
South Dakota,Miner,0.0,Count,46097.0,2456
South Dakota,Minnehaha,4.0,Count,46099.0,2467
South Dakota,Moody,0.0,Count,46101.0,2485
South Dakota,Pennington,4.0,Count,46103.0,2497
South Dakota,Perkins,0.0,Count,46105.0,2502
South Dakota,Potter,0.0,Count,46107.0,2506
South Dakota,Roberts,0.0,Count,46109.0,2511
South Dakota,Sanborn,1.0,Count,46111.0,2514
South Dakota,Shannon,1.0,Count,46113.0,2519
South Dakota,Spink,0.0,Count,46115.0,2523
South Dakota,Stanley,0.0,Count,46117.0,2530
South Dakota,Sully,0.0,Count,46119.0,2535
South Dakota,Todd,0.0,Count,46121.0,2540
South Dakota,Tripp,0.0,Count,46123.0,2546
South Dakota,Turner,1.0,Count,46125.0,2550
South Dakota,Union,0.0,Count,46127.0,2557
South Dakota,Walworth,0.0,Count,46129.0,2561
South Dakota,Yankton,1.0,Count,46135.0,2569
South Dakota,Ziebach,0.0,Count,46137.0,2578
Tennessee,Anderson,1.0,Count,47001.0,2584
Tennessee,Bedford,0.0,Count,47003.0,2593
Tennessee,Benton,0.0,Count,47005.0,2598
Tennessee,Bledsoe,0.0,Count,47007.0,2602
Tennessee,Blount,1.0,Count,47009.0,2622
Tennessee,Bradley,1.0,Count,47011.0,2627
Tennessee,Campbell,0.0,Count,47013.0,2633
Tennessee,Cannon,1.0,Count,47015.0,2638
Tennessee,Carroll,0.0,Count,47017.0,2648
Tennessee,Carter,0.0,Count,47019.0,2654
Tennessee,Cheatham,0.0,Count,47021.0,2660
Tennessee,Chester,0.0,Count,47023.0,2664
Tennessee,Claiborne,1.0,Count,47025.0,2670
Tennessee,Clay,0.0,Count,47027.0,2679
Tennessee,Cocke,0.0,Count,47029.0,2686
Tennessee,Coffee,2.0,Count,47031.0,2689
Tennessee,Crockett,1.0,Count,47033.0,2693
Tennessee,Cumberland,1.0,Count,47035.0,2696
Tennessee,Davidson,9.0,Count,47037.0,2698
Tennessee,Decatur,0.0,Count,47039.0,2705
Tennessee,DeKalb,1.0,Count,47041.0,2710
Tennessee,Dickson,1.0,Count,47043.0,2717
Tennessee,Dyer,1.0,Count,47045.0,2723
Tennessee,Fayette,1.0,Count,47047.0,2726
Tennessee,Fentress,0.0,Count,47049.0,2731
Tennessee,Franklin,0.0,Count,47051.0,2734
Tennessee,Gibson,0.0,Count,47053.0,2739
Tennessee,Giles,1.0,Count,47055.0,2743
Tennessee,Grainger,0.0,Count,47057.0,2748
Tennessee,Greene,3.0,Count,47059.0,2750
Tennessee,Grundy,0.0,Count,47061.0,2754
Tennessee,Hamblen,1.0,Count,47063.0,2757
Tennessee,Hamilton,5.0,Count,47065.0,2761
Tennessee,Hancock,0.0,Count,47067.0,2766
Tennessee,Hardeman,0.0,Count,47069.0,2770
Tennessee,Hardin,1.0,Count,47071.0,2773
Tennessee,Hawkins,1.0,Count,47073.0,2779
Tennessee,Haywood,0.0,Count,47075.0,2781
Tennessee,Henderson,1.0,Count,47077.0,2786
Tennessee,Henry,1.0,Count,47079.0,2789
Tennessee,Hickman,1.0,Count,47081.0,2792
Tennessee,Houston,0.0,Count,47083.0,2796
Tennessee,Humphreys,0.0,Count,47085.0,2798
Tennessee,Jackson,0.0,Count,47087.0,2801
Tennessee,Jefferson,2.0,Count,47089.0,2804
Tennessee,Johnson,4.0,Count,47091.0,2808
Tennessee,Knox,6.0,Count,47093.0,2814
Tennessee,Lake,0.0,Count,47095.0,2817
Tennessee,Lauderdale,0.0,Count,47097.0,2821
Tennessee,Lawrence,2.0,Count,47099.0,2823
Tennessee,Lewis,1.0,Count,47101.0,2825
Tennessee,Lincoln,0.0,Count,47103.0,2828
Tennessee,Loudon,0.0,Count,47105.0,2830
Tennessee,McMinn,1.0,Count,47107.0,2833
Tennessee,McNairy,0.0,Count,47109.0,2836
Tennessee,Macon,1.0,Count,47111.0,2839
Tennessee,Madison,2.0,Count,47113.0,2841
Tennessee,Marion,0.0,Count,47115.0,2844
Tennessee,Marshall,1.0,Count,47117.0,2848
Tennessee,Maury,2.0,Count,47119.0,2850
Tennessee,Meigs,0.0,Count,47121.0,2854
Tennessee,Monroe,0.0,Count,47123.0,2857
Tennessee,Montgomery,2.0,Count,47125.0,2859
Tennessee,Moore,0.0,Count,47127.0,2863
Tennessee,Morgan,1.0,Count,47129.0,2866
Tennessee,Obion,1.0,Count,47131.0,2872
Tennessee,Overton,1.0,Count,47133.0,2875
Tennessee,Perry,1.0,Count,47135.0,2878
Tennessee,Pickett,0.0,Count,47137.0,2881
Tennessee,Polk,0.0,Count,47139.0,2883
Tennessee,Putnam,1.0,Count,47141.0,2890
Tennessee,Rhea,1.0,Count,47143.0,2893
Tennessee,Roane,0.0,Count,47145.0,2001
Tennessee,Robertson,1.0,Count,47147.0,2011
Tennessee,Rutherford,3.0,Count,47149.0,2015
Tennessee,Scott,0.0,Count,47151.0,2020
Tennessee,Sequatchie,0.0,Count,47153.0,2025
Tennessee,Sevier,2.0,Count,47155.0,2030
Tennessee,Shelby,9.0,Count,47157.0,2033
Tennessee,Smith,1.0,Count,47159.0,2037
Tennessee,Stewart,0.0,Count,47161.0,2041
Tennessee,Sullivan,3.0,Count,47163.0,2046
Tennessee,Sumner,1.0,Count,47165.0,2050
Tennessee,Tipton,1.0,Count,47167.0,2055
Tennessee,Trousdale,0.0,Count,47169.0,2062
Tennessee,Unicoi,1.0,Count,47171.0,2069
Tennessee,Union,0.0,Count,47173.0,2073
Tennessee,Van Buren,0.0,Count,47175.0,2077
Tennessee,Warren,1.0,Count,47177.0,2081
Tennessee,Washington,4.0,Count,47179.0,2085
Tennessee,Wayne,0.0,Count,47181.0,2089
Tennessee,Weakley,1.0,Count,47183.0,2096
Tennessee,White,1.0,Count,47185.0,2100
Tennessee,Williamson,3.0,Count,47187.0,2105
Tennessee,Wilson,1.0,Count,47189.0,2111
Texas,Anderson,0.0,Count,48001.0,2113
Texas,Andrews,0.0,Count,48003.0,2117
Texas,Angelina,0.0,Count,48005.0,2124
Texas,Aransas,1.0,Count,48007.0,2162
Texas,Archer,0.0,Count,48009.0,2168
Texas,Armstrong,0.0,Count,48011.0,2172
Texas,Atascosa,0.0,Count,48013.0,2173
Texas,Austin,0.0,Count,48015.0,2177
Texas,Bailey,0.0,Count,48017.0,2179
Texas,Bandera,0.0,Count,48019.0,2183
Texas,Bastrop,2.0,Count,48021.0,2190
Texas,Baylor,0.0,Count,48023.0,2192
Texas,Bee,0.0,Count,48025.0,2196
Texas,Bell,3.0,Count,48027.0,2198
Texas,Bexar,18.0,Count,48029.0,2203
Texas,Blanco,0.0,Count,48031.0,2207
Texas,Borden,0.0,Count,48033.0,2212
Texas,Bosque,0.0,Count,48035.0,2216
Texas,Bowie,1.0,Count,48037.0,2224
Texas,Brazoria,1.0,Count,48039.0,2240
Texas,Brazos,1.0,Count,48041.0,2253
Texas,Brewster,0.0,Count,48043.0,2262
Texas,Briscoe,0.0,Count,48045.0,2269
Texas,Brooks,0.0,Count,48047.0,2279
Texas,Brown,1.0,Count,48049.0,2296
Texas,Burleson,0.0,Count,48051.0,2304
Texas,Burnet,0.0,Count,48053.0,2312
Texas,Caldwell,1.0,Count,48055.0,2320
Texas,Calhoun,0.0,Count,48057.0,2327
Texas,Callahan,1.0,Count,48059.0,2331
Texas,Cameron,2.0,Count,48061.0,2359
Texas,Camp,0.0,Count,48063.0,2373
Texas,Carson,0.0,Count,48065.0,2377
Texas,Cass,0.0,Count,48067.0,2382
Texas,Castro,0.0,Count,48069.0,2386
Texas,Chambers,0.0,Count,48071.0,2395
Texas,Cherokee,1.0,Count,48073.0,2400
Texas,Childress,0.0,Count,48075.0,2405
Texas,Clay,1.0,Count,48077.0,2409
Texas,Cochran,0.0,Count,48079.0,2413
Texas,Coke,0.0,Count,48081.0,2418
Texas,Coleman,0.0,Count,48083.0,2423
Texas,Collin,4.0,Count,48085.0,2429
Texas,Collingsworth,0.0,Count,48087.0,2434
Texas,Colorado,0.0,Count,48089.0,2441
Texas,Comal,1.0,Count,48091.0,2449
Texas,Comanche,0.0,Count,48093.0,2455
Texas,Concho,0.0,Count,48095.0,2458
Texas,Cooke,0.0,Count,48097.0,2463
Texas,Coryell,0.0,Count,48099.0,2469
Texas,Cottle,0.0,Count,48101.0,2473
Texas,Crane,0.0,Count,48103.0,2478
Texas,Crockett,0.0,Count,48105.0,2483
Texas,Crosby,0.0,Count,48107.0,2487
Texas,Culberson,0.0,Count,48109.0,2491
Texas,Dallam,0.0,Count,48111.0,2498
Texas,Dallas,9.0,Count,48113.0,2507
Texas,Dawson,0.0,Count,48115.0,2512
Texas,Deaf Smith,1.0,Count,48117.0,2515
Texas,Delta,0.0,Count,48119.0,2524
Texas,Denton,4.0,Count,48121.0,2532
Texas,DeWitt,1.0,Count,48123.0,2538
Texas,Dickens,0.0,Count,48125.0,2542
Texas,Dimmit,0.0,Count,48127.0,2548
Texas,Donley,0.0,Count,48129.0,2551
Texas,Duval,0.0,Count,48131.0,2556
Texas,Eastland,0.0,Count,48133.0,2562
Texas,Ector,0.0,Count,48135.0,2568
Texas,Edwards,0.0,Count,48137.0,2574
Texas,Ellis,1.0,Count,48139.0,2579
Texas,El Paso,13.0,Count,48141.0,2588
Texas,Erath,0.0,Count,48143.0,2597
Texas,Falls,0.0,Count,48145.0,2601
Texas,Fannin,0.0,Count,48147.0,2621
Texas,Fayette,1.0,Count,48149.0,2624
Texas,Fisher,0.0,Count,48151.0,2628
Texas,Floyd,0.0,Count,48153.0,2630
Texas,Foard,0.0,Count,48155.0,2002
Texas,Fort Bend,2.0,Count,48157.0,2009
Texas,Franklin,2.0,Count,48159.0,2016
Texas,Freestone,0.0,Count,48161.0,2022
Texas,Frio,0.0,Count,48163.0,2028
Texas,Gaines,0.0,Count,48165.0,2032
Texas,Galveston,4.0,Count,48167.0,2059
Texas,Garza,0.0,Count,48169.0,2060
Texas,Gillespie,1.0,Count,48171.0,2066
Texas,Glasscock,0.0,Count,48173.0,2072
Texas,Goliad,0.0,Count,48175.0,2079
Texas,Gonzales,0.0,Count,48177.0,2086
Texas,Gray,0.0,Count,48179.0,2088
Texas,Grayson,2.0,Count,48181.0,2094
Texas,Gregg,1.0,Count,48183.0,2101
Texas,Grimes,1.0,Count,48185.0,2108
Texas,Guadalupe,3.0,Count,48187.0,2116
Texas,Hale,0.0,Count,48189.0,2120
Texas,Hall,0.0,Count,48191.0,2125
Texas,Hamilton,0.0,Count,48193.0,2128
Texas,Hansford,0.0,Count,48195.0,2132
Texas,Hardeman,0.0,Count,48197.0,2137
Texas,Hardin,0.0,Count,48199.0,2142
Texas,Harris,9.0,Count,48201.0,2149
Texas,Harrison,0.0,Count,48203.0,2157
Texas,Hartley,0.0,Count,48205.0,2160
Texas,Haskell,0.0,Count,48207.0,2163
Texas,Hays,5.0,Count,48209.0,2166
Texas,Hemphill,0.0,Count,48211.0,2171
Texas,Henderson,1.0,Count,48213.0,2178
Texas,Hidalgo,1.0,Count,48215.0,2188
Texas,Hill,0.0,Count,48217.0,2201
Texas,Hockley,0.0,Count,48219.0,2208
Texas,Hood,0.0,Count,48221.0,2213
Texas,Hopkins,1.0,Count,48223.0,2221
Texas,Houston,0.0,Count,48225.0,2228
Texas,Howard,0.0,Count,48227.0,2231
Texas,Hudspeth,0.0,Count,48229.0,2241
Texas,Hunt,1.0,Count,48231.0,2246
Texas,Hutchinson,0.0,Count,48233.0,2249
Texas,Irion,0.0,Count,48235.0,2255
Texas,Jack,0.0,Count,48237.0,2256
Texas,Jackson,0.0,Count,48239.0,2264
Texas,Jasper,1.0,Count,48241.0,2271
Texas,Jeff Davis,0.0,Count,48243.0,2275
Texas,Jefferson,2.0,Count,48245.0,2285
Texas,Jim Hogg,0.0,Count,48247.0,2288
Texas,Jim Wells,0.0,Count,48249.0,2294
Texas,Johnson,1.0,Count,48251.0,2299
Texas,Jones,0.0,Count,48253.0,2301
Texas,Karnes,0.0,Count,48255.0,2307
Texas,Kaufman,0.0,Count,48257.0,2314
Texas,Kendall,2.0,Count,48259.0,2319
Texas,Kenedy,0.0,Count,48261.0,2330
Texas,Kent,0.0,Count,48263.0,2335
Texas,Kerr,1.0,Count,48265.0,2337
Texas,Kimble,0.0,Count,48267.0,2339
Texas,King,0.0,Count,48269.0,2342
Texas,Kinney,1.0,Count,48271.0,2347
Texas,Kleberg,0.0,Count,48273.0,2358
Texas,Knox,0.0,Count,48275.0,2364
Texas,Lamar,1.0,Count,48277.0,2371
Texas,Lamb,1.0,Count,48279.0,2376
Texas,Lampasas,1.0,Count,48281.0,2381
Texas,La Salle,0.0,Count,48283.0,2388
Texas,Lavaca,0.0,Count,48285.0,2392
Texas,Lee,0.0,Count,48287.0,2398
Texas,Leon,0.0,Count,48289.0,2402
Texas,Liberty,0.0,Count,48291.0,2404
Texas,Limestone,0.0,Count,48293.0,2408
Texas,Lipscomb,0.0,Count,48295.0,2412
Texas,Live Oak,0.0,Count,48297.0,2416
Texas,Llano,0.0,Count,48299.0,2421
Texas,Loving,0.0,Count,48301.0,2424
Texas,Lubbock,3.0,Count,48303.0,2428
Texas,Lynn,0.0,Count,48305.0,2438
Texas,McCulloch,0.0,Count,48307.0,2452
Texas,McLennan,2.0,Count,48309.0,2477
Texas,McMullen,0.0,Count,48311.0,2494
Texas,Madison,0.0,Count,48313.0,2526
Texas,Marion,0.0,Count,48315.0,2547
Texas,Martin,0.0,Count,48317.0,2564
Texas,Mason,0.0,Count,48319.0,2570
Texas,Matagorda,0.0,Count,48321.0,2637
Texas,Maverick,0.0,Count,48323.0,2649
Texas,Medina,0.0,Count,48325.0,2652
Texas,Menard,0.0,Count,48327.0,2655
Texas,Midland,2.0,Count,48329.0,2657
Texas,Milam,0.0,Count,48331.0,2659
Texas,Mills,0.0,Count,48333.0,2663
Texas,Mitchell,0.0,Count,48335.0,2666
Texas,Montague,0.0,Count,48337.0,2669
Texas,Montgomery,2.0,Count,48339.0,2682
Texas,Moore,1.0,Count,48341.0,2683
Texas,Morris,0.0,Count,48343.0,2688
Texas,Motley,0.0,Count,48345.0,2692
Texas,Nacogdoches,1.0,Count,48347.0,2701
Texas,Navarro,1.0,Count,48349.0,2706
Texas,Newton,0.0,Count,48351.0,2711
Texas,Nolan,0.0,Count,48353.0,2714
Texas,Nueces,4.0,Count,48355.0,2194
Texas,Ochiltree,0.0,Count,48357.0,2204
Texas,Oldham,0.0,Count,48359.0,2210
Texas,Orange,0.0,Count,48361.0,2214
Texas,Palo Pinto,0.0,Count,48363.0,2220
Texas,Panola,0.0,Count,48365.0,2227
Texas,Parker,0.0,Count,48367.0,2229
Texas,Parmer,0.0,Count,48369.0,2235
Texas,Pecos,0.0,Count,48371.0,2239
Texas,Polk,1.0,Count,48373.0,2243
Texas,Potter,1.0,Count,48375.0,2247
Texas,Presidio,0.0,Count,48377.0,2261
Texas,Rains,0.0,Count,48379.0,2268
Texas,Randall,0.0,Count,48381.0,2274
Texas,Reagan,0.0,Count,48383.0,2280
Texas,Real,0.0,Count,48385.0,2283
Texas,Red River,0.0,Count,48387.0,2295
Texas,Reeves,0.0,Count,48389.0,2308
Texas,Refugio,0.0,Count,48391.0,2334
Texas,Roberts,0.0,Count,48393.0,2348
Texas,Robertson,0.0,Count,48395.0,2353
Texas,Rockwall,0.0,Count,48397.0,2355
Texas,Runnels,0.0,Count,48399.0,2361
Texas,Rusk,0.0,Count,48401.0,2367
Texas,Sabine,0.0,Count,48403.0,2370
Texas,San Augustine,0.0,Count,48405.0,2380
Texas,San Jacinto,0.0,Count,48407.0,2387
Texas,San Patricio,0.0,Count,48409.0,2415
Texas,San Saba,0.0,Count,48411.0,2435
Texas,Schleicher,0.0,Count,48413.0,2437
Texas,Scurry,0.0,Count,48415.0,2443
Texas,Shackelford,0.0,Count,48417.0,2445
Texas,Shelby,0.0,Count,48419.0,2448
Texas,Sherman,0.0,Count,48421.0,2453
Texas,Smith,3.0,Count,48423.0,2465
Texas,Somervell,0.0,Count,48425.0,2470
Texas,Starr,0.0,Count,48427.0,2474
Texas,Stephens,0.0,Count,48429.0,2480
Texas,Sterling,0.0,Count,48431.0,2481
Texas,Stonewall,0.0,Count,48433.0,2486
Texas,Sutton,0.0,Count,48435.0,2490
Texas,Swisher,0.0,Count,48437.0,2495
Texas,Tarrant,12.0,Count,48439.0,2500
Texas,Taylor,1.0,Count,48441.0,2508
Texas,Terrell,0.0,Count,48443.0,2518
Texas,Terry,0.0,Count,48445.0,2522
Texas,Throckmorton,0.0,Count,48447.0,2525
Texas,Titus,0.0,Count,48449.0,2531
Texas,Tom Green,1.0,Count,48451.0,2536
Texas,Travis,17.0,Count,48453.0,2543
Texas,Trinity,0.0,Count,48455.0,2553
Texas,Tyler,0.0,Count,48457.0,2560
Texas,Upshur,0.0,Count,48459.0,2566
Texas,Upton,0.0,Count,48461.0,2572
Texas,Uvalde,0.0,Count,48463.0,2576
Texas,Val Verde,0.0,Count,48465.0,2582
Texas,Van Zandt,0.0,Count,48467.0,2586
Texas,Victoria,1.0,Count,48469.0,2595
Texas,Walker,1.0,Count,48471.0,2603
Texas,Waller,0.0,Count,48473.0,2606
Texas,Ward,0.0,Count,48475.0,2610
Texas,Washington,1.0,Count,48477.0,2613
Texas,Webb,1.0,Count,48479.0,2616
Texas,Wharton,1.0,Count,48481.0,2618
Texas,Wheeler,0.0,Count,48483.0,2623
Texas,Wichita,3.0,Count,48485.0,2632
Texas,Wilbarger,1.0,Count,48487.0,2634
Texas,Willacy,0.0,Count,48489.0,2639
Texas,Williamson,8.0,Count,48491.0,2640
Texas,Wilson,0.0,Count,48493.0,2641
Texas,Winkler,0.0,Count,48495.0,2642
Texas,Wise,0.0,Count,48497.0,2643
Texas,Wood,1.0,Count,48499.0,2644
Texas,Yoakum,0.0,Count,48501.0,2645
Texas,Young,0.0,Count,48503.0,2646
Texas,Zapata,0.0,Count,48505.0,2650
Texas,Zavala,0.0,Count,48507.0,2651
Utah,Beaver,0.0,Count,49001.0,2653
Utah,Box Elder,0.0,Count,49003.0,2658
Utah,Cache,3.0,Count,49005.0,2661
Utah,Carbon,1.0,Count,49007.0,2665
Utah,Daggett,0.0,Count,49009.0,2668
Utah,Davis,3.0,Count,49011.0,2671
Utah,Duchesne,1.0,Count,49013.0,2672
Utah,Emery,0.0,Count,49015.0,2673
Utah,Garfield,2.0,Count,49017.0,2674
Utah,Grand,1.0,Count,49019.0,2675
Utah,Iron,2.0,Count,49021.0,2676
Utah,Juab,0.0,Count,49023.0,2677
Utah,Kane,1.0,Count,49025.0,2678
Utah,Millard,0.0,Count,49027.0,2680
Utah,Morgan,0.0,Count,49029.0,2681
Utah,Piute,0.0,Count,49031.0,2685
