State,County,WIC redemptions per capita (% change) 2011-16 (PCH_PC_WIC_REDEMP_11_16),Units,FIPS,FID
Oklahoma,Pushmataha,-10.553136825561523,% change,40127,2362
Oklahoma,Roger Mills,nan,% change,40129,2369
Oklahoma,Rogers,-23.996212005615234,% change,40131,2374
Oklahoma,Seminole,-34.48912811279297,% change,40133,2384
Oklahoma,Sequoyah,-26.690786361694336,% change,40135,2391
Oklahoma,Stephens,67.18736267089844,% change,40137,2396
Oklahoma,Texas,-0.8002306818962097,% change,40139,2003
Oklahoma,Tillman,nan,% change,40141,2005
Oklahoma,Tulsa,-27.583457946777344,% change,40143,2008
Oklahoma,Wagoner,nan,% change,40145,2014
Oklahoma,Washington,-38.97391891479492,% change,40147,2018
Oklahoma,Washita,nan,% change,40149,2023
Oklahoma,Woods,nan,% change,40151,2029
Oklahoma,Woodward,nan,% change,40153,2035
Oregon,Baker,-23.22734832763672,% change,41001,2044
Oregon,Benton,-8.438899040222168,% change,41003,2053
Oregon,Clackamas,-23.707834243774414,% change,41005,2058
Oregon,Clatsop,-28.568151473999023,% change,41007,2064
Oregon,Columbia,10.617301940917969,% change,41009,2070
Oregon,Coos,-12.969559669494629,% change,41011,2083
Oregon,Crook,nan,% change,41013,2092
Oregon,Curry,-17.33362579345703,% change,41015,2098
Oregon,Deschutes,-29.479591369628906,% change,41017,2109
Oregon,Douglas,-8.28621768951416,% change,41019,2115
Oregon,Gilliam,nan,% change,41021,2121
Oregon,Grant,nan,% change,41023,2130
Oregon,Harney,nan,% change,41025,2134
Oregon,Hood River,-40.90757369995117,% change,41027,2138
Oregon,Jackson,-16.196271896362305,% change,41029,2139
Oregon,Jefferson,nan,% change,41031,2143
Oregon,Josephine,-15.025031089782715,% change,41033,2152
Oregon,Klamath,-3.9320921897888184,% change,41035,2155
Oregon,Lake,nan,% change,41037,2159
Oregon,Lane,-8.673148155212402,% change,41039,2170
Oregon,Lincoln,-18.908935546875,% change,41041,2174
Oregon,Linn,-7.87455415725708,% change,41043,2181
Oregon,Malheur,-11.240419387817383,% change,41045,2185
Oregon,Marion,-21.583005905151367,% change,41047,2200
Oregon,Morrow,-7.278602123260498,% change,41049,2209
Oregon,Multnomah,-22.337003707885742,% change,41051,2218
Oregon,Polk,-24.688705444335938,% change,41053,2223
Oregon,Sherman,nan,% change,41055,2232
Oregon,Tillamook,-4.222567558288574,% change,41057,2242
Oregon,Umatilla,-13.104462623596191,% change,41059,2251
Oregon,Union,-21.72197723388672,% change,41061,2257
Oregon,Wallowa,nan,% change,41063,2263
Oregon,Wasco,-90.28072357177734,% change,41065,2267
Oregon,Washington,-22.8426570892334,% change,41067,2272
Oregon,Wheeler,nan,% change,41069,2277
Oregon,Yamhill,-29.19760513305664,% change,41071,2284
Pennsylvania,Adams,-8.591531753540039,% change,42001,2292
Pennsylvania,Allegheny,-10.74311351776123,% change,42003,2302
Pennsylvania,Armstrong,5.449934959411621,% change,42005,2309
Pennsylvania,Beaver,-3.975902557373047,% change,42007,2321
Pennsylvania,Bedford,-3.937974214553833,% change,42009,2324
Pennsylvania,Berks,-5.080252647399902,% change,42011,2326
Pennsylvania,Blair,-12.183130264282227,% change,42013,2328
Pennsylvania,Bradford,0.7238194346427917,% change,42015,2333
Pennsylvania,Bucks,-7.172013759613037,% change,42017,2336
Pennsylvania,Butler,-20.756898880004883,% change,42019,2338
Pennsylvania,Cambria,-5.982194423675537,% change,42021,2341
Pennsylvania,Cameron,nan,% change,42023,2343
Pennsylvania,Carbon,-1.8551987409591675,% change,42025,2349
Pennsylvania,Centre,-12.81342887878418,% change,42027,2354
Pennsylvania,Chester,-4.588129043579102,% change,42029,2360
Pennsylvania,Clarion,4.361576557159424,% change,42031,2366
Pennsylvania,Clearfield,4.273069858551025,% change,42033,2372
Pennsylvania,Clinton,-11.687234878540039,% change,42035,2379
Pennsylvania,Columbia,4.918416976928711,% change,42037,2385
Pennsylvania,Crawford,-12.301548957824707,% change,42039,2389
Pennsylvania,Cumberland,25.289953231811523,% change,42041,2397
Pennsylvania,Dauphin,3.632812261581421,% change,42043,2403
Pennsylvania,Delaware,-10.089462280273438,% change,42045,2414
Pennsylvania,Elk,5.893667221069336,% change,42047,2420
Pennsylvania,Erie,-1.6255756616592407,% change,42049,2425
Pennsylvania,Fayette,-14.582575798034668,% change,42051,2431
Pennsylvania,Forest,nan,% change,42053,2436
Pennsylvania,Franklin,-6.883227825164795,% change,42055,2439
Pennsylvania,Fulton,nan,% change,42057,2446
Pennsylvania,Greene,5.161283493041992,% change,42059,2447
Pennsylvania,Huntingdon,0.693114161491394,% change,42061,2454
Pennsylvania,Indiana,-13.123556137084961,% change,42063,2459
Pennsylvania,Jefferson,-23.685110092163086,% change,42065,2462
Pennsylvania,Juniata,nan,% change,42067,2466
Pennsylvania,Lackawanna,16.10297203063965,% change,42069,2471
Pennsylvania,Lancaster,-9.913532257080078,% change,42071,2482
Pennsylvania,Lawrence,-4.034785747528076,% change,42073,2488
Pennsylvania,Lebanon,4.546121120452881,% change,42075,2492
Pennsylvania,Lehigh,-0.5968749523162842,% change,42077,2496
Pennsylvania,Luzerne,12.821825981140137,% change,42079,2501
Pennsylvania,Lycoming,-0.9060250520706177,% change,42081,2505
Pennsylvania,McKean,-10.01171875,% change,42083,2509
Pennsylvania,Mercer,-10.274700164794922,% change,42085,2513
Pennsylvania,Mifflin,14.17297077178955,% change,42087,2517
Pennsylvania,Monroe,19.427024841308594,% change,42089,2521
Pennsylvania,Montgomery,-26.36602783203125,% change,42091,2528
Pennsylvania,Montour,nan,% change,42093,2533
Pennsylvania,Northampton,-18.977046966552734,% change,42095,2537
Pennsylvania,Northumberland,-25.80324935913086,% change,42097,2544
Pennsylvania,Perry,11.365987777709961,% change,42099,2554
Pennsylvania,Philadelphia,-13.317367553710938,% change,42101,2563
Pennsylvania,Pike,2.1564035415649414,% change,42103,2571
Pennsylvania,Potter,-7.094028472900391,% change,42105,2575
Pennsylvania,Schuylkill,-0.955112874507904,% change,42107,2581
Pennsylvania,Snyder,16.71690559387207,% change,42109,2583
Pennsylvania,Somerset,0.3931457996368408,% change,42111,2589
Pennsylvania,Sullivan,nan,% change,42113,2293
Pennsylvania,Susquehanna,-13.77886962890625,% change,42115,2298
Pennsylvania,Tioga,-2.613917350769043,% change,42117,2305
Pennsylvania,Union,-7.351438999176025,% change,42119,2313
Pennsylvania,Venango,-9.559170722961426,% change,42121,2316
Pennsylvania,Warren,9.161455154418945,% change,42123,2322
Pennsylvania,Washington,0.11318813264369965,% change,42125,2346
Pennsylvania,Wayne,-24.73356819152832,% change,42127,2363
Pennsylvania,Westmoreland,-10.17498779296875,% change,42129,2394
Pennsylvania,Wyoming,361.24432373046875,% change,42131,2407
Pennsylvania,York,-6.0679192543029785,% change,42133,2419
Rhode Island,Bristol,nan,% change,44001,2433
Rhode Island,Kent,-5.739340305328369,% change,44003,2444
Rhode Island,Newport,-14.668784141540527,% change,44005,2460
Rhode Island,Providence,3.8894827365875244,% change,44007,2475
Rhode Island,Washington,-0.4385988414287567,% change,44009,2484
South Carolina,Abbeville,nan,% change,45001,2489
South Carolina,Aiken,-4.570372581481934,% change,45003,2503
South Carolina,Allendale,nan,% change,45005,2527
South Carolina,Anderson,4.765334129333496,% change,45007,2559
South Carolina,Bamberg,nan,% change,45009,2592
South Carolina,Barnwell,-12.340998649597168,% change,45011,2605
South Carolina,Beaufort,-18.45130157470703,% change,45013,2626
South Carolina,Berkeley,-22.14743995666504,% change,45015,2631
South Carolina,Calhoun,nan,% change,45017,2635
South Carolina,Charleston,-27.537757873535156,% change,45019,2691
South Carolina,Cherokee,-0.21895277500152588,% change,45021,2700
South Carolina,Chester,-2.367166757583618,% change,45023,2704
South Carolina,Chesterfield,-4.990743637084961,% change,45025,2708
South Carolina,Clarendon,-16.134878158569336,% change,45027,2715
South Carolina,Colleton,-0.5062509775161743,% change,45029,2718
South Carolina,Darlington,10.555767059326172,% change,45031,2721
South Carolina,Dillon,6.293374538421631,% change,45033,2725
South Carolina,Dorchester,-16.604713439941406,% change,45035,2730
South Carolina,Edgefield,nan,% change,45037,2735
South Carolina,Fairfield,nan,% change,45039,2738
South Carolina,Florence,-1.8711992502212524,% change,45041,2742
South Carolina,Georgetown,-14.096261978149414,% change,45043,2752
South Carolina,Greenville,-19.478389739990234,% change,45045,2759
South Carolina,Greenwood,-8.306800842285156,% change,45047,2764
South Carolina,Hampton,-1.186358094215393,% change,45049,2767
South Carolina,Horry,-8.317030906677246,% change,45051,2774
South Carolina,Jasper,-5.057764053344727,% change,45053,2783
South Carolina,Kershaw,-8.686354637145996,% change,45055,2787
South Carolina,Lancaster,-6.282433032989502,% change,45057,2790
South Carolina,Laurens,-4.486347198486328,% change,45059,2794
South Carolina,Lee,nan,% change,45061,2800
South Carolina,Lexington,-2.082366943359375,% change,45063,2803
South Carolina,McCormick,nan,% change,45065,2807
South Carolina,Marion,-5.557154178619385,% change,45067,2811
South Carolina,Marlboro,4.897032737731934,% change,45069,2813
South Carolina,Newberry,5.598653316497803,% change,45071,2818
South Carolina,Oconee,-7.428256034851074,% change,45073,2822
South Carolina,Orangeburg,-19.07364273071289,% change,45075,2829
South Carolina,Pickens,11.957450866699219,% change,45077,2834
South Carolina,Richland,-4.894286155700684,% change,45079,2843
South Carolina,Saluda,nan,% change,45081,2846
South Carolina,Spartanburg,-12.230835914611816,% change,45083,2851
South Carolina,Sumter,-2.5248260498046875,% change,45085,2855
South Carolina,Union,nan,% change,45087,2860
South Carolina,Williamsburg,-14.426219940185547,% change,45089,2864
South Carolina,York,-5.862484455108643,% change,45091,2867
South Dakota,Aurora,nan,% change,46003,2870
South Dakota,Beadle,nan,% change,46005,2874
South Dakota,Bennett,nan,% change,46007,2876
South Dakota,Bon Homme,-49.2415657043457,% change,46009,2879
South Dakota,Brookings,nan,% change,46011,2882
South Dakota,Brown,-10.3573637008667,% change,46013,2885
South Dakota,Brule,nan,% change,46015,2888
South Dakota,Buffalo,nan,% change,46017,2891
South Dakota,Butte,nan,% change,46019,2895
South Dakota,Campbell,nan,% change,46021,2897
South Dakota,Charles Mix,2.3178138732910156,% change,46023,2900
South Dakota,Clark,nan,% change,46025,2901
South Dakota,Clay,nan,% change,46027,2903
South Dakota,Codington,nan,% change,46029,2906
South Dakota,Corson,nan,% change,46031,2907
South Dakota,Custer,nan,% change,46033,2908
South Dakota,Davison,nan,% change,46035,2910
South Dakota,Day,nan,% change,46037,2911
South Dakota,Deuel,nan,% change,46039,2912
South Dakota,Dewey,nan,% change,46041,2914
South Dakota,Douglas,nan,% change,46043,2916
South Dakota,Edmunds,nan,% change,46045,2917
South Dakota,Fall River,nan,% change,46047,2919
South Dakota,Faulk,nan,% change,46049,2921
South Dakota,Grant,nan,% change,46051,2922
South Dakota,Gregory,-57.648460388183594,% change,46053,2923
South Dakota,Haakon,nan,% change,46055,2924
South Dakota,Hamlin,-43.343624114990234,% change,46057,2926
South Dakota,Hand,nan,% change,46059,2928
South Dakota,Hanson,nan,% change,46061,2929
South Dakota,Harding,nan,% change,46063,2931
South Dakota,Hughes,nan,% change,46065,2933
South Dakota,Hutchinson,-5.964090824127197,% change,46067,2934
South Dakota,Hyde,nan,% change,46069,2937
South Dakota,Jackson,nan,% change,46071,2939
South Dakota,Jerauld,nan,% change,46073,2941
South Dakota,Jones,nan,% change,46075,2944
South Dakota,Kingsbury,nan,% change,46077,2945
South Dakota,Lake,nan,% change,46079,2401
South Dakota,Lawrence,-29.791061401367188,% change,46081,2406
South Dakota,Lincoln,-11.083281517028809,% change,46083,2410
South Dakota,Lyman,-23.001018524169922,% change,46085,2417
South Dakota,McCook,nan,% change,46087,2422
South Dakota,McPherson,nan,% change,46089,2426
South Dakota,Marshall,nan,% change,46091,2430
South Dakota,Meade,-46.26410675048828,% change,46093,2442
South Dakota,Mellette,nan,% change,46095,2450
South Dakota,Miner,nan,% change,46097,2456
South Dakota,Minnehaha,-8.521215438842773,% change,46099,2467
South Dakota,Moody,nan,% change,46101,2485
South Dakota,Pennington,-27.309911727905273,% change,46103,2497
South Dakota,Perkins,nan,% change,46105,2502
South Dakota,Potter,nan,% change,46107,2506
South Dakota,Roberts,nan,% change,46109,2511
South Dakota,Sanborn,nan,% change,46111,2514
South Dakota,Shannon,nan,% change,46113,2519
South Dakota,Spink,nan,% change,46115,2523
South Dakota,Stanley,nan,% change,46117,2530
South Dakota,Sully,nan,% change,46119,2535
South Dakota,Todd,-39.58373260498047,% change,46121,2540
South Dakota,Tripp,nan,% change,46123,2546
South Dakota,Turner,-20.686317443847656,% change,46125,2550
South Dakota,Union,-35.17399215698242,% change,46127,2557
South Dakota,Walworth,nan,% change,46129,2561
South Dakota,Yankton,nan,% change,46135,2569
South Dakota,Ziebach,nan,% change,46137,2578
Tennessee,Anderson,-7.8377461433410645,% change,47001,2584
Tennessee,Bedford,-18.016462326049805,% change,47003,2593
Tennessee,Benton,0.6963139772415161,% change,47005,2598
Tennessee,Bledsoe,nan,% change,47007,2602
Tennessee,Blount,-2.206835985183716,% change,47009,2622
Tennessee,Bradley,-4.645942211151123,% change,47011,2627
Tennessee,Campbell,1.203159213066101,% change,47013,2633
Tennessee,Cannon,nan,% change,47015,2638
Tennessee,Carroll,-11.173089027404785,% change,47017,2648
Tennessee,Carter,-10.543685913085938,% change,47019,2654
Tennessee,Cheatham,-12.504118919372559,% change,47021,2660
Tennessee,Chester,nan,% change,47023,2664
Tennessee,Claiborne,-2.713038206100464,% change,47025,2670
Tennessee,Clay,nan,% change,47027,2679
Tennessee,Cocke,0.22935602068901062,% change,47029,2686
Tennessee,Coffee,-2.648271322250366,% change,47031,2689
Tennessee,Crockett,nan,% change,47033,2693
Tennessee,Cumberland,-4.242343425750732,% change,47035,2696
Tennessee,Davidson,-6.4155707359313965,% change,47037,2698
Tennessee,Decatur,-8.671954154968262,% change,47039,2705
Tennessee,DeKalb,-10.575108528137207,% change,47041,2710
Tennessee,Dickson,-13.817333221435547,% change,47043,2717
Tennessee,Dyer,0.3047400414943695,% change,47045,2723
Tennessee,Fayette,-11.668706893920898,% change,47047,2726
Tennessee,Fentress,2.500019073486328,% change,47049,2731
Tennessee,Franklin,-5.878668785095215,% change,47051,2734
Tennessee,Gibson,-8.014887809753418,% change,47053,2739
Tennessee,Giles,5.9387006759643555,% change,47055,2743
Tennessee,Grainger,16.833200454711914,% change,47057,2748
Tennessee,Greene,5.618640422821045,% change,47059,2750
Tennessee,Grundy,nan,% change,47061,2754
Tennessee,Hamblen,9.398362159729004,% change,47063,2757
Tennessee,Hamilton,-14.589676856994629,% change,47065,2761
Tennessee,Hancock,nan,% change,47067,2766
Tennessee,Hardeman,-5.634053707122803,% change,47069,2770
Tennessee,Hardin,15.102456092834473,% change,47071,2773
Tennessee,Hawkins,0.7151651382446289,% change,47073,2779
Tennessee,Haywood,nan,% change,47075,2781
Tennessee,Henderson,-5.910775184631348,% change,47077,2786
Tennessee,Henry,-0.7529821395874023,% change,47079,2789
Tennessee,Hickman,nan,% change,47081,2792
Tennessee,Houston,nan,% change,47083,2796
Tennessee,Humphreys,-18.65584945678711,% change,47085,2798
Tennessee,Jackson,nan,% change,47087,2801
Tennessee,Jefferson,-12.872695922851562,% change,47089,2804
Tennessee,Johnson,nan,% change,47091,2808
Tennessee,Knox,1.1212488412857056,% change,47093,2814
Tennessee,Lake,nan,% change,47095,2817
Tennessee,Lauderdale,-9.553771018981934,% change,47097,2821
Tennessee,Lawrence,-16.94005584716797,% change,47099,2823
Tennessee,Lewis,nan,% change,47101,2825
Tennessee,Lincoln,-12.842613220214844,% change,47103,2828
Tennessee,Loudon,-12.156319618225098,% change,47105,2830
Tennessee,McMinn,-5.541196346282959,% change,47107,2833
Tennessee,McNairy,nan,% change,47109,2836
Tennessee,Macon,-5.853577136993408,% change,47111,2839
Tennessee,Madison,1.1182031631469727,% change,47113,2841
Tennessee,Marion,48.63724136352539,% change,47115,2844
Tennessee,Marshall,-11.748805046081543,% change,47117,2848
Tennessee,Maury,-22.73215103149414,% change,47119,2850
Tennessee,Meigs,nan,% change,47121,2854
Tennessee,Monroe,-0.6866784691810608,% change,47123,2857
Tennessee,Montgomery,-11.178367614746094,% change,47125,2859
Tennessee,Moore,nan,% change,47127,2863
Tennessee,Morgan,-7.10712194442749,% change,47129,2866
Tennessee,Obion,-0.5338152647018433,% change,47131,2872
Tennessee,Overton,nan,% change,47133,2875
Tennessee,Perry,nan,% change,47135,2878
Tennessee,Pickett,nan,% change,47137,2881
Tennessee,Polk,-26.45108413696289,% change,47139,2883
Tennessee,Putnam,-6.690033912658691,% change,47141,2890
Tennessee,Rhea,-4.223573207855225,% change,47143,2893
Tennessee,Roane,-7.295191764831543,% change,47145,2001
Tennessee,Robertson,-21.251298904418945,% change,47147,2011
Tennessee,Rutherford,-8.93149471282959,% change,47149,2015
Tennessee,Scott,6.14129114151001,% change,47151,2020
Tennessee,Sequatchie,nan,% change,47153,2025
Tennessee,Sevier,-4.907115936279297,% change,47155,2030
Tennessee,Shelby,-5.766644477844238,% change,47157,2033
Tennessee,Smith,nan,% change,47159,2037
Tennessee,Stewart,nan,% change,47161,2041
Tennessee,Sullivan,-11.53736686706543,% change,47163,2046
Tennessee,Sumner,-15.455263137817383,% change,47165,2050
Tennessee,Tipton,-7.9400153160095215,% change,47167,2055
Tennessee,Trousdale,nan,% change,47169,2062
Tennessee,Unicoi,nan,% change,47171,2069
Tennessee,Union,nan,% change,47173,2073
Tennessee,Van Buren,nan,% change,47175,2077
Tennessee,Warren,-9.11491584777832,% change,47177,2081
Tennessee,Washington,-11.566654205322266,% change,47179,2085
Tennessee,Wayne,-21.02077865600586,% change,47181,2089
Tennessee,Weakley,-2.7627429962158203,% change,47183,2096
Tennessee,White,-6.3080925941467285,% change,47185,2100
Tennessee,Williamson,-16.191991806030273,% change,47187,2105
Tennessee,Wilson,-16.486896514892578,% change,47189,2111
Texas,Anderson,8.420442581176758,% change,48001,2113
Texas,Andrews,nan,% change,48003,2117
Texas,Angelina,-1.6845943927764893,% change,48005,2124
Texas,Aransas,nan,% change,48007,2162
Texas,Archer,nan,% change,48009,2168
Texas,Armstrong,nan,% change,48011,2172
Texas,Atascosa,-13.990128517150879,% change,48013,2173
Texas,Austin,nan,% change,48015,2177
Texas,Bailey,nan,% change,48017,2179
Texas,Bandera,nan,% change,48019,2183
Texas,Bastrop,-1.6999084949493408,% change,48021,2190
Texas,Baylor,nan,% change,48023,2192
Texas,Bee,nan,% change,48025,2196
Texas,Bell,-10.74509334564209,% change,48027,2198
Texas,Bexar,-5.910984992980957,% change,48029,2203
Texas,Blanco,nan,% change,48031,2207
Texas,Borden,nan,% change,48033,2212
Texas,Bosque,-25.22624397277832,% change,48035,2216
Texas,Bowie,-13.844342231750488,% change,48037,2224
Texas,Brazoria,-8.857327461242676,% change,48039,2240
Texas,Brazos,-5.83805513381958,% change,48041,2253
Texas,Brewster,nan,% change,48043,2262
Texas,Briscoe,nan,% change,48045,2269
Texas,Brooks,nan,% change,48047,2279
Texas,Brown,-5.929027557373047,% change,48049,2296
Texas,Burleson,nan,% change,48051,2304
Texas,Burnet,nan,% change,48053,2312
Texas,Caldwell,nan,% change,48055,2320
Texas,Calhoun,nan,% change,48057,2327
Texas,Callahan,nan,% change,48059,2331
Texas,Cameron,-2.4326043128967285,% change,48061,2359
Texas,Camp,nan,% change,48063,2373
Texas,Carson,nan,% change,48065,2377
Texas,Cass,5.564480304718018,% change,48067,2382
Texas,Castro,nan,% change,48069,2386
Texas,Chambers,17.80699348449707,% change,48071,2395
Texas,Cherokee,1.7951594591140747,% change,48073,2400
Texas,Childress,nan,% change,48075,2405
Texas,Clay,nan,% change,48077,2409
Texas,Cochran,nan,% change,48079,2413
Texas,Coke,nan,% change,48081,2418
Texas,Coleman,nan,% change,48083,2423
Texas,Collin,-25.63486099243164,% change,48085,2429
Texas,Collingsworth,nan,% change,48087,2434
Texas,Colorado,-1.0202819108963013,% change,48089,2441
Texas,Comal,-15.680953979492188,% change,48091,2449
Texas,Comanche,nan,% change,48093,2455
Texas,Concho,nan,% change,48095,2458
Texas,Cooke,nan,% change,48097,2463
Texas,Coryell,-1.9697823524475098,% change,48099,2469
Texas,Cottle,nan,% change,48101,2473
Texas,Crane,nan,% change,48103,2478
Texas,Crockett,nan,% change,48105,2483
Texas,Crosby,nan,% change,48107,2487
Texas,Culberson,nan,% change,48109,2491
Texas,Dallam,nan,% change,48111,2498
Texas,Dallas,-9.713957786560059,% change,48113,2507
Texas,Dawson,nan,% change,48115,2512
Texas,Deaf Smith,nan,% change,48117,2515
Texas,Delta,nan,% change,48119,2524
Texas,Denton,-26.179363250732422,% change,48121,2532
Texas,DeWitt,nan,% change,48123,2538
Texas,Dickens,nan,% change,48125,2542
Texas,Dimmit,nan,% change,48127,2548
Texas,Donley,nan,% change,48129,2551
Texas,Duval,nan,% change,48131,2556
Texas,Eastland,-9.793899536132812,% change,48133,2562
Texas,Ector,-15.371574401855469,% change,48135,2568
Texas,Edwards,nan,% change,48137,2574
Texas,Ellis,-8.982034683227539,% change,48139,2579
Texas,El Paso,-9.271398544311523,% change,48141,2588
Texas,Erath,nan,% change,48143,2597
Texas,Falls,nan,% change,48145,2601
Texas,Fannin,nan,% change,48147,2621
Texas,Fayette,nan,% change,48149,2624
Texas,Fisher,nan,% change,48151,2628
Texas,Floyd,nan,% change,48153,2630
Texas,Foard,nan,% change,48155,2002
Texas,Fort Bend,-2.0853419303894043,% change,48157,2009
Texas,Franklin,nan,% change,48159,2016
Texas,Freestone,nan,% change,48161,2022
Texas,Frio,nan,% change,48163,2028
Texas,Gaines,nan,% change,48165,2032
Texas,Galveston,-8.847208023071289,% change,48167,2059
Texas,Garza,nan,% change,48169,2060
Texas,Gillespie,nan,% change,48171,2066
Texas,Glasscock,nan,% change,48173,2072
Texas,Goliad,nan,% change,48175,2079
Texas,Gonzales,nan,% change,48177,2086
Texas,Gray,nan,% change,48179,2088
Texas,Grayson,-16.23251724243164,% change,48181,2094
Texas,Gregg,-8.043559074401855,% change,48183,2101
Texas,Grimes,nan,% change,48185,2108
Texas,Guadalupe,-15.643258094787598,% change,48187,2116
Texas,Hale,-20.4570255279541,% change,48189,2120
Texas,Hall,nan,% change,48191,2125
Texas,Hamilton,nan,% change,48193,2128
Texas,Hansford,nan,% change,48195,2132
Texas,Hardeman,nan,% change,48197,2137
Texas,Hardin,-13.264638900756836,% change,48199,2142
Texas,Harris,-14.210783004760742,% change,48201,2149
Texas,Harrison,-1.6139581203460693,% change,48203,2157
Texas,Hartley,nan,% change,48205,2160
Texas,Haskell,nan,% change,48207,2163
Texas,Hays,-5.9962310791015625,% change,48209,2166
Texas,Hemphill,nan,% change,48211,2171
Texas,Henderson,1.1535674333572388,% change,48213,2178
Texas,Hidalgo,-9.797367095947266,% change,48215,2188
Texas,Hill,-21.365549087524414,% change,48217,2201
Texas,Hockley,nan,% change,48219,2208
Texas,Hood,-8.606842041015625,% change,48221,2213
Texas,Hopkins,nan,% change,48223,2221
Texas,Houston,nan,% change,48225,2228
Texas,Howard,nan,% change,48227,2231
Texas,Hudspeth,nan,% change,48229,2241
Texas,Hunt,-11.95274829864502,% change,48231,2246
Texas,Hutchinson,-8.061307907104492,% change,48233,2249
Texas,Irion,nan,% change,48235,2255
Texas,Jack,nan,% change,48237,2256
Texas,Jackson,nan,% change,48239,2264
Texas,Jasper,-11.496651649475098,% change,48241,2271
Texas,Jeff Davis,nan,% change,48243,2275
Texas,Jefferson,5.211162567138672,% change,48245,2285
Texas,Jim Hogg,nan,% change,48247,2288
Texas,Jim Wells,7.966230869293213,% change,48249,2294
Texas,Johnson,-11.831317901611328,% change,48251,2299
Texas,Jones,nan,% change,48253,2301
Texas,Karnes,nan,% change,48255,2307
Texas,Kaufman,-9.139856338500977,% change,48257,2314
Texas,Kendall,nan,% change,48259,2319
Texas,Kenedy,nan,% change,48261,2330
Texas,Kent,nan,% change,48263,2335
Texas,Kerr,nan,% change,48265,2337
Texas,Kimble,nan,% change,48267,2339
Texas,King,nan,% change,48269,2342
Texas,Kinney,nan,% change,48271,2347
Texas,Kleberg,nan,% change,48273,2358
Texas,Knox,nan,% change,48275,2364
Texas,Lamar,-4.285853385925293,% change,48277,2371
Texas,Lamb,-17.1329402923584,% change,48279,2376
Texas,Lampasas,nan,% change,48281,2381
Texas,La Salle,nan,% change,48283,2388
Texas,Lavaca,nan,% change,48285,2392
Texas,Lee,nan,% change,48287,2398
Texas,Leon,-12.691515922546387,% change,48289,2402
Texas,Liberty,1.8383369445800781,% change,48291,2404
Texas,Limestone,nan,% change,48293,2408
Texas,Lipscomb,nan,% change,48295,2412
Texas,Live Oak,nan,% change,48297,2416
Texas,Llano,nan,% change,48299,2421
Texas,Loving,nan,% change,48301,2424
Texas,Lubbock,-16.712127685546875,% change,48303,2428
Texas,Lynn,nan,% change,48305,2438
Texas,McCulloch,nan,% change,48307,2452
Texas,McLennan,5.351346492767334,% change,48309,2477
Texas,McMullen,nan,% change,48311,2494
Texas,Madison,nan,% change,48313,2526
Texas,Marion,nan,% change,48315,2547
Texas,Martin,nan,% change,48317,2564
Texas,Mason,nan,% change,48319,2570
Texas,Matagorda,nan,% change,48321,2637
Texas,Maverick,5.707281112670898,% change,48323,2649
Texas,Medina,-5.177718639373779,% change,48325,2652
Texas,Menard,nan,% change,48327,2655
Texas,Midland,-7.768477439880371,% change,48329,2657
Texas,Milam,-3.7018730640411377,% change,48331,2659
Texas,Mills,nan,% change,48333,2663
Texas,Mitchell,nan,% change,48335,2666
Texas,Montague,nan,% change,48337,2669
Texas,Montgomery,-4.44482421875,% change,48339,2682
Texas,Moore,-9.870697975158691,% change,48341,2683
Texas,Morris,nan,% change,48343,2688
Texas,Motley,nan,% change,48345,2692
Texas,Nacogdoches,-6.527063369750977,% change,48347,2701
Texas,Navarro,-10.994444847106934,% change,48349,2706
Texas,Newton,nan,% change,48351,2711
Texas,Nolan,nan,% change,48353,2714
Texas,Nueces,-7.5079450607299805,% change,48355,2194
Texas,Ochiltree,nan,% change,48357,2204
Texas,Oldham,nan,% change,48359,2210
Texas,Orange,10.954075813293457,% change,48361,2214
Texas,Palo Pinto,nan,% change,48363,2220
Texas,Panola,23.242536544799805,% change,48365,2227
Texas,Parker,-22.185482025146484,% change,48367,2229
Texas,Parmer,nan,% change,48369,2235
Texas,Pecos,nan,% change,48371,2239
Texas,Polk,1.1390405893325806,% change,48373,2243
Texas,Potter,-10.623509407043457,% change,48375,2247
Texas,Presidio,nan,% change,48377,2261
Texas,Rains,nan,% change,48379,2268
Texas,Randall,7.771430015563965,% change,48381,2274
Texas,Reagan,nan,% change,48383,2280
Texas,Real,nan,% change,48385,2283
Texas,Red River,nan,% change,48387,2295
Texas,Reeves,nan,% change,48389,2308
Texas,Refugio,nan,% change,48391,2334
Texas,Roberts,nan,% change,48393,2348
Texas,Robertson,nan,% change,48395,2353
Texas,Rockwall,-14.557034492492676,% change,48397,2355
Texas,Runnels,nan,% change,48399,2361
Texas,Rusk,-1.759651780128479,% change,48401,2367
Texas,Sabine,nan,% change,48403,2370
Texas,San Augustine,nan,% change,48405,2380
Texas,San Jacinto,nan,% change,48407,2387
Texas,San Patricio,2.47568678855896,% change,48409,2415
Texas,San Saba,nan,% change,48411,2435
Texas,Schleicher,nan,% change,48413,2437
Texas,Scurry,nan,% change,48415,2443
Texas,Shackelford,nan,% change,48417,2445
Texas,Shelby,8.762703895568848,% change,48419,2448
Texas,Sherman,nan,% change,48421,2453
Texas,Smith,-4.32546329498291,% change,48423,2465
Texas,Somervell,nan,% change,48425,2470
Texas,Starr,20.608312606811523,% change,48427,2474
Texas,Stephens,nan,% change,48429,2480
