State,County,Full-service restaurants per 1000 pop 2016 (FSRPTH16),Units,FIPS,FID
Utah,Sanpete,0.273009589,Count,49039,2697
Utah,Sevier,0.709320471,Count,49041,2702
Utah,Summit,2.079722704,Count,49043,2703
Utah,Tooele,0.356042663,Count,49045,2707
Utah,Uintah,0.580206664,Count,49047,2539
Utah,Utah,0.33871036,Count,49049,2555
Utah,Wasatch,0.556082562,Count,49051,2567
Utah,Washington,0.65311454,Count,49053,2577
Utah,Wayne,1.862197393,Count,49055,2580
Utah,Weber,0.557983818,Count,49057,2587
Vermont,Addison,0.678536532,Count,50001,2590
Vermont,Bennington,1.199308306,Count,50003,2591
Vermont,Caledonia,0.762422515,Count,50005,2596
Vermont,Chittenden,1.009150456,Count,50007,2599
Vermont,Essex,0.801282051,Count,50009,2604
Vermont,Franklin,0.632988933,Count,50011,2607
Vermont,Grand Isle,0.432713111,Count,50013,2609
Vermont,Lamoille,1.780485875,Count,50015,2611
Vermont,Orange,0.79537988,Count,50017,2612
Vermont,Orleans,0.785017383,Count,50019,2614
Vermont,Rutland,1.301291151,Count,50021,2615
Vermont,Washington,1.096547588,Count,50023,2617
Vermont,Windham,1.691890514,Count,50025,2620
Vermont,Windsor,1.250135884,Count,50027,2625
Virginia,Accomack,1.127430069,Count,51001,2719
Virginia,Albemarle,0.704761368,Count,51003,2728
Virginia,Alleghany,0.325266719,Count,51005,2733
Virginia,Amelia,0.389711613,Count,51007,2741
Virginia,Amherst,0.568415069,Count,51009,2746
Virginia,Appomattox,0.193485972,Count,51011,2749
Virginia,Arlington,1.157117568,Count,51013,2753
Virginia,Augusta,0.427956241,Count,51015,2758
Virginia,Bath,0.906412871,Count,51017,2763
Virginia,Bedford County,0.539651539,Count,51019,2769
Virginia,Bland,0.308880309,Count,51021,2772
Virginia,Botetourt,0.60331825,Count,51023,2776
Virginia,Brunswick,0.307219662,Count,51025,2777
Virginia,Buchanan,0.31671342,Count,51027,2784
Virginia,Buckingham,0.175849941,Count,51029,2785
Virginia,Campbell,0.507430228,Count,51031,2788
Virginia,Caroline,0.432310199,Count,51033,2793
Virginia,Carroll,0.572409845,Count,51035,2797
Virginia,Charles City,0.142389292,Count,51036,2806
Virginia,Charlotte,0.412201154,Count,51037,2810
Virginia,Chesterfield,0.66703068,Count,51041,2816
Virginia,Clarke,0.418935903,Count,51043,2819
Virginia,Craig,0.194552529,Count,51045,2820
Virginia,Culpeper,0.596030437,Count,51047,2824
Virginia,Cumberland,0.410593307,Count,51049,2827
Virginia,Dickenson,0.465425532,Count,51051,2832
Virginia,Dinwiddie,0.214094558,Count,51053,2838
Virginia,Essex,1.261715934,Count,51057,2842
Virginia,Fairfax County,0.698038503,Count,51059,2849
Virginia,Fauquier,0.654221912,Count,51061,2853
Virginia,Floyd,0.510920935,Count,51063,2856
Virginia,Fluvanna,0.305705224,Count,51065,2858
Virginia,Franklin County,0.516390961,Count,51067,2862
Virginia,Frederick,0.531387275,Count,51069,2868
Virginia,Giles,0.651388642,Count,51071,2873
Virginia,Gloucester,0.646882833,Count,51073,2887
Virginia,Goochland,0.711902113,Count,51075,2892
Virginia,Grayson,0.378095658,Count,51077,2896
Virginia,Greene,0.672494956,Count,51079,2899
Virginia,Greensville,0.086572591,Count,51081,2902
Virginia,Halifax,0.543416085,Count,51083,2904
Virginia,Hanover,0.776256145,Count,51085,2909
Virginia,Henrico,0.867706893,Count,51087,2915
Virginia,Henry,0.406945198,Count,51089,2918
Virginia,Highland,1.356238698,Count,51091,2920
Virginia,Isle of Wight,0.578130162,Count,51093,2925
Virginia,James City,0.715549015,Count,51095,2930
Virginia,King and Queen,0.283005519,Count,51097,2936
Virginia,King George,0.540165136,Count,51099,2938
Virginia,King William,0.913965391,Count,51101,2943
Virginia,Lancaster,1.391723882,Count,51103,2948
Virginia,Lee,0.415783128,Count,51105,2950
Virginia,Loudoun,0.776640718,Count,51107,2952
Virginia,Louisa,0.368522508,Count,51109,2953
Virginia,Lunenburg,0.570683189,Count,51111,2954
Virginia,Madison,0.457735734,Count,51113,2955
Virginia,Mathews,0.79491256,Count,51115,2962
Virginia,Mecklenburg,0.714610537,Count,51117,2964
Virginia,Middlesex,1.485884101,Count,51119,2965
Virginia,Montgomery,0.863470134,Count,51121,2966
Virginia,Nelson,0.604229607,Count,51125,2968
Virginia,New Kent,0.808368997,Count,51127,2971
Virginia,Northampton,0.99950025,Count,51131,2982
Virginia,Northumberland,0.73800738,Count,51133,2983
Virginia,Nottoway,0.773694391,Count,51135,2984
Virginia,Orange,0.732786562,Count,51137,2985
Virginia,Page,0.6358357,Count,51139,2986
Virginia,Patrick,0.562777872,Count,51141,2987
Virginia,Pittsylvania,0.324291019,Count,51143,2988
Virginia,Powhatan,0.563419959,Count,51145,2989
Virginia,Prince Edward,0.738392043,Count,51147,2990
Virginia,Prince George,0.449652181,Count,51149,2991
Virginia,Prince William,0.567285789,Count,51153,2992
Virginia,Pulaski,0.35046729,Count,51155,2993
Virginia,Rappahannock,0.681849175,Count,51157,2994
Virginia,Richmond County,0.683060109,Count,51159,2995
Virginia,Roanoke County,0.589098465,Count,51161,2996
Virginia,Rockbridge,0.535451341,Count,51163,2997
Virginia,Rockingham,0.441373049,Count,51165,2998
Virginia,Russell,0.36504344,Count,51167,2999
Virginia,Scott,0.453967678,Count,51169,2585
Virginia,Shenandoah,0.722139396,Count,51171,2594
Virginia,Smyth,0.514883347,Count,51173,2600
Virginia,Southampton,0.055497,Count,51175,2608
Virginia,Spotsylvania,0.578364598,Count,51177,2619
Virginia,Stafford,0.473943559,Count,51179,2629
Virginia,Surry,0.608828006,Count,51181,2636
Virginia,Sussex,0.43759846,Count,51183,2647
Virginia,Tazewell,0.570803406,Count,51185,2656
Virginia,Warren,0.819126606,Count,51187,2662
Virginia,Washington,0.663753526,Count,51191,2667
Virginia,Westmoreland,0.849425222,Count,51193,2684
Virginia,Wise,0.512373828,Count,51195,2695
Virginia,Wythe,1.03655587,Count,51197,2699
Virginia,York,0.752856426,Count,51199,2709
Virginia,Alexandria,1.13168201,Count,51510,2712
Virginia,Bedford City,0.0,Count,51515,2713
Virginia,Bristol,1.595084776,Count,51520,2716
Virginia,Buena Vista,0.939849624,Count,51530,2720
Virginia,Charlottesville,2.854967644,Count,51540,2722
Virginia,Chesapeake,0.799592629,Count,51550,2724
Virginia,Colonial Heights,1.983902052,Count,51570,2727
Virginia,Covington,1.97061985,Count,51580,2729
Virginia,Danville,1.176668348,Count,51590,2732
Virginia,Emporia,2.23255814,Count,51595,2736
Virginia,Fairfax City,3.861165904,Count,51600,2737
Virginia,Falls Church,3.89385636,Count,51610,2740
Virginia,Franklin City,1.336898396,Count,51620,2744
Virginia,Fredericksburg,3.11273036,Count,51630,2745
Virginia,Galax,2.551020408,Count,51640,2747
Virginia,Hampton,0.657641947,Count,51650,2751
Virginia,Harrisonburg,1.557199266,Count,51660,2755
Virginia,Hopewell,0.618948671,Count,51670,2756
Virginia,Lexington,1.975448003,Count,51678,2760
Virginia,Lynchburg,0.988587446,Count,51680,2762
Virginia,Manassas,1.109583424,Count,51683,2765
Virginia,Manassas Park,0.37301834,Count,51685,2768
Virginia,Martinsville,1.219605153,Count,51690,2771
Virginia,Newport News,0.831540901,Count,51700,2775
Virginia,Norfolk,0.924523076,Count,51710,2778
Virginia,Norton,2.256770311,Count,51720,2780
Virginia,Petersburg,0.879120879,Count,51730,2782
Virginia,Poquoson,1.00443626,Count,51735,2791
Virginia,Portsmouth,0.5894923,Count,51740,2795
Virginia,Radford,0.631820793,Count,51750,2799
Virginia,Richmond City,1.28724122,Count,51760,2802
Virginia,Roanoke City,1.27327231,Count,51770,2805
Virginia,Salem,1.330880338,Count,51775,2809
Virginia,Staunton,1.11308076,Count,51790,2812
Virginia,Suffolk,0.571146998,Count,51800,2815
Virginia,Virginia Beach,1.163037988,Count,51810,2826
Virginia,Waynesboro,1.376020549,Count,51820,2831
Virginia,Williamsburg,4.481005886,Count,51830,2835
Virginia,Winchester,2.357977218,Count,51840,2837
Washington,Adams,0.519156889,Count,53001,2840
Washington,Asotin,0.71716719,Count,53003,2845
Washington,Benton,0.682226954,Count,53005,2847
Washington,Chelan,1.316343724,Count,53007,2852
Washington,Clallam,1.160625118,Count,53009,2861
Washington,Clark,0.590701711,Count,53011,2865
Washington,Columbia,1.000750563,Count,53013,2869
Washington,Cowlitz,0.649127496,Count,53015,2871
Washington,Douglas,0.484590037,Count,53017,2877
Washington,Ferry,1.193317422,Count,53019,2880
Washington,Franklin,0.431821956,Count,53021,2884
Washington,Garfield,0.443066017,Count,53023,2886
Washington,Grant,0.61765207,Count,53025,2889
Washington,Grays Harbor,0.865619546,Count,53027,2894
Washington,Island,0.710453465,Count,53029,2898
Washington,Jefferson,1.164709308,Count,53031,2905
Washington,King,1.138238986,Count,53033,2913
Washington,Kitsap,0.725934879,Count,53035,2927
Washington,Kittitas,1.135149573,Count,53037,2932
Washington,Klickitat,0.938702713,Count,53039,2935
Washington,Lewis,0.861281482,Count,53041,2940
Washington,Lincoln,0.774218523,Count,53043,2942
Washington,Mason,0.659981005,Count,53045,2946
Washington,Okanogan,1.108994913,Count,53047,2947
Washington,Pacific,1.461643642,Count,53049,2949
Washington,Pend Oreille,0.685662045,Count,53051,2951
Washington,Pierce,0.65484,Count,53053,2956
Washington,San Juan,2.209131075,Count,53055,2957
Washington,Skagit,0.964421752,Count,53057,2958
Washington,Skamania,0.431294747,Count,53059,2959
Washington,Snohomish,0.68873849,Count,53061,2960
Washington,Spokane,0.685513944,Count,53063,2961
Washington,Stevens,0.655900846,Count,53065,2963
Washington,Thurston,0.675372276,Count,53067,2967
Washington,Wahkiakum,0.239463602,Count,53069,2969
Washington,Walla Walla,0.733431124,Count,53071,2970
Washington,Whatcom,0.938624153,Count,53073,2972
Washington,Whitman,0.680019782,Count,53075,2973
Washington,Yakima,0.525422845,Count,53077,2974
West Virginia,Barbour,0.538277512,Count,54001,2975
West Virginia,Berkeley,0.529707778,Count,54003,2976
West Virginia,Boone,0.350954157,Count,54005,2977
West Virginia,Braxton,0.976222021,Count,54007,2978
West Virginia,Brooke,0.57251068,Count,54009,2979
West Virginia,Cabell,0.742142178,Count,54011,2980
West Virginia,Calhoun,0.407221393,Count,54013,2981
West Virginia,Clay,0.22616759,Count,54015,3000
West Virginia,Doddridge,0.466037516,Count,54017,3002
West Virginia,Fayette,0.680241259,Count,54019,3006
West Virginia,Gilmer,0.492125984,Count,54021,3008
West Virginia,Grant,0.858885167,Count,54023,3011
West Virginia,Greenbrier,0.788865724,Count,54025,3013
West Virginia,Hampshire,0.514072741,Count,54027,3016
West Virginia,Hancock,0.641436818,Count,54029,3017
West Virginia,Hardy,1.092418615,Count,54031,3019
West Virginia,Harrison,0.761570006,Count,54033,3021
West Virginia,Jackson,0.514191691,Count,54035,3023
West Virginia,Jefferson,0.769946999,Count,54037,3026
West Virginia,Kanawha,0.714681053,Count,54039,3027
West Virginia,Lewis,0.613798183,Count,54041,3029
West Virginia,Lincoln,0.42662116,Count,54043,3031
West Virginia,Logan,0.624182618,Count,54045,3034
West Virginia,McDowell,0.104498668,Count,54047,3037
West Virginia,Marion,0.584308657,Count,54049,3039
West Virginia,Marshall,0.410029964,Count,54051,3041
West Virginia,Mason,0.297298302,Count,54053,3042
West Virginia,Mercer,0.512447515,Count,54055,3044
West Virginia,Mineral,0.549008125,Count,54057,3046
West Virginia,Mingo,0.36471208,Count,54059,3048
West Virginia,Monongalia,0.964007216,Count,54061,3050
West Virginia,Monroe,0.667804408,Count,54063,3052
West Virginia,Morgan,0.796223625,Count,54065,3054
West Virginia,Nicholas,0.988493931,Count,54067,3057
West Virginia,Ohio,0.89206066,Count,54069,3059
West Virginia,Pendleton,0.57249177,Count,54071,3061
West Virginia,Pleasants,0.665601704,Count,54073,3064
West Virginia,Pocahontas,1.056586053,Count,54075,3066
West Virginia,Preston,0.652605974,Count,54077,3068
West Virginia,Putnam,0.352783462,Count,54079,3070
West Virginia,Raleigh,0.563867871,Count,54081,3073
West Virginia,Randolph,0.828672053,Count,54083,3075
West Virginia,Ritchie,0.804667069,Count,54085,3077
West Virginia,Roane,0.212344281,Count,54087,3079
West Virginia,Summers,0.307597662,Count,54089,3080
West Virginia,Taylor,0.472059952,Count,54091,3082
West Virginia,Tucker,1.988353927,Count,54093,3084
West Virginia,Tyler,0.334896182,Count,54095,3085
West Virginia,Upshur,0.772043885,Count,54097,3087
West Virginia,Wayne,0.368731563,Count,54099,3089
West Virginia,Webster,0.466472303,Count,54101,3091
West Virginia,Wetzel,0.703279841,Count,54103,3093
West Virginia,Wirt,0.346620451,Count,54105,3095
West Virginia,Wood,0.688303507,Count,54107,3097
West Virginia,Wyoming,0.505677378,Count,54109,3099
Wisconsin,Adams,0.90013502,Count,55001,3101
Wisconsin,Ashland,1.535115773,Count,55003,3104
Wisconsin,Barron,0.949919367,Count,55005,3106
Wisconsin,Bayfield,2.543507363,Count,55007,3108
Wisconsin,Brown,0.778162151,Count,55009,3111
Wisconsin,Buffalo,1.595744681,Count,55011,3113
Wisconsin,Burnett,1.838597413,Count,55013,3115
Wisconsin,Calumet,0.503544956,Count,55015,3116
Wisconsin,Chippewa,0.865228814,Count,55017,3117
Wisconsin,Clark,0.665547775,Count,55019,3119
Wisconsin,Columbia,1.160072417,Count,55021,3120
Wisconsin,Crawford,0.921375921,Count,55023,3122
Wisconsin,Dane,0.884476773,Count,55025,3124
Wisconsin,Dodge,0.571899163,Count,55027,3126
Wisconsin,Door,3.400614305,Count,55029,3131
Wisconsin,Douglas,1.060103245,Count,55031,3134
Wisconsin,Dunn,0.6542288,Count,55033,3135
Wisconsin,Eau Claire,0.777567187,Count,55035,3137
Wisconsin,Florence,2.076603599,Count,55037,3138
Wisconsin,Fond du Lac,0.71421583,Count,55039,3140
Wisconsin,Forest,1.77383592,Count,55041,3141
Wisconsin,Grant,0.80780105,Count,55043,3143
Wisconsin,Green,0.977941975,Count,55045,3145
Wisconsin,Green Lake,1.181334908,Count,55047,3147
Wisconsin,Iowa,1.107797188,Count,55049,3148
Wisconsin,Iron,2.471315093,Count,55051,3151
Wisconsin,Jackson,0.879249707,Count,55053,3153
Wisconsin,Jefferson,0.780649358,Count,55055,3154
Wisconsin,Juneau,0.872567245,Count,55057,3156
Wisconsin,Kenosha,0.70292907,Count,55059,3158
Wisconsin,Kewaunee,1.12833595,Count,55061,3160
Wisconsin,La Crosse,0.874935229,Count,55063,3161
Wisconsin,Lafayette,1.013352408,Count,55065,3163
Wisconsin,Langlade,1.257466206,Count,55067,3165
Wisconsin,Lincoln,0.969340131,Count,55069,3166
Wisconsin,Manitowoc,0.806746417,Count,55071,3169
Wisconsin,Marathon,0.791449388,Count,55073,3170
Wisconsin,Marinette,1.315495545,Count,55075,3172
Wisconsin,Marquette,0.792759464,Count,55077,3174
Wisconsin,Menominee,0.0,Count,55078,3175
Wisconsin,Milwaukee,0.703393139,Count,55079,3177
Wisconsin,Monroe,0.749625187,Count,55081,3179
Wisconsin,Oconto,1.280990633,Count,55083,3181
Wisconsin,Oneida,1.724430373,Count,55085,3183
Wisconsin,Outagamie,0.909809698,Count,55087,3185
Wisconsin,Ozaukee,0.861902764,Count,55089,3186
Wisconsin,Pepin,1.101018442,Count,55091,3188
Wisconsin,Pierce,0.675871391,Count,55093,3189
Wisconsin,Polk,0.854562672,Count,55095,3191
Wisconsin,Portage,0.997321479,Count,55097,3192
Wisconsin,Price,1.415375447,Count,55099,3194
Wisconsin,Racine,0.651248654,Count,55101,3195
Wisconsin,Richland,0.627853881,Count,55103,3196
Wisconsin,Rock,0.737202718,Count,55105,3198
Wisconsin,Rusk,1.135395969,Count,55107,3199
Wisconsin,St. Croix,0.832905471,Count,55109,3200
Wisconsin,Sauk,1.289227093,Count,55111,3202
Wisconsin,Sawyer,2.874969415,Count,55113,3203
Wisconsin,Shawano,1.172418847,Count,55115,3205
Wisconsin,Sheboygan,0.859919915,Count,55117,3207
Wisconsin,Taylor,0.887792848,Count,55119,3208
Wisconsin,Trempealeau,0.776397516,Count,55121,3210
Wisconsin,Vernon,0.785777429,Count,55123,3213
Wisconsin,Vilas,3.587402162,Count,55125,3001
Wisconsin,Walworth,1.060569205,Count,55127,3003
Wisconsin,Washburn,2.049967969,Count,55129,3004
Wisconsin,Washington,0.610246182,Count,55131,3005
Wisconsin,Waukesha,0.770920962,Count,55133,3007
Wisconsin,Waupaca,0.817852553,Count,55135,3009
Wisconsin,Waushara,0.994530085,Count,55137,3010
Wisconsin,Winnebago,0.707734953,Count,55139,3012
Wisconsin,Wood,0.833378873,Count,55141,3014
Wyoming,Albany,0.895043041,Count,56001,3015
Wyoming,Big Horn,0.75370572,Count,56003,3018
Wyoming,Campbell,0.676229508,Count,56005,3020
Wyoming,Carbon,1.462453106,Count,56007,3022
Wyoming,Converse,1.203369434,Count,56009,3024
Wyoming,Crook,1.467253568,Count,56011,3025
Wyoming,Fremont,0.745434215,Count,56013,3028
Wyoming,Goshen,1.048296518,Count,56015,3030
Wyoming,Hot Springs,2.14178625,Count,56017,3032
Wyoming,Johnson,1.29472693,Count,56019,3033
Wyoming,Laramie,0.551200392,Count,56021,3035
Wyoming,Lincoln,1.362969176,Count,56023,3036
Wyoming,Natrona,0.877713495,Count,56025,3038
Wyoming,Niobrara,1.214574899,Count,56027,3040
Wyoming,Park,1.257989936,Count,56029,3043
Wyoming,Platte,1.613832853,Count,56031,3045
Wyoming,Sheridan,1.064927285,Count,56033,3047
Wyoming,Sublette,0.99980004,Count,56035,3049
Wyoming,Sweetwater,0.723245564,Count,56037,3051
Wyoming,Teton,2.54529767,Count,56039,3053
Wyoming,Uinta,0.917386896,Count,56041,3055
Wyoming,Washakie,1.465559355,Count,56043,3056
Wyoming,Weston,1.389274799,Count,56045,3058
