State,County,Farmers' markets that report selling other food products (%) 2018 (PCT_FMRKT_OTHERFOOD18),Units,FIPS,FID
Ohio,Seneca,100.0,Percent,39147.0,2049
Ohio,Shelby,100.0,Percent,39149.0,2052
Ohio,Stark,46.66666793823242,Percent,39151.0,2054
Ohio,Summit,82.35294342041016,Percent,39153.0,2057
Ohio,Trumbull,50.0,Percent,39155.0,2061
Ohio,Tuscarawas,100.0,Percent,39157.0,2065
Ohio,Union,50.0,Percent,39159.0,2067
Ohio,Van Wert,0.0,Percent,39161.0,2071
Ohio,Vinton,0.0,Percent,39163.0,2075
Ohio,Warren,0.0,Percent,39165.0,2076
Ohio,Washington,0.0,Percent,39167.0,2080
Ohio,Wayne,16.66666603088379,Percent,39169.0,2084
Ohio,Williams,100.0,Percent,39171.0,2087
Ohio,Wood,75.0,Percent,39173.0,2091
Ohio,Wyandot,100.0,Percent,39175.0,2093
Oklahoma,Adair,0.0,Percent,40001.0,2095
Oklahoma,Alfalfa,0.0,Percent,40003.0,2099
Oklahoma,Atoka,0.0,Percent,40005.0,2102
Oklahoma,Beaver,0.0,Percent,40007.0,2104
Oklahoma,Beckham,0.0,Percent,40009.0,2106
Oklahoma,Blaine,0.0,Percent,40011.0,2110
Oklahoma,Bryan,0.0,Percent,40013.0,2112
Oklahoma,Caddo,0.0,Percent,40015.0,2118
Oklahoma,Canadian,0.0,Percent,40017.0,2123
Oklahoma,Carter,100.0,Percent,40019.0,2126
Oklahoma,Cherokee,100.0,Percent,40021.0,2129
Oklahoma,Choctaw,0.0,Percent,40023.0,2133
Oklahoma,Cimarron,0.0,Percent,40025.0,2135
Oklahoma,Cleveland,0.0,Percent,40027.0,2140
Oklahoma,Coal,0.0,Percent,40029.0,2144
Oklahoma,Comanche,100.0,Percent,40031.0,2145
Oklahoma,Cotton,0.0,Percent,40033.0,2146
Oklahoma,Craig,0.0,Percent,40035.0,2148
Oklahoma,Creek,0.0,Percent,40037.0,2151
Oklahoma,Custer,0.0,Percent,40039.0,2153
Oklahoma,Delaware,0.0,Percent,40041.0,2154
Oklahoma,Dewey,0.0,Percent,40043.0,2158
Oklahoma,Ellis,0.0,Percent,40045.0,2165
Oklahoma,Garfield,0.0,Percent,40047.0,2167
Oklahoma,Garvin,0.0,Percent,40049.0,2176
Oklahoma,Grady,50.0,Percent,40051.0,2184
Oklahoma,Grant,0.0,Percent,40053.0,2187
Oklahoma,Greer,0.0,Percent,40055.0,2189
Oklahoma,Harmon,0.0,Percent,40057.0,2191
Oklahoma,Harper,0.0,Percent,40059.0,2193
Oklahoma,Haskell,0.0,Percent,40061.0,2195
Oklahoma,Hughes,0.0,Percent,40063.0,2197
Oklahoma,Jackson,0.0,Percent,40065.0,2202
Oklahoma,Jefferson,0.0,Percent,40067.0,2206
Oklahoma,Johnston,0.0,Percent,40069.0,2211
Oklahoma,Kay,50.0,Percent,40071.0,2215
Oklahoma,Kingfisher,0.0,Percent,40073.0,2219
Oklahoma,Kiowa,0.0,Percent,40075.0,2222
Oklahoma,Latimer,0.0,Percent,40077.0,2226
Oklahoma,Le Flore,50.0,Percent,40079.0,2230
Oklahoma,Lincoln,0.0,Percent,40081.0,2234
Oklahoma,Logan,0.0,Percent,40083.0,2236
Oklahoma,Love,0.0,Percent,40085.0,2238
Oklahoma,McClain,50.0,Percent,40087.0,2245
Oklahoma,McCurtain,0.0,Percent,40089.0,2252
Oklahoma,McIntosh,100.0,Percent,40091.0,2258
Oklahoma,Major,0.0,Percent,40093.0,2260
Oklahoma,Marshall,0.0,Percent,40095.0,2265
Oklahoma,Mayes,100.0,Percent,40097.0,2270
Oklahoma,Murray,0.0,Percent,40099.0,2276
Oklahoma,Muskogee,0.0,Percent,40101.0,2281
Oklahoma,Noble,0.0,Percent,40103.0,2287
Oklahoma,Nowata,100.0,Percent,40105.0,2290
Oklahoma,Okfuskee,0.0,Percent,40107.0,2297
Oklahoma,Oklahoma,33.33333206176758,Percent,40109.0,2303
Oklahoma,Okmulgee,0.0,Percent,40111.0,2311
Oklahoma,Osage,0.0,Percent,40113.0,2318
Oklahoma,Ottawa,100.0,Percent,40115.0,2325
Oklahoma,Pawnee,0.0,Percent,40117.0,2329
Oklahoma,Payne,75.0,Percent,40119.0,2340
Oklahoma,Pittsburg,100.0,Percent,40121.0,2344
Oklahoma,Pontotoc,0.0,Percent,40123.0,2351
Oklahoma,Pottawatomie,50.0,Percent,40125.0,2356
Oklahoma,Pushmataha,0.0,Percent,40127.0,2362
Oklahoma,Roger Mills,0.0,Percent,40129.0,2369
Oklahoma,Rogers,0.0,Percent,40131.0,2374
Oklahoma,Seminole,0.0,Percent,40133.0,2384
Oklahoma,Sequoyah,0.0,Percent,40135.0,2391
Oklahoma,Stephens,0.0,Percent,40137.0,2396
Oklahoma,Texas,0.0,Percent,40139.0,2003
Oklahoma,Tillman,0.0,Percent,40141.0,2005
Oklahoma,Tulsa,63.6363639831543,Percent,40143.0,2008
Oklahoma,Wagoner,0.0,Percent,40145.0,2014
Oklahoma,Washington,0.0,Percent,40147.0,2018
Oklahoma,Washita,0.0,Percent,40149.0,2023
Oklahoma,Woods,0.0,Percent,40151.0,2029
Oklahoma,Woodward,100.0,Percent,40153.0,2035
Oregon,Baker,100.0,Percent,41001.0,2044
Oregon,Benton,100.0,Percent,41003.0,2053
Oregon,Clackamas,29.41176414489746,Percent,41005.0,2058
Oregon,Clatsop,100.0,Percent,41007.0,2064
Oregon,Columbia,100.0,Percent,41009.0,2070
Oregon,Coos,66.66666412353516,Percent,41011.0,2083
Oregon,Crook,100.0,Percent,41013.0,2092
Oregon,Curry,50.0,Percent,41015.0,2098
Oregon,Deschutes,0.0,Percent,41017.0,2109
Oregon,Douglas,83.33333587646484,Percent,41019.0,2115
Oregon,Gilliam,0.0,Percent,41021.0,2121
Oregon,Grant,0.0,Percent,41023.0,2130
Oregon,Harney,0.0,Percent,41025.0,2134
Oregon,Hood River,25.0,Percent,41027.0,2138
Oregon,Jackson,44.44444274902344,Percent,41029.0,2139
Oregon,Jefferson,100.0,Percent,41031.0,2143
Oregon,Josephine,33.33333206176758,Percent,41033.0,2152
Oregon,Klamath,25.0,Percent,41035.0,2155
Oregon,Lake,50.0,Percent,41037.0,2159
Oregon,Lane,46.153846740722656,Percent,41039.0,2170
Oregon,Lincoln,100.0,Percent,41041.0,2174
Oregon,Linn,100.0,Percent,41043.0,2181
Oregon,Malheur,50.0,Percent,41045.0,2185
Oregon,Marion,80.0,Percent,41047.0,2200
Oregon,Morrow,0.0,Percent,41049.0,2209
Oregon,Multnomah,85.18518829345703,Percent,41051.0,2218
Oregon,Polk,50.0,Percent,41053.0,2223
Oregon,Sherman,0.0,Percent,41055.0,2232
Oregon,Tillamook,100.0,Percent,41057.0,2242
Oregon,Umatilla,40.0,Percent,41059.0,2251
Oregon,Union,100.0,Percent,41061.0,2257
Oregon,Wallowa,100.0,Percent,41063.0,2263
Oregon,Wasco,100.0,Percent,41065.0,2267
Oregon,Washington,78.57142639160156,Percent,41067.0,2272
Oregon,Wheeler,0.0,Percent,41069.0,2277
Oregon,Yamhill,25.0,Percent,41071.0,2284
Pennsylvania,Adams,100.0,Percent,42001.0,2292
Pennsylvania,Allegheny,50.0,Percent,42003.0,2302
Pennsylvania,Armstrong,0.0,Percent,42005.0,2309
Pennsylvania,Beaver,0.0,Percent,42007.0,2321
Pennsylvania,Bedford,50.0,Percent,42009.0,2324
Pennsylvania,Berks,40.0,Percent,42011.0,2326
Pennsylvania,Blair,0.0,Percent,42013.0,2328
Pennsylvania,Bradford,0.0,Percent,42015.0,2333
Pennsylvania,Bucks,54.54545593261719,Percent,42017.0,2336
Pennsylvania,Butler,50.0,Percent,42019.0,2338
Pennsylvania,Cambria,75.0,Percent,42021.0,2341
Pennsylvania,Cameron,0.0,Percent,42023.0,2343
Pennsylvania,Carbon,100.0,Percent,42025.0,2349
Pennsylvania,Centre,25.0,Percent,42027.0,2354
Pennsylvania,Chester,78.57142857142857,Percent,42029.0,2360
Pennsylvania,Clarion,0.0,Percent,42031.0,2366
Pennsylvania,Clearfield,66.66666412353516,Percent,42033.0,2372
Pennsylvania,Clinton,0.0,Percent,42035.0,2379
Pennsylvania,Columbia,50.0,Percent,42037.0,2385
Pennsylvania,Crawford,33.33333206176758,Percent,42039.0,2389
Pennsylvania,Cumberland,25.0,Percent,42041.0,2397
Pennsylvania,Dauphin,33.33333206176758,Percent,42043.0,2403
Pennsylvania,Delaware,83.33333587646484,Percent,42045.0,2414
Pennsylvania,Elk,0.0,Percent,42047.0,2420
Pennsylvania,Erie,28.571428298950195,Percent,42049.0,2425
Pennsylvania,Fayette,83.33333587646484,Percent,42051.0,2431
Pennsylvania,Forest,0.0,Percent,42053.0,2436
Pennsylvania,Franklin,100.0,Percent,42055.0,2439
Pennsylvania,Fulton,0.0,Percent,42057.0,2446
Pennsylvania,Greene,100.0,Percent,42059.0,2447
Pennsylvania,Huntingdon,50.0,Percent,42061.0,2454
Pennsylvania,Indiana,0.0,Percent,42063.0,2459
Pennsylvania,Jefferson,0.0,Percent,42065.0,2462
Pennsylvania,Juniata,0.0,Percent,42067.0,2466
Pennsylvania,Lackawanna,14.285714149475098,Percent,42069.0,2471
Pennsylvania,Lancaster,76.92308044433594,Percent,42071.0,2482
Pennsylvania,Lawrence,40.0,Percent,42073.0,2488
Pennsylvania,Lebanon,66.66666412353516,Percent,42075.0,2492
Pennsylvania,Lehigh,33.33333206176758,Percent,42077.0,2496
Pennsylvania,Luzerne,0.0,Percent,42079.0,2501
Pennsylvania,Lycoming,0.0,Percent,42081.0,2505
Pennsylvania,McKean,0.0,Percent,42083.0,2509
Pennsylvania,Mercer,25.0,Percent,42085.0,2513
Pennsylvania,Mifflin,0.0,Percent,42087.0,2517
Pennsylvania,Monroe,25.0,Percent,42089.0,2521
Pennsylvania,Montgomery,57.14285659790039,Percent,42091.0,2528
Pennsylvania,Montour,0.0,Percent,42093.0,2533
Pennsylvania,Northampton,57.14285659790039,Percent,42095.0,2537
Pennsylvania,Northumberland,0.0,Percent,42097.0,2544
Pennsylvania,Perry,0.0,Percent,42099.0,2554
Pennsylvania,Philadelphia,30.0,Percent,42101.0,2563
Pennsylvania,Pike,100.0,Percent,42103.0,2571
Pennsylvania,Potter,50.0,Percent,42105.0,2575
Pennsylvania,Schuylkill,0.0,Percent,42107.0,2581
Pennsylvania,Snyder,0.0,Percent,42109.0,2583
Pennsylvania,Somerset,100.0,Percent,42111.0,2589
Pennsylvania,Sullivan,0.0,Percent,42113.0,2293
Pennsylvania,Susquehanna,0.0,Percent,42115.0,2298
Pennsylvania,Tioga,50.0,Percent,42117.0,2305
Pennsylvania,Union,0.0,Percent,42119.0,2313
Pennsylvania,Venango,0.0,Percent,42121.0,2316
Pennsylvania,Warren,0.0,Percent,42123.0,2322
Pennsylvania,Washington,33.33333206176758,Percent,42125.0,2346
Pennsylvania,Wayne,100.0,Percent,42127.0,2363
Pennsylvania,Westmoreland,20.0,Percent,42129.0,2394
Pennsylvania,Wyoming,0.0,Percent,42131.0,2407
Pennsylvania,York,55.55555725097656,Percent,42133.0,2419
Rhode Island,Bristol,100.0,Percent,44001.0,2433
Rhode Island,Kent,75.0,Percent,44003.0,2444
Rhode Island,Newport,100.0,Percent,44005.0,2460
Rhode Island,Providence,61.11111068725586,Percent,44007.0,2475
Rhode Island,Washington,75.0,Percent,44009.0,2484
South Carolina,Abbeville,50.0,Percent,45001.0,2489
South Carolina,Aiken,0.0,Percent,45003.0,2503
South Carolina,Allendale,0.0,Percent,45005.0,2527
South Carolina,Anderson,40.0,Percent,45007.0,2559
South Carolina,Bamberg,0.0,Percent,45009.0,2592
South Carolina,Barnwell,100.0,Percent,45011.0,2605
South Carolina,Beaufort,37.5,Percent,45013.0,2626
South Carolina,Berkeley,100.0,Percent,45015.0,2631
South Carolina,Calhoun,0.0,Percent,45017.0,2635
South Carolina,Charleston,54.54545593261719,Percent,45019.0,2691
South Carolina,Cherokee,0.0,Percent,45021.0,2700
South Carolina,Chester,100.0,Percent,45023.0,2704
South Carolina,Chesterfield,0.0,Percent,45025.0,2708
South Carolina,Clarendon,50.0,Percent,45027.0,2715
South Carolina,Colleton,50.0,Percent,45029.0,2718
South Carolina,Darlington,100.0,Percent,45031.0,2721
South Carolina,Dillon,0.0,Percent,45033.0,2725
South Carolina,Dorchester,100.0,Percent,45035.0,2730
South Carolina,Edgefield,0.0,Percent,45037.0,2735
South Carolina,Fairfield,0.0,Percent,45039.0,2738
South Carolina,Florence,100.0,Percent,45041.0,2742
South Carolina,Georgetown,100.0,Percent,45043.0,2752
South Carolina,Greenville,66.66666412353516,Percent,45045.0,2759
South Carolina,Greenwood,33.33333206176758,Percent,45047.0,2764
South Carolina,Hampton,0.0,Percent,45049.0,2767
South Carolina,Horry,75.0,Percent,45051.0,2774
South Carolina,Jasper,0.0,Percent,45053.0,2783
South Carolina,Kershaw,100.0,Percent,45055.0,2787
South Carolina,Lancaster,100.0,Percent,45057.0,2790
South Carolina,Laurens,0.0,Percent,45059.0,2794
South Carolina,Lee,0.0,Percent,45061.0,2800
South Carolina,Lexington,55.55555725097656,Percent,45063.0,2803
South Carolina,McCormick,0.0,Percent,45065.0,2807
South Carolina,Marion,0.0,Percent,45067.0,2811
South Carolina,Marlboro,0.0,Percent,45069.0,2813
South Carolina,Newberry,0.0,Percent,45071.0,2818
South Carolina,Oconee,0.0,Percent,45073.0,2822
South Carolina,Orangeburg,25.0,Percent,45075.0,2829
South Carolina,Pickens,60.0,Percent,45077.0,2834
South Carolina,Richland,22.22222137451172,Percent,45079.0,2843
South Carolina,Saluda,0.0,Percent,45081.0,2846
South Carolina,Spartanburg,75.0,Percent,45083.0,2851
South Carolina,Sumter,33.33333206176758,Percent,45085.0,2855
South Carolina,Union,100.0,Percent,45087.0,2860
South Carolina,Williamsburg,0.0,Percent,45089.0,2864
South Carolina,York,50.0,Percent,45091.0,2867
South Dakota,Aurora,0.0,Percent,46003.0,2870
South Dakota,Beadle,100.0,Percent,46005.0,2874
South Dakota,Bennett,0.0,Percent,46007.0,2876
South Dakota,Bon Homme,0.0,Percent,46009.0,2879
South Dakota,Brookings,100.0,Percent,46011.0,2882
South Dakota,Brown,0.0,Percent,46013.0,2885
South Dakota,Brule,100.0,Percent,46015.0,2888
South Dakota,Buffalo,0.0,Percent,46017.0,2891
South Dakota,Butte,100.0,Percent,46019.0,2895
South Dakota,Campbell,0.0,Percent,46021.0,2897
South Dakota,Charles Mix,0.0,Percent,46023.0,2900
South Dakota,Clark,0.0,Percent,46025.0,2901
South Dakota,Clay,100.0,Percent,46027.0,2903
South Dakota,Codington,0.0,Percent,46029.0,2906
South Dakota,Corson,0.0,Percent,46031.0,2907
South Dakota,Custer,100.0,Percent,46033.0,2908
South Dakota,Davison,0.0,Percent,46035.0,2910
South Dakota,Day,0.0,Percent,46037.0,2911
South Dakota,Deuel,0.0,Percent,46039.0,2912
South Dakota,Dewey,0.0,Percent,46041.0,2914
South Dakota,Douglas,0.0,Percent,46043.0,2916
South Dakota,Edmunds,0.0,Percent,46045.0,2917
South Dakota,Fall River,100.0,Percent,46047.0,2919
South Dakota,Faulk,0.0,Percent,46049.0,2921
South Dakota,Grant,0.0,Percent,46051.0,2922
South Dakota,Gregory,100.0,Percent,46053.0,2923
South Dakota,Haakon,0.0,Percent,46055.0,2924
South Dakota,Hamlin,0.0,Percent,46057.0,2926
South Dakota,Hand,0.0,Percent,46059.0,2928
South Dakota,Hanson,0.0,Percent,46061.0,2929
South Dakota,Harding,0.0,Percent,46063.0,2931
South Dakota,Hughes,66.66666412353516,Percent,46065.0,2933
South Dakota,Hutchinson,0.0,Percent,46067.0,2934
South Dakota,Hyde,0.0,Percent,46069.0,2937
South Dakota,Jackson,0.0,Percent,46071.0,2939
South Dakota,Jerauld,0.0,Percent,46073.0,2941
South Dakota,Jones,0.0,Percent,46075.0,2944
South Dakota,Kingsbury,0.0,Percent,46077.0,2945
South Dakota,Lake,0.0,Percent,46079.0,2401
South Dakota,Lawrence,50.0,Percent,46081.0,2406
South Dakota,Lincoln,0.0,Percent,46083.0,2410
South Dakota,Lyman,0.0,Percent,46085.0,2417
South Dakota,McCook,0.0,Percent,46087.0,2422
South Dakota,McPherson,0.0,Percent,46089.0,2426
South Dakota,Marshall,100.0,Percent,46091.0,2430
South Dakota,Meade,50.0,Percent,46093.0,2442
South Dakota,Mellette,100.0,Percent,46095.0,2450
South Dakota,Miner,0.0,Percent,46097.0,2456
South Dakota,Minnehaha,80.0,Percent,46099.0,2467
South Dakota,Moody,0.0,Percent,46101.0,2485
South Dakota,Pennington,50.0,Percent,46103.0,2497
South Dakota,Perkins,0.0,Percent,46105.0,2502
South Dakota,Potter,0.0,Percent,46107.0,2506
South Dakota,Roberts,100.0,Percent,46109.0,2511
South Dakota,Sanborn,0.0,Percent,46111.0,2514
South Dakota,Shannon,100.0,Percent,46113.0,2519
South Dakota,Spink,0.0,Percent,46115.0,2523
South Dakota,Stanley,0.0,Percent,46117.0,2530
South Dakota,Sully,0.0,Percent,46119.0,2535
South Dakota,Todd,0.0,Percent,46121.0,2540
South Dakota,Tripp,0.0,Percent,46123.0,2546
South Dakota,Turner,0.0,Percent,46125.0,2550
South Dakota,Union,0.0,Percent,46127.0,2557
South Dakota,Walworth,0.0,Percent,46129.0,2561
South Dakota,Yankton,0.0,Percent,46135.0,2569
South Dakota,Ziebach,0.0,Percent,46137.0,2578
Tennessee,Anderson,100.0,Percent,47001.0,2584
Tennessee,Bedford,0.0,Percent,47003.0,2593
Tennessee,Benton,0.0,Percent,47005.0,2598
Tennessee,Bledsoe,0.0,Percent,47007.0,2602
Tennessee,Blount,100.0,Percent,47009.0,2622
Tennessee,Bradley,0.0,Percent,47011.0,2627
Tennessee,Campbell,0.0,Percent,47013.0,2633
Tennessee,Cannon,0.0,Percent,47015.0,2638
Tennessee,Carroll,0.0,Percent,47017.0,2648
Tennessee,Carter,0.0,Percent,47019.0,2654
Tennessee,Cheatham,0.0,Percent,47021.0,2660
Tennessee,Chester,0.0,Percent,47023.0,2664
Tennessee,Claiborne,0.0,Percent,47025.0,2670
Tennessee,Clay,0.0,Percent,47027.0,2679
Tennessee,Cocke,100.0,Percent,47029.0,2686
Tennessee,Coffee,33.33333206176758,Percent,47031.0,2689
Tennessee,Crockett,0.0,Percent,47033.0,2693
Tennessee,Cumberland,0.0,Percent,47035.0,2696
Tennessee,Davidson,50.0,Percent,47037.0,2698
Tennessee,Decatur,0.0,Percent,47039.0,2705
Tennessee,DeKalb,100.0,Percent,47041.0,2710
Tennessee,Dickson,100.0,Percent,47043.0,2717
Tennessee,Dyer,100.0,Percent,47045.0,2723
Tennessee,Fayette,100.0,Percent,47047.0,2726
Tennessee,Fentress,0.0,Percent,47049.0,2731
Tennessee,Franklin,100.0,Percent,47051.0,2734
Tennessee,Gibson,100.0,Percent,47053.0,2739
Tennessee,Giles,0.0,Percent,47055.0,2743
Tennessee,Grainger,0.0,Percent,47057.0,2748
Tennessee,Greene,100.0,Percent,47059.0,2750
Tennessee,Grundy,100.0,Percent,47061.0,2754
Tennessee,Hamblen,100.0,Percent,47063.0,2757
Tennessee,Hamilton,100.0,Percent,47065.0,2761
Tennessee,Hancock,0.0,Percent,47067.0,2766
Tennessee,Hardeman,0.0,Percent,47069.0,2770
Tennessee,Hardin,50.0,Percent,47071.0,2773
Tennessee,Hawkins,0.0,Percent,47073.0,2779
Tennessee,Haywood,0.0,Percent,47075.0,2781
Tennessee,Henderson,0.0,Percent,47077.0,2786
Tennessee,Henry,0.0,Percent,47079.0,2789
Tennessee,Hickman,50.0,Percent,47081.0,2792
Tennessee,Houston,0.0,Percent,47083.0,2796
Tennessee,Humphreys,0.0,Percent,47085.0,2798
Tennessee,Jackson,0.0,Percent,47087.0,2801
Tennessee,Jefferson,50.0,Percent,47089.0,2804
Tennessee,Johnson,25.0,Percent,47091.0,2808
Tennessee,Knox,100.0,Percent,47093.0,2814
Tennessee,Lake,0.0,Percent,47095.0,2817
Tennessee,Lauderdale,0.0,Percent,47097.0,2821
Tennessee,Lawrence,0.0,Percent,47099.0,2823
Tennessee,Lewis,0.0,Percent,47101.0,2825
Tennessee,Lincoln,0.0,Percent,47103.0,2828
Tennessee,Loudon,0.0,Percent,47105.0,2830
Tennessee,McMinn,100.0,Percent,47107.0,2833
Tennessee,McNairy,0.0,Percent,47109.0,2836
Tennessee,Macon,0.0,Percent,47111.0,2839
Tennessee,Madison,100.0,Percent,47113.0,2841
Tennessee,Marion,0.0,Percent,47115.0,2844
Tennessee,Marshall,50.0,Percent,47117.0,2848
Tennessee,Maury,100.0,Percent,47119.0,2850
Tennessee,Meigs,0.0,Percent,47121.0,2854
Tennessee,Monroe,100.0,Percent,47123.0,2857
Tennessee,Montgomery,50.0,Percent,47125.0,2859
Tennessee,Moore,0.0,Percent,47127.0,2863
Tennessee,Morgan,0.0,Percent,47129.0,2866
Tennessee,Obion,100.0,Percent,47131.0,2872
Tennessee,Overton,0.0,Percent,47133.0,2875
Tennessee,Perry,0.0,Percent,47135.0,2878
Tennessee,Pickett,0.0,Percent,47137.0,2881
Tennessee,Polk,0.0,Percent,47139.0,2883
Tennessee,Putnam,0.0,Percent,47141.0,2890
Tennessee,Rhea,0.0,Percent,47143.0,2893
Tennessee,Roane,100.0,Percent,47145.0,2001
Tennessee,Robertson,100.0,Percent,47147.0,2011
Tennessee,Rutherford,75.0,Percent,47149.0,2015
Tennessee,Scott,100.0,Percent,47151.0,2020
Tennessee,Sequatchie,0.0,Percent,47153.0,2025
Tennessee,Sevier,100.0,Percent,47155.0,2030
Tennessee,Shelby,100.0,Percent,47157.0,2033
Tennessee,Smith,50.0,Percent,47159.0,2037
Tennessee,Stewart,0.0,Percent,47161.0,2041
Tennessee,Sullivan,66.66666412353516,Percent,47163.0,2046
Tennessee,Sumner,100.0,Percent,47165.0,2050
Tennessee,Tipton,100.0,Percent,47167.0,2055
Tennessee,Trousdale,0.0,Percent,47169.0,2062
Tennessee,Unicoi,50.0,Percent,47171.0,2069
Tennessee,Union,100.0,Percent,47173.0,2073
Tennessee,Van Buren,0.0,Percent,47175.0,2077
Tennessee,Warren,0.0,Percent,47177.0,2081
Tennessee,Washington,100.0,Percent,47179.0,2085
Tennessee,Wayne,0.0,Percent,47181.0,2089
Tennessee,Weakley,50.0,Percent,47183.0,2096
Tennessee,White,0.0,Percent,47185.0,2100
Tennessee,Williamson,75.0,Percent,47187.0,2105
Tennessee,Wilson,50.0,Percent,47189.0,2111
Texas,Anderson,0.0,Percent,48001.0,2113
Texas,Andrews,0.0,Percent,48003.0,2117
Texas,Angelina,100.0,Percent,48005.0,2124
Texas,Aransas,0.0,Percent,48007.0,2162
Texas,Archer,0.0,Percent,48009.0,2168
Texas,Armstrong,0.0,Percent,48011.0,2172
Texas,Atascosa,0.0,Percent,48013.0,2173
Texas,Austin,0.0,Percent,48015.0,2177
Texas,Bailey,0.0,Percent,48017.0,2179
Texas,Bandera,100.0,Percent,48019.0,2183
Texas,Bastrop,100.0,Percent,48021.0,2190
Texas,Baylor,0.0,Percent,48023.0,2192
Texas,Bee,0.0,Percent,48025.0,2196
Texas,Bell,33.33333206176758,Percent,48027.0,2198
Texas,Bexar,72.7272720336914,Percent,48029.0,2203
Texas,Blanco,0.0,Percent,48031.0,2207
Texas,Borden,0.0,Percent,48033.0,2212
Texas,Bosque,100.0,Percent,48035.0,2216
Texas,Bowie,100.0,Percent,48037.0,2224
Texas,Brazoria,100.0,Percent,48039.0,2240
Texas,Brazos,0.0,Percent,48041.0,2253
Texas,Brewster,0.0,Percent,48043.0,2262
Texas,Briscoe,0.0,Percent,48045.0,2269
Texas,Brooks,0.0,Percent,48047.0,2279
Texas,Brown,0.0,Percent,48049.0,2296
Texas,Burleson,0.0,Percent,48051.0,2304
Texas,Burnet,0.0,Percent,48053.0,2312
Texas,Caldwell,0.0,Percent,48055.0,2320
Texas,Calhoun,0.0,Percent,48057.0,2327
Texas,Callahan,0.0,Percent,48059.0,2331
Texas,Cameron,80.0,Percent,48061.0,2359
Texas,Camp,0.0,Percent,48063.0,2373
Texas,Carson,0.0,Percent,48065.0,2377
Texas,Cass,0.0,Percent,48067.0,2382
Texas,Castro,0.0,Percent,48069.0,2386
Texas,Chambers,0.0,Percent,48071.0,2395
Texas,Cherokee,0.0,Percent,48073.0,2400
Texas,Childress,0.0,Percent,48075.0,2405
Texas,Clay,0.0,Percent,48077.0,2409
Texas,Cochran,0.0,Percent,48079.0,2413
Texas,Coke,0.0,Percent,48081.0,2418
Texas,Coleman,0.0,Percent,48083.0,2423
Texas,Collin,100.0,Percent,48085.0,2429
Texas,Collingsworth,0.0,Percent,48087.0,2434
Texas,Colorado,0.0,Percent,48089.0,2441
Texas,Comal,0.0,Percent,48091.0,2449
Texas,Comanche,0.0,Percent,48093.0,2455
Texas,Concho,0.0,Percent,48095.0,2458
Texas,Cooke,0.0,Percent,48097.0,2463
Texas,Coryell,0.0,Percent,48099.0,2469
Texas,Cottle,0.0,Percent,48101.0,2473
Texas,Crane,0.0,Percent,48103.0,2478
Texas,Crockett,0.0,Percent,48105.0,2483
Texas,Crosby,0.0,Percent,48107.0,2487
Texas,Culberson,0.0,Percent,48109.0,2491
Texas,Dallam,0.0,Percent,48111.0,2498
Texas,Dallas,81.81818389892578,Percent,48113.0,2507
Texas,Dawson,0.0,Percent,48115.0,2512
Texas,Deaf Smith,0.0,Percent,48117.0,2515
Texas,Delta,0.0,Percent,48119.0,2524
Texas,Denton,40.0,Percent,48121.0,2532
Texas,DeWitt,0.0,Percent,48123.0,2538
Texas,Dickens,0.0,Percent,48125.0,2542
Texas,Dimmit,0.0,Percent,48127.0,2548
Texas,Donley,0.0,Percent,48129.0,2551
Texas,Duval,0.0,Percent,48131.0,2556
Texas,Eastland,0.0,Percent,48133.0,2562
Texas,Ector,0.0,Percent,48135.0,2568
Texas,Edwards,0.0,Percent,48137.0,2574
Texas,Ellis,100.0,Percent,48139.0,2579
Texas,El Paso,15.384614944458008,Percent,48141.0,2588
Texas,Erath,0.0,Percent,48143.0,2597
Texas,Falls,0.0,Percent,48145.0,2601
Texas,Fannin,0.0,Percent,48147.0,2621
Texas,Fayette,0.0,Percent,48149.0,2624
Texas,Fisher,0.0,Percent,48151.0,2628
Texas,Floyd,0.0,Percent,48153.0,2630
Texas,Foard,0.0,Percent,48155.0,2002
Texas,Fort Bend,50.0,Percent,48157.0,2009
Texas,Franklin,100.0,Percent,48159.0,2016
Texas,Freestone,0.0,Percent,48161.0,2022
Texas,Frio,0.0,Percent,48163.0,2028
Texas,Gaines,0.0,Percent,48165.0,2032
Texas,Galveston,80.0,Percent,48167.0,2059
Texas,Garza,0.0,Percent,48169.0,2060
Texas,Gillespie,100.0,Percent,48171.0,2066
Texas,Glasscock,0.0,Percent,48173.0,2072
Texas,Goliad,0.0,Percent,48175.0,2079
Texas,Gonzales,0.0,Percent,48177.0,2086
Texas,Gray,0.0,Percent,48179.0,2088
Texas,Grayson,66.66666412353516,Percent,48181.0,2094
Texas,Gregg,100.0,Percent,48183.0,2101
Texas,Grimes,0.0,Percent,48185.0,2108
Texas,Guadalupe,100.0,Percent,48187.0,2116
Texas,Hale,0.0,Percent,48189.0,2120
Texas,Hall,0.0,Percent,48191.0,2125
Texas,Hamilton,0.0,Percent,48193.0,2128
Texas,Hansford,0.0,Percent,48195.0,2132
Texas,Hardeman,0.0,Percent,48197.0,2137
Texas,Hardin,0.0,Percent,48199.0,2142
Texas,Harris,50.0,Percent,48201.0,2149
Texas,Harrison,0.0,Percent,48203.0,2157
Texas,Hartley,0.0,Percent,48205.0,2160
Texas,Haskell,0.0,Percent,48207.0,2163
