State,County,Grocery stores per 1000 pop (% change) 2011-16 (PCH_GROCPTH_11_16),Units,FIPS,FID
Oklahoma,Rogers,15.471847478,% change,40131,2374
Oklahoma,Seminole,-19.119376888,% change,40133,2384
Oklahoma,Sequoyah,31.005221932,% change,40135,2391
Oklahoma,Stephens,-10.280328689,% change,40137,2396
Oklahoma,Texas,0.269745871,% change,40139,2003
Oklahoma,Tillman,-46.81938911,% change,40141,2005
Oklahoma,Tulsa,9.536827557,% change,40143,2008
Oklahoma,Wagoner,-68.165866749,% change,40145,2014
Oklahoma,Washington,-15.269759327,% change,40147,2018
Oklahoma,Washita,-32.531520539,% change,40149,2023
Oklahoma,Woods,-27.931355376,% change,40151,2029
Oklahoma,Woodward,-51.971420379,% change,40153,2035
Oregon,Baker,-56.836504353,% change,41001,2044
Oregon,Benton,-10.595259426,% change,41003,2053
Oregon,Clackamas,-8.348662089,% change,41005,2058
Oregon,Clatsop,2.669116822,% change,41007,2064
Oregon,Columbia,-22.380222458,% change,41009,2070
Oregon,Coos,-20.814201183,% change,41011,2083
Oregon,Crook,-38.459243346,% change,41013,2092
Oregon,Curry,-12.929984948,% change,41015,2098
Oregon,Deschutes,-1.269097095,% change,41017,2109
Oregon,Douglas,16.375940152,% change,41019,2115
Oregon,Gilliam,4.948897257,% change,41021,2121
Oregon,Grant,3.131959911,% change,41023,2130
Oregon,Harney,1.322131938,% change,41025,2134
Oregon,Hood River,-2.714186611,% change,41027,2138
Oregon,Jackson,-9.854795785,% change,41029,2139
Oregon,Jefferson,-5.995068991,% change,41031,2143
Oregon,Josephine,-8.829250606,% change,41033,2152
Oregon,Klamath,6.673103712,% change,41035,2155
Oregon,Lake,-66.636828645,% change,41037,2159
Oregon,Lane,2.698287277,% change,41039,2170
Oregon,Lincoln,1.691389857,% change,41041,2174
Oregon,Linn,-12.906896418,% change,41043,2181
Oregon,Malheur,1.43783108,% change,41045,2185
Oregon,Marion,4.059791641,% change,41047,2200
Oregon,Morrow,-0.151528657,% change,41049,2209
Oregon,Multnomah,5.834267,% change,41051,2218
Oregon,Polk,-22.351694048,% change,41053,2223
Oregon,Sherman,-100.0,% change,41055,2232
Oregon,Tillamook,-3.128696249,% change,41057,2242
Oregon,Umatilla,16.817353564,% change,41059,2251
Oregon,Union,-0.629727758,% change,41061,2257
Oregon,Wallowa,26.084441874,% change,41063,2263
Oregon,Wasco,-14.796490279,% change,41065,2267
Oregon,Washington,-3.945003681,% change,41067,2272
Oregon,Wheeler,6.787330317,% change,41069,2277
Oregon,Yamhill,11.578320543,% change,41071,2284
Pennsylvania,Adams,-8.535266119,% change,42001,2292
Pennsylvania,Allegheny,4.303894473,% change,42003,2302
Pennsylvania,Armstrong,-32.992837854,% change,42005,2309
Pennsylvania,Beaver,-12.145029667,% change,42007,2321
Pennsylvania,Bedford,39.062768605,% change,42009,2324
Pennsylvania,Berks,-4.560711627,% change,42011,2326
Pennsylvania,Blair,21.684086196,% change,42013,2328
Pennsylvania,Bradford,-9.512839012,% change,42015,2333
Pennsylvania,Bucks,-8.181123401,% change,42017,2336
Pennsylvania,Butler,-0.857110635,% change,42019,2338
Pennsylvania,Cambria,9.931625595,% change,42021,2341
Pennsylvania,Cameron,6.726457399,% change,42023,2343
Pennsylvania,Carbon,12.729433992,% change,42025,2349
Pennsylvania,Centre,-4.345921534,% change,42027,2354
Pennsylvania,Chester,-8.183686502,% change,42029,2360
Pennsylvania,Clarion,-40.883122272,% change,42031,2366
Pennsylvania,Clearfield,15.21525999,% change,42033,2372
Pennsylvania,Clinton,1.246633321,% change,42035,2379
Pennsylvania,Columbia,1.366549764,% change,42037,2385
Pennsylvania,Crawford,-15.0453731,% change,42039,2389
Pennsylvania,Cumberland,-1.801449293,% change,42041,2397
Pennsylvania,Dauphin,14.532268597,% change,42043,2403
Pennsylvania,Delaware,26.664016919,% change,42045,2414
Pennsylvania,Elk,4.384840417,% change,42047,2420
Pennsylvania,Erie,-10.616787951,% change,42049,2425
Pennsylvania,Fayette,-15.412695987,% change,42051,2431
Pennsylvania,Forest,57.493840679,% change,42053,2436
Pennsylvania,Franklin,8.831124854,% change,42055,2439
Pennsylvania,Fulton,1.094615858,% change,42057,2446
Pennsylvania,Greene,54.719037623,% change,42059,2447
Pennsylvania,Huntingdon,-32.545106916,% change,42061,2454
Pennsylvania,Indiana,3.931688092,% change,42063,2459
Pennsylvania,Jefferson,-25.710799268,% change,42065,2462
Pennsylvania,Juniata,0.927477017,% change,42067,2466
Pennsylvania,Lackawanna,1.653609773,% change,42069,2471
Pennsylvania,Lancaster,-7.146119016,% change,42071,2482
Pennsylvania,Lawrence,72.031967378,% change,42073,2488
Pennsylvania,Lebanon,10.410280544,% change,42075,2492
Pennsylvania,Lehigh,-7.542748401,% change,42077,2496
Pennsylvania,Luzerne,4.802438254,% change,42079,2501
Pennsylvania,Lycoming,-12.818884223,% change,42081,2505
Pennsylvania,McKean,13.284489969,% change,42083,2509
Pennsylvania,Mercer,-19.829654546,% change,42085,2513
Pennsylvania,Mifflin,-20.756788768,% change,42087,2517
Pennsylvania,Monroe,-24.557791548,% change,42089,2521
Pennsylvania,Montgomery,6.109471953,% change,42091,2528
Pennsylvania,Montour,-24.469281404,% change,42093,2533
Pennsylvania,Northampton,0.822686903,% change,42095,2537
Pennsylvania,Northumberland,12.818614297,% change,42097,2544
Pennsylvania,Perry,0.0,% change,42099,2554
Pennsylvania,Philadelphia,20.70160783,% change,42101,2563
Pennsylvania,Pike,-24.730810854,% change,42103,2571
Pennsylvania,Potter,17.864528382,% change,42105,2575
Pennsylvania,Schuylkill,-11.818367561,% change,42107,2581
Pennsylvania,Snyder,-24.767955874,% change,42109,2583
Pennsylvania,Somerset,-8.465876293,% change,42111,2589
Pennsylvania,Sullivan,-21.095417967,% change,42113,2293
Pennsylvania,Susquehanna,-38.789466026,% change,42115,2298
Pennsylvania,Tioga,13.852033322,% change,42117,2305
Pennsylvania,Union,-25.587588028,% change,42119,2313
Pennsylvania,Venango,-54.403909928,% change,42121,2316
Pennsylvania,Warren,29.700235012,% change,42123,2322
Pennsylvania,Washington,-24.773199705,% change,42125,2346
Pennsylvania,Wayne,-31.420391698,% change,42127,2363
Pennsylvania,Westmoreland,6.929012853,% change,42129,2394
Pennsylvania,Wyoming,-22.8207506,% change,42131,2407
Pennsylvania,York,-1.601364551,% change,42133,2419
Rhode Island,Bristol,17.463889685,% change,44001,2433
Rhode Island,Kent,-11.676797605,% change,44003,2444
Rhode Island,Newport,39.424875741,% change,44005,2460
Rhode Island,Providence,3.427173546,% change,44007,2475
Rhode Island,Washington,-12.159670903,% change,44009,2484
South Carolina,Abbeville,1.47671643,% change,45001,2489
South Carolina,Aiken,-9.870003293,% change,45003,2503
South Carolina,Allendale,-43.514736726,% change,45005,2527
South Carolina,Anderson,13.285222952,% change,45007,2559
South Carolina,Bamberg,-12.825877495,% change,45009,2592
South Carolina,Barnwell,30.01945255,% change,45011,2605
South Carolina,Beaufort,-21.499732223,% change,45013,2626
South Carolina,Berkeley,9.199664033,% change,45015,2631
South Carolina,Calhoun,104.650532167,% change,45017,2635
South Carolina,Charleston,-18.132712499,% change,45019,2691
South Carolina,Cherokee,-11.65165271,% change,45021,2700
South Carolina,Chester,-49.098513011,% change,45023,2704
South Carolina,Chesterfield,-24.426575699,% change,45025,2708
South Carolina,Clarendon,1.358100412,% change,45027,2715
South Carolina,Colleton,-16.319099396,% change,45029,2718
South Carolina,Darlington,-6.483826401,% change,45031,2721
South Carolina,Dillon,-22.714735373,% change,45033,2725
South Carolina,Dorchester,2.401641697,% change,45035,2730
South Carolina,Edgefield,1.234010534,% change,45037,2735
South Carolina,Fairfield,4.167034909,% change,45039,2738
South Carolina,Florence,-24.869740651,% change,45041,2742
South Carolina,Georgetown,-13.701241568,% change,45043,2752
South Carolina,Greenville,-5.84370865,% change,45045,2759
South Carolina,Greenwood,-6.690880978,% change,45047,2764
South Carolina,Hampton,4.629163732,% change,45049,2767
South Carolina,Horry,-6.434114666,% change,45051,2774
South Carolina,Jasper,-24.901737261,% change,45053,2783
South Carolina,Kershaw,10.437602666,% change,45055,2787
South Carolina,Lancaster,-5.485302078,% change,45057,2790
South Carolina,Laurens,-16.779328336,% change,45059,2794
South Carolina,Lee,-57.101152951,% change,45061,2800
South Carolina,Lexington,-4.772637562,% change,45063,2803
South Carolina,McCormick,-47.659107535,% change,45065,2807
South Carolina,Marion,-7.091928322,% change,45067,2811
South Carolina,Marlboro,-39.65506309,% change,45069,2813
South Carolina,Newberry,-17.823222234,% change,45071,2818
South Carolina,Oconee,3.249129661,% change,45073,2822
South Carolina,Orangeburg,-15.084483067,% change,45075,2829
South Carolina,Pickens,14.964331904,% change,45077,2834
South Carolina,Richland,7.777456782,% change,45079,2843
South Carolina,Saluda,-34.900221729,% change,45081,2846
South Carolina,Spartanburg,4.336939004,% change,45083,2851
South Carolina,Sumter,-4.996458098,% change,45085,2855
South Carolina,Union,-17.179700199,% change,45087,2860
South Carolina,Williamsburg,20.501146105,% change,45089,2864
South Carolina,York,-15.261920635,% change,45091,2867
South Dakota,Aurora,-67.078787879,% change,46003,2870
South Dakota,Beadle,63.03606642,% change,46005,2874
South Dakota,Bennett,0.0580215,% change,46007,2876
South Dakota,Bon Homme,-32.941063911,% change,46009,2879
South Dakota,Brookings,88.730657427,% change,46011,2882
South Dakota,Brown,-18.584863412,% change,46013,2885
South Dakota,Brule,1.592173413,% change,46015,2888
South Dakota,Buffalo,0.0,% change,46017,2891
South Dakota,Butte,-23.666929989,% change,46019,2895
South Dakota,Campbell,0.0,% change,46021,2897
South Dakota,Charles Mix,-21.645704541,% change,46023,2900
South Dakota,Clark,-1.428571429,% change,46025,2901
South Dakota,Clay,0.351556895,% change,46027,2903
South Dakota,Codington,-34.784004566,% change,46029,2906
South Dakota,Corson,-2.084848485,% change,46031,2907
South Dakota,Custer,-3.122098422,% change,46033,2908
South Dakota,Davison,-34.197300523,% change,46035,2910
South Dakota,Day,4.116793616,% change,46037,2911
South Dakota,Deuel,53.999528079,% change,46039,2912
South Dakota,Dewey,-53.255975061,% change,46041,2914
South Dakota,Douglas,2.199312715,% change,46043,2916
South Dakota,Edmunds,-48.692229558,% change,46045,2917
South Dakota,Fall River,-100.0,% change,46047,2919
South Dakota,Faulk,1.333333333,% change,46049,2921
South Dakota,Grant,36.471693681,% change,46051,2922
South Dakota,Gregory,-32.550147846,% change,46053,2923
South Dakota,Haakon,1.911842804,% change,46055,2924
South Dakota,Hamlin,51.505614154,% change,46057,2926
South Dakota,Hand,4.478976234,% change,46059,2928
South Dakota,Hanson,-0.471976401,% change,46061,2929
South Dakota,Harding,0,% change,46063,2931
South Dakota,Hughes,-34.346020368,% change,46065,2933
South Dakota,Hutchinson,-1.253747615,% change,46067,2934
South Dakota,Hyde,-47.796863331,% change,46069,2937
South Dakota,Jackson,-4.246284501,% change,46071,2939
South Dakota,Jerauld,3.49127182,% change,46073,2941
South Dakota,Jones,7.379679144,% change,46075,2944
South Dakota,Kingsbury,-22.07655214,% change,46077,2945
South Dakota,Lake,-54.129313764,% change,46079,2401
South Dakota,Lawrence,-3.391176587,% change,46081,2406
South Dakota,Lincoln,50.089789636,% change,46083,2410
South Dakota,Lyman,21.524234694,% change,46085,2417
South Dakota,McCook,-19.08045977,% change,46087,2422
South Dakota,McPherson,1.197357556,% change,46089,2426
South Dakota,Marshall,-4.112734864,% change,46091,2430
South Dakota,Meade,-25.438596491,% change,46093,2442
South Dakota,Mellette,-50.216242191,% change,46095,2450
South Dakota,Miner,107.49665328,% change,46097,2456
South Dakota,Minnehaha,36.15631761,% change,46099,2467
South Dakota,Moody,-1.067724222,% change,46101,2485
South Dakota,Pennington,-20.831913673,% change,46103,2497
South Dakota,Perkins,102.899527984,% change,46105,2502
South Dakota,Potter,-30.396475771,% change,46107,2506
South Dakota,Roberts,-24.449716298,% change,46109,2511
South Dakota,Sanborn,-0.967199327,% change,46111,2514
South Dakota,Shannon,0.0,% change,46113,2519
South Dakota,Spink,1.420986883,% change,46115,2523
South Dakota,Stanley,-100.0,% change,46117,2530
South Dakota,Sully,-2.959830867,% change,46119,2535
South Dakota,Todd,-2.554708387,% change,46121,2540
South Dakota,Tripp,2.568306011,% change,46123,2546
South Dakota,Turner,1.02805999,% change,46125,2550
South Dakota,Union,-2.321237994,% change,46127,2557
South Dakota,Walworth,1.108889293,% change,46129,2561
South Dakota,Yankton,-0.561301158,% change,46135,2569
South Dakota,Ziebach,-100.0,% change,46137,2578
Tennessee,Anderson,-14.752927168,% change,47001,2584
Tennessee,Bedford,-25.819157411,% change,47003,2593
Tennessee,Benton,23.205679058,% change,47005,2598
Tennessee,Bledsoe,-55.798342352,% change,47007,2602
Tennessee,Blount,-14.923436391,% change,47009,2622
Tennessee,Bradley,-21.250941592,% change,47011,2627
Tennessee,Campbell,2.258576794,% change,47013,2633
Tennessee,Cannon,-100.0,% change,47015,2638
Tennessee,Carroll,-12.425563264,% change,47017,2648
Tennessee,Carter,14.283405363,% change,47019,2654
Tennessee,Cheatham,-1.905457108,% change,47021,2660
Tennessee,Chester,0.140334464,% change,47023,2664
Tennessee,Claiborne,-15.277821784,% change,47025,2670
Tennessee,Clay,102.055150884,% change,47027,2679
Tennessee,Cocke,0.685437998,% change,47029,2686
Tennessee,Coffee,16.650988462,% change,47031,2689
Tennessee,Crockett,-24.528236677,% change,47033,2693
Tennessee,Cumberland,7.295534446,% change,47035,2696
Tennessee,Davidson,-11.995116413,% change,47037,2698
Tennessee,Decatur,-20.204935531,% change,47039,2705
Tennessee,DeKalb,-3.518156568,% change,47041,2710
Tennessee,Dickson,-25.215173187,% change,47043,2717
Tennessee,Dyer,-11.324956788,% change,47045,2723
Tennessee,Fayette,-22.03967151,% change,47047,2726
Tennessee,Fentress,-19.830687831,% change,47049,2731
Tennessee,Franklin,-50.900955085,% change,47051,2734
Tennessee,Gibson,-17.548698654,% change,47053,2739
Tennessee,Giles,0.638297872,% change,47055,2743
Tennessee,Grainger,23.04214261,% change,47057,2748
Tennessee,Greene,19.097154541,% change,47059,2750
Tennessee,Grundy,22.783342119,% change,47061,2754
Tennessee,Hamblen,14.989458596,% change,47063,2757
Tennessee,Hamilton,-13.684269231,% change,47065,2761
Tennessee,Hancock,1.546157344,% change,47067,2766
Tennessee,Hardeman,5.385460826,% change,47069,2770
Tennessee,Hardin,-12.12634419,% change,47071,2773
Tennessee,Hawkins,12.823333215,% change,47073,2779
Tennessee,Haywood,-21.91625007,% change,47075,2781
Tennessee,Henderson,0.784370165,% change,47077,2786
Tennessee,Henry,-42.564738719,% change,47079,2789
Tennessee,Hickman,-1.172461357,% change,47081,2792
Tennessee,Houston,2.771618625,% change,47083,2796
Tennessee,Humphreys,-24.926554594,% change,47085,2798
Tennessee,Jackson,-0.603344251,% change,47087,2801
Tennessee,Jefferson,-2.381624245,% change,47089,2804
Tennessee,Johnson,-18.06491534,% change,47091,2808
Tennessee,Knox,-1.491818121,% change,47093,2814
Tennessee,Lake,106.985391766,% change,47095,2817
Tennessee,Lauderdale,-12.640631164,% change,47097,2821
Tennessee,Lawrence,30.49473774,% change,47099,2823
Tennessee,Lewis,35.941347661,% change,47101,2825
Tennessee,Lincoln,-20.372226199,% change,47103,2828
Tennessee,Loudon,-14.879895986,% change,47105,2830
Tennessee,McMinn,19.200136729,% change,47107,2833
Tennessee,McNairy,34.583494769,% change,47109,2836
Tennessee,Macon,-20.28707454,% change,47111,2839
Tennessee,Madison,-16.225704343,% change,47113,2841
Tennessee,Marion,-0.805056319,% change,47115,2844
Tennessee,Marshall,-35.695743283,% change,47117,2848
Tennessee,Maury,-9.061481448,% change,47119,2850
Tennessee,Meigs,30.208682067,% change,47121,2854
Tennessee,Monroe,30.273166982,% change,47123,2857
Tennessee,Montgomery,17.240900313,% change,47125,2859
Tennessee,Moore,0,% change,47127,2863
Tennessee,Morgan,1.256674646,% change,47129,2866
Tennessee,Obion,3.741073184,% change,47131,2872
Tennessee,Overton,-27.976677977,% change,47133,2875
Tennessee,Perry,-50.196401419,% change,47135,2878
Tennessee,Pickett,100.432645034,% change,47137,2881
Tennessee,Polk,-33.432717154,% change,47139,2883
Tennessee,Putnam,1.913350761,% change,47141,2890
Tennessee,Rhea,-25.75713139,% change,47143,2893
Tennessee,Roane,-12.660944785,% change,47145,2001
Tennessee,Robertson,-13.216097836,% change,47147,2011
Tennessee,Rutherford,-15.154481952,% change,47149,2015
Tennessee,Scott,0.959254522,% change,47151,2020
Tennessee,Sequatchie,0.0,% change,47153,2025
Tennessee,Sevier,2.878049194,% change,47155,2030
Tennessee,Shelby,-12.726740957,% change,47157,2033
Tennessee,Smith,-34.480632898,% change,47159,2037
Tennessee,Stewart,-66.530033905,% change,47161,2041
Tennessee,Sullivan,-17.102793472,% change,47163,2046
Tennessee,Sumner,-23.88949684,% change,47165,2050
Tennessee,Tipton,-9.904374264,% change,47167,2055
Tennessee,Trousdale,17.738693467,% change,47169,2062
Tennessee,Unicoi,-30.982168129,% change,47171,2069
Tennessee,Union,-66.737728785,% change,47173,2073
Tennessee,Van Buren,0.0,% change,47175,2077
Tennessee,Warren,-34.179867987,% change,47177,2081
Tennessee,Washington,-11.493332952,% change,47179,2085
Tennessee,Wayne,1.662166217,% change,47181,2089
Tennessee,Weakley,-22.124493565,% change,47183,2096
Tennessee,White,22.91123209,% change,47185,2100
Tennessee,Williamson,-26.971646216,% change,47187,2105
Tennessee,Wilson,-6.65166537,% change,47189,2111
Texas,Anderson,-23.930209528,% change,48001,2113
Texas,Andrews,-13.741099961,% change,48003,2117
Texas,Angelina,21.459637937,% change,48005,2124
Texas,Aransas,37.851632047,% change,48007,2162
Texas,Archer,0,% change,48009,2168
Texas,Armstrong,4.364224138,% change,48011,2172
Texas,Atascosa,-19.891857618,% change,48013,2173
Texas,Austin,20.499713196,% change,48015,2177
Texas,Bailey,-0.292479109,% change,48017,2179
Texas,Bandera,-36.932289268,% change,48019,2183
Texas,Bastrop,10.90299764,% change,48021,2190
Texas,Baylor,1.566794942,% change,48023,2192
Texas,Bee,96.814374905,% change,48025,2196
Texas,Bell,14.771312093,% change,48027,2198
Texas,Bexar,2.351635104,% change,48029,2203
Texas,Blanco,-6.807159862,% change,48031,2207
Texas,Borden,0.0,% change,48033,2212
Texas,Bosque,-39.167129373,% change,48035,2216
Texas,Bowie,40.196898201,% change,48037,2224
Texas,Brazoria,-6.757953959,% change,48039,2240
Texas,Brazos,-10.050965335,% change,48041,2253
Texas,Brewster,-15.225352623,% change,48043,2262
Texas,Briscoe,11.507402423,% change,48045,2269
Texas,Brooks,-0.564505025,% change,48047,2279
Texas,Brown,39.691054775,% change,48049,2296
Texas,Burleson,29.537926001,% change,48051,2304
Texas,Burnet,-37.250802224,% change,48053,2312
Texas,Caldwell,-37.689338653,% change,48055,2320
Texas,Calhoun,-61.068270896,% change,48057,2327
Texas,Callahan,-50.976264789,% change,48059,2331
Texas,Cameron,-11.205237909,% change,48061,2359
Texas,Camp,-51.436399217,% change,48063,2373
Texas,Carson,104.159161618,% change,48065,2377
Texas,Cass,-59.740691489,% change,48067,2382
Texas,Castro,3.157356513,% change,48069,2386
Texas,Chambers,-36.728006497,% change,48071,2395
Texas,Cherokee,-21.264066595,% change,48073,2400
Texas,Childress,-0.916138125,% change,48075,2405
Texas,Clay,4.139816442,% change,48077,2409
Texas,Cochran,111.267605634,% change,48079,2413
Texas,Coke,200.275819798,% change,48081,2418
Texas,Coleman,3.847524047,% change,48083,2423
Texas,Collin,-0.72543756,% change,48085,2429
Texas,Collingsworth,1.750330251,% change,48087,2434
Texas,Colorado,-17.625751019,% change,48089,2441
Texas,Comal,-16.477315084,% change,48091,2449
Texas,Comanche,-48.772280157,% change,48093,2455
Texas,Concho,-3.650830798,% change,48095,2458
Texas,Cooke,22.260727755,% change,48097,2463
Texas,Coryell,-38.640566831,% change,48099,2469
Texas,Cottle,7.264957265,% change,48101,2473
Texas,Crane,-9.340545038,% change,48103,2478
Texas,Crockett,-66.639291906,% change,48105,2483
Texas,Crosby,2.078756126,% change,48107,2487
Texas,Culberson,-100.0,% change,48109,2491
Texas,Dallam,-100.0,% change,48111,2498
Texas,Dallas,6.964163404,% change,48113,2507
Texas,Dawson,5.382610029,% change,48115,2512
Texas,Deaf Smith,-31.069849691,% change,48117,2515
Texas,Delta,0.0,% change,48119,2524
Texas,Denton,19.498732675,% change,48121,2532
Texas,DeWitt,-34.678436318,% change,48123,2538
Texas,Dickens,9.041344843,% change,48125,2542
Texas,Dimmit,40.638909496,% change,48127,2548
Texas,Donley,8.726415094,% change,48129,2551
Texas,Duval,3.022098,% change,48131,2556
Texas,Eastland,-18.806752991,% change,48133,2562
Texas,Ector,-11.40309684,% change,48135,2568
Texas,Edwards,3.180396246,% change,48137,2574
Texas,Ellis,-15.527127962,% change,48139,2579
Texas,El Paso,-1.276518835,% change,48141,2588
Texas,Erath,-29.556861231,% change,48143,2597
Texas,Falls,2.994633893,% change,48145,2601
Texas,Fannin,-19.959828681,% change,48147,2621
Texas,Fayette,-34.20023933,% change,48149,2624
Texas,Fisher,-32.027827879,% change,48151,2628
Texas,Floyd,8.390061266,% change,48153,2630
Texas,Foard,0,% change,48155,2002
Texas,Fort Bend,1.913396365,% change,48157,2009
Texas,Franklin,-0.90064734,% change,48159,2016
Texas,Freestone,-0.259581616,% change,48161,2022
Texas,Frio,-54.874903276,% change,48163,2028
Texas,Gaines,-34.44411894,% change,48165,2032
Texas,Galveston,8.555766115,% change,48167,2059
Texas,Garza,1.877715705,% change,48169,2060
Texas,Gillespie,-4.816574796,% change,48171,2066
Texas,Glasscock,0.0,% change,48173,2072
Texas,Goliad,-4.161680628,% change,48175,2079
Texas,Gonzales,-36.915432424,% change,48177,2086
Texas,Gray,-0.382619404,% change,48179,2088
Texas,Grayson,2.558642601,% change,48181,2094
Texas,Gregg,-12.47219311,% change,48183,2101
Texas,Grimes,-27.534996736,% change,48185,2108
Texas,Guadalupe,-29.732205232,% change,48187,2116
Texas,Hale,-14.880879301,% change,48189,2120
Texas,Hall,6.394601542,% change,48191,2125
Texas,Hamilton,-32.094115741,% change,48193,2128
Texas,Hansford,0.759219089,% change,48195,2132
Texas,Hardeman,-47.895264345,% change,48197,2137
Texas,Hardin,-14.366301701,% change,48199,2142
Texas,Harris,-3.929755646,% change,48201,2149
Texas,Harrison,-36.750813999,% change,48203,2157
Texas,Hartley,5.643182615,% change,48205,2160
Texas,Haskell,3.347788378,% change,48207,2163
Texas,Hays,-38.552636284,% change,48209,2166
Texas,Hemphill,-4.241396025,% change,48211,2171
Texas,Henderson,-34.367893645,% change,48213,2178
Texas,Hidalgo,-3.657732855,% change,48215,2188
Texas,Hill,-39.977822638,% change,48217,2201
Texas,Hockley,-33.841203884,% change,48219,2208
Texas,Hood,-42.210629499,% change,48221,2213
Texas,Hopkins,-2.624091926,% change,48223,2221
Texas,Houston,-38.592275428,% change,48225,2228
Texas,Howard,-4.44863182,% change,48227,2231
Texas,Hudspeth,-58.126687945,% change,48229,2241
Texas,Hunt,-15.122635661,% change,48231,2246
Texas,Hutchinson,2.053778396,% change,48233,2249
Texas,Irion,-100.0,% change,48235,2255
Texas,Jack,-48.471366644,% change,48237,2256
Texas,Jackson,41.849033735,% change,48239,2264
Texas,Jasper,-18.212479873,% change,48241,2271
Texas,Jeff Davis,103.296213808,% change,48243,2275
Texas,Jefferson,1.415650716,% change,48245,2285
Texas,Jim Hogg,-39.519450801,% change,48247,2288
Texas,Jim Wells,-27.111759698,% change,48249,2294
Texas,Johnson,-17.644892411,% change,48251,2299
Texas,Jones,1.365409623,% change,48253,2301
Texas,Karnes,-21.661425577,% change,48255,2307
Texas,Kaufman,8.909332897,% change,48257,2314
Texas,Kendall,23.162710895,% change,48259,2319
Texas,Kenedy,0.0,% change,48261,2330
Texas,Kent,-46.010638298,% change,48263,2335
Texas,Kerr,-39.557908999,% change,48265,2337
Texas,Kimble,-48.125564589,% change,48267,2339
Texas,King,0.0,% change,48269,2342
Texas,Kinney,-0.879120879,% change,48271,2347
Texas,Kleberg,104.332152997,% change,48273,2358
Texas,Knox,-0.534759358,% change,48275,2364
Texas,Lamar,-42.513582453,% change,48277,2371
Texas,Lamb,6.261816532,% change,48279,2376
Texas,Lampasas,-3.538751997,% change,48281,2381
Texas,La Salle,175.587347421,% change,48283,2388
Texas,Lavaca,-51.519337017,% change,48285,2392
Texas,Lee,-22.084951171,% change,48287,2398
Texas,Leon,-2.128401954,% change,48289,2402
Texas,Liberty,-25.315506839,% change,48291,2404
Texas,Limestone,-33.222822006,% change,48293,2408
Texas,Lipscomb,-5.129666572,% change,48295,2412
Texas,Live Oak,-4.325403427,% change,48297,2416
Texas,Llano,-7.335926106,% change,48299,2421
Texas,Loving,0.0,% change,48301,2424
Texas,Lubbock,-6.256347151,% change,48303,2428
Texas,Lynn,1.587575496,% change,48305,2438
Texas,McCulloch,1.637729344,% change,48307,2452
Texas,McLennan,12.812873661,% change,48309,2477
Texas,McMullen,0.0,% change,48311,2494
Texas,Madison,94.962395346,% change,48313,2526
Texas,Marion,-65.371269951,% change,48315,2547
Texas,Martin,-14.047116737,% change,48317,2564
Texas,Mason,-3.340543139,% change,48319,2570
Texas,Matagorda,-1.174663901,% change,48321,2637
Texas,Maverick,-30.740469587,% change,48323,2649
Texas,Medina,-5.433368567,% change,48325,2652
Texas,Menard,5.233111323,% change,48327,2655
Texas,Midland,-22.828356976,% change,48329,2657
Texas,Milam,24.302607641,% change,48331,2659
Texas,Mills,-0.265631385,% change,48333,2663
Texas,Mitchell,-26.139088729,% change,48335,2666
Texas,Montague,1.646429306,% change,48337,2669
Texas,Montgomery,-4.572748774,% change,48339,2682
Texas,Moore,0.706633235,% change,48341,2683
Texas,Morris,2.241793435,% change,48343,2688
Texas,Motley,2.389078498,% change,48345,2692
Texas,Nacogdoches,-20.028022296,% change,48347,2701
Texas,Navarro,-25.499224806,% change,48349,2706
Texas,Newton,-31.571032473,% change,48351,2711
Texas,Nolan,203.226884019,% change,48353,2714
Texas,Nueces,38.090267623,% change,48355,2194
Texas,Ochiltree,1.233608548,% change,48357,2204
Texas,Oldham,-0.144648023,% change,48359,2210
Texas,Orange,-22.055190041,% change,48361,2214
Texas,Palo Pinto,-33.522915778,% change,48363,2220
Texas,Panola,-23.195392491,% change,48365,2227
Texas,Parker,-8.18634032,% change,48367,2229
Texas,Parmer,56.752902832,% change,48369,2235
Texas,Pecos,-50.749511873,% change,48371,2239
Texas,Polk,-20.428755979,% change,48373,2243
Texas,Potter,15.964797095,% change,48375,2247
Texas,Presidio,8.23332403,% change,48377,2261
Texas,Rains,-2.715132219,% change,48379,2268
Texas,Randall,86.380485743,% change,48381,2274
Texas,Reagan,-9.283039058,% change,48383,2280
Texas,Real,1.000883132,% change,48385,2283
Texas,Red River,-58.470983056,% change,48387,2295
Texas,Reeves,-54.213949167,% change,48389,2308
Texas,Refugio,-33.095662507,% change,48391,2334
Texas,Roberts,1.091703057,% change,48393,2348
Texas,Robertson,64.649820066,% change,48395,2353
Texas,Rockwall,-13.25747439,% change,48397,2355
Texas,Runnels,2.330570453,% change,48399,2361
Texas,Rusk,21.870743151,% change,48401,2367
Texas,Sabine,54.910929225,% change,48403,2370
Texas,San Augustine,218.471568272,% change,48405,2380
Texas,San Jacinto,-3.51623014,% change,48407,2387
Texas,San Patricio,-4.173233029,% change,48409,2415
Texas,San Saba,-22.892540872,% change,48411,2435
Texas,Schleicher,7.930809399,% change,48413,2437
Texas,Scurry,93.643144005,% change,48415,2443
Texas,Shackelford,-0.772889417,% change,48417,2445
Texas,Shelby,-16.818610906,% change,48419,2448
Texas,Sherman,0,% change,48421,2453
