State,County,Hispanic ethnicity low access to store 2015 (LACCESS_HISP15),Units,FIPS,FID
Ohio,Pickaway,119.607412933441,Count,39129,2031
Ohio,Pike,21.2057290574376,Count,39131,2034
Ohio,Portage,527.3995840463,Count,39133,2038
Ohio,Preble,4.14726455011987,Count,39135,2039
Ohio,Putnam,276.312365171592,Count,39137,2040
Ohio,Richland,496.202502924869,Count,39139,2042
Ohio,Ross,124.48572336411,Count,39141,2045
Ohio,Sandusky,489.88839482981,Count,39143,2047
Ohio,Scioto,118.922227277012,Count,39145,2048
Ohio,Seneca,313.921456150711,Count,39147,2049
Ohio,Shelby,138.36116295238,Count,39149,2052
Ohio,Stark,1514.55995244077,Count,39151,2054
Ohio,Summit,2305.31752850367,Count,39153,2057
Ohio,Trumbull,766.892246709695,Count,39155,2061
Ohio,Tuscarawas,394.380557678759,Count,39157,2065
Ohio,Union,115.834355309195,Count,39159,2067
Ohio,Van Wert,120.626197869628,Count,39161,2071
Ohio,Vinton,27.8679577215925,Count,39163,2075
Ohio,Warren,1942.97935398554,Count,39165,2076
Ohio,Washington,52.7075268498807,Count,39167,2080
Ohio,Wayne,256.057132103043,Count,39169,2084
Ohio,Williams,194.732323310549,Count,39171,2087
Ohio,Wood,1746.8846206064,Count,39173,2091
Ohio,Wyandot,36.5345787387341,Count,39175,2093
Oklahoma,Adair,50.6111843843319,Count,40001,2095
Oklahoma,Alfalfa,151.211450904972,Count,40003,2099
Oklahoma,Atoka,149.945806257256,Count,40005,2102
Oklahoma,Beaver,278.570887310722,Count,40007,2104
Oklahoma,Beckham,178.091303184163,Count,40009,2106
Oklahoma,Blaine,2320.3227873712,Count,40011,2110
Oklahoma,Bryan,236.155097494787,Count,40013,2112
Oklahoma,Caddo,757.258563352441,Count,40015,2118
Oklahoma,Canadian,2002.69874585315,Count,40017,2123
Oklahoma,Carter,267.737195627807,Count,40019,2126
Oklahoma,Cherokee,745.192837236,Count,40021,2129
Oklahoma,Choctaw,241.918101402806,Count,40023,2133
Oklahoma,Cimarron,150.609966367953,Count,40025,2135
Oklahoma,Cleveland,3226.85140887839,Count,40027,2140
Oklahoma,Coal,35.341858989992,Count,40029,2144
Oklahoma,Comanche,5057.40995053316,Count,40031,2145
Oklahoma,Cotton,274.910938961836,Count,40033,2146
Oklahoma,Craig,66.6601812180306,Count,40035,2148
Oklahoma,Creek,489.111257077515,Count,40037,2151
Oklahoma,Custer,485.00125654768,Count,40039,2153
Oklahoma,Delaware,212.634980465466,Count,40041,2154
Oklahoma,Dewey,231.000000327491,Count,40043,2158
Oklahoma,Ellis,245.003838427047,Count,40045,2165
Oklahoma,Garfield,631.729604471271,Count,40047,2167
Oklahoma,Garvin,212.512744755097,Count,40049,2176
Oklahoma,Grady,329.093756631359,Count,40051,2184
Oklahoma,Grant,104.163671805173,Count,40053,2187
Oklahoma,Greer,47.7937705300483,Count,40055,2189
Oklahoma,Harmon,11.0603451309653,Count,40057,2191
Oklahoma,Harper,301.000001930573,Count,40059,2193
Oklahoma,Haskell,112.830676182756,Count,40061,2195
Oklahoma,Hughes,120.427468515426,Count,40063,2197
Oklahoma,Jackson,834.168674842211,Count,40065,2202
Oklahoma,Jefferson,202.602066186124,Count,40067,2206
Oklahoma,Johnston,149.091780522585,Count,40069,2211
Oklahoma,Kay,1166.61922284087,Count,40071,2215
Oklahoma,Kingfisher,134.262564128512,Count,40073,2219
Oklahoma,Kiowa,307.075286338069,Count,40075,2222
Oklahoma,Latimer,44.8718954511127,Count,40077,2226
Oklahoma,Le Flore,357.840285772306,Count,40079,2230
Oklahoma,Lincoln,53.4207724810112,Count,40081,2234
Oklahoma,Logan,604.787056570243,Count,40083,2236
Oklahoma,Love,84.2422286163319,Count,40085,2238
Oklahoma,McClain,438.642552058407,Count,40087,2245
Oklahoma,McCurtain,163.81102065975,Count,40089,2252
Oklahoma,McIntosh,38.1299195066356,Count,40091,2258
Oklahoma,Major,37.4599160934224,Count,40093,2260
Oklahoma,Marshall,1025.27970277259,Count,40095,2265
Oklahoma,Mayes,214.064891115126,Count,40097,2270
Oklahoma,Murray,34.5314312434332,Count,40099,2276
Oklahoma,Muskogee,459.381763771788,Count,40101,2281
Oklahoma,Noble,80.6032953578384,Count,40103,2287
Oklahoma,Nowata,51.2418415098393,Count,40105,2290
Oklahoma,Okfuskee,100.973146140861,Count,40107,2297
Oklahoma,Oklahoma,15279.6443447539,Count,40109,2303
Oklahoma,Okmulgee,280.388801866109,Count,40111,2311
Oklahoma,Osage,425.646077821118,Count,40113,2318
Oklahoma,Ottawa,560.938351617922,Count,40115,2325
Oklahoma,Pawnee,3.09246830263874,Count,40117,2329
Oklahoma,Payne,713.596223612661,Count,40119,2340
Oklahoma,Pittsburg,827.49262361686,Count,40121,2344
Oklahoma,Pontotoc,245.310094483855,Count,40123,2351
Oklahoma,Pottawatomie,538.876714003971,Count,40125,2356
Oklahoma,Pushmataha,100.368163022813,Count,40127,2362
Oklahoma,Roger Mills,88.6206188777614,Count,40129,2369
Oklahoma,Rogers,838.129624491114,Count,40131,2374
Oklahoma,Seminole,46.9559092787772,Count,40133,2384
Oklahoma,Sequoyah,222.927318202303,Count,40135,2391
Oklahoma,Stephens,275.356985181507,Count,40137,2396
Oklahoma,Texas,2574.35679303553,Count,40139,2003
Oklahoma,Tillman,544.504618012955,Count,40141,2005
Oklahoma,Tulsa,11998.3124585521,Count,40143,2008
Oklahoma,Wagoner,1183.35454326488,Count,40145,2014
Oklahoma,Washington,1048.2574689959,Count,40147,2018
Oklahoma,Washita,467.480623820931,Count,40149,2023
Oklahoma,Woods,139.128459996856,Count,40151,2029
Oklahoma,Woodward,415.644848266299,Count,40153,2035
Oregon,Baker,189.848079209398,Count,41001,2044
Oregon,Benton,1192.59059419543,Count,41003,2053
Oregon,Clackamas,2641.49816654757,Count,41005,2058
Oregon,Clatsop,560.194207634161,Count,41007,2064
Oregon,Columbia,229.851784358421,Count,41009,2070
Oregon,Coos,319.270318423921,Count,41011,2083
Oregon,Crook,374.679360127391,Count,41013,2092
Oregon,Curry,98.1928217928751,Count,41015,2098
Oregon,Deschutes,1584.17070217575,Count,41017,2109
Oregon,Douglas,1330.72499736967,Count,41019,2115
Oregon,Gilliam,62.6215097628708,Count,41021,2121
Oregon,Grant,100.513749360284,Count,41023,2130
Oregon,Harney,91.3708753139348,Count,41025,2134
Oregon,Hood River,195.515789494473,Count,41027,2138
Oregon,Jackson,4587.3238212229,Count,41029,2139
Oregon,Jefferson,348.850333646712,Count,41031,2143
Oregon,Josephine,1075.3038118518,Count,41033,2152
Oregon,Klamath,1818.04245417847,Count,41035,2155
Oregon,Lake,173.253800687862,Count,41037,2159
Oregon,Lane,4695.3477348539,Count,41039,2170
Oregon,Lincoln,584.08592976003,Count,41041,2174
Oregon,Linn,2087.48938001961,Count,41043,2181
Oregon,Malheur,896.695085168148,Count,41045,2185
Oregon,Marion,11163.8587956178,Count,41047,2200
Oregon,Morrow,1553.70306946217,Count,41049,2209
Oregon,Multnomah,4969.87499516102,Count,41051,2218
Oregon,Polk,2230.2695928473,Count,41053,2223
Oregon,Sherman,45.1448179327408,Count,41055,2232
Oregon,Tillamook,205.201658427455,Count,41057,2242
Oregon,Umatilla,5344.87895711288,Count,41059,2251
Oregon,Union,176.755730236996,Count,41061,2257
Oregon,Wallowa,47.1522246400029,Count,41063,2263
Oregon,Wasco,1115.96787627262,Count,41065,2267
Oregon,Washington,5128.85129406808,Count,41067,2272
Oregon,Wheeler,61.9999992650081,Count,41069,2277
Oregon,Yamhill,2350.47713728016,Count,41071,2284
Pennsylvania,Adams,558.809357294599,Count,42001,2292
Pennsylvania,Allegheny,3785.31846087675,Count,42003,2302
Pennsylvania,Armstrong,32.0241198213025,Count,42005,2309
Pennsylvania,Beaver,802.871935256959,Count,42007,2321
Pennsylvania,Bedford,39.093410952219,Count,42009,2324
Pennsylvania,Berks,3829.29192641762,Count,42011,2326
Pennsylvania,Blair,231.188757653392,Count,42013,2328
Pennsylvania,Bradford,83.3240626857328,Count,42015,2333
Pennsylvania,Bucks,5606.18957931956,Count,42017,2336
Pennsylvania,Butler,394.430692027011,Count,42019,2338
Pennsylvania,Cambria,588.005372839587,Count,42021,2341
Pennsylvania,Cameron,0.0004283733724151,Count,42023,2343
Pennsylvania,Carbon,254.187232521108,Count,42025,2349
Pennsylvania,Centre,553.759733900209,Count,42027,2354
Pennsylvania,Chester,12056.8540320378,Count,42029,2360
Pennsylvania,Clarion,38.3317833044566,Count,42031,2366
Pennsylvania,Clearfield,170.019973736922,Count,42033,2372
Pennsylvania,Clinton,44.7982353328152,Count,42035,2379
Pennsylvania,Columbia,106.096081223373,Count,42037,2385
Pennsylvania,Crawford,126.697196427005,Count,42039,2389
Pennsylvania,Cumberland,1301.25304748128,Count,42041,2397
Pennsylvania,Dauphin,5068.37667588379,Count,42043,2403
Pennsylvania,Delaware,1823.29839442606,Count,42045,2414
Pennsylvania,Elk,19.5736410856525,Count,42047,2420
Pennsylvania,Erie,2235.86192497016,Count,42049,2425
Pennsylvania,Fayette,176.854058669738,Count,42051,2431
Pennsylvania,Forest,4.8933840454556,Count,42053,2436
Pennsylvania,Franklin,690.946285910859,Count,42055,2439
Pennsylvania,Fulton,18.4585636327887,Count,42057,2446
Pennsylvania,Greene,25.5835818535174,Count,42059,2447
Pennsylvania,Huntingdon,14.2489297862048,Count,42061,2454
Pennsylvania,Indiana,266.094237068327,Count,42063,2459
Pennsylvania,Jefferson,7.34828188060783,Count,42065,2462
Pennsylvania,Juniata,342.30536670169,Count,42067,2466
Pennsylvania,Lackawanna,986.957041113424,Count,42069,2471
Pennsylvania,Lancaster,5811.58056036566,Count,42071,2482
Pennsylvania,Lawrence,343.538498935555,Count,42073,2488
Pennsylvania,Lebanon,571.003303800725,Count,42075,2492
Pennsylvania,Lehigh,5872.97883448099,Count,42077,2496
Pennsylvania,Luzerne,1162.6518477186,Count,42079,2501
Pennsylvania,Lycoming,349.796756899116,Count,42081,2505
Pennsylvania,McKean,19.2666217582496,Count,42083,2509
Pennsylvania,Mercer,209.211225552717,Count,42085,2513
Pennsylvania,Mifflin,14.119376558029,Count,42087,2517
Pennsylvania,Monroe,8305.61955822805,Count,42089,2521
Pennsylvania,Montgomery,6220.26515497735,Count,42091,2528
Pennsylvania,Montour,56.2908336269902,Count,42093,2533
Pennsylvania,Northampton,5303.20817828844,Count,42095,2537
Pennsylvania,Northumberland,205.084617946221,Count,42097,2544
Pennsylvania,Perry,104.629924255023,Count,42099,2554
Pennsylvania,Philadelphia,1290.69318697968,Count,42101,2563
Pennsylvania,Pike,716.239564950938,Count,42103,2571
Pennsylvania,Potter,20.4508891461219,Count,42105,2575
Pennsylvania,Schuylkill,182.498249230336,Count,42107,2581
Pennsylvania,Snyder,63.9686899440203,Count,42109,2583
Pennsylvania,Somerset,186.43560245866,Count,42111,2589
Pennsylvania,Sullivan,11.8253991118709,Count,42113,2293
Pennsylvania,Susquehanna,42.7271767320344,Count,42115,2298
Pennsylvania,Tioga,112.262557488299,Count,42117,2305
Pennsylvania,Union,1514.79395668515,Count,42119,2313
Pennsylvania,Venango,31.0832421691975,Count,42121,2316
Pennsylvania,Warren,33.7614952019785,Count,42123,2322
Pennsylvania,Washington,761.42216821908,Count,42125,2346
Pennsylvania,Wayne,37.3229242072497,Count,42127,2363
Pennsylvania,Westmoreland,1012.6735951737,Count,42129,2394
Pennsylvania,Wyoming,8.03754402551567,Count,42131,2407
Pennsylvania,York,2974.85509768752,Count,42133,2419
Rhode Island,Bristol,513.428600246219,Count,44001,2433
Rhode Island,Kent,1319.4332520114,Count,44003,2444
Rhode Island,Newport,653.422183797991,Count,44005,2460
Rhode Island,Providence,4411.38542272671,Count,44007,2475
Rhode Island,Washington,1086.34270133563,Count,44009,2484
South Carolina,Abbeville,2.09993622417096,Count,45001,2489
South Carolina,Aiken,1624.1950745247,Count,45003,2503
South Carolina,Allendale,29.3769314999308,Count,45005,2527
South Carolina,Anderson,1635.60501790466,Count,45007,2559
South Carolina,Bamberg,64.2881424765765,Count,45009,2592
South Carolina,Barnwell,4.53628593683243,Count,45011,2605
South Carolina,Beaufort,6780.96401679125,Count,45013,2626
South Carolina,Berkeley,2971.23350902211,Count,45015,2631
South Carolina,Calhoun,1.45623340841848,Count,45017,2635
South Carolina,Charleston,3618.23196647147,Count,45019,2691
South Carolina,Cherokee,538.333532151824,Count,45021,2700
South Carolina,Chester,58.1960789358782,Count,45023,2704
South Carolina,Chesterfield,173.760383053867,Count,45025,2708
South Carolina,Clarendon,27.3776969940136,Count,45027,2715
South Carolina,Colleton,151.402380244582,Count,45029,2718
South Carolina,Darlington,208.185662920676,Count,45031,2721
South Carolina,Dillon,86.8131727354557,Count,45033,2725
South Carolina,Dorchester,1115.37299671193,Count,45035,2730
South Carolina,Edgefield,173.00775905035,Count,45037,2735
South Carolina,Fairfield,70.3145055653404,Count,45039,2738
South Carolina,Florence,390.339106234492,Count,45041,2742
South Carolina,Georgetown,232.084387281986,Count,45043,2752
South Carolina,Greenville,14251.7743664263,Count,45045,2759
South Carolina,Greenwood,530.456884494611,Count,45047,2764
South Carolina,Hampton,66.8340777679159,Count,45049,2767
South Carolina,Horry,3508.98670220002,Count,45051,2774
South Carolina,Jasper,90.4021694837152,Count,45053,2783
South Carolina,Kershaw,328.201275514068,Count,45055,2787
South Carolina,Lancaster,1221.60817952594,Count,45057,2790
South Carolina,Laurens,966.791324194215,Count,45059,2794
South Carolina,Lee,32.8746741015684,Count,45061,2800
South Carolina,Lexington,4008.4951220543,Count,45063,2803
South Carolina,McCormick,1.04221053090134,Count,45065,2807
South Carolina,Marion,95.1359885544516,Count,45067,2811
South Carolina,Marlboro,77.7251100910144,Count,45069,2813
South Carolina,Newberry,855.649760848006,Count,45071,2818
South Carolina,Oconee,861.925763400325,Count,45073,2822
South Carolina,Orangeburg,400.692888251372,Count,45075,2829
South Carolina,Pickens,1234.72030032984,Count,45077,2834
South Carolina,Richland,5652.53203159071,Count,45079,2843
South Carolina,Saluda,512.603943831113,Count,45081,2846
South Carolina,Spartanburg,5533.05180006083,Count,45083,2851
South Carolina,Sumter,988.836732264158,Count,45085,2855
South Carolina,Union,21.9876187652116,Count,45087,2860
South Carolina,Williamsburg,34.5093278729182,Count,45089,2864
South Carolina,York,2021.89879347763,Count,45091,2867
South Dakota,Aurora,95.0000001452863,Count,46003,2870
South Dakota,Beadle,172.348819279376,Count,46005,2874
South Dakota,Bennett,66.8486879515549,Count,46007,2876
South Dakota,Bon Homme,20.7333046365529,Count,46009,2879
South Dakota,Brookings,314.338179461457,Count,46011,2882
South Dakota,Brown,106.120348691443,Count,46013,2885
South Dakota,Brule,16.9216844656112,Count,46015,2888
South Dakota,Buffalo,34.9999998124849,Count,46017,2891
South Dakota,Butte,44.0590333546253,Count,46019,2895
South Dakota,Campbell,19.9999995065155,Count,46021,2897
South Dakota,Charles Mix,7.82839352888244,Count,46023,2900
South Dakota,Clark,38.2797291398037,Count,46025,2901
South Dakota,Clay,67.9029490781832,Count,46027,2903
South Dakota,Codington,104.723093778266,Count,46029,2906
South Dakota,Corson,99.5278077423755,Count,46031,2907
South Dakota,Custer,86.7745550962548,Count,46033,2908
South Dakota,Davison,44.5637923806062,Count,46035,2910
South Dakota,Day,28.3354152974207,Count,46037,2911
South Dakota,Deuel,84.1301570367141,Count,46039,2912
South Dakota,Dewey,33.6716622930523,Count,46041,2914
South Dakota,Douglas,17.5220734970644,Count,46043,2916
South Dakota,Edmunds,49.999998899946,Count,46045,2917
South Dakota,Fall River,47.3083230349545,Count,46047,2919
South Dakota,Faulk,5.0,Count,46049,2921
South Dakota,Grant,21.9999995487742,Count,46051,2922
South Dakota,Gregory,15.0000002150095,Count,46053,2923
South Dakota,Haakon,7.00000008807547,Count,46055,2924
South Dakota,Hamlin,146.289692046812,Count,46057,2926
South Dakota,Hand,8.99999985536851,Count,46059,2928
South Dakota,Hanson,0.0,Count,46061,2929
South Dakota,Harding,19.9999998994363,Count,46063,2931
South Dakota,Hughes,87.2490794523401,Count,46065,2933
South Dakota,Hutchinson,3.04107122100572,Count,46067,2934
South Dakota,Hyde,15.0000005364418,Count,46069,2937
South Dakota,Jackson,27.6223748119107,Count,46071,2939
South Dakota,Jerauld,83.9999999060574,Count,46073,2941
South Dakota,Jones,13.0000001285225,Count,46075,2944
South Dakota,Kingsbury,54.999999970365,Count,46077,2945
South Dakota,Lake,3.00000008195639,Count,46079,2401
South Dakota,Lawrence,105.749560127045,Count,46081,2406
South Dakota,Lincoln,60.881821397692,Count,46083,2410
South Dakota,Lyman,34.0000004134803,Count,46085,2417
South Dakota,McCook,34.2382373284781,Count,46087,2422
South Dakota,McPherson,15.000000290107,Count,46089,2426
South Dakota,Marshall,299.903200216361,Count,46091,2430
South Dakota,Meade,400.18596010517,Count,46093,2442
South Dakota,Mellette,29.9999996498036,Count,46095,2450
South Dakota,Miner,13.9999998286949,Count,46097,2456
South Dakota,Minnehaha,1257.15894403454,Count,46099,2467
South Dakota,Moody,109.000001326291,Count,46101,2485
South Dakota,Pennington,1040.77693326447,Count,46103,2497
South Dakota,Perkins,11.0000001323268,Count,46105,2502
South Dakota,Potter,17.0000001589651,Count,46107,2506
South Dakota,Roberts,25.8661715236864,Count,46109,2511
South Dakota,Sanborn,27.9999997264895,Count,46111,2514
South Dakota,Shannon,200.262847563612,Count,46113,2519
South Dakota,Spink,20.6399048639287,Count,46115,2523
South Dakota,Stanley,0.113457015140739,Count,46117,2530
South Dakota,Sully,12.0000000339264,Count,46119,2535
South Dakota,Todd,43.5114916534958,Count,46121,2540
South Dakota,Tripp,5.99999982966983,Count,46123,2546
South Dakota,Turner,0.793759749969468,Count,46125,2550
South Dakota,Union,70.1846423223204,Count,46127,2557
South Dakota,Walworth,9.88208648562431,Count,46129,2561
South Dakota,Yankton,155.724628681541,Count,46135,2569
South Dakota,Ziebach,23.2819223512265,Count,46137,2578
Tennessee,Anderson,606.1461009678,Count,47001,2584
Tennessee,Bedford,910.062081876097,Count,47003,2593
Tennessee,Benton,30.1033400165111,Count,47005,2598
Tennessee,Bledsoe,6.12893574823829,Count,47007,2602
Tennessee,Blount,1297.47201890535,Count,47009,2622
Tennessee,Bradley,1588.89892754202,Count,47011,2627
Tennessee,Campbell,102.757503701076,Count,47013,2633
Tennessee,Cannon,3.95775992632844,Count,47015,2638
Tennessee,Carroll,31.6546222282859,Count,47017,2648
Tennessee,Carter,396.876966541512,Count,47019,2654
Tennessee,Cheatham,8.97466295473532,Count,47021,2660
Tennessee,Chester,42.5377930939799,Count,47023,2664
Tennessee,Claiborne,52.0317855623862,Count,47025,2670
Tennessee,Clay,0.0,Count,47027,2679
Tennessee,Cocke,160.047802302812,Count,47029,2686
Tennessee,Coffee,383.974563250085,Count,47031,2689
Tennessee,Crockett,1.46556522557512,Count,47033,2693
Tennessee,Cumberland,239.357074068811,Count,47035,2696
Tennessee,Davidson,9598.7844237047,Count,47037,2698
Tennessee,Decatur,14.1036557819752,Count,47039,2705
Tennessee,DeKalb,26.5026950621977,Count,47041,2710
Tennessee,Dickson,255.052599161565,Count,47043,2717
Tennessee,Dyer,331.514004244656,Count,47045,2723
Tennessee,Fayette,31.5980185938129,Count,47047,2726
Tennessee,Fentress,0.0013897542376071,Count,47049,2731
Tennessee,Franklin,198.378836667977,Count,47051,2734
Tennessee,Gibson,130.4063164572,Count,47053,2739
Tennessee,Giles,38.6835534050241,Count,47055,2743
Tennessee,Grainger,0.0,Count,47057,2748
Tennessee,Greene,149.457784565284,Count,47059,2750
Tennessee,Grundy,1.11213149875402,Count,47061,2754
Tennessee,Hamblen,3001.04509599074,Count,47063,2757
Tennessee,Hamilton,4573.7604830054,Count,47065,2761
Tennessee,Hancock,0.0,Count,47067,2766
Tennessee,Hardeman,98.9181018488634,Count,47069,2770
Tennessee,Hardin,72.431129972932,Count,47071,2773
Tennessee,Hawkins,150.211825412078,Count,47073,2779
Tennessee,Haywood,70.41057418118,Count,47075,2781
Tennessee,Henderson,65.8097741390109,Count,47077,2786
Tennessee,Henry,85.1267200052556,Count,47079,2789
Tennessee,Hickman,74.7490661616706,Count,47081,2792
Tennessee,Houston,4.26655226237926,Count,47083,2796
Tennessee,Humphreys,27.147808444023,Count,47085,2798
Tennessee,Jackson,0.0,Count,47087,2801
Tennessee,Jefferson,237.376229896443,Count,47089,2804
Tennessee,Johnson,21.9318065967695,Count,47091,2808
Tennessee,Knox,5558.97066115773,Count,47093,2814
Tennessee,Lake,0.0,Count,47095,2817
Tennessee,Lauderdale,32.1918226134148,Count,47097,2821
Tennessee,Lawrence,61.4726808593076,Count,47099,2823
Tennessee,Lewis,7.82944771973416,Count,47101,2825
Tennessee,Lincoln,199.6595735254,Count,47103,2828
Tennessee,Loudon,1512.66922530824,Count,47105,2830
Tennessee,McMinn,218.318792402059,Count,47107,2833
Tennessee,McNairy,54.3586257529096,Count,47109,2836
Tennessee,Macon,24.4014343260642,Count,47111,2839
Tennessee,Madison,584.486083432637,Count,47113,2841
Tennessee,Marion,31.7992219498847,Count,47115,2844
Tennessee,Marshall,327.057654253185,Count,47117,2848
Tennessee,Maury,994.26073809039,Count,47119,2850
Tennessee,Meigs,12.5434213664848,Count,47121,2854
Tennessee,Monroe,62.4593395981938,Count,47123,2857
Tennessee,Montgomery,5078.15960768985,Count,47125,2859
Tennessee,Moore,35.4121614163396,Count,47127,2863
Tennessee,Morgan,45.9661626708742,Count,47129,2866
Tennessee,Obion,136.082414366172,Count,47131,2872
Tennessee,Overton,2.04623583122157,Count,47133,2875
Tennessee,Perry,43.9747984480985,Count,47135,2878
Tennessee,Pickett,0.665227546033648,Count,47137,2881
Tennessee,Polk,2.18146020136192,Count,47139,2883
Tennessee,Putnam,609.111232742086,Count,47141,2890
Tennessee,Rhea,163.117852824571,Count,47143,2893
Tennessee,Roane,193.048459252281,Count,47145,2001
Tennessee,Robertson,227.51977669758,Count,47147,2011
Tennessee,Rutherford,5802.8554091235,Count,47149,2015
Tennessee,Scott,2.27364628238138,Count,47151,2020
Tennessee,Sequatchie,0.0200438927859068,Count,47153,2025
Tennessee,Sevier,472.26063239669,Count,47155,2030
Tennessee,Shelby,15408.3036016856,Count,47157,2033
Tennessee,Smith,3.38027453923132,Count,47159,2037
Tennessee,Stewart,14.785578232417,Count,47161,2041
Tennessee,Sullivan,705.098022819669,Count,47163,2046
Tennessee,Sumner,1730.17782583132,Count,47165,2050
Tennessee,Tipton,352.359622251353,Count,47167,2055
Tennessee,Trousdale,0,Count,47169,2062
Tennessee,Unicoi,66.4481364774144,Count,47171,2069
Tennessee,Union,0.0107766042201547,Count,47173,2073
Tennessee,Van Buren,0.0,Count,47175,2077
Tennessee,Warren,239.363613707194,Count,47177,2081
Tennessee,Washington,640.772880031004,Count,47179,2085
Tennessee,Wayne,87.1883863653356,Count,47181,2089
Tennessee,Weakley,92.5592707400874,Count,47183,2096
Tennessee,White,44.5921627773841,Count,47185,2100
Tennessee,Williamson,2794.25636832868,Count,47187,2105
Tennessee,Wilson,617.365759119093,Count,47189,2111
Texas,Anderson,4054.40540634894,Count,48001,2113
Texas,Andrews,2594.76510230808,Count,48003,2117
Texas,Angelina,4382.23573462541,Count,48005,2124
Texas,Aransas,2957.23996517801,Count,48007,2162
Texas,Archer,240.458018192989,Count,48009,2168
Texas,Armstrong,124.000000572603,Count,48011,2172
Texas,Atascosa,5626.89113434118,Count,48013,2173
Texas,Austin,347.584687997831,Count,48015,2177
Texas,Bailey,328.867082833355,Count,48017,2179
Texas,Bandera,1095.12862179952,Count,48019,2183
Texas,Bastrop,8456.49052611527,Count,48021,2190
Texas,Baylor,32.6372081324037,Count,48023,2192
Texas,Bee,5997.77348939294,Count,48025,2196
Texas,Bell,23303.8902491563,Count,48027,2198
Texas,Bexar,254482.018349479,Count,48029,2203
Texas,Blanco,52.4578502977274,Count,48031,2207
Texas,Borden,95.000000424887,Count,48033,2212
Texas,Bosque,181.999067389829,Count,48035,2216
Texas,Bowie,1344.02884738527,Count,48037,2224
Texas,Brazoria,23295.6721903603,Count,48039,2240
Texas,Brazos,11486.6393848949,Count,48041,2253
Texas,Brewster,1005.70900919493,Count,48043,2262
Texas,Briscoe,410.999997624358,Count,48045,2269
Texas,Brooks,1056.17991800831,Count,48047,2279
Texas,Brown,2353.866406231,Count,48049,2296
Texas,Burleson,358.012330679557,Count,48051,2304
Texas,Burnet,3784.72724362244,Count,48053,2312
Texas,Caldwell,2464.63719258337,Count,48055,2320
Texas,Calhoun,3984.95975711243,Count,48057,2327
Texas,Callahan,259.649193831776,Count,48059,2331
Texas,Cameron,83139.1654842291,Count,48061,2359
Texas,Camp,172.845789537649,Count,48063,2373
Texas,Carson,109.805219654174,Count,48065,2377
Texas,Cass,41.7124470046765,Count,48067,2382
Texas,Castro,163.647493861394,Count,48069,2386
Texas,Chambers,1526.19025913252,Count,48071,2395
Texas,Cherokee,2123.46923809693,Count,48073,2400
Texas,Childress,721.907440386055,Count,48075,2405
Texas,Clay,213.674957372994,Count,48077,2409
Texas,Cochran,293.178336096316,Count,48079,2413
Texas,Coke,601.861949286734,Count,48081,2418
Texas,Coleman,147.780513349443,Count,48083,2423
Texas,Collin,13851.4739291533,Count,48085,2429
Texas,Collingsworth,23.002449561707,Count,48087,2434
Texas,Colorado,792.868497979782,Count,48089,2441
Texas,Comal,6198.45389976931,Count,48091,2449
Texas,Comanche,539.717296035624,Count,48093,2455
Texas,Concho,229.696508867911,Count,48095,2458
Texas,Cooke,409.332016286326,Count,48097,2463
Texas,Coryell,5509.49897660203,Count,48099,2469
Texas,Cottle,316.000001927471,Count,48101,2473
Texas,Crane,198.017925281068,Count,48103,2478
Texas,Crockett,115.6459599391,Count,48105,2483
Texas,Crosby,44.6256145023768,Count,48107,2487
Texas,Culberson,93.1796638422,Count,48109,2491
Texas,Dallam,1127.62695071766,Count,48111,2498
Texas,Dallas,127580.076274939,Count,48113,2507
Texas,Dawson,1641.17754649723,Count,48115,2512
Texas,Deaf Smith,2342.29357127047,Count,48117,2515
Texas,Delta,11.1277355348969,Count,48119,2524
Texas,Denton,23810.7588713324,Count,48121,2532
Texas,DeWitt,1074.81779987665,Count,48123,2538
Texas,Dickens,83.9303257406697,Count,48125,2542
Texas,Dimmit,3314.85079386825,Count,48127,2548
Texas,Donley,60.452509235725,Count,48129,2551
Texas,Duval,3701.60165151304,Count,48131,2556
Texas,Eastland,614.255315239411,Count,48133,2562
Texas,Ector,13634.3425750526,Count,48135,2568
Texas,Edwards,113.548408438359,Count,48137,2574
Texas,Ellis,7673.04510846905,Count,48139,2579
Texas,El Paso,113399.295044556,Count,48141,2588
Texas,Erath,2114.03385284648,Count,48143,2597
Texas,Falls,520.252196108539,Count,48145,2601
Texas,Fannin,1390.74223235787,Count,48147,2621
Texas,Fayette,1163.51937175001,Count,48149,2624
Texas,Fisher,96.8172290695623,Count,48151,2628
Texas,Floyd,89.5555962164998,Count,48153,2630
Texas,Foard,187.000000415373,Count,48155,2002
Texas,Fort Bend,41067.666074443,Count,48157,2009
Texas,Franklin,64.6337326560461,Count,48159,2016
Texas,Freestone,403.453943668899,Count,48161,2022
Texas,Frio,1405.55462230173,Count,48163,2028
Texas,Gaines,170.08192980704,Count,48165,2032
Texas,Galveston,15693.4333773083,Count,48167,2059
Texas,Garza,73.8567316740255,Count,48169,2060
Texas,Gillespie,834.418486664246,Count,48171,2066
Texas,Glasscock,376.533053202655,Count,48173,2072
Texas,Goliad,600.675508508627,Count,48175,2079
Texas,Gonzales,2042.22821015378,Count,48177,2086
Texas,Gray,871.632866508306,Count,48179,2088
Texas,Grayson,3934.54891601637,Count,48181,2094
Texas,Gregg,4231.62802909914,Count,48183,2101
