State,County,Full-service restaurants per 1000 pop (% change) 2011-16 (PCH_FSRPTH_11_16),Units,FIPS,FID
Oklahoma,Wagoner,9.145599717,% change,40145,2014
Oklahoma,Washington,16.296408767,% change,40147,2018
Oklahoma,Washita,-55.021013693,% change,40149,2023
Oklahoma,Woods,9.818887047,% change,40151,2029
Oklahoma,Woodward,-3.942840757,% change,40153,2035
Oregon,Baker,19.026609207,% change,41001,2044
Oregon,Benton,23.791179256,% change,41003,2053
Oregon,Clackamas,6.135551855,% change,41005,2058
Oregon,Clatsop,-0.770827813,% change,41007,2064
Oregon,Columbia,-8.85556425,% change,41009,2070
Oregon,Coos,4.558713226,% change,41011,2083
Oregon,Crook,23.081513307,% change,41013,2092
Oregon,Curry,16.093353403,% change,41015,2098
Oregon,Deschutes,6.313967969,% change,41017,2109
Oregon,Douglas,-0.86493987,% change,41019,2115
Oregon,Gilliam,424.744486283,% change,41021,2121
Oregon,Grant,47.331371301,% change,41023,2130
Oregon,Harney,1.322131938,% change,41025,2134
Oregon,Hood River,-0.011803,% change,41027,2138
Oregon,Jackson,0.285696896,% change,41029,2139
Oregon,Jefferson,-5.995068991,% change,41031,2143
Oregon,Josephine,8.977536385,% change,41033,2152
Oregon,Klamath,16.956210108,% change,41035,2155
Oregon,Lake,62.645460358,% change,41037,2159
Oregon,Lane,12.682435615,% change,41039,2170
Oregon,Lincoln,-12.050689853,% change,41041,2174
Oregon,Linn,6.667371528,% change,41043,2181
Oregon,Malheur,-9.83303904,% change,41045,2185
Oregon,Marion,-0.029894,% change,41047,2200
Oregon,Morrow,-12.632587575,% change,41049,2209
Oregon,Multnomah,10.50006161,% change,41051,2218
Oregon,Polk,11.813560571,% change,41053,2223
Oregon,Sherman,103.727431567,% change,41055,2232
Oregon,Tillamook,10.433286276,% change,41057,2242
Oregon,Umatilla,14.43332594,% change,41059,2251
Oregon,Union,-9.270620996,% change,41061,2257
Oregon,Wallowa,47.939078465,% change,41063,2263
Oregon,Wasco,21.719299602,% change,41065,2267
Oregon,Washington,3.977975626,% change,41067,2272
Oregon,Wheeler,220.36199095,% change,41069,2277
Oregon,Yamhill,7.429615866,% change,41071,2284
Pennsylvania,Adams,-2.953980988,% change,42001,2292
Pennsylvania,Allegheny,6.52342142,% change,42003,2302
Pennsylvania,Armstrong,20.81594387,% change,42005,2309
Pennsylvania,Beaver,4.281806646,% change,42007,2321
Pennsylvania,Bedford,4.978756692,% change,42009,2324
Pennsylvania,Berks,2.893591265,% change,42011,2326
Pennsylvania,Blair,13.582102017,% change,42013,2328
Pennsylvania,Bradford,-8.07653487,% change,42015,2333
Pennsylvania,Bucks,1.580351852,% change,42017,2336
Pennsylvania,Butler,-1.619748245,% change,42019,2338
Pennsylvania,Cambria,4.920869771,% change,42021,2341
Pennsylvania,Cameron,28.071748879,% change,42023,2343
Pennsylvania,Carbon,25.487310566,% change,42025,2349
Pennsylvania,Centre,4.094144213,% change,42027,2354
Pennsylvania,Chester,9.00464422,% change,42029,2360
Pennsylvania,Clarion,-9.477280979,% change,42031,2366
Pennsylvania,Clearfield,20.614180449,% change,42033,2372
Pennsylvania,Clinton,4.737896538,% change,42035,2379
Pennsylvania,Columbia,16.961403574,% change,42037,2385
Pennsylvania,Crawford,-3.797859116,% change,42039,2389
Pennsylvania,Cumberland,-2.109088862,% change,42041,2397
Pennsylvania,Dauphin,3.264269126,% change,42043,2403
Pennsylvania,Delaware,2.378471266,% change,42045,2414
Pennsylvania,Elk,-10.013068606,% change,42047,2420
Pennsylvania,Erie,-3.267007524,% change,42049,2425
Pennsylvania,Fayette,7.490510914,% change,42051,2431
Pennsylvania,Forest,-16.003284971,% change,42053,2436
Pennsylvania,Franklin,8.352395566,% change,42055,2439
Pennsylvania,Fulton,-19.124307313,% change,42057,2446
Pennsylvania,Greene,22.485904785,% change,42059,2447
Pennsylvania,Huntingdon,-16.885935307,% change,42061,2454
Pennsylvania,Indiana,-4.382846955,% change,42063,2459
Pennsylvania,Jefferson,-5.513422819,% change,42065,2462
Pennsylvania,Juniata,8.136582519,% change,42067,2466
Pennsylvania,Lackawanna,10.203913398,% change,42069,2471
Pennsylvania,Lancaster,6.575506156,% change,42071,2482
Pennsylvania,Lawrence,-9.917806173,% change,42073,2488
Pennsylvania,Lebanon,1.575366997,% change,42075,2492
Pennsylvania,Lehigh,-0.066370524,% change,42077,2496
Pennsylvania,Luzerne,4.838954783,% change,42079,2501
Pennsylvania,Lycoming,-3.887485512,% change,42081,2505
Pennsylvania,McKean,-8.023783144,% change,42083,2509
Pennsylvania,Mercer,14.529064934,% change,42085,2513
Pennsylvania,Mifflin,15.262852701,% change,42087,2517
Pennsylvania,Monroe,-1.288658368,% change,42089,2521
Pennsylvania,Montgomery,3.059296753,% change,42091,2528
Pennsylvania,Montour,16.201105532,% change,42093,2533
Pennsylvania,Northampton,9.272540617,% change,42095,2537
Pennsylvania,Northumberland,-9.267569454,% change,42097,2544
Pennsylvania,Perry,-12.0,% change,42099,2554
Pennsylvania,Philadelphia,10.015256338,% change,42101,2563
Pennsylvania,Pike,-1.951977296,% change,42103,2571
Pennsylvania,Potter,20.320039389,% change,42105,2575
Pennsylvania,Schuylkill,-6.474026201,% change,42107,2581
Pennsylvania,Snyder,13.083166327,% change,42109,2583
Pennsylvania,Somerset,33.868655921,% change,42111,2589
Pennsylvania,Sullivan,-6.483458331,% change,42113,2293
Pennsylvania,Susquehanna,1.434599156,% change,42115,2298
Pennsylvania,Tioga,-18.026536008,% change,42117,2305
Pennsylvania,Union,-3.701584507,% change,42119,2313
Pennsylvania,Venango,-1.570345241,% change,42121,2316
Pennsylvania,Warren,-12.452341367,% change,42123,2322
Pennsylvania,Washington,-1.151257583,% change,42125,2346
Pennsylvania,Wayne,12.513419871,% change,42127,2363
Pennsylvania,Westmoreland,8.246446413,% change,42129,2394
Pennsylvania,Wyoming,-8.528297007,% change,42131,2407
Pennsylvania,York,-2.836493866,% change,42133,2419
Rhode Island,Bristol,6.175152234,% change,44001,2433
Rhode Island,Kent,-3.67363396,% change,44003,2444
Rhode Island,Newport,-2.623896308,% change,44005,2460
Rhode Island,Providence,7.847138227,% change,44007,2475
Rhode Island,Washington,-1.284201586,% change,44009,2484
South Carolina,Abbeville,11.624388073,% change,45001,2489
South Carolina,Aiken,7.328715886,% change,45003,2503
South Carolina,Allendale,125.941053096,% change,45005,2527
South Carolina,Anderson,20.901937753,% change,45007,2559
South Carolina,Bamberg,36.209566414,% change,45009,2592
South Carolina,Barnwell,21.351489046,% change,45011,2605
South Carolina,Beaufort,8.389491074,% change,45013,2626
South Carolina,Berkeley,12.019373668,% change,45015,2631
South Carolina,Calhoun,-31.783155944,% change,45017,2635
South Carolina,Charleston,21.761187491,% change,45019,2691
South Carolina,Cherokee,-16.200754603,% change,45021,2700
South Carolina,Chester,39.979089219,% change,45023,2704
South Carolina,Chesterfield,8.228607642,% change,45025,2708
South Carolina,Clarendon,-3.709804609,% change,45027,2715
South Carolina,Colleton,-12.875440935,% change,45029,2718
South Carolina,Darlington,25.763130013,% change,45031,2721
South Carolina,Dillon,-27.867086348,% change,45033,2725
South Carolina,Dorchester,27.617083544,% change,45035,2730
South Carolina,Edgefield,15.696012039,% change,45037,2735
South Carolina,Fairfield,-8.853844454,% change,45039,2738
South Carolina,Florence,11.91729975,% change,45041,2742
South Carolina,Georgetown,10.030917001,% change,45043,2752
South Carolina,Greenville,0.523972412,% change,45045,2759
South Carolina,Greenwood,-11.529131594,% change,45047,2764
South Carolina,Hampton,4.629163732,% change,45049,2767
South Carolina,Horry,-1.927649641,% change,45051,2774
South Carolina,Jasper,-3.874223695,% change,45053,2783
South Carolina,Kershaw,2.489441868,% change,45055,2787
South Carolina,Lancaster,24.542805075,% change,45057,2790
South Carolina,Laurens,-3.578808003,% change,45059,2794
South Carolina,Lee,114.494235247,% change,45061,2800
South Carolina,Lexington,-6.097153007,% change,45063,2803
South Carolina,McCormick,161.704462326,% change,45065,2807
South Carolina,Marion,-17.415047397,% change,45067,2811
South Carolina,Marlboro,-20.797270306,% change,45069,2813
South Carolina,Newberry,-20.474086033,% change,45071,2818
South Carolina,Oconee,6.215246929,% change,45073,2822
South Carolina,Orangeburg,1.827412339,% change,45075,2829
South Carolina,Pickens,-13.412324829,% change,45077,2834
South Carolina,Richland,6.731959317,% change,45079,2843
South Carolina,Saluda,-14.55654102,% change,45081,2846
South Carolina,Spartanburg,2.375047843,% change,45083,2851
South Carolina,Sumter,7.551179511,% change,45085,2855
South Carolina,Union,10.920044377,% change,45087,2860
South Carolina,Williamsburg,14.252938529,% change,45089,2864
South Carolina,York,12.323380055,% change,45091,2867
South Dakota,Aurora,-50.618181818,% change,46003,2870
South Dakota,Beadle,6.714516202,% change,46005,2874
South Dakota,Bennett,-49.970989266,% change,46007,2876
South Dakota,Bon Homme,0.588404133,% change,46009,2879
South Dakota,Brookings,-1.70278259,% change,46011,2882
South Dakota,Brown,10.181818182,% change,46013,2885
South Dakota,Brule,1.592173413,% change,46015,2888
South Dakota,Buffalo,0.0,% change,46017,2891
South Dakota,Butte,-6.704025542,% change,46019,2895
South Dakota,Campbell,-17.867435159,% change,46021,2897
South Dakota,Charles Mix,22.428586655,% change,46023,2900
South Dakota,Clark,97.142857143,% change,46025,2901
South Dakota,Clay,-44.249135058,% change,46027,2903
South Dakota,Codington,3.578345689,% change,46029,2906
South Dakota,Corson,95.83030303,% change,46031,2907
South Dakota,Custer,41.59077923,% change,46033,2908
South Dakota,Davison,39.346893011,% change,46035,2910
South Dakota,Day,33.864448935,% change,46037,2911
South Dakota,Deuel,-70.666756556,% change,46039,2912
South Dakota,Dewey,-6.511950121,% change,46041,2914
South Dakota,Douglas,-38.680412371,% change,46043,2916
South Dakota,Edmunds,-48.692229558,% change,46045,2917
South Dakota,Fall River,28.582508495,% change,46047,2919
South Dakota,Faulk,-32.444444444,% change,46049,2921
South Dakota,Grant,40.736434109,% change,46051,2922
South Dakota,Gregory,13.821625509,% change,46053,2923
South Dakota,Haakon,1.911842804,% change,46055,2924
South Dakota,Hamlin,1.00374277,% change,46057,2926
South Dakota,Hand,4.478976234,% change,46059,2928
South Dakota,Hanson,-0.471976401,% change,46061,2929
South Dakota,Harding,nan,% change,46063,2931
South Dakota,Hughes,-8.084428515,% change,46065,2933
South Dakota,Hutchinson,48.119378577,% change,46067,2934
South Dakota,Hyde,0.0,% change,46069,2937
South Dakota,Jackson,43.630573248,% change,46071,2939
South Dakota,Jerauld,55.236907731,% change,46073,2941
South Dakota,Jones,43.172905526,% change,46075,2944
South Dakota,Kingsbury,3.89793048,% change,46077,2945
South Dakota,Lake,-13.992463308,% change,46079,2401
South Dakota,Lawrence,-3.391176587,% change,46081,2406
South Dakota,Lincoln,14.354125437,% change,46083,2410
South Dakota,Lyman,-35.18707483,% change,46085,2417
South Dakota,McCook,11.264367816,% change,46087,2422
South Dakota,McPherson,-49.401321222,% change,46089,2426
South Dakota,Marshall,-42.467640919,% change,46091,2430
South Dakota,Meade,-16.608956602,% change,46093,2442
South Dakota,Mellette,0.0,% change,46095,2450
South Dakota,Miner,107.49665328,% change,46097,2456
South Dakota,Minnehaha,1.614747697,% change,46099,2467
South Dakota,Moody,-20.854179378,% change,46101,2485
South Dakota,Pennington,-0.878544089,% change,46103,2497
South Dakota,Perkins,52.174645988,% change,46105,2502
South Dakota,Potter,108.810572687,% change,46107,2506
South Dakota,Roberts,0.733711602,% change,46109,2511
South Dakota,Sanborn,98.065601346,% change,46111,2514
South Dakota,Shannon,0.0,% change,46113,2519
South Dakota,Spink,18.324484697,% change,46115,2523
South Dakota,Stanley,-1.521164021,% change,46117,2530
South Dakota,Sully,-19.133192389,% change,46119,2535
South Dakota,Todd,0.0,% change,46121,2540
South Dakota,Tripp,-48.715846995,% change,46123,2546
South Dakota,Turner,-24.228955007,% change,46125,2550
South Dakota,Union,-34.880825329,% change,46127,2557
South Dakota,Walworth,-42.223491833,% change,46129,2561
South Dakota,Yankton,-11.028532615,% change,46135,2569
South Dakota,Ziebach,-1.217814892,% change,46137,2578
Tennessee,Anderson,41.161819528,% change,47001,2584
Tennessee,Bedford,-25.358406836,% change,47003,2593
Tennessee,Benton,26.364799034,% change,47005,2598
Tennessee,Bledsoe,-11.596684704,% change,47007,2602
Tennessee,Blount,-2.259071214,% change,47009,2622
Tennessee,Bradley,10.623677287,% change,47011,2627
Tennessee,Campbell,-18.193138565,% change,47013,2633
Tennessee,Cannon,-1.323074711,% change,47015,2638
Tennessee,Carroll,45.957394561,% change,47017,2648
Tennessee,Carter,10.820271867,% change,47019,2654
Tennessee,Cheatham,9.63507735,% change,47021,2660
Tennessee,Chester,-8.963332306,% change,47023,2664
Tennessee,Claiborne,154.166534647,% change,47025,2670
Tennessee,Clay,34.703433923,% change,47027,2679
Tennessee,Cocke,-13.202208623,% change,47029,2686
Tennessee,Coffee,-20.64558608,% change,47031,2689
Tennessee,Crockett,403.145088823,% change,47033,2693
Tennessee,Cumberland,-17.229159141,% change,47035,2696
Tennessee,Davidson,12.384410792,% change,47037,2698
Tennessee,Decatur,-18.391411338,% change,47039,2705
Tennessee,DeKalb,-42.110893941,% change,47041,2710
Tennessee,Dickson,4.164580204,% change,47043,2717
Tennessee,Dyer,33.345929643,% change,47045,2723
Tennessee,Fayette,-20.821541377,% change,47047,2726
Tennessee,Fentress,14.527588813,% change,47049,2731
Tennessee,Franklin,21.57858741,% change,47051,2734
Tennessee,Gibson,-16.017772634,% change,47053,2739
Tennessee,Giles,-24.521276596,% change,47055,2743
Tennessee,Grainger,96.867428176,% change,47057,2748
Tennessee,Greene,-6.256264762,% change,47059,2750
Tennessee,Grundy,-18.144438587,% change,47061,2754
Tennessee,Hamblen,1.549132266,% change,47063,2757
Tennessee,Hamilton,6.430293627,% change,47065,2761
Tennessee,Hancock,1.546157344,% change,47067,2766
Tennessee,Hardeman,-4.195035613,% change,47069,2770
Tennessee,Hardin,-23.918912719,% change,47071,2773
Tennessee,Hawkins,-4.072914754,% change,47073,2779
Tennessee,Haywood,14.52283323,% change,47075,2781
Tennessee,Henderson,0.784370165,% change,47077,2786
Tennessee,Henry,-21.026515739,% change,47079,2789
Tennessee,Hickman,-1.172461357,% change,47081,2792
Tennessee,Houston,2.771618625,% change,47083,2796
Tennessee,Humphreys,-13.551790139,% change,47085,2798
Tennessee,Jackson,19.275986899,% change,47087,2801
Tennessee,Jefferson,22.022969694,% change,47089,2804
Tennessee,Johnson,104.83771165,% change,47091,2808
Tennessee,Knox,-2.842093753,% change,47093,2814
Tennessee,Lake,-48.253652058,% change,47095,2817
Tennessee,Lauderdale,-15.067280298,% change,47097,2821
Tennessee,Lawrence,26.656657218,% change,47099,2823
Tennessee,Lewis,1.956010745,% change,47101,2825
Tennessee,Lincoln,-9.94477963,% change,47103,2828
Tennessee,Loudon,-4.239882984,% change,47105,2830
Tennessee,McMinn,26.077067694,% change,47107,2833
Tennessee,McNairy,24.230918249,% change,47109,2836
Tennessee,Macon,5.221061607,% change,47111,2839
Tennessee,Madison,-6.826637026,% change,47113,2841
Tennessee,Marion,-14.975762559,% change,47115,2844
Tennessee,Marshall,-25.802780712,% change,47117,2848
Tennessee,Maury,-7.466068842,% change,47119,2850
Tennessee,Meigs,36.71911617,% change,47121,2854
Tennessee,Monroe,44.231006302,% change,47123,2857
Tennessee,Montgomery,5.286361338,% change,47125,2859
Tennessee,Moore,1.271253774,% change,47127,2863
Tennessee,Morgan,-83.123887559,% change,47129,2866
Tennessee,Obion,8.928126843,% change,47131,2872
Tennessee,Overton,0.832650833,% change,47133,2875
Tennessee,Perry,-33.595201892,% change,47135,2878
Tennessee,Pickett,67.027204195,% change,47137,2881
Tennessee,Polk,59.761478831,% change,47139,2883
Tennessee,Putnam,2.649566917,% change,47141,2890
Tennessee,Rhea,-1.009508521,% change,47143,2893
Tennessee,Roane,-21.618796602,% change,47145,2001
Tennessee,Robertson,46.568368099,% change,47147,2011
Tennessee,Rutherford,-11.076222987,% change,47149,2015
Tennessee,Scott,0.959254522,% change,47151,2020
Tennessee,Sequatchie,-44.760612522,% change,47153,2025
Tennessee,Sevier,2.274304773,% change,47155,2030
Tennessee,Shelby,10.304212877,% change,47157,2033
Tennessee,Smith,10.563931984,% change,47159,2037
Tennessee,Stewart,-13.934372899,% change,47161,2041
Tennessee,Sullivan,21.852660724,% change,47163,2046
Tennessee,Sumner,-3.593362664,% change,47165,2050
Tennessee,Tipton,0.106250817,% change,47167,2055
Tennessee,Trousdale,-41.130653266,% change,47169,2062
Tennessee,Unicoi,-4.436848179,% change,47171,2069
Tennessee,Union,66.311356073,% change,47173,2073
Tennessee,Van Buren,0.0,% change,47175,2077
Tennessee,Warren,-1.26980198,% change,47177,2081
Tennessee,Washington,0.13897186,% change,47179,2085
Tennessee,Wayne,18.605860586,% change,47181,2089
Tennessee,Weakley,-24.484357397,% change,47183,2096
Tennessee,White,7.267984369,% change,47185,2100
Tennessee,Williamson,-0.285762582,% change,47187,2105
Tennessee,Wilson,2.856035379,% change,47189,2111
Texas,Anderson,15.257258291,% change,48001,2113
Texas,Andrews,7.823625049,% change,48003,2117
Texas,Angelina,-16.433761502,% change,48005,2124
Texas,Aransas,17.253112316,% change,48007,2162
Texas,Archer,51.025757921,% change,48009,2168
Texas,Armstrong,0.0,% change,48011,2172
Texas,Atascosa,-2.802120577,% change,48013,2173
Texas,Austin,18.645871455,% change,48015,2177
Texas,Bailey,19.64902507,% change,48017,2179
Texas,Bandera,-5.398433901,% change,48019,2183
Texas,Bastrop,11.479117108,% change,48021,2190
Texas,Baylor,-23.824903793,% change,48023,2192
Texas,Bee,-7.743261763,% change,48025,2196
Texas,Bell,5.445264275,% change,48027,2198
Texas,Bexar,6.794158192,% change,48029,2203
Texas,Blanco,1.664916514,% change,48031,2207
Texas,Borden,0.0,% change,48033,2212
Texas,Bosque,-36.63242643,% change,48035,2216
Texas,Bowie,-1.037483623,% change,48037,2224
Texas,Brazoria,2.514637373,% change,48039,2240
Texas,Brazos,-8.513374999,% change,48041,2253
Texas,Brewster,-5.536821495,% change,48043,2262
Texas,Briscoe,-100.0,% change,48045,2269
Texas,Brooks,-28.974646447,% change,48047,2279
Texas,Brown,19.735189807,% change,48049,2296
Texas,Burleson,-16.725618999,% change,48051,2304
Texas,Burnet,3.087967774,% change,48053,2312
Texas,Caldwell,9.043657358,% change,48055,2320
Texas,Calhoun,1.384711208,% change,48057,2327
Texas,Callahan,-41.171517747,% change,48059,2331
Texas,Cameron,-4.392659007,% change,48061,2359
Texas,Camp,118.536203523,% change,48063,2373
Texas,Carson,-23.440314393,% change,48065,2377
Texas,Cass,0.648271277,% change,48067,2382
Texas,Castro,28.946695641,% change,48069,2386
Texas,Chambers,55.016384083,% change,48071,2395
Texas,Cherokee,-13.158896979,% change,48073,2400
Texas,Childress,-22.934774098,% change,48075,2405
Texas,Clay,-100.0,% change,48077,2409
Texas,Cochran,-47.183098592,% change,48079,2413
Texas,Coke,-49.954030034,% change,48081,2418
Texas,Coleman,55.771286071,% change,48083,2423
Texas,Collin,12.146199104,% change,48085,2429
Texas,Collingsworth,103.500660502,% change,48087,2434
Texas,Colorado,-18.59485983,% change,48089,2441
Texas,Comal,-1.443231799,% change,48091,2449
Texas,Comanche,28.069299608,% change,48093,2455
Texas,Concho,-3.650830798,% change,48095,2458
Texas,Cooke,1.431122285,% change,48097,2463
Texas,Coryell,15.901151542,% change,48099,2469
Texas,Cottle,-46.367521368,% change,48101,2473
Texas,Crane,-9.340545038,% change,48103,2478
Texas,Crockett,-33.278583812,% change,48105,2483
Texas,Crosby,2.078756126,% change,48107,2487
Texas,Culberson,7.796304642,% change,48109,2491
Texas,Dallam,-24.123484013,% change,48111,2498
Texas,Dallas,2.787166271,% change,48113,2507
Texas,Dawson,-6.326568863,% change,48115,2512
Texas,Deaf Smith,-20.465211181,% change,48117,2515
Texas,Delta,0.0,% change,48119,2524
Texas,Denton,12.751267188,% change,48121,2532
Texas,DeWitt,-14.265447667,% change,48123,2538
Texas,Dickens,-34.575193094,% change,48125,2542
Texas,Dimmit,12.511127596,% change,48127,2548
Texas,Donley,-45.636792453,% change,48129,2551
Texas,Duval,-22.7334265,% change,48131,2556
Texas,Eastland,19.944569445,% change,48133,2562
Texas,Ector,8.732562969,% change,48135,2568
Texas,Edwards,106.360792492,% change,48137,2574
Texas,Ellis,13.818967194,% change,48139,2579
Texas,El Paso,-1.576706686,% change,48141,2588
Texas,Erath,-2.597141455,% change,48143,2597
Texas,Falls,44.19248745,% change,48145,2601
Texas,Fannin,23.138725106,% change,48147,2621
Texas,Fayette,21.131377597,% change,48149,2624
Texas,Fisher,-66.01391394,% change,48151,2628
Texas,Floyd,8.390061266,% change,48153,2630
Texas,Foard,-100.0,% change,48155,2002
Texas,Fort Bend,-1.172405829,% change,48157,2009
Texas,Franklin,-0.90064734,% change,48159,2016
Texas,Freestone,9.714460223,% change,48161,2022
Texas,Frio,16.035963005,% change,48163,2028
Texas,Gaines,-27.160132155,% change,48165,2032
Texas,Galveston,-5.882776142,% change,48167,2059
Texas,Garza,103.755431409,% change,48169,2060
Texas,Gillespie,5.999723523,% change,48171,2066
Texas,Glasscock,-100.0,% change,48173,2072
Texas,Goliad,-4.161680628,% change,48175,2079
Texas,Gonzales,34.054706099,% change,48177,2086
Texas,Gray,18.295639458,% change,48179,2088
Texas,Grayson,-1.385920576,% change,48181,2094
Texas,Gregg,10.806478935,% change,48183,2101
Texas,Grimes,4.671671381,% change,48185,2108
Texas,Guadalupe,0.131607545,% change,48187,2116
Texas,Hale,-3.734327781,% change,48189,2120
Texas,Hall,-57.442159383,% change,48191,2125
Texas,Hamilton,-36.338233507,% change,48193,2128
Texas,Hansford,-62.215292842,% change,48195,2132
Texas,Hardeman,38.945961747,% change,48197,2137
Texas,Hardin,8.168882062,% change,48199,2142
Texas,Harris,3.893014822,% change,48201,2149
Texas,Harrison,13.590374858,% change,48203,2157
Texas,Hartley,-47.178408693,% change,48205,2160
Texas,Haskell,-48.326105811,% change,48207,2163
Texas,Hays,2.116649804,% change,48209,2166
Texas,Hemphill,-61.69655841,% change,48211,2171
Texas,Henderson,-15.871572763,% change,48213,2178
Texas,Hidalgo,1.318567559,% change,48215,2188
Texas,Hill,-5.228141007,% change,48217,2201
Texas,Hockley,-0.761805826,% change,48219,2208
Texas,Hood,-3.134007541,% change,48221,2213
Texas,Hopkins,25.197596095,% change,48223,2221
Texas,Houston,10.875058255,% change,48225,2228
Texas,Howard,13.751628785,% change,48227,2231
Texas,Hudspeth,-16.25337589,% change,48229,2241
Texas,Hunt,17.17077232,% change,48231,2246
Texas,Hutchinson,-10.702943904,% change,48233,2249
Texas,Irion,1.401273885,% change,48235,2255
Texas,Jack,-11.665199961,% change,48237,2256
Texas,Jackson,-32.452841079,% change,48239,2264
Texas,Jasper,2.234400158,% change,48241,2271
Texas,Jeff Davis,-23.763919822,% change,48243,2275
Texas,Jefferson,11.821264759,% change,48245,2285
Texas,Jim Hogg,-66.399694889,% change,48247,2288
Texas,Jim Wells,31.870171598,% change,48249,2294
Texas,Johnson,-2.421675553,% change,48251,2299
Texas,Jones,102.730819246,% change,48253,2301
Texas,Karnes,33.531660949,% change,48255,2307
Texas,Kaufman,2.102499591,% change,48257,2314
Texas,Kendall,-17.89152607,% change,48259,2319
Texas,Kenedy,0.0,% change,48261,2330
Texas,Kent,7.978723404,% change,48263,2335
Texas,Kerr,-5.837584545,% change,48265,2337
Texas,Kimble,-35.156955736,% change,48267,2339
Texas,King,0.0,% change,48269,2342
Texas,Kinney,98.241758242,% change,48271,2347
Texas,Kleberg,5.950005258,% change,48273,2358
Texas,Knox,-0.534759358,% change,48275,2364
Texas,Lamar,20.162581122,% change,48277,2371
Texas,Lamb,-5.545051972,% change,48279,2376
Texas,Lampasas,-14.887134115,% change,48281,2381
Texas,La Salle,-8.13755086,% change,48283,2388
Texas,Lavaca,29.281767956,% change,48285,2392
Texas,Lee,-39.128868102,% change,48287,2398
Texas,Leon,19.620842056,% change,48289,2402
Texas,Liberty,-14.881643823,% change,48291,2404
Texas,Limestone,-18.61531432,% change,48293,2408
Texas,Lipscomb,-68.376555524,% change,48295,2412
Texas,Live Oak,4.37228717,% change,48297,2416
Texas,Llano,11.196888673,% change,48299,2421
Texas,Loving,0.0,% change,48301,2424
Texas,Lubbock,4.670827108,% change,48303,2428
Texas,Lynn,1.587575496,% change,48305,2438
Texas,McCulloch,-9.655351695,% change,48307,2452
Texas,McLennan,7.361557138,% change,48309,2477
Texas,McMullen,71.042944785,% change,48311,2494
Texas,Madison,13.728063952,% change,48313,2526
Texas,Marion,107.772380291,% change,48315,2547
Texas,Martin,157.858649789,% change,48317,2564
Texas,Mason,-3.340543139,% change,48319,2570
Texas,Matagorda,-10.738406104,% change,48321,2637
Texas,Maverick,-0.233295477,% change,48323,2649
Texas,Medina,-14.298990263,% change,48325,2652
Texas,Menard,5.233111323,% change,48327,2655
Texas,Midland,18.901494436,% change,48329,2657
Texas,Milam,20.751104566,% change,48331,2659
Texas,Mills,32.979158153,% change,48333,2663
Texas,Mitchell,-5.035971223,% change,48335,2666
Texas,Montague,21.975715168,% change,48337,2669
Texas,Montgomery,6.028813114,% change,48339,2682
Texas,Moore,-4.328698427,% change,48341,2683
Texas,Morris,19.282092341,% change,48343,2688
Texas,Motley,-31.740614334,% change,48345,2692
Texas,Nacogdoches,-27.052587905,% change,48347,2701
Texas,Navarro,-0.665633075,% change,48349,2706
Texas,Newton,-65.785516237,% change,48351,2711
Texas,Nolan,8.850676315,% change,48353,2714
Texas,Nueces,-5.062941009,% change,48355,2194
Texas,Ochiltree,122.713938805,% change,48357,2204
Texas,Oldham,-0.144648023,% change,48359,2210
Texas,Orange,-5.132961563,% change,48361,2214
Texas,Palo Pinto,-0.284373667,% change,48363,2220
Texas,Panola,-26.852754754,% change,48365,2227
Texas,Parker,-1.743276483,% change,48367,2229
Texas,Parmer,4.501935221,% change,48369,2235
Texas,Pecos,6.077974428,% change,48371,2239
Texas,Polk,11.399741629,% change,48373,2243
Texas,Potter,4.314128228,% change,48375,2247
Texas,Presidio,8.23332403,% change,48377,2261
Texas,Rains,-22.172105775,% change,48379,2268
Texas,Randall,14.077711101,% change,48381,2274
Texas,Reagan,-9.283039058,% change,48383,2280
Texas,Real,-39.399470121,% change,48385,2283
Texas,Red River,-43.36952235,% change,48387,2295
Texas,Reeves,37.358152499,% change,48389,2308
Texas,Refugio,0.356506239,% change,48391,2334
Texas,Roberts,1.091703057,% change,48393,2348
Texas,Robertson,-1.210107961,% change,48395,2353
Texas,Rockwall,2.513893903,% change,48397,2355
Texas,Runnels,19.385665529,% change,48399,2361
Texas,Rusk,5.621310731,% change,48401,2367
Texas,Sabine,-17.380837747,% change,48403,2370
Texas,San Augustine,-15.074248461,% change,48405,2380
Texas,San Jacinto,35.077277804,% change,48407,2387
Texas,San Patricio,7.805112842,% change,48409,2415
Texas,San Saba,28.51243188,% change,48411,2435
Texas,Schleicher,-100.0,% change,48413,2437
Texas,Scurry,-51.589213999,% change,48415,2443
Texas,Shackelford,48.840665874,% change,48417,2445
Texas,Shelby,-0.182333088,% change,48419,2448
Texas,Sherman,-100.0,% change,48421,2453
Texas,Smith,7.220793147,% change,48423,2465
Texas,Somervell,-13.783922171,% change,48425,2470
Texas,Starr,26.427515603,% change,48427,2474
Texas,Stephens,62.006802721,% change,48429,2480
Texas,Sterling,-100.0,% change,48431,2481
Texas,Stonewall,-30.432715169,% change,48433,2486
Texas,Sutton,44.455368693,% change,48435,2490
Texas,Swisher,-8.266129032,% change,48437,2495
Texas,Tarrant,4.781720098,% change,48439,2500
Texas,Taylor,6.161688969,% change,48441,2508
Texas,Terrell,0.0,% change,48443,2518
